Gene = TAF1A
index = 1374
Annotated 5SS: [  207  1491  5806 10175 12489 19399 20424 25875 26761 28570 31311]
Annotated 3SS: [ 1367  5635 10060 12289 19267 20264 25807 26636 28414 31160 31664]
SMsplice 5SS: [  207  1491  5806 10175 12489 19399 20424 23460 26761 28570 31311]
SMsplice 3SS: [ 1367  5635 10060 12289 19267 20264 23407 26636 28414 31160 31664]
top_k =  500
Partition function (log Z): 10.148732705850557

Sorted 5' Splice Sites (High to Low Probability):
Position 10175: 0.9629688536604907
Position 1491: 0.9548845631298997
Position 19399: 0.9545771634749056
Position 20424: 0.9444373458396185
Position 31311: 0.9415603103015782
Position 207: 0.9284054383123721
Position 5806: 0.8906776065528181
Position 23460: 0.8804973876130677
Position 28570: 0.8771686513057694
Position 26761: 0.8184275511791862
Position 12489: 0.7968103846240883
Position 22697: 0.39952658142312
Position 22037: 0.3578193396005304
Position 24647: 0.2600688015254287
Position 27015: 0.2131407657847857
Position 14551: 0.212236951156717
Position 12503: 0.19930662438521954
Position 9968: 0.19382898932086876
Position 4410: 0.13473181821703697
Position 29201: 0.12969654490188065
Position 25875: 0.11527776539373898
Position 10699: 0.10729493569288387
Position 27150: 0.10573389171725295
Position 12832: 0.08753609221552341
Position 9940: 0.08514947463949232
Position 9870: 0.08337763231845824
Position 9785: 0.08312507910763282
Position 20584: 0.07923069527671335
Position 1245: 0.059910264810840864
Position 28531: 0.05908739612652367
Position 4908: 0.05359926965559201
Position 10793: 0.04836467184253704
Position 10439: 0.047906052936963754
Position 2839: 0.04476652267583333
Position 5569: 0.04414969346953625
Position 15906: 0.03966767742985329
Position 12196: 0.03900035744329036
Position 26353: 0.029681564836361442
Position 2620: 0.026445525666086146
Position 2007: 0.02390422612923135
Position 91: 0.023652796200988226
Position 3073: 0.022959253641117457
Position 30570: 0.022858051751704505
Position 4666: 0.021611174584022237
Position 10786: 0.021477703534622822
Position 20660: 0.02048458733472783
Position 2889: 0.018866318081387633
Position 4912: 0.018718192369055045
Position 261: 0.01850348218054098
Position 26669: 0.018434033353047465
Position 29158: 0.017668340034320804
Position 23244: 0.016125548371162902
Position 29085: 0.015489217408925376
Position 24667: 0.01545524242136747
Position 4620: 0.014530582630918892
Position 20304: 0.012414675270858091
Position 728: 0.01092694923889231
Position 5745: 0.009830796788461917
Position 25511: 0.009811717066884796
Position 1006: 0.009748387462168589
Position 6354: 0.009278297011577522
Position 3673: 0.008930149194613612
Position 3423: 0.008737307347800196
Position 12075: 0.008667449041965994
Position 27098: 0.00855079167482337
Position 3478: 0.008124310316179098
Position 134: 0.007855951332559867
Position 11212: 0.007830999456751635
Position 20017: 0.006969823969270613
Position 5405: 0.006908093148048678
Position 22022: 0.006475117284024145
Position 21332: 0.005695733352958772
Position 28559: 0.005683075520244173
Position 20742: 0.005644232975047318
Position 22300: 0.005388493257804072
Position 21083: 0.005306619621274951
Position 20928: 0.0051424403614322555
Position 12183: 0.0049835928697992676
Position 1487: 0.004615371998577343
Position 13537: 0.004451551705414142
Position 27083: 0.004252671766578493
Position 9921: 0.004079107672450671
Position 24712: 0.004057092715136492
Position 10492: 0.004015246559780773
Position 25773: 0.0038925328880490837
Position 22381: 0.003760536425554267
Position 1536: 0.003652149683663482
Position 29230: 0.00352826897174689
Position 4224: 0.0034611228736497355
Position 12772: 0.003022455682546676
Position 4328: 0.0024578707849399134
Position 2819: 0.0024205352249304455
Position 3831: 0.002264215707871975
Position 2558: 0.0022358380168019647
Position 888: 0.0022259475159209763
Position 9041: 0.0020971432272575328
Position 941: 0.0020638411150779687
Position 554: 0.002052973147956635
Position 31323: 0.001972143071968817
Position 1368: 0.0019347272532136957
Position 28501: 0.0019208239742241379
Position 695: 0.0018586118796896003
Position 31256: 0.0017586117206134639
