Gene = RUVBL1
index = 1218
Annotated 5SS: [  241  4497 10937 19052 22266 23230 24943 26525 36119 41342]
Annotated 3SS: [ 4409 10803 18899 22175 23079 24878 26325 36015 41249 42414]
SMsplice 5SS: [  241  3686  4497 10937 19052 21729 21946 22108 22266 23230 24943 26525
 36119 41342]
SMsplice 3SS: [ 3592  4409 10803 18899 21606 21832 22032 22175 23079 24709 26325 36015
 41249 42414]
top_k =  500
Partition function (log Z): 0.43960477340994286

Sorted 5' Splice Sites (High to Low Probability):
Position 36119: 0.9999904024825612
Position 19052: 0.999976322012418
Position 10937: 0.9987987473156399
Position 23230: 0.9542077824193336
Position 22266: 0.932788571582779
Position 26525: 0.9168957694836738
Position 4497: 0.9081520527113148
Position 21729: 0.8782459998362613
Position 22108: 0.7811848789190821
Position 41342: 0.7517514941094784
Position 24943: 0.7428590411962035
Position 21946: 0.5897868299367932
Position 3686: 0.5813782466324656
Position 40751: 0.540786050351109
Position 38788: 0.4992530261539025
Position 241: 0.45406353726421367
Position 11991: 0.3679408188261623
Position 24239: 0.3303708073563627
Position 1676: 0.32314774501207766
Position 32349: 0.23918296334961425
Position 31158: 0.22499244841728386
Position 10576: 0.2216635416876165
Position 39421: 0.21839196079466802
Position 12087: 0.18212909191317433
Position 21899: 0.15661456227515103
Position 26869: 0.15047037107086778
Position 415: 0.13706270514501842
Position 31094: 0.12965868211744677
Position 5035: 0.12897777058237211
Position 115: 0.12382646322829376
Position 41710: 0.11064872167179958
Position 28843: 0.11046960424644307
Position 1999: 0.07733386703423333
Position 22966: 0.07201901243158995
Position 42595: 0.06281733458882588
Position 307: 0.056570556990839
Position 10451: 0.05565846233004297
Position 7022: 0.05489046558425935
Position 40733: 0.053124136615216644
Position 29735: 0.04647587985996581
Position 681: 0.0420234714401828
Position 935: 0.04169264851710458
Position 27: 0.04152402274634715
Position 29450: 0.03786507568458598
Position 42611: 0.03438404888659702
Position 30186: 0.0339661353579415
Position 998: 0.03133412814296824
Position 21694: 0.031201539209307377
Position 22873: 0.030856461519405676
Position 24288: 0.029047676710610624
Position 33861: 0.0280841269752836
Position 5294: 0.027142861681173462
Position 42571: 0.0256380322400119
Position 8544: 0.024251623143966658
Position 41976: 0.022880724530128845
Position 24964: 0.022639377244291443
Position 6830: 0.020839719508538752
Position 736: 0.020378548917489744
Position 26794: 0.016976429905725374
Position 4305: 0.016405733800407763
Position 1620: 0.016277645831909427
Position 467: 0.012569391000061719
Position 894: 0.01211500484923889
Position 3888: 0.011358006487883144
Position 13: 0.011339937057280787
Position 25907: 0.011278009300606311
Position 11358: 0.009268284272806796
Position 29083: 0.009116495247978843
Position 23872: 0.008468089088855258
Position 36710: 0.008001620738500732
Position 1653: 0.007961983280180612
Position 38615: 0.0076304309769955345
Position 651: 0.00713920626227323
Position 311: 0.006174542554932282
Position 160: 0.006058291142904419
Position 23133: 0.00598520388903452
Position 22360: 0.0055888033427855454
Position 41990: 0.005417959159454397
Position 42585: 0.005261520643769884
Position 41350: 0.004852628056915039
Position 36593: 0.004553266578273556
Position 41654: 0.00445111457650777
Position 23863: 0.004089736988522408
Position 42415: 0.0038973432456534183
Position 904: 0.0037790066636905514
Position 42360: 0.003402499955847721
Position 24283: 0.003309346516259002
Position 22829: 0.0032509510597192415
Position 22788: 0.003102274792708692
Position 38285: 0.003085290937160562
Position 22866: 0.00246509475955112
Position 28394: 0.002002204068266037
Position 487: 0.0016278960127898683
Position 341: 0.0013721120868784842
Position 41971: 0.001276633377758434
Position 4193: 0.0011243839826721074
Position 24355: 0.001062159375116354
Position 24326: 0.0010357947756006408
Position 1091: 0.0010243121776879938
Position 1664: 0.0008965689234924656
Position 1157: 0.0008849257249647391
Position 4201: 0.0008277479783820951
Position 2220: 0.0007848359084712241
Position 21221: 0.0005338663479160115
Position 593: 0.00046524814329821344
Position 590: 0.00044123462189442277
Position 368: 0.0003493056554896827
Position 1439: 0.0003155989631281458
Position 24442: 0.000254811349827712
Position 40603: 0.00023666757417915832
Position 11436: 0.00023453397561243954
Position 5206: 0.0002300147506275185
Position 1219: 0.00018373456612229885
Position 5442: 0.00018261655046099076
Position 5014: 0.00010904589971490788
Position 21676: 8.121811656588889e-05
Position 217: 3.8475024509157236e-05
Position 611: 2.723047740143752e-05
Position 262: 2.4843598444165777e-05
Position 4606: 2.3009210956925576e-05
Position 646: 1.6451035536154743e-05
Position 5089: 1.1860320641850736e-05
Position 440: 8.419837321817413e-06
Position 609: 6.039618168736111e-06
Position 243: 4.47577937337471e-06
Position 729: 4.284692066034526e-06
Position 702: 4.016622357913409e-06
Position 23651: 4.004993767511764e-06
Position 5376: 3.2014874412299972e-06
Position 829: 1.6868486983678689e-06
Position 969: 9.021741306399686e-07
Position 1009: 4.591166920364436e-07
Position 888: 2.803623504337662e-07
Position 250: 2.0537163984285224e-07
Position 992: 1.4923180706461145e-07
Position 76: 8.401076752857382e-08
Position 91: 6.260168527518497e-08
Position 63: 6.140662641913581e-08
Position 460: 4.170152934917783e-08
Position 50: 1.2407655768137766e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 36015: 0.9999904024825613
Position 18899: 0.999976322012418
Position 10803: 0.9509467499462031
Position 23079: 0.9313411003709269
Position 21606: 0.9095287571621354
Position 4409: 0.8880425334710764
Position 26325: 0.8478776846198666
Position 22175: 0.8302027317405695
Position 22032: 0.8178595064653699
Position 21832: 0.7571217148735285
Position 41249: 0.7005341862252246
Position 42414: 0.6898268752528939
Position 3592: 0.5815688865431813
Position 40637: 0.3856889324249238
Position 24709: 0.38076127174847335
Position 38692: 0.3744178035688626
Position 24878: 0.3724094792464461
Position 31029: 0.3278033997513799
Position 1541: 0.304155099093794
Position 24135: 0.2808270622048745
Position 11820: 0.26432097795759774
Position 32241: 0.2391829633496143
Position 10322: 0.19790885834021466
Position 40597: 0.18825810135198984
Position 42291: 0.18517287406028982
Position 39217: 0.1673380670028473
Position 26691: 0.15714907611165077
Position 11852: 0.14851998171220782
Position 41567: 0.12007900169384035
Position 11908: 0.10883641661672415
Position 22682: 0.09271085633293186
Position 38675: 0.0850530620723829
Position 42834: 0.08445508498525203
Position 10444: 0.07941314567744494
