Gene = LCE6A
index = 770
Annotated 5SS: [144]
Annotated 3SS: [631]
SMsplice 5SS: [144]
SMsplice 3SS: [631]
top_k =  500
Partition function (log Z): -8.823271983804391

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.7200762262891653
Position 41: 0.31481932522484946
Position 446: 0.029106281982010346
Position 450: 0.021670781368543987
Position 918: 0.013512315466346285
Position 369: 0.010297205273594704
Position 348: 0.010047216423505369
Position 642: 0.00362067063247618
Position 237: 0.0017972377321885575
Position 527: 0.0016749523336680987
Position 304: 0.001481630286115906
Position 496: 0.0012992079446714818
Position 160: 0.0011392265449076014
Position 390: 0.00047686780099653013
Position 950: 0.00047271604738038605
Position 534: 0.0003910439893410298
Position 774: 0.00037133517154012383
Position 376: 0.0003098381448530062
Position 906: 0.00021174299340766205
Position 84: 0.0001764261145046344
Position 803: 0.00011993545200841486
Position 439: 7.964987347021115e-05
Position 75: 6.6906503623612e-05
Position 846: 3.5061985431447836e-05
Position 522: 2.8789567425370804e-05
Position 268: 2.7222584694554883e-05
Position 180: 1.0077269319917132e-06
Position 281: 2.981704273268636e-07
Position 116: 2.566625426766485e-07
Position 566: 2.384910080554281e-07
Position 531: 1.981531174900767e-07
Position 20: 1.102709570771521e-07
Position 98: 1.843982411920854e-08
Position 604: 6.531426786341982e-09
Position 486: 6.037967094179169e-14
Position 454: 3.050179828001145e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 631: 0.45539006347416955
Position 560: 0.23078429725001895
Position 127: 0.21596622441291644
Position 417: 0.05412449379659387
Position 516: 0.035579038642483775
Position 1021: 0.03327876440842516
Position 347: 0.023074971079233807
Position 717: 0.01975318113058615
Position 770: 0.018801607888887434
Position 1085: 0.01094614483630709
Position 486: 0.00930216194117916
Position 522: 0.009288598523425949
Position 566: 0.00694526047604432
Position 786: 0.0021097192097243554
Position 1027: 0.0016019713631383614
Position 773: 0.001215877745971322
Position 292: 0.0007993671772481495
Position 421: 0.0007838219948592422
Position 734: 0.0006784452691869664
Position 496: 0.0005854472664775068
Position 664: 0.00039324929194335076
Position 795: 0.0003560834007867055
Position 975: 0.0003050251395130047
Position 586: 0.0002133890025633095
Position 446: 0.000212587834446489
Position 971: 0.0002121182031666931
Position 645: 0.00016387102347780217
Position 228: 9.05500634695252e-05
Position 849: 7.927295606798724e-05
Position 527: 4.8462400172958455e-05
Position 832: 4.134059329459604e-05
Position 580: 3.3516007271831644e-05
Position 1090: 2.915794310044708e-05
Position 131: 2.770368026717103e-05
Position 466: 2.2735650376020012e-05
Position 872: 2.181337714495681e-05
Position 667: 1.7984892116373283e-05
Position 1001: 1.2688693157833092e-05
Position 298: 3.3282140183823134e-06
Position 224: 2.8983143304533303e-06
Position 234: 2.3094670306107816e-06
Position 802: 2.2092520803420056e-06
Position 302: 1.949625902301798e-06
Position 808: 1.8957585955469308e-06
Position 200: 1.1248633884927466e-06
Position 278: 9.533127233232582e-07
Position 268: 8.713974900763595e-07
Position 318: 7.177128797629733e-07
Position 380: 6.152504038771874e-07
Position 237: 4.6562549834601274e-07
Position 272: 3.512160584481182e-07
Position 196: 3.162772016777594e-07
Position 170: 2.8464445870487346e-07
Position 254: 2.719075800814e-07
Position 257: 2.3637836073697037e-07
Position 163: 5.064546100293021e-08
Position 139: 2.6459849271256443e-08
Position 167: 2.4996015739132844e-08
Position 249: 1.3702961243800555e-08
Position 369: 7.488081907597992e-09
Position 143: 6.705915494782374e-09
Position 390: 3.1689209502504584e-09
Position 313: 2.0972243424219995e-09
Position 241: 1.2986970312696133e-09
Position 309: 1.1453533123223539e-09
Position 320: 1.050190703127829e-09
Position 259: 9.305084673288629e-10
Position 180: 6.253336302814744e-10
Position 243: 2.335481708292411e-10
Position 281: 1.6870484077313933e-10
Position 147: 1.0257587219667955e-10
Position 304: 6.951740288257355e-11
Position 150: 2.942809013380397e-11
Position 94: 5.037969789092358e-13
Position 175: 3.908931479521218e-13
Position 177: 3.8186277199962617e-13
Position 98: 1.8942927760713639e-13
Position 84: 7.906987284094146e-14
