Gene = AL590714.1
index = 61
Annotated 5SS: [15]
Annotated 3SS: [1920]
SMsplice 5SS: [264]
SMsplice 3SS: [1672]
top_k =  500
Partition function (log Z): -12.031598645706143

Sorted 5' Splice Sites (High to Low Probability):
Position 264: 0.41587814815989754
Position 291: 0.23069420191672813
Position 908: 0.1896310057284861
Position 370: 0.10521033050375589
Position 426: 0.030230099854717155
Position 266: 0.019061039294242594
Position 1579: 0.011852154405595828
Position 1054: 0.005766081807348094
Position 311: 0.004560586104268373
Position 1012: 0.004331622004102382
Position 1202: 0.0014283495505347777
Position 864: 0.0006993106595667898
Position 723: 0.0006281202899227083
Position 1604: 0.0006157242378259809
Position 1581: 0.0004760737447432867
Position 1086: 0.0002803241222586193
Position 1056: 0.00021667715420190057
Position 249: 0.00018875912106002622
Position 1260: 0.0001797767444829338
Position 125: 0.00017428721667606928
Position 1957: 0.00016693513479966557
Position 178: 0.00014214710043714424
Position 1743: 7.651274925004568e-05
Position 1396: 7.300299035102157e-05
Position 1729: 4.041806494657492e-05
Position 591: 3.487343761076695e-05
Position 93: 1.568815375705694e-06
Position 25: 5.616538127724616e-07
Position 929: 4.7483575647098197e-07
Position 189: 3.6928595453759326e-07
Position 374: 3.537730588828973e-07
Position 199: 3.053577921966633e-07
Position 891: 2.7917918938983496e-07
Position 621: 2.1378807443285243e-07
Position 543: 1.631386479364488e-07
Position 1073: 1.3567338358922962e-07
Position 169: 1.305907347296688e-07
Position 222: 8.52821692091029e-08
Position 337: 7.728662023732448e-08
Position 755: 4.6020110821386364e-08
Position 605: 4.4410358379737265e-08
Position 443: 3.2285448154962446e-08
Position 569: 2.6494878508987406e-08
Position 555: 2.3439952475070632e-08
Position 203: 9.93537154692922e-09
Position 49: 5.827694183094606e-09
Position 665: 7.090879880143426e-10
Position 1135: 6.940624546681151e-10
Position 1145: 6.87376364277641e-10
Position 607: 5.350211187650504e-11
Position 461: 7.455835609130448e-12
Position 108: 5.136037404084624e-12
Position 54: 9.333651162325444e-15
Position 452: 1.2458921252686127e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1672: 0.31747660809621087
Position 1321: 0.2995828726647612
Position 425: 0.14987917633236889
Position 1838: 0.04225738984491469
Position 1234: 0.03979798319629117
Position 1345: 0.03231749022896668
Position 485: 0.018590095446520113
Position 506: 0.014380775841289523
Position 672: 0.012078442110937695
Position 1784: 0.009990285490372825
Position 519: 0.009418652422649977
Position 2048: 0.009352188921863635
Position 1629: 0.008632805765451309
Position 1895: 0.008553841211402867
Position 452: 0.0038897405636897356
Position 1841: 0.003701133734050111
Position 1713: 0.003525770996870125
Position 863: 0.0029154737574018223
Position 1564: 0.0026324742455919076
Position 1602: 0.002331075512249009
Position 1912: 0.0021766490997430364
Position 809: 0.0021280274292751113
Position 374: 0.0021113006142231476
Position 1482: 0.0020050605430160214
Position 812: 0.001989232861023754
Position 986: 0.0019090444695057651
Position 1327: 0.0018128984380077371
Position 1485: 0.001718886415306158
Position 1053: 0.0017162792759199599
Position 838: 0.001553356960029978
Position 1997: 0.0015448215128735744
Position 1181: 0.001518863752271584
Position 1946: 0.001280057542799463
Position 2102: 0.0009636315308439129
Position 601: 0.0008171770263716478
Position 1511: 0.0006965772780752994
Position 1691: 0.0006011451907880622
Position 1844: 0.0005162058597157005
Position 434: 0.0004867898836164048
Position 1569: 0.00035912253971806
Position 964: 0.0003403566764097492
Position 1029: 0.0003212894951660577
Position 790: 0.00025675670252467745
Position 2061: 0.0002408023597686183
Position 653: 0.00023808976761575091
Position 1153: 0.0002157310581210079
Position 2074: 0.00017143492436264053
Position 1078: 0.0001648896608550188
Position 605: 0.00016338075538021842
Position 1700: 0.0001618300718818834
Position 1012: 0.00014456810687352216
Position 1105: 0.00012780547315919
Position 2115: 0.00011938835190368797
Position 1184: 0.00011687866505687117
Position 1934: 0.00011439821523535505
Position 443: 0.00010468811717635026
Position 1578: 9.9756410835189e-05
Position 1725: 6.768632475902412e-05
Position 2124: 6.029119829936378e-05
Position 1404: 3.911066758714107e-05
Position 891: 3.4068652873536225e-05
Position 746: 2.8597585773633403e-05
Position 814: 2.4351883955549618e-05
Position 555: 2.3279242178612097e-05
Position 729: 2.2254779954500386e-05
Position 818: 1.40103737041315e-05
Position 1487: 7.533934362771911e-06
Position 1419: 5.755332060838422e-06
Position 770: 1.2424749127553906e-06
Position 758: 1.1721766437685317e-06
Position 905: 3.380403229005587e-07
Position 527: 2.8931702623022055e-07
Position 612: 2.9535277376190984e-08
Position 569: 3.950636956435808e-09
Position 566: 3.3562599787340332e-09
Position 538: 1.8893287588565034e-09
Position 543: 1.1936026655491146e-09
