Gene = TBC1D23
index = 1378
Annotated 5SS: [   71 18760 20847 22811 29701 34211 34348 35275 37045 38331 41237 43888
 45543 49542 55187 58204 59971]
Annotated 3SS: [18647 20740 22605 29576 34085 34300 35170 36921 38237 41065 43844 45435
 49401 55097 58067 59775 62585]
SMsplice 5SS: [   71  6248 18760 20847 22811 29701 33962 34211 34348 35275 37045 38331
 41237 43737 43888 45543 49542 58204]
SMsplice 3SS: [ 6098 18647 20740 22605 29576 33843 34085 34300 35170 36921 38237 41065
 43651 43844 45435 49401 58067 62585]
top_k =  500
Partition function (log Z): 19.286526442264545

Sorted 5' Splice Sites (High to Low Probability):
Position 18760: 1.0000000000000024
Position 71: 0.9994304535219073
Position 38331: 0.9960499269032546
Position 37045: 0.9891726236871782
Position 34211: 0.9666345467259617
Position 45543: 0.9656620052148932
Position 58204: 0.9635497616099872
Position 49542: 0.9579581686550518
Position 22811: 0.9522146573292022
Position 29701: 0.9347809494514029
Position 20847: 0.9276200094392004
Position 6248: 0.9056628577206841
Position 43888: 0.8763232433242515
Position 35275: 0.7603987501404973
Position 43737: 0.7240973307855403
Position 33962: 0.7105065811695124
Position 41237: 0.6419603704092132
Position 34348: 0.49841403282644137
Position 9194: 0.47751279004986824
Position 50877: 0.3060150036876242
Position 24759: 0.2773358115027134
Position 34493: 0.24976860394499192
Position 59971: 0.24553403032993976
Position 11781: 0.23895134632282147
Position 5573: 0.2349743643928922
Position 36625: 0.23013640414852873
Position 34396: 0.21875570006696643
Position 44089: 0.20904320458482037
Position 3777: 0.18968970785286307
Position 52303: 0.1747365459947332
Position 39779: 0.16789470537183926
Position 1220: 0.16452633303735964
Position 29470: 0.155565196151594
Position 22003: 0.14958745454611544
Position 55187: 0.1483408358148747
Position 3894: 0.1437472937750038
Position 51756: 0.12984710279949535
Position 39644: 0.127802781244295
Position 35676: 0.1265977139014035
Position 6690: 0.11211008241707354
Position 4387: 0.09048617307770186
Position 41442: 0.08509147214335067
Position 24313: 0.08481845950255201
Position 46633: 0.08136331882210192
Position 44285: 0.08039829282654745
Position 35628: 0.06480244587741463
Position 45257: 0.06380460716926793
Position 21922: 0.059937003977885046
Position 33980: 0.059235471810843855
Position 43678: 0.05513325465686834
Position 40430: 0.05429578661615682
Position 770: 0.05406289702089926
Position 62248: 0.052923127745346174
Position 25145: 0.05134393498238846
Position 35801: 0.04885943650214606
Position 21170: 0.04234969865062564
Position 21803: 0.042118819491536945
Position 42223: 0.03943628770469704
Position 49606: 0.038203962408606
Position 59442: 0.034690815826378514
Position 4843: 0.029767099666098938
Position 62887: 0.028954462531199418
Position 29715: 0.027793922684627027
Position 31500: 0.0262223373979231
Position 2752: 0.023944463485693138
Position 29761: 0.023273451518947795
Position 28907: 0.022992909212754268
Position 2800: 0.022875648433166765
Position 25103: 0.021910241352064416
Position 36286: 0.020823085908547118
Position 51183: 0.02069881636008392
Position 2268: 0.020602566962840078
Position 4038: 0.016131158264989672
Position 60764: 0.01588936798928654
Position 3250: 0.015136271713215887
Position 5584: 0.014941123653931642
Position 43757: 0.014886488063371391
Position 50385: 0.014039594659049486
Position 27482: 0.013782670890961312
Position 40214: 0.01371120807654161
Position 40584: 0.013451970688329724
Position 38122: 0.012590026747231423
Position 1156: 0.012442899854194589
Position 19561: 0.01152238444708351
Position 26255: 0.010637553666973791
Position 54994: 0.009609970768427555
Position 4658: 0.009481619974143821
Position 26565: 0.009049377190699676
Position 21807: 0.008642061354202226
Position 59291: 0.008561608163329817
Position 22159: 0.008344334656364642
Position 34222: 0.008286257401958234
Position 24039: 0.00820071619483411
Position 35644: 0.007787617740638292
Position 29925: 0.007641445673103719
Position 23614: 0.007327106890969163
Position 3451: 0.00702263642275748
Position 27563: 0.006968771000342282
Position 34382: 0.0063111153365769225
Position 2980: 0.006216098190204783
Position 24266: 0.0061512081489829675
Position 35726: 0.006109013835323236
Position 4042: 0.0054267649313791645
Position 43860: 0.005392179031482834
Position 25312: 0.00518732853097988
Position 60365: 0.005009174022886545
Position 36141: 0.004449192564780655
Position 26964: 0.004398500558200364
Position 35909: 0.004323546295991969
Position 45595: 0.004248413733219675
Position 46173: 0.003880450364698243
Position 37546: 0.003769276695997298
Position 5741: 0.003698896672513543
