Gene = SNRPE
index = 1292
Annotated 5SS: [  99  608 2111 3505]
Annotated 3SS: [ 580 2047 3425 8261]
SMsplice 5SS: [ 612 3505]
SMsplice 3SS: [3425 8261]
top_k =  500
Partition function (log Z): -6.978128446364346

Sorted 5' Splice Sites (High to Low Probability):
Position 3505: 0.758053509224325
Position 612: 0.5958697079648392
Position 341: 0.3580855143060117
Position 99: 0.11081287653098719
Position 608: 0.09613217856547858
Position 7651: 0.0649088806943003
Position 129: 0.06257736143575679
Position 2111: 0.05464888940352294
Position 2231: 0.05288042175425164
Position 1670: 0.04182392378692756
Position 244: 0.03365494881283307
Position 495: 0.03024430646325942
Position 261: 0.02512715663180719
Position 6341: 0.023435818002339456
Position 1681: 0.02147300363975406
Position 135: 0.01972928056748489
Position 1345: 0.0190341747745487
Position 1059: 0.018957157820313972
Position 7642: 0.012767438856263594
Position 269: 0.011376111826976973
Position 650: 0.01133104061398126
Position 1005: 0.00901060250329032
Position 7610: 0.0082778664828687
Position 462: 0.008035975883377943
Position 5441: 0.007606364281906877
Position 1161: 0.0073569562627839175
Position 8332: 0.007066674601921039
Position 148: 0.006582481336612823
Position 817: 0.005922338410285299
Position 81: 0.005077244529329249
Position 6980: 0.004349537158449624
Position 64: 0.00423024093564303
Position 2115: 0.0037020961838685677
Position 188: 0.0030619387315101677
Position 3247: 0.002994834525649869
Position 8633: 0.002788502610089456
Position 4020: 0.0026352839699957686
Position 4638: 0.002175417396153447
Position 6169: 0.002021376225991122
Position 2063: 0.0017987659198677817
Position 5380: 0.0017861970452578602
Position 1002: 0.0017183268988571524
Position 2688: 0.0016862242025366724
Position 367: 0.00116559179750681
Position 4034: 0.0010147198561370947
Position 1213: 0.000943673601632286
Position 115: 0.0007980093179806891
Position 21: 0.0007744188914439353
Position 1984: 0.0007668685977774051
Position 733: 0.0007509078018078604
Position 428: 0.0006978642722080044
Position 4382: 0.0006160731103654778
Position 87: 0.0004582577980313647
Position 255: 0.00017694657353875984
Position 784: 0.00012567387088964791
Position 360: 0.00011311137239348982
Position 1434: 0.00010245850378462083
Position 1073: 9.903710186466652e-05
Position 15: 6.929345027187702e-05
Position 887: 6.326646565686097e-05
Position 780: 5.769499442076798e-05
Position 628: 4.012750089878332e-05
Position 72: 3.971568412557267e-05
Position 1447: 3.2038601309562656e-05
Position 272: 1.7627414328468313e-05
Position 394: 1.5971502112098885e-05
Position 485: 1.551791843145644e-05
Position 1548: 1.4255067522219647e-05
Position 50: 9.418834915567982e-06
Position 405: 7.1709930343934e-06
Position 863: 6.226373194583429e-06
Position 348: 5.786288008250786e-06
Position 247: 4.544779184398356e-06
Position 519: 4.316697086577224e-06
Position 1129: 3.2030063834175513e-06
Position 715: 2.3167399463285324e-06
Position 1020: 1.8636645210619348e-06
Position 183: 3.379822832132343e-07
Position 32: 4.440247849741757e-08
Position 23: 2.958986375868029e-08
Position 292: 7.480635210024665e-10
Position 55: 6.909809479799483e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8261: 0.9280777028661971
Position 3425: 0.7190543117246562
Position 528: 0.28911159778015016
Position 2047: 0.10809415650582359
Position 7496: 0.0921678013795807
Position 1615: 0.07404722726401132
Position 566: 0.04954626580125284
Position 953: 0.04114370557388586
Position 3401: 0.03644101797740901
Position 6921: 0.03378663874407687
Position 6330: 0.025600762552368473
Position 304: 0.01782073459492732
Position 442: 0.00993470251604199
Position 1205: 0.009225872660402961
Position 466: 0.008749209044961858
Position 5266: 0.007585644293437445
Position 3873: 0.004812327721743861
Position 3359: 0.004119362596163309
Position 8846: 0.003964079681391214
Position 8493: 0.0038809239956115555
Position 413: 0.003729785631204085
Position 699: 0.003589735333897208
Position 5330: 0.0034223627087127707
Position 1160: 0.003258882311556486
Position 4515: 0.0031545322673955894
Position 1259: 0.0027872273924762245
Position 2384: 0.0024811587194919693
Position 485: 0.002272313766313056
Position 5999: 0.002241622901536423
Position 6469: 0.0021562875957033805
Position 532: 0.002105509044331242
Position 472: 0.0019945562196460264
Position 3456: 0.001962867539817664
Position 8540: 0.0017714762673464116
Position 6929: 0.0017689215707780103
Position 3048: 0.0016960041996253155
Position 6312: 0.001447052232457178
Position 5036: 0.0013970466057240678
Position 3013: 0.0012988303260245554
Position 5282: 0.0012439624414150073
Position 7736: 0.0011609815402666636
Position 1328: 0.0009285758582845798
Position 494: 0.0009155355578738508
Position 1212: 0.0009138918843366345
Position 4237: 0.0008712736933364382
Position 5896: 0.0008169317401785078
Position 5058: 0.0008122443043079884
Position 8723: 0.000753109886960964
Position 6906: 0.0007164461434299284
Position 383: 0.0006958937224090902
Position 6951: 0.000568633253856146
Position 580: 0.0005625922263778707
Position 423: 0.0005518985933840576
Position 5143: 0.0005316237857344505
Position 3780: 0.0005305956356163304
Position 712: 0.0004964810962190403
Position 7665: 0.0004938823170234084
Position 7099: 0.00043827318770795875
Position 6535: 0.0004148175483983422
Position 7712: 0.00041055990456061316
Position 7471: 0.000407203222212229
Position 3813: 0.0003881871691674387
Position 4075: 0.0003852027991112402
Position 322: 0.0003542758766486387
Position 209: 0.00031589517869621083
Position 3696: 0.0003044904613879384
Position 3939: 0.0003000170407423988
Position 420: 0.0002843864369979358
Position 4717: 0.0002510237973054271
Position 6465: 0.00023927450417741622
Position 4185: 0.0002028615597308538
Position 594: 0.00019290046352960375
Position 535: 0.0001871538560602992
Position 2139: 0.00016352650778530625
Position 2142: 0.00015334454196011446
Position 1981: 0.00014056024207671221
Position 4808: 0.00011827152419887144
Position 3892: 0.0001034770711301651
Position 4374: 0.00010064018015202084
Position 3840: 9.961201075478983e-05
Position 4903: 8.753434424736928e-05
Position 4544: 6.238523869718652e-05
Position 3611: 6.0536874354240436e-05
Position 4086: 5.5272457855893764e-05
Position 3909: 5.204728639208473e-05
Position 111: 4.902742509405935e-05
Position 1726: 4.841828449501854e-05
Position 3557: 4.549224313117645e-05
Position 1229: 3.0547387849463345e-05
Position 1281: 2.456372413539026e-05
Position 3608: 1.9174726183283028e-05
Position 226: 1.9169529782278677e-05
Position 901: 6.942969934329799e-06
Position 509: 6.805329743167747e-06
Position 161: 6.167351233480814e-06
Position 904: 4.492266245276339e-06
Position 268: 4.1454916313027035e-06
Position 183: 3.809141993033097e-06
Position 172: 2.8042367418829276e-06
Position 330: 2.241271695762409e-06
Position 325: 2.1787795435358985e-06
Position 812: 1.9383784742645453e-06
Position 238: 1.050870835786576e-06
Position 777: 8.767382508821677e-07
Position 119: 8.472962049104424e-07
Position 647: 7.44210612148927e-07
Position 247: 6.722049253753773e-07
Position 332: 4.2063372197794155e-07
Position 155: 3.832497908860544e-07
Position 234: 3.390985703114441e-07
Position 340: 2.9216895328724456e-07
Position 750: 2.727627588786818e-07
Position 863: 2.1757393788199635e-07
