Gene = ERV3-1
index = 510
Annotated 5SS: [113]
Annotated 3SS: [13238]
SMsplice 5SS: [113]
SMsplice 3SS: [10133]
top_k =  500
Partition function (log Z): -13.58306575794505

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9428771501052564
Position 10319: 0.23966674942717528
Position 60: 0.03486928312403819
Position 5801: 0.033435607411779124
Position 13359: 0.03264729430448186
Position 3281: 0.026375019844431465
Position 1341: 0.02444473550489206
Position 2586: 0.024399789714009804
Position 7086: 0.021248143997684186
Position 126: 0.02041279177932173
Position 7533: 0.016603676664005276
Position 2983: 0.01577483603760617
Position 7538: 0.011245538371320338
Position 679: 0.0067402896433909
Position 2974: 0.0048314535494437035
Position 1544: 0.003658752233133444
Position 3301: 0.003482416323059453
Position 474: 0.0032825328231926264
Position 7041: 0.002940397896073003
Position 5994: 0.0020611524121688036
Position 2736: 0.0019652390246842175
Position 6198: 0.0016223329573997886
Position 6182: 0.0009886105061559015
Position 5578: 0.0005639747943425768
Position 3390: 0.0004834705961120336
Position 1116: 0.0004734579786993506
Position 3425: 0.0002903782133386417
Position 167: 0.00026957480473198696
Position 2778: 0.00026644785347494404
Position 2258: 0.0001954836447867714
Position 5555: 0.0001531290234205685
Position 1684: 3.94909429163858e-05
Position 157: 3.928056042580429e-05
Position 558: 2.7497821626103024e-05
Position 2019: 2.494153474516593e-05
Position 417: 1.8186949665656435e-05
Position 2086: 1.7102707570314335e-05
Position 523: 1.609907976357408e-05
Position 2865: 1.4200815387612831e-05
Position 358: 1.1511380222144917e-05
Position 2511: 9.27021373397216e-06
Position 1578: 9.092986310429677e-06
Position 1665: 8.278067325666756e-06
Position 744: 5.5269101005981e-06
Position 734: 4.982398223670663e-06
Position 674: 4.775117595496287e-06
Position 483: 2.8486428357910087e-06
Position 330: 2.0466790834300647e-06
Position 1093: 8.832226733752507e-07
Position 1105: 8.145959260182525e-07
Position 1524: 8.05969644773663e-07
Position 1749: 7.905458279838506e-07
Position 451: 7.299171552678432e-07
Position 1448: 5.541787823427564e-07
Position 1431: 4.5353834843691935e-07
Position 715: 4.52048647956477e-07
Position 704: 3.221056586455754e-07
Position 119: 1.9678262456826269e-07
Position 174: 4.918021686923389e-08
Position 231: 3.738136990065968e-08
Position 258: 3.319811179930612e-08
Position 314: 2.7314489729162545e-08
Position 336: 8.479971044528298e-09
Position 41: 8.953768024127189e-10
Position 180: 8.768709787516906e-10
Position 11: 6.516596127565643e-10
Position 49: 2.322402146902615e-10
Position 13: 3.5604266349957634e-11
Position 351: 4.410567047038856e-13
Position 343: 1.5672193181027935e-13
Position 398: 1.3391096797023807e-13
Position 420: 8.953818528531451e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10133: 0.35862188158839803
Position 13238: 0.15911660811389552
Position 12602: 0.10258364286347577
Position 13607: 0.07143986949419101
Position 7139: 0.07049108530968827
Position 3179: 0.06181983331436565
Position 205: 0.061255260228495395
Position 5725: 0.05544697857599894
Position 14242: 0.05443673185201536
Position 13244: 0.0483902723187888
Position 7013: 0.046474444265783656
Position 7474: 0.03771402851082915
Position 385: 0.028390704203095626
Position 1193: 0.024211185536574493
Position 5322: 0.02269096973220601
Position 3050: 0.02177350662555245
Position 2293: 0.02151111348355533
Position 2776: 0.02085628660180666
Position 12492: 0.018558736123423597
Position 2318: 0.011416068284704803
Position 11611: 0.011236599841386918
Position 1391: 0.010971530456448785
Position 5675: 0.008594068242146646
Position 2510: 0.007774885678182165
Position 3502: 0.007279888412107965
Position 6041: 0.007222840607371979
Position 4867: 0.006843903846730675
Position 2456: 0.006416043526211963
Position 8834: 0.005909775573406502
Position 3199: 0.005857961579217184
Position 5863: 0.00542869778944804
Position 403: 0.005188197356873477
Position 8772: 0.004846879386054453
Position 1281: 0.004791409882116527
Position 7209: 0.004264133307890506
Position 3486: 0.0040885000425564645
Position 5895: 0.003995582398572253
Position 6092: 0.003975280258669701
Position 2694: 0.0038924143048627395
Position 6067: 0.0038681627615133212
Position 2234: 0.0038075888389917374
Position 8878: 0.00348740291806165
Position 9912: 0.0032911921902659823
Position 6650: 0.0027696852866337172
Position 3806: 0.0026823725798031314
Position 5875: 0.002547917635287054
Position 5279: 0.002445532363340426
Position 4988: 0.0021921284261665944
Position 330: 0.002164064671401653
Position 2944: 0.0021001102692036642
Position 2547: 0.0016189689131740985
Position 986: 0.0015787482520934278
Position 2875: 0.0015165966792119847
Position 7800: 0.0014173819360420777
Position 246: 0.0013657087796066691
Position 5171: 0.0012088838568008696
Position 4884: 0.0011787044571675816
Position 1458: 0.0010802211124776528
Position 4847: 0.0010272501038603745
Position 907: 0.0010270271658190853
Position 6776: 0.0009863966853873145
Position 1149: 0.000916684030055637
Position 5477: 0.0008746026775203928
Position 2973: 0.0007832922029380638
Position 2792: 0.0007602105326068833
Position 947: 0.0007485212085748531
Position 5537: 0.0007436046257345333
Position 4719: 0.0007431714623889069
Position 4722: 0.0007183072497874894
Position 2485: 0.0006548866633974056
Position 6706: 0.0005931527473417348
Position 5931: 0.0005594747961108521
Position 950: 0.0005509487295550362
Position 365: 0.000541450155295175
Position 6164: 0.0004726515238361442
Position 1653: 0.0004464911985276797
Position 1340: 0.0004309011436621547
Position 3665: 0.000420744772965017
Position 4769: 0.000384266156813634
Position 4059: 0.00037452677116785665
Position 1103: 0.00034649325617288506
Position 532: 0.00034466587445658686
Position 3255: 0.00032214588505961715
Position 1448: 0.0003208531115286302
Position 3525: 0.00031762857774668044
Position 806: 0.0003098854069802406
Position 597: 0.0002942992186660032
Position 5203: 0.00028138484030335026
Position 351: 0.00023894941494466976
Position 1004: 0.00023254655922751597
Position 2075: 0.00021420819078860954
Position 2166: 0.00021199069644891366
Position 1172: 0.0002083766690127519
Position 258: 0.00020759877375678686
Position 3696: 0.0001867795250101788
Position 490: 0.00014044374304992053
Position 1596: 0.0001389982903435799
Position 714: 0.00012493007893963056
Position 3335: 0.0001242371776932735
Position 231: 0.00012176340014463018
Position 1355: 0.00012053280734199937
Position 2878: 0.0001045579663610914
Position 268: 0.00010422396435642547
Position 1366: 9.229461949604823e-05
Position 274: 8.987058303336716e-05
Position 1315: 8.170397428244983e-05
Position 1115: 7.050465099226345e-05
Position 2043: 6.9635436769124e-05
Position 1800: 5.66306706523247e-05
Position 678: 4.155348226287411e-05
Position 556: 3.741923262386172e-05
Position 523: 1.7367456458504466e-05
Position 2374: 1.590259094985718e-05
Position 2620: 1.4136219620709815e-05
Position 2105: 1.1543783103766997e-05
Position 2561: 1.0021607378407563e-05
Position 1413: 9.11329184216108e-06
Position 2436: 6.313530267864325e-06
Position 2180: 5.709319802240589e-06
Position 1287: 5.418435428198892e-06
Position 1992: 3.4454623652645386e-06
Position 2391: 2.9851530469069605e-06
Position 1023: 2.4794456569704913e-06
Position 575: 2.316444765779304e-06
Position 2018: 1.9196463837302923e-06
Position 424: 1.7365063958404162e-06
Position 1208: 1.7334051795349412e-06
Position 1984: 1.2538869328296955e-06
Position 2072: 9.40704985100526e-07
Position 543: 6.065157855254514e-07
Position 614: 3.60649972628492e-07
Position 641: 3.315731796709289e-07
Position 294: 1.619911980278605e-07
Position 1607: 1.2068223990997336e-07
Position 1203: 7.671729821249532e-08
Position 567: 6.572674422019307e-08
Position 442: 4.103084086376761e-08
Position 449: 3.972234060180693e-08
Position 1205: 8.9925561730024e-09
Position 653: 5.9339551676709884e-09
Position 1813: 4.996047090602361e-09
Position 1629: 2.9743121588612034e-09
