Gene = SMCP
index = 1279
Annotated 5SS: [130]
Annotated 3SS: [6085]
SMsplice 5SS: [ 130 2753]
SMsplice 3SS: [2676 6085]
top_k =  500
Partition function (log Z): -8.565728129914504

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9803686510083974
Position 2753: 0.5895507811808511
Position 1740: 0.08535858086930487
Position 1766: 0.02898095095977498
Position 4118: 0.028936241156105304
Position 2845: 0.02627518670515802
Position 1543: 0.016914786479060268
Position 1260: 0.016771978289248573
Position 606: 0.012715711669293679
Position 515: 0.01187594547466312
Position 376: 0.008193552829251032
Position 2553: 0.004937549834571954
Position 498: 0.004815260398758118
Position 3592: 0.004798100223538824
Position 3934: 0.0044371042336121885
Position 2029: 0.0036532642872440417
Position 1573: 0.0035801988322588826
Position 2043: 0.0026990290814117076
Position 3541: 0.002576053708935371
Position 2778: 0.0021354061086501213
Position 2477: 0.0019711079873909205
Position 531: 0.0018886216642185452
Position 2955: 0.0018479502564413748
Position 336: 0.0018137375062476269
Position 1377: 0.0016842910398754663
Position 6315: 0.0014536985797640072
Position 327: 0.001429252412014373
Position 2542: 0.0013926921612127333
Position 5204: 0.0013608729636305848
Position 701: 0.001148748130143028
Position 1182: 0.0010266287273417247
Position 5214: 0.0010103566053012783
Position 113: 0.0008204377674978055
Position 5919: 0.0007093356731183875
Position 2098: 0.0006265605930678112
Position 623: 0.00038633559311531003
Position 111: 0.0002652212137545534
Position 2304: 0.0002645228262522927
Position 2007: 0.00025878093639275556
Position 413: 0.0002248109398160637
Position 2151: 0.00021868707011864623
Position 1047: 0.00018454912517954373
Position 461: 0.00014621735816105897
Position 1683: 0.0001425792950102102
Position 1704: 0.00011568260383993387
Position 104: 0.00010892126313356311
Position 850: 6.68431862460693e-05
Position 423: 5.049995332502867e-05
Position 2744: 3.0537040089519018e-06
Position 157: 1.4133270200352877e-06
Position 88: 8.015190152627279e-07
Position 115: 7.879115287558963e-07
Position 3189: 3.766503498896116e-07
Position 235: 3.705413987592228e-07
Position 117: 1.6625648078607585e-07
Position 200: 1.1471037801048936e-07
Position 181: 3.037922055705447e-08
Position 191: 2.608660144087531e-08
Position 183: 1.717224812735669e-08
Position 645: 1.2912355832596186e-08
Position 78: 7.95515066893104e-09
Position 148: 3.826651829937581e-09
Position 26: 2.462877844366338e-09
Position 239: 1.1423188379044329e-09
Position 237: 2.515897844048361e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.7604597333073995
Position 6085: 0.45461543857692205
Position 1626: 0.0636031665901898
Position 3678: 0.059707580577166935
Position 4023: 0.04002460341861251
Position 5348: 0.037754815892361106
