Gene = TSLP
index = 1498
Annotated 5SS: [ 370 1241 1954]
Annotated 3SS: [1195 1818 4253]
SMsplice 5SS: [ 197  370 1241 1954 2284]
SMsplice 3SS: [ 268 1195 1818 2049 4253]
top_k =  500
Partition function (log Z): -2.7525414596491347

Sorted 5' Splice Sites (High to Low Probability):
Position 1954: 0.8735296655061631
Position 1241: 0.8261296390307985
Position 370: 0.7351661549205172
Position 673: 0.6952255257185971
Position 197: 0.542743589395009
Position 1075: 0.49721847114363615
Position 2284: 0.4088514081755891
Position 1333: 0.10410877671062473
Position 1650: 0.07458009973826756
Position 2080: 0.06331427448776221
Position 2680: 0.03924456425298498
Position 589: 0.031344260530666926
Position 2089: 0.026671880860069372
Position 152: 0.01548723401119136
Position 2146: 0.014807037187188392
Position 2096: 0.012487031456676583
Position 2211: 0.006895711346123041
Position 3629: 0.006852269481520132
Position 55: 0.006217609676790949
Position 100: 0.006099868070478889
Position 1585: 0.00506076842486003
Position 3614: 0.0045377422430752995
Position 2255: 0.003478000921505937
Position 748: 0.002808763754478468
Position 1304: 0.0025180957634866343
Position 161: 0.0017086381733254035
Position 149: 0.001466530917356207
Position 3071: 0.0013304552762153704
Position 2174: 0.0011672970227437141
Position 977: 0.0010396690284579665
Position 3441: 0.0010348573305799076
Position 2675: 0.000748651324781678
Position 228: 0.0005738609157857078
Position 948: 0.00044056305857034556
Position 168: 0.0004148426855110683
Position 332: 0.00040361976149899334
Position 265: 0.00025718060522039347
Position 943: 0.00024446610444727563
Position 1004: 0.00022064350236763365
Position 189: 0.00020353161190602066
Position 399: 0.0001452659704026156
Position 448: 0.00011891511668494393
Position 179: 0.0001117509406115803
Position 2100: 8.346585644592822e-05
Position 365: 5.093008716318257e-05
Position 510: 5.0786705197044095e-05
Position 374: 4.936622841681857e-05
Position 659: 4.141990233780143e-05
Position 166: 3.835521336270877e-05
Position 1929: 3.493379550170697e-05
Position 1514: 2.7230353375280753e-05
Position 299: 1.7535962425502558e-05
Position 694: 1.4495741741301463e-05
Position 1316: 1.2347721543315236e-05
Position 191: 8.133364504894953e-06
Position 274: 6.450029383862716e-06
Position 800: 3.9906715343045245e-06
Position 1981: 2.224913452063448e-06
Position 1893: 1.8340274406171134e-06
Position 1589: 1.495539973082996e-06
Position 1383: 1.1831194561098212e-06
Position 1252: 5.514610777413303e-07
Position 564: 2.889857133968974e-07
Position 201: 2.8789633429119174e-07
Position 72: 2.7669662503099767e-07
Position 223: 1.2321104740617346e-07
Position 232: 1.119153697203228e-07
Position 416: 4.34578580535042e-08
Position 276: 2.7624325007763905e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1195: 0.9280280105950423
Position 1818: 0.7350372099502743
Position 2049: 0.7110316611164905
Position 4253: 0.6707623922051376
Position 268: 0.4358903471382042
Position 860: 0.2817536688547379
Position 546: 0.26782550658079557
Position 451: 0.17329027558152732
Position 864: 0.16961296955280294
Position 1842: 0.12348621838587995
Position 498: 0.08708345356628192
Position 2187: 0.0799583953026181
Position 1433: 0.07532573843611488
Position 571: 0.02082781211625468
Position 2509: 0.0204884964762103
Position 1016: 0.016342625356161485
Position 2963: 0.015089506372878887
Position 3527: 0.015006319338708952
Position 2553: 0.01245907282839273
Position 619: 0.011779344190549284
Position 564: 0.011545381868967683
Position 2535: 0.011011311931088093
Position 640: 0.00867152313762403
Position 588: 0.008601734943086034
Position 889: 0.008363697686302171
Position 242: 0.007915059910834847
Position 2065: 0.007517389372802398
Position 1159: 0.00719936253796301
Position 2797: 0.006881141620842217
Position 1888: 0.005570310604321562
Position 826: 0.005115597808084531
Position 1067: 0.005042732503615164
Position 4201: 0.004997433564548365
Position 1551: 0.0043373419045646695
Position 1815: 0.0036938584154286697
Position 3778: 0.003437445631338013
Position 510: 0.003362584519954902
Position 2777: 0.0032745465562848577
Position 910: 0.0031052289075725824
Position 2751: 0.0030281204658540776
Position 312: 0.002828162155607689
Position 1321: 0.002677442085458612
Position 3243: 0.00265229809716428
Position 1233: 0.002615713113392562
Position 3351: 0.0024089590985724167
Position 2959: 0.002291356781742786
Position 2228: 0.0020658153340817184
Position 3590: 0.0019394011332917191
Position 232: 0.0017644672310074146
Position 598: 0.001659031441346668
Position 1461: 0.0016181642612055742
Position 747: 0.001422985614199608
Position 669: 0.0013628261403703503
Position 791: 0.001320537812759035
Position 1099: 0.001163692397181334
Position 411: 0.0010942563405249358
Position 1276: 0.0010287010631896054
Position 765: 0.001006579055143556
Position 1936: 0.0009281232481319362
Position 829: 0.0007503125008208765
Position 666: 0.0007391062750428354
Position 1567: 0.0007138382003928969
Position 2983: 0.0006513002882849884
