Gene = SPDYE16
index = 1308
Annotated 5SS: [ 259 1801 2894 4215 6330 6511]
Annotated 3SS: [1569 2834 4128 6266 6410 6632]
SMsplice 5SS: [ 259 6511]
SMsplice 3SS: [6266 6632]
top_k =  500
Partition function (log Z): -7.4545580763801

Sorted 5' Splice Sites (High to Low Probability):
Position 6511: 0.8967211658900331
Position 259: 0.695814673859204
Position 2894: 0.4873690784411493
Position 4215: 0.33294319545307305
Position 361: 0.16480093143260183
Position 1801: 0.06997268842170476
Position 6151: 0.05223255744619721
Position 162: 0.03013676828838455
Position 711: 0.027848375571135904
Position 891: 0.022342938246232607
Position 67: 0.01673575005965372
Position 1902: 0.015617786987377884
Position 449: 0.008991042581410527
Position 6361: 0.008642311748416068
Position 1989: 0.00853377745975359
Position 4908: 0.007308577447757246
Position 1674: 0.007053946768943881
Position 357: 0.006181077472756059
Position 1003: 0.005150605601193405
Position 487: 0.0037158888213704995
Position 6365: 0.0036789327073582846
Position 250: 0.0032540468190652883
Position 648: 0.002894993394510755
Position 6539: 0.002679755818271568
Position 48: 0.002560303879775666
Position 5498: 0.0023290097524581582
Position 4020: 0.0022622028734504535
Position 899: 0.0017982660735517252
Position 2899: 0.00178668144053887
Position 6330: 0.0015932326860990933
Position 3233: 0.0014394175380362845
Position 6371: 0.0013926802755030228
Position 975: 0.0009345597364339496
Position 4607: 0.000795072999101267
Position 6530: 0.0006940295018511105
Position 1158: 0.0005162644303158331
Position 6554: 0.000504657045202843
Position 4902: 0.0004200709546836875
Position 653: 0.00012182909302572143
Position 984: 0.00010578927557544819
Position 570: 8.734530247571476e-05
Position 101: 6.173632153194956e-05
Position 6450: 5.056717643854549e-05
Position 178: 4.5364606722454756e-05
Position 18: 4.242908367228975e-05
Position 71: 3.5770757259957524e-05
Position 841: 2.7893625189244394e-05
Position 1110: 1.792482502461504e-05
Position 390: 1.7014824609805918e-05
Position 605: 1.5210819796980746e-05
Position 1233: 1.4917787636459307e-05
Position 1509: 1.3716623307154697e-05
Position 1495: 1.187114709086221e-05
Position 26: 9.476295355039558e-06
Position 210: 5.227516927757571e-08
Position 176: 4.673577846696404e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6266: 0.9162337409109326
Position 6632: 0.6954716390082626
Position 2834: 0.29207907284166373
Position 4128: 0.2873683939346622
Position 6615: 0.21961912136724213
Position 2647: 0.0913609864361036
Position 1600: 0.05955411434315309
Position 2684: 0.051321078228316545
Position 4088: 0.03270000778159336
Position 6245: 0.03019994347895487
Position 6054: 0.028782058742897704
Position 6381: 0.025412749548008106
Position 2551: 0.02088804715740111
Position 6079: 0.01663898605933816
Position 1851: 0.016530104517406552
Position 2610: 0.01363407735669954
Position 6638: 0.010159904170812455
Position 1569: 0.009005037713984957
Position 4808: 0.007996220857516768
Position 5960: 0.007918402919875424
Position 5465: 0.006264875659768943
Position 4039: 0.005133127851134783
Position 2470: 0.004671772141342477
Position 2624: 0.004668890580799884
Position 2853: 0.004293320242862343
Position 4150: 0.004196958216390639
Position 1618: 0.003959896816862031
Position 3811: 0.003539427160509569
Position 6202: 0.003470493086946213
Position 1730: 0.003339149037808653
Position 3709: 0.002561130602788766
Position 2753: 0.0018242326889035805
Position 4050: 0.0017538436489389561
Position 5638: 0.001682389993779345
Position 2595: 0.0014543904807429752
Position 3824: 0.0008058731611467776
Position 486: 0.0007859017912853314
Position 2737: 0.0007293505584226623
Position 1694: 0.0007058894891775187
Position 3888: 0.0007000496262230492
Position 2519: 0.00065954895160523
Position 3067: 0.0006116995255964608
Position 1520: 0.0005713670004622084
Position 2455: 0.0005654182610704157
Position 3047: 0.0005254432023089006
Position 5461: 0.0005129556921068776
Position 1673: 0.0005108789106156159
Position 4375: 0.0005087607836141536
Position 6149: 0.0004627811908843756
Position 5823: 0.00045974048310908777
Position 4416: 0.0004559788698019821
Position 4763: 0.00043566863916331034
Position 3103: 0.00040316406082642134
Position 1792: 0.0003606644934650402
Position 5484: 0.0003396976139375813
Position 1622: 0.00032818952758053335
Position 6651: 0.0003018696506515734
Position 1581: 0.00024346299956462774
Position 5658: 0.00024013921403545375
Position 1736: 0.00018404675620238776
Position 1664: 0.0001823988481253046
Position 5076: 0.00017510219354124234
Position 554: 0.00016852069073375935
Position 5794: 0.00014825669458867885
Position 2993: 0.00012620499477894678
Position 1658: 0.00011614303133397397
Position 1712: 9.893569934185155e-05
Position 1688: 8.368065435493125e-05
Position 599: 7.671520559644948e-05
Position 1535: 6.841829507296835e-05
Position 2873: 6.617025246494382e-05
Position 2428: 6.445218418726028e-05
Position 5055: 5.8100981560275865e-05
Position 3232: 5.6140444869061986e-05
Position 2574: 5.013956946837692e-05
Position 3770: 4.534635520160416e-05
Position 3374: 4.5110554291594726e-05
Position 3676: 3.994360449148335e-05
Position 2968: 3.9012492202760224e-05
Position 1898: 3.852384109927941e-05
Position 1130: 3.67034992828204e-05
Position 1624: 3.495877132313877e-05
Position 3688: 3.378648728381134e-05
