Gene = AIMP2
index = 44
Annotated 5SS: [ 254 6108 8801]
Annotated 3SS: [ 5900  8568 14057]
SMsplice 5SS: [ 134 8801]
SMsplice 3SS: [ 8568 14057]
top_k =  500
Partition function (log Z): -8.528018359767643

Sorted 5' Splice Sites (High to Low Probability):
Position 8801: 0.7624857150628865
Position 134: 0.6547092382221483
Position 6108: 0.5480801530050361
Position 11809: 0.47072678570362153
Position 11488: 0.4135778513924309
Position 254: 0.3662265445928002
Position 12822: 0.17881518817630282
Position 2543: 0.10940515049333595
Position 11804: 0.10753761451956625
Position 1527: 0.07545343116702959
Position 1933: 0.07510128611842219
Position 5808: 0.05829028873213999
Position 12974: 0.04910736237596837
Position 8475: 0.036768725248189596
Position 7388: 0.0324942429859646
Position 7553: 0.01916949447014238
Position 13090: 0.01764754351029191
Position 1482: 0.012157285778791617
Position 3585: 0.010219299537680337
Position 5293: 0.006363207739918382
Position 6112: 0.005741639782312711
Position 13032: 0.005425229289780514
Position 12029: 0.005391081158556893
Position 6942: 0.004949285244816382
Position 3715: 0.003936194125562412
Position 6421: 0.0032354727232576292
Position 1133: 0.0015766996663163929
Position 525: 0.0014310863709209231
Position 2110: 0.0011323864998164118
Position 2086: 0.0011165746766484774
Position 570: 0.001092947994406045
Position 2299: 0.0008821777762020241
Position 24: 0.0005679853777708544
Position 36: 0.0004183711267367694
Position 493: 0.0002645874536503925
Position 1118: 0.0002310056908929163
Position 346: 0.00022175112002849025
Position 65: 9.283754414210342e-05
Position 2311: 9.040740517084402e-05
Position 1484: 8.570366851386253e-05
Position 646: 8.354805843148454e-05
Position 6141: 5.638903469119552e-05
Position 1634: 4.9960244279089154e-05
Position 565: 2.6477469190035616e-05
Position 1052: 2.431301912650095e-05
Position 279: 1.2442420954667246e-05
Position 1615: 1.2125170442076829e-05
Position 1385: 1.0507018686292888e-05
Position 127: 9.398689973656094e-06
Position 190: 7.661723121630266e-06
Position 43: 5.552844784522783e-06
Position 111: 4.742354208171351e-06
Position 248: 4.418426572340018e-06
Position 52: 2.3710430212453947e-06
Position 312: 1.8942209034768502e-06
Position 748: 1.6091105312516445e-06
Position 764: 1.3256022265035963e-06
Position 206: 1.8587895686083074e-07
Position 75: 4.8022133830688306e-08
Position 1300: 1.0107019662558507e-08
Position 986: 7.3091679808229525e-09
Position 370: 4.911253887886861e-09
Position 581: 4.764034956818289e-09
Position 876: 4.3129392123527695e-09
Position 535: 3.0365142141146853e-09
Position 500: 2.123640830637351e-09
Position 840: 1.8258363974743716e-09
Position 448: 8.547725767310295e-10
Position 49: 4.6049622930157457e-10
Position 170: 1.9612316920650006e-10
Position 168: 1.77136414216699e-10
Position 639: 1.2477758241232309e-10
Position 336: 1.1651546130767507e-11
Position 567: 2.937979129158658e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14057: 0.8403695100878429
Position 11624: 0.5897441509925234
Position 8568: 0.5558019874563461
Position 5900: 0.425028567104354
Position 11359: 0.41996318020447004
Position 12736: 0.24248347032905773
Position 8645: 0.21046777994294572
Position 5999: 0.07027419961608124
Position 12875: 0.06499975598008546
Position 2419: 0.05621385510995775
Position 1740: 0.052316128062779535
Position 7246: 0.0508638638500945
Position 1225: 0.04192048761314014
Position 5794: 0.041162471969712074
Position 8381: 0.030354764270992325
Position 2366: 0.030091091064168303
Position 1388: 0.028480456173980095
Position 5656: 0.02783113773539978
Position 216: 0.025910593239977128
Position 5925: 0.022066249029145994
Position 13616: 0.018035531719018304
Position 11898: 0.01603963622180251
Position 5495: 0.015617975899878676
Position 12763: 0.01496956214676592
Position 2471: 0.014092734542602669
Position 14015: 0.011931461071793992
Position 11388: 0.010956385539619706
Position 5659: 0.010433821456461021
Position 1299: 0.009786047011709566
Position 2424: 0.008840238406866752
Position 8325: 0.006471053329908528
Position 1852: 0.006082300977408651
Position 3495: 0.005998508706201484
Position 8926: 0.005334456597068666
Position 1775: 0.00506671560499029
Position 1892: 0.004638305288537712
Position 3337: 0.00441432487229499
Position 5033: 0.004292539028302557
Position 6231: 0.0037631826142739393
Position 1657: 0.003586201949624337
Position 1582: 0.0030936753824538634
Position 6636: 0.0030922112568466356
Position 1390: 0.0027691083669966737
Position 3498: 0.0027021620667208456
Position 13690: 0.0024078085325862854
Position 6814: 0.002265546987964029
Position 1117: 0.0018211112656710278
Position 5057: 0.0016317849878300784
Position 7375: 0.0015607973996154963
Position 2006: 0.0014185900559765636
Position 1414: 0.001281726335745145
Position 1275: 0.0008554146554628569
Position 763: 0.0008316005093191385
Position 9766: 0.0006880043709785322
Position 1752: 0.0006312273339782777
Position 5248: 0.0005813862351385429
Position 1778: 0.0005471087755704117
Position 2244: 0.0005322234517669171
Position 966: 0.0005084020187322966
Position 11785: 0.0005060298852947148
Position 9959: 0.000466148782772042
Position 3570: 0.0004591394062127596
Position 3433: 0.00045182859360378097
Position 133: 0.0004443775184971903
Position 12669: 0.0003831314865393887
Position 3654: 0.0003666710673557453
Position 8922: 0.00031122359751524606
Position 9907: 0.00026092001980612743
Position 2489: 0.00022673133050245384
Position 1614: 0.00021646619089046398
Position 10530: 0.0001818831640626903
Position 10372: 0.00017586371571052522
Position 1467: 0.00016378502192633526
Position 7678: 0.00015609529068694929
Position 1322: 0.00015549971011811665
Position 1249: 0.00014558582589825145
Position 2134: 0.00013438756007460063
Position 2045: 0.00013358587166676161
Position 2207: 0.00012361423890723964
Position 9560: 0.0001106023687823918
Position 321: 0.00010086765823300321
Position 1917: 9.998863142757163e-05
Position 6185: 8.221703805433131e-05
Position 2669: 5.7550024922357705e-05
Position 2082: 5.745652779326931e-05
Position 7653: 5.6969424842275715e-05
Position 457: 5.5127438550844995e-05
Position 986: 5.0906317443499327e-05
Position 253: 5.072003734357095e-05
Position 414: 5.0205215117364546e-05
Position 2042: 3.920631641719923e-05
Position 7175: 3.4675911637729325e-05
Position 1481: 3.297074536499936e-05
Position 6573: 3.208754357073891e-05
Position 968: 3.0398344819665425e-05
Position 1584: 2.892777918867326e-05
Position 1964: 2.323699091553552e-05
Position 2255: 2.1688711537524816e-05
Position 2286: 2.0734033646755204e-05
Position 993: 1.8875737747768537e-05
Position 1900: 1.778479605864199e-05
Position 279: 1.623141478450452e-05
Position 3220: 1.605812322704573e-05
Position 1440: 1.335213824030852e-05
Position 5004: 1.2627276845702612e-05
Position 424: 5.400764299969907e-06
Position 1191: 5.187841998688171e-06
Position 2672: 3.0645660113642897e-06
Position 1231: 2.988953905166044e-06
Position 1014: 2.0492447012982882e-06
Position 1035: 1.7037308624159478e-06
Position 474: 1.3897139926324104e-06
Position 384: 1.1417150072467133e-06
Position 1051: 1.0987679355589609e-06
Position 230: 8.981840303969212e-07
Position 219: 4.178745975305152e-07
Position 175: 2.6477936917642437e-07
Position 1334: 1.3064689281572904e-07
Position 1025: 3.1779645262008976e-08
Position 139: 3.0236291594928126e-08
Position 553: 1.3476639587669544e-08
Position 796: 5.286584998720097e-09
Position 396: 3.957196594926157e-09
Position 1515: 3.6783446923283057e-09
Position 1755: 2.4730166064794447e-09
Position 1675: 2.0663180797954234e-09
Position 257: 1.8191421128987362e-09
Position 468: 1.034006130653293e-09
Position 790: 9.617615163592573e-10
Position 813: 9.472510763534107e-10
Position 332: 7.445826474163252e-10
Position 497: 7.176552805479189e-10
Position 492: 3.7952938942032093e-10
Position 590: 9.715528346555251e-11
Position 328: 2.4647399811502976e-11
Position 633: 3.120524614461163e-13
