Gene = LSMEM1
index = 805
Annotated 5SS: [ 130 4091 6199]
Annotated 3SS: [3958 6069 8956]
SMsplice 5SS: [ 130 6199]
SMsplice 3SS: [6069 8956]
top_k =  500
Partition function (log Z): -8.817625969504002

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9319178135609092
Position 6199: 0.7799823234528417
Position 4091: 0.28637999739618425
Position 7246: 0.2566005291123779
Position 5587: 0.15753883468848823
Position 2530: 0.14776066503025093
Position 7163: 0.11351472342084759
Position 2671: 0.08821463485146377
Position 2754: 0.0878593926400982
Position 4973: 0.05182136757518991
Position 6423: 0.04324444083964832
Position 7553: 0.036345964373860784
Position 1196: 0.03501203612636926
Position 7016: 0.03148497481040473
Position 6690: 0.030784818048983996
Position 91: 0.029636101497042884
Position 7519: 0.028351187852744274
Position 962: 0.027709332887241946
Position 494: 0.012145116718113849
Position 7273: 0.007775357393189556
Position 5709: 0.007763264963394517
Position 761: 0.004950628186306712
Position 11: 0.004550256314408851
Position 6599: 0.0036260767021625007
Position 6215: 0.0024917294576761056
Position 352: 0.0017861851376483931
Position 465: 0.0008438296683080909
Position 2237: 0.0007701366364287982
Position 1497: 0.000705714210611724
Position 2492: 0.0006518131496412061
Position 2379: 0.0005903059450723692
Position 6575: 0.0005497310666235712
Position 3693: 0.00031382075545906957
Position 182: 0.0002989317522252718
Position 3581: 0.0002823694058036048
Position 2004: 0.00013767306131559764
Position 1052: 0.00013173669392142602
Position 1411: 0.0001005887531581739
Position 2386: 8.71866988822935e-05
Position 96: 6.219313613457913e-05
Position 800: 6.05028834370713e-05
Position 1009: 5.0837889697794476e-05
Position 759: 3.9131268311533705e-05
Position 498: 3.183965413740855e-05
Position 220: 2.7007485730826164e-05
Position 1188: 2.5782536694814897e-05
Position 2184: 2.5627073866482582e-05
Position 1529: 2.3251428978768653e-05
Position 398: 2.2564856195908446e-05
Position 159: 2.2325399203349072e-05
Position 1233: 1.103009370251172e-05
Position 866: 3.256968824607499e-06
Position 94: 3.0851039654564205e-06
Position 259: 2.803626793595281e-06
Position 406: 2.4696049247232735e-06
Position 335: 2.4228869260638023e-06
Position 433: 2.148430297946113e-06
Position 107: 1.3493787795589072e-06
Position 390: 1.2487182352431764e-06
Position 906: 1.1870234185604701e-06
Position 437: 1.1661845351592437e-06
Position 633: 9.997625185311089e-07
Position 567: 7.916420327600672e-07
Position 80: 7.179714952926139e-07
Position 777: 6.228660131895052e-07
Position 974: 5.607649550179021e-07
Position 139: 9.487015702031099e-08
Position 3: 4.854193501248728e-08
Position 314: 3.256505378094923e-08
Position 192: 1.9965019557398068e-08
Position 409: 9.170486748182252e-09
Position 427: 8.720718720397702e-09
Position 403: 5.2692293518853715e-09
Position 214: 7.983836920314334e-10
Position 184: 7.928101111132391e-10
Position 15: 1.7274413122270318e-10
Position 195: 1.326265369570728e-10
Position 24: 5.2734812139753315e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.7954772249655057
Position 8956: 0.6353383758431875
Position 7119: 0.5224077159756714
Position 5498: 0.16401684673597747
Position 2560: 0.14117121555449444
Position 3958: 0.12982975418049972
Position 2343: 0.12718431263850766
Position 7373: 0.0807484283252045
Position 3945: 0.06529902850982584
Position 3981: 0.05728069605883091
Position 6983: 0.054214031399311476
Position 6510: 0.04707123703182749
Position 6934: 0.04218018383357997
Position 4883: 0.0395482480418807
Position 1112: 0.03443036664465637
Position 2275: 0.026533995516223995
Position 6274: 0.026125993345010222
Position 7343: 0.025623600467843205
Position 4005: 0.025389027667713768
Position 6288: 0.018523108533199405
Position 6551: 0.014087255542625547
Position 2640: 0.010811989221372
Position 8692: 0.010609620355353297
Position 3869: 0.010518720589287352
Position 6250: 0.009784461682950007
Position 7768: 0.008691335079313548
Position 8373: 0.008669321972506028
Position 4830: 0.008557997170724039
Position 2621: 0.008505408009036914
Position 593: 0.007171560727450647
Position 2407: 0.007006776466207543
Position 4798: 0.004763488158466129
Position 4268: 0.004676653872959445
Position 7402: 0.004138847612946794
Position 5619: 0.0028774926547366153
Position 209: 0.0027905502907924085
Position 2375: 0.0026110044887015524
Position 873: 0.0022817135691108356
Position 3488: 0.0022764922270555126
Position 6598: 0.0021834703080178103
Position 6532: 0.0018167497039272395
Position 2437: 0.0016065356052870584
Position 2580: 0.0015801227382871473
Position 1318: 0.0014070131083541166
Position 6624: 0.001388656082658637
Position 7790: 0.0010838123071579891
Position 6813: 0.0010548307199411766
Position 2217: 0.0010274668394139915
Position 343: 0.0008857162629776475
Position 7238: 0.0007790578130902853
Position 2701: 0.0007759137435013407
Position 956: 0.0007657474018697414
Position 1093: 0.0007112618755912944
Position 2616: 0.0006776568648978811
Position 833: 0.0006472825786650282
Position 7086: 0.0006295527658223535
Position 244: 0.000597684853352741
Position 7346: 0.0005790834596662965
Position 3907: 0.0005119495441556336
Position 6719: 0.000443127059874658
