Gene = PRELID2
index = 1071
Annotated 5SS: [  109 12209 15341 17392 38844 70355]
Annotated 3SS: [12150 15266 17230 38737 70284 74808]
SMsplice 5SS: [  109  4308  5674  9430 15341 17392 30099 30362 38844 52944 57436 70355]
SMsplice 3SS: [ 4214  5549  9287 15266 17230 29997 30187 38737 52889 57312 70284 74759]
top_k =  500
Partition function (log Z): -22.66160285213057

Sorted 5' Splice Sites (High to Low Probability):
Position 15341: 1.000000000000008
Position 17392: 0.9649021584607469
Position 4308: 0.8668699635337088
Position 5674: 0.8364526782574748
Position 109: 0.6870022793057585
Position 15907: 0.6586972972388209
Position 7908: 0.5976163211137295
Position 20125: 0.5090674872983468
Position 9430: 0.4848482987359622
Position 22841: 0.47791501457410707
Position 9288: 0.4649759743077086
Position 4071: 0.39110420922902805
Position 11070: 0.35145701254171857
Position 12209: 0.2798416986632652
Position 8155: 0.27799131941356936
Position 132: 0.1773141412878256
Position 15788: 0.1569299006664138
Position 9583: 0.1527777526357318
Position 22336: 0.11151672067998025
Position 19859: 0.1013139713006632
Position 22703: 0.09965901417188976
Position 16887: 0.09204519348016411
Position 16279: 0.0808898386103798
Position 423: 0.07942148613909825
Position 546: 0.07144590970665077
Position 8254: 0.06815301490862177
Position 640: 0.06559853071654055
Position 15654: 0.05627281527086628
Position 986: 0.05419745180601467
Position 5429: 0.04932179075699724
Position 4041: 0.04866175751473022
Position 795: 0.043851555862224056
Position 21729: 0.03949855891135032
Position 16988: 0.037683801179337895
Position 4166: 0.03640169085485371
Position 22481: 0.031058840553840054
Position 757: 0.028643408955307845
Position 6771: 0.02819221287159131
Position 21964: 0.0276217574715714
Position 2146: 0.025736402061288362
Position 11231: 0.024445104436464492
Position 1329: 0.022049444220641166
Position 2066: 0.022007927477095873
Position 3325: 0.021255340725154944
Position 2771: 0.01999006735145618
Position 22707: 0.019880986009564245
Position 16607: 0.01834389176060651
Position 17373: 0.018276917546752043
Position 5660: 0.01530338625335412
Position 927: 0.01461561371733052
Position 3257: 0.012573958969939939
Position 21798: 0.012419117245319395
Position 17101: 0.012306633939392714
Position 378: 0.011393464024736679
Position 240: 0.011086596128856483
Position 4378: 0.010959059393264801
Position 12122: 0.009234529981800235
Position 8: 0.008643775985028702
Position 4108: 0.00842476855500753
Position 16825: 0.008390553651333574
Position 21658: 0.008232084182134352
Position 16191: 0.007455932451813391
Position 20805: 0.0069992288305032405
Position 25235: 0.006923731568771099
Position 22829: 0.006614165356491981
Position 5968: 0.0065540823608939616
Position 4627: 0.005994813346876462
Position 6850: 0.005440172400032159
Position 5131: 0.005383807443748196
Position 2671: 0.004934409142955388
Position 3225: 0.004845776210422837
Position 7072: 0.004514757613400918
Position 85: 0.003216840167208117
Position 9420: 0.0032097811208345096
Position 23310: 0.002852038101647188
Position 16879: 0.0028380374744134793
Position 1591: 0.0028098524153525204
Position 21475: 0.0027041998988035325
Position 5353: 0.0020304727607375807
Position 5127: 0.0020124163100193626
Position 15772: 0.00194678878986987
Position 4169: 0.0018684719374067976
Position 9355: 0.0016091243960234714
Position 9770: 0.0016048209616482817
Position 4803: 0.0015509223609765214
Position 21598: 0.0013199677625121205
Position 17335: 0.0009120841026432307
Position 1550: 0.000766212220223313
Position 8101: 0.0007071067259789315
Position 244: 0.0006553785742225362
Position 238: 0.00029863321435990523
Position 69: 9.688241244333091e-05
Position 16114: 8.840854256821191e-05
Position 61: 8.568126508206233e-05
Position 16020: 7.544185091424694e-05
Position 46: 1.5438588174355907e-05
Position 408: 1.4738707094066564e-05
Position 492: 1.1333888325293675e-05
Position 204: 1.0731992049191067e-05
Position 8179: 9.50926661769284e-06
Position 202: 3.8429807019505705e-06
Position 475: 3.0111071503838132e-06
Position 410: 2.8825338195194314e-06
Position 40: 2.4785704134649876e-06
Position 88: 1.3653321064757416e-06
Position 63: 1.3262679058199498e-06
Position 311: 1.2866833269310806e-06
Position 52: 5.265629617996859e-07
Position 387: 3.11039837895698e-07
Position 297: 1.59806138847064e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15266: 1.0000000000000098
Position 17230: 0.9815969397997069
Position 5549: 0.8387497370357766
Position 22794: 0.7793947326911213
Position 4214: 0.5493322331706291
Position 9287: 0.46862009619729833
