Gene = TAMM41
index = 1375
Annotated 5SS: [  271  2744  7551 17059 29581 37256 38940]
Annotated 3SS: [ 2560  7457 16907 29434 37089 38876 56190]
SMsplice 5SS: [  271  2744  7551 17059 20055 29581 37256 38940]
SMsplice 3SS: [ 2560  7457 16907 19966 29434 37089 38876 56190]
top_k =  500
Partition function (log Z): -2.4421585178627403

Sorted 5' Splice Sites (High to Low Probability):
Position 20055: 0.9999884969474104
Position 29581: 0.9999855711617054
Position 7551: 0.9999290082683717
Position 37256: 0.9999246600580753
Position 17059: 0.9980676944598718
Position 271: 0.9794139455831241
Position 2744: 0.9624037323157555
Position 38940: 0.8713013134327687
Position 39744: 0.500198343989466
Position 38438: 0.46944884492074285
Position 17946: 0.373169461834657
Position 16544: 0.36209031194812075
Position 1074: 0.3494986459717139
Position 18530: 0.21748415563503987
Position 7353: 0.1613940312978885
Position 37434: 0.14999472475155795
Position 39987: 0.14821155621316742
Position 39544: 0.13802780868662065
Position 2024: 0.10014510956113026
Position 3732: 0.09731081420562869
Position 39083: 0.08708541734190181
Position 19723: 0.08401782498630019
Position 17518: 0.07173828912195664
Position 39358: 0.0713014613980972
Position 13770: 0.06656522323593793
Position 18572: 0.06606333276197622
Position 18551: 0.062237573201481634
Position 18555: 0.04000885750886188
Position 14571: 0.03643647542724063
Position 2739: 0.036421535896665996
Position 39539: 0.03621023057639666
Position 18991: 0.03476435880970955
Position 42435: 0.027413838091186856
Position 8095: 0.026962937236369017
Position 1882: 0.024853888451618334
Position 18921: 0.024735811801225492
Position 706: 0.02371669697052075
Position 14422: 0.021744342277944903
Position 11613: 0.021526554036570625
Position 3530: 0.020972696951457075
Position 16362: 0.017783616889930888
Position 15374: 0.01669667860575193
Position 5531: 0.016626815438839034
Position 19430: 0.014771485965242121
Position 473: 0.01396432257652461
Position 39463: 0.013662996205153335
Position 38317: 0.012879573325239391
Position 13570: 0.011948875637568667
Position 14982: 0.011724359355126508
Position 19233: 0.011640727652076703
Position 15426: 0.01107494319752613
Position 15679: 0.010414081670346395
Position 4754: 0.010178778780693122
Position 18894: 0.00981795181813165
Position 5297: 0.009545210857872723
Position 5657: 0.006702865335376468
Position 559: 0.004963423385934634
Position 1785: 0.004726935910884514
Position 821: 0.004482279286683331
Position 16011: 0.004454037362072008
Position 13331: 0.004354096538852348
Position 16583: 0.0042719213846442085
Position 3254: 0.00401737887580597
Position 3863: 0.003682667756263563
Position 3642: 0.00360452317216386
Position 13555: 0.003318418765780309
Position 2480: 0.0030647005844629135
Position 19014: 0.0029981910766385504
Position 10700: 0.002897210271067106
Position 15580: 0.002636808255699975
Position 3665: 0.0026076082098505284
Position 16051: 0.002594804569311905
Position 5335: 0.00216062547740467
Position 4024: 0.002021747739326685
Position 3005: 0.001898192137570027
Position 5287: 0.0018165094603117137
Position 39078: 0.0016340991621663402
Position 897: 0.001462369585453927
Position 39127: 0.001333389144254358
Position 848: 0.0013095905104448487
Position 5178: 0.0011812663295745903
Position 4327: 0.0010652194412145894
Position 496: 0.0010262641562686272
Position 2012: 0.0009436240151479971
Position 1172: 0.0008767165018900103
Position 3567: 0.0007542804337048083
Position 1394: 0.0007494606894029208
Position 13335: 0.0006674270239460227
Position 2892: 0.0006667389138323576
Position 17263: 0.0006579891257099775
Position 4777: 0.0006550398248315142
Position 257: 0.0005836440192817134
Position 1800: 0.0005831026004927331
Position 162: 0.0005449646849612949
Position 1916: 0.0005220761262636383
Position 753: 0.00045103169708149947
Position 17463: 0.00044534631270566014
Position 852: 0.0004370818784765843
Position 13192: 0.00037202211528324146
Position 951: 0.00033693580351532005
Position 2016: 0.00033080377673293124
Position 237: 0.0003288861072265152
Position 9742: 0.0003115816713902638
Position 1886: 0.0002976493486885421
Position 9477: 0.0002905446222412763
Position 9607: 0.0002767352944745738
Position 2314: 0.00023854061787571197
Position 38959: 0.00023377465114073087
Position 70: 0.0002109327613306148
Position 17511: 0.0001751593053511383
Position 661: 0.0001712812011002667
Position 8390: 0.000170336021093088
Position 957: 0.00016940311220194114
Position 18521: 0.00016284825477930242
Position 1760: 0.00010942789518771296
Position 1354: 0.00010435773174850857
Position 832: 0.00010053726863173703
Position 447: 9.104860843612757e-05
Position 72: 8.444635803612654e-05
Position 477: 8.099749942529642e-05
Position 166: 8.097288102789176e-05
Position 2188: 7.956089702968339e-05
Position 996: 7.1955851712127e-05
Position 7574: 5.610780222050303e-05
Position 14083: 5.5289166276946136e-05
Position 13308: 4.693640992178335e-05
Position 11647: 4.637149040641376e-05
Position 3298: 2.096305053089849e-05
Position 16: 1.9984078206284273e-05
Position 727: 1.9189530100172612e-05
Position 379: 1.7736417334793637e-05
Position 235: 1.7640557720966683e-05
Position 88: 1.0169549095612077e-05
Position 2879: 9.492781442796451e-06
Position 3013: 7.6018768924036455e-06
Position 302: 7.4751964794225725e-06
Position 394: 5.893762251869549e-06
Position 121: 4.25565803223647e-06
Position 2733: 3.667496472705272e-06
Position 806: 3.4664896832664335e-06
Position 31: 3.35304018796738e-06
Position 803: 3.2474870079457837e-06
Position 865: 2.1449093002372927e-06
Position 2816: 1.8726441282268908e-06
Position 8964: 1.1398273180260076e-06
Position 3963: 1.0977536307036189e-06
Position 76: 5.890401293310012e-07
Position 8306: 5.81965166587842e-07
Position 3021: 4.7653698240342206e-07
Position 8109: 4.0174448318491635e-07
Position 8091: 3.280308727412002e-07
Position 9094: 3.082994592199519e-07
Position 112: 3.082157796675741e-07
Position 9301: 2.673238775541125e-07
Position 8745: 2.432754698031058e-07
Position 220: 1.6079276322102686e-07
Position 316: 1.1829769580611145e-07
Position 209: 1.021581864938975e-07
Position 18: 7.289504630519542e-08
Position 359: 7.197878095868595e-08
Position 418: 5.643918333835227e-08
Position 435: 4.627967565683681e-08
Position 114: 2.6362569168557407e-08
Position 91: 6.886539833023069e-09
Position 344: 6.520220799109808e-10
Position 186: 5.182832408666691e-10
Position 306: 4.0632424339289487e-10
Position 381: 9.457056005058796e-13
Position 8035: 8.789165386707892e-14
Position 321: 7.093839483201387e-18
Position 7774: 5.553471811237428e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 19966: 0.9999936655322361
Position 29434: 0.9999855711617054
