Gene = GOLGA1
index = 606
Annotated 5SS: [  129   994  2523  9784 11884 12912 14391 18005 19377 19971 29199 32723
 40648 41771 42551 50711 51666 51957 52847 58590 59316 59929]
Annotated 3SS: [  943  2232  9692 11808 12813 14357 17875 19206 19858 29072 32626 40551
 41620 42454 50620 51562 51795 52702 58529 59144 59841 60488]
SMsplice 5SS: [  129  9784 10201 12912 14391 18005 19971 29199 32723 40648 41771 42551
 50711 51666 51957 52847 59316 59929]
SMsplice 3SS: [ 9692 10075 12796 14357 17875 19798 29072 32626 40551 41620 42403 50620
 51562 51818 52702 59144 59841 62274]
top_k =  500
Partition function (log Z): 25.601920280793916

Sorted 5' Splice Sites (High to Low Probability):
Position 29199: 0.999979117483593
Position 41771: 0.9942686559576337
Position 9784: 0.9917451495277748
Position 51666: 0.9787866473645069
Position 18005: 0.9701841059266842
Position 51957: 0.9687596966315037
Position 59316: 0.9633906811827044
Position 19971: 0.9564325334883362
Position 42551: 0.9419958333195498
Position 50711: 0.9408688549184713
Position 52847: 0.9093464229837375
Position 40648: 0.8914488202797308
Position 32723: 0.8634822307920951
Position 10201: 0.787367782804817
Position 59929: 0.7646628251238021
Position 12912: 0.7504703025567037
Position 2523: 0.7240762868960988
Position 14391: 0.6282559686911188
Position 5243: 0.481377004973981
Position 21441: 0.4096727798808017
Position 21796: 0.3790289860328166
Position 26007: 0.3738904501421001
Position 8628: 0.3112961033914862
Position 30212: 0.3095108541549908
Position 129: 0.29312293654559424
Position 10512: 0.2690721505436341
Position 60644: 0.25163020651190554
Position 9551: 0.22693225179417076
Position 11884: 0.21410728938676474
Position 51035: 0.19438206323073956
Position 40783: 0.19296553803884767
Position 60596: 0.19064105761054365
Position 21540: 0.18640718944250392
Position 53214: 0.17844492931184008
Position 994: 0.15791575848899042
Position 208: 0.1562025511820763
Position 260: 0.1532821985810094
Position 53473: 0.13915794310966575
Position 21407: 0.1387014803009969
Position 35524: 0.13731849426591947
Position 14461: 0.13446399056007413
Position 597: 0.1290042547259541
Position 1069: 0.12126701541024176
Position 40743: 0.12023259526353286
Position 51139: 0.11942929109210648
Position 26361: 0.10216129099584796
Position 30202: 0.09956155432031656
Position 25984: 0.0956558581069065
Position 3142: 0.0901495035620463
Position 37309: 0.08839022100068142
Position 26011: 0.08436792616413295
Position 43283: 0.08363165564518531
Position 586: 0.07802387235453745
Position 187: 0.07777255871054904
Position 734: 0.07417153257404745
Position 2468: 0.07162583981010032
Position 14440: 0.0705041640003069
Position 593: 0.07023198907869126
Position 43411: 0.0688602812983998
Position 44293: 0.06854371774439658
Position 53251: 0.06832595956373787
Position 43430: 0.06698051947841953
Position 43320: 0.0669083565496809
Position 55740: 0.06463807865389959
Position 2131: 0.058464965916281024
Position 62224: 0.05612760762425027
Position 32761: 0.05610517877173807
Position 60944: 0.05137767973731186
Position 30442: 0.05019774283326689
Position 3594: 0.04780188156615208
Position 23915: 0.04684431501980579
Position 19649: 0.04598504733723249
Position 13458: 0.045052018139294325
Position 57: 0.044489560227823875
Position 52767: 0.044451011644869406
Position 32308: 0.04117314918176975
Position 53959: 0.038455151129390505
Position 26042: 0.03387622160113531
Position 36553: 0.03338233267936061
Position 30044: 0.032214305219712865
Position 15191: 0.030958336000220348
Position 25646: 0.02907907325476517
Position 52006: 0.02863219391222238
Position 26539: 0.028307054964033632
Position 8758: 0.027633223518522737
Position 50678: 0.025968774305869476
Position 29741: 0.02529289971216154
Position 51: 0.024770833300636716
Position 46894: 0.02352722713115852
Position 51086: 0.022763179094799288
Position 54443: 0.02219316232471665
Position 54142: 0.021217318244183173
Position 51000: 0.02036504517366894
Position 447: 0.020362409211051317
Position 40828: 0.01988462969730247
Position 2472: 0.01973052306084411
Position 51040: 0.019710338423043032
Position 9379: 0.01968271639861342
Position 998: 0.019118195069835253
Position 22262: 0.018677235153228347
Position 13469: 0.017816837630783244
