Gene = OMA1
index = 984
Annotated 5SS: [   98  8006 10288 12643 12848 16200 19540 40741]
Annotated 3SS: [ 7489 10058 12468 12739 16070 19464 40590 65625]
SMsplice 5SS: [  246 10288 12643 12848 15982 16200 19540 34124 34593 40741]
SMsplice 3SS: [10058 12468 12739 15883 16110 19464 34005 34507 40590 65625]
top_k =  500
Partition function (log Z): -24.023340649804233

Sorted 5' Splice Sites (High to Low Probability):
Position 10288: 0.9979743009021648
Position 19540: 0.9853048556849375
Position 12643: 0.9683652334874469
Position 12848: 0.9647931041641508
Position 16200: 0.8583282273575326
Position 246: 0.6784344048542306
Position 15982: 0.5774068501834855
Position 8006: 0.3041965547988979
Position 16671: 0.290261197830834
Position 9504: 0.17694118086115065
Position 25849: 0.16627086426847393
Position 1128: 0.14820090333661262
Position 1098: 0.12545627402606002
Position 1636: 0.11296756291640628
Position 13397: 0.10359880286917277
Position 20: 0.08166700685574357
Position 15977: 0.08043281629082653
Position 42: 0.0758031898449994
Position 16311: 0.07429260852607067
Position 16407: 0.0644444179093286
Position 23577: 0.0612007237158484
Position 264: 0.06059818077671213
Position 16615: 0.05634623631371221
Position 111: 0.05203822624349858
Position 27296: 0.040997022541134784
Position 10592: 0.040182653998792256
Position 25835: 0.03647658096303715
Position 12873: 0.023452193097299057
Position 18877: 0.02097240167708861
Position 1088: 0.018994763919413227
Position 4318: 0.016051336155752216
Position 16583: 0.014443390985694214
Position 6193: 0.014237801179795846
Position 2965: 0.011853232986353088
Position 1155: 0.011759344818935825
Position 16012: 0.007792550750949747
Position 816: 0.007473325746012207
Position 7765: 0.007327360158428925
Position 26167: 0.006491300980817812
Position 137: 0.00507565875875349
Position 260: 0.0044993049403351665
Position 98: 0.003815646589065568
Position 8249: 0.003716733268477692
Position 17380: 0.0033824750563302367
Position 4481: 0.0032934785326613277
Position 19207: 0.0032316526837434722
Position 2587: 0.002945204016919688
Position 20983: 0.002937256044523146
Position 12647: 0.0028683277080297246
Position 13751: 0.0026719847127911703
Position 60: 0.0017774364162006656
Position 65: 0.0017532234380679993
Position 166: 0.0014112051661821588
Position 952: 0.0011976893855797526
Position 10204: 0.001041656327138207
Position 16240: 0.0008069540673405921
Position 10295: 0.0007346091539361417
Position 376: 0.00045677805934208124
Position 36: 0.0003498837997975515
Position 384: 0.0002765847304150267
Position 871: 0.0002535062360905496
Position 983: 0.00023659032869086333
Position 16262: 7.758864373017424e-05
Position 224: 6.204624013441591e-05
Position 715: 5.82423689038232e-05
Position 845: 2.084002100206599e-05
Position 693: 1.96354048727007e-05
Position 642: 1.889581352491809e-05
Position 403: 1.649329086061329e-05
Position 956: 1.4730432854090119e-05
Position 345: 1.4645589747541408e-05
Position 20886: 1.4193532751714185e-05
Position 72: 1.3630529366148017e-05
Position 174: 1.2205239473948845e-05
Position 16887: 1.2187403936208533e-05
Position 550: 1.1990887458680825e-05
Position 471: 1.1114029800342341e-05
Position 19812: 1.1056020594980606e-05
Position 16549: 1.0287345965502077e-05
Position 19796: 9.848402990191449e-06
Position 281: 9.405225145719982e-06
Position 912: 3.336618521834809e-06
Position 539: 3.078006082384236e-06
Position 19596: 1.7407210893214008e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10058: 0.999750566383238
Position 19464: 0.971593890309739
Position 12468: 0.971262103283189
Position 12739: 0.965357151402635
Position 16110: 0.5759656052755119
Position 15883: 0.4105933171549958
Position 16070: 0.3504102234363328
Position 7489: 0.3115239149573269
Position 25974: 0.25142019696089213
Position 16514: 0.22338081258202908
Position 15699: 0.18257756489411903
Position 25682: 0.18090013346032524
Position 9172: 0.17694118086115113
Position 1078: 0.1522941051610618
Position 28620: 0.14438399603365878
Position 25761: 0.12362367783639595
Position 16348: 0.0915072766736929
Position 13249: 0.08988537179280022
Position 27094: 0.08774959984740513
Position 1509: 0.07895723747273246
Position 28016: 0.07806453522000387
Position 15746: 0.07025666672163247
Position 16556: 0.05979202509945832
Position 27723: 0.057766472823915505
Position 1024: 0.05639705239068044
Position 26944: 0.05068196556420742
Position 1012: 0.04590666092074991
Position 16479: 0.03917930563733007
Position 10385: 0.03520623707671015
Position 23448: 0.0336308735665732
Position 26558: 0.02981245970423016
Position 1372: 0.027633192336652027
Position 30520: 0.024539317888297215
Position 12777: 0.022862315230586867
Position 18726: 0.021777729295610265
Position 23497: 0.021418202333408787
Position 29856: 0.017135771527219363
Position 28641: 0.01689211829460921
Position 24932: 0.01623318264995389
Position 4206: 0.01605133615575218
Position 16538: 0.014597596147963243
Position 19478: 0.014315491725466645
Position 20952: 0.014237952957822814
Position 6117: 0.014237801179795838
Position 25271: 0.014074990793796661
Position 940: 0.013268193611615698
Position 25871: 0.01237639568533358
Position 30967: 0.012138456001143445
Position 26127: 0.011470214907873455
Position 23911: 0.011090044615130749
Position 2733: 0.009174445337329848
Position 983: 0.009157200747351782
Position 19679: 0.008341529432689019
Position 24485: 0.007539268639757667
Position 22904: 0.00702221808757288
Position 24861: 0.006954513833536208
Position 23530: 0.006903094305967703
Position 23799: 0.005544748285600189
Position 25096: 0.005497374844540483
Position 16074: 0.005039798991988927
Position 10421: 0.0049764169220820964
Position 22112: 0.004531439722482674
Position 1534: 0.004182443706773759
Position 13282: 0.004123048761548977
Position 24305: 0.0037202900413375985
Position 8156: 0.003716733268477688
Position 13339: 0.0034939576466384253
Position 19107: 0.003298476520380918
Position 4393: 0.003293478532661322
Position 17074: 0.00328928086088449
Position 20914: 0.003233253255557545
Position 21841: 0.0031297605601528114
Position 24028: 0.0030167273280889387
Position 2466: 0.0029452040169196917
Position 865: 0.0026973061796681528
Position 2871: 0.0026787876490232203
Position 20810: 0.002598242549247864
Position 24817: 0.0024005960914862266
Position 25560: 0.002362271263047946
Position 19367: 0.0023124426815408607
Position 15495: 0.002204820759154437
Position 1572: 0.002171920393620934
Position 24249: 0.0021447031169784846
Position 127: 0.0021216679639820303
Position 13541: 0.002098039930801702
Position 22720: 0.002047179793230338
Position 20070: 0.0017774157612723267
Position 13214: 0.0016851550907756867
Position 13310: 0.0016638083642401874
Position 20268: 0.0016564914894276828
Position 13251: 0.0016058386319771183
Position 21980: 0.0014421030440285674
Position 22299: 0.0014142048392923295
Position 17307: 0.001406436914982074
Position 20496: 0.0011123462559383874
Position 13192: 0.0010241269571602779
Position 20203: 0.0009907048517550521
Position 25475: 0.0009452017001945584
Position 16175: 0.0009134707784560832
Position 16156: 0.0008253052138352978
Position 20885: 0.0008016800333598318
Position 21433: 0.0007207463540586582
Position 19981: 0.0007116031481269307
Position 24557: 0.0006707746719000115
Position 21699: 0.0006607189076501705
Position 17464: 0.0006327586462732872
Position 19748: 0.0006190293861150936
Position 21722: 0.0006123942603752099
Position 13573: 0.0005782086661332271
Position 21274: 0.0005462303973741726
Position 20427: 0.0005172072076700319
Position 16270: 0.0005004097654309849
Position 20983: 0.00047467243222299246
Position 20695: 0.0004428103645176131
Position 18222: 0.0004334072294630456
Position 21811: 0.0003796254441280501
Position 16381: 0.00036079319359605644
Position 19864: 0.00029516650464249644
Position 21016: 0.00027769299546095413
Position 22163: 0.0001982630498846401
Position 16267: 0.00019476347806190802
Position 21398: 0.00016125697045303903
Position 21295: 0.00014334326975659088
Position 13174: 0.00012028550350980092
Position 20018: 8.234224766919062e-05
Position 18549: 7.391550680484023e-05
Position 17953: 7.227821259450407e-05
Position 20176: 7.209928654732135e-05
Position 17790: 5.986544439455021e-05
Position 17696: 2.6330181663982665e-05
