Gene = AL161784.1
index = 54
Annotated 5SS: [62]
Annotated 3SS: [6667]
SMsplice 5SS: [134]
SMsplice 3SS: [309]
top_k =  500
Partition function (log Z): -10.29304290473065

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.8899594500096825
Position 451: 0.2413137338731756
Position 72: 0.07742831410587424
Position 2580: 0.07628342266001521
Position 2474: 0.060111517482897316
Position 2374: 0.05599957498799751
Position 2911: 0.030599892947446996
Position 3479: 0.01666599846970484
Position 149: 0.016311426210274153
Position 2309: 0.015220077431023098
Position 2528: 0.0149430609072379
Position 2676: 0.013865254787336904
Position 2301: 0.012663551218744898
Position 1804: 0.011741206027887429
Position 173: 0.008916285769509957
Position 6110: 0.006793199251426099
Position 6216: 0.006258971038893348
Position 2210: 0.006200072048074948
Position 5906: 0.005307860183734542
Position 1265: 0.004674146509251582
Position 2320: 0.003101927808134367
Position 396: 0.0030456975987582157
Position 2090: 0.0028266324943057
Position 1841: 0.002727484673715863
Position 679: 0.0019050154598585982
Position 3399: 0.0016961385816251064
Position 311: 0.0010888914622141977
Position 361: 0.00029711578561049287
Position 1611: 0.0002224807140778038
Position 2215: 0.00020817734011255686
Position 582: 0.00015272688016049717
Position 525: 0.00014535675752904258
Position 740: 0.00013831981919198118
Position 183: 0.00012872956513361453
Position 1956: 9.433373044704903e-05
Position 138: 9.087874190529068e-05
Position 1324: 8.452005746281845e-05
Position 573: 8.341060405900967e-05
Position 810: 7.007110156001037e-05
Position 1699: 6.250579833948301e-05
Position 1974: 6.0384665069358184e-05
Position 424: 5.257450175001797e-05
Position 959: 2.0730443618555403e-05
Position 84: 1.8542893894616642e-05
Position 216: 1.6914121726257655e-05
Position 152: 1.5358484971584414e-05
Position 1681: 1.3608322234910956e-05
Position 1405: 1.8896067790687007e-06
Position 481: 1.0814412157843996e-06
Position 865: 2.1168366886175244e-07
Position 513: 3.743978167053058e-08
Position 186: 2.998861290507791e-08
Position 258: 7.680065395123344e-09
Position 590: 6.909175287725816e-09
Position 341: 2.7620151632732117e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.3464378477212511
Position 2441: 0.2775856437781469
Position 4003: 0.16536649218015065
Position 3362: 0.1592968135187491
Position 2258: 0.08945596678370812
Position 6052: 0.08827475152450606
Position 2849: 0.04340143958492277
Position 6020: 0.04079140438503648
Position 6366: 0.039807432506524326
Position 5657: 0.036560692319840805
Position 2987: 0.023660172747682912
Position 2645: 0.01817490951084375
Position 1180: 0.01413685376477009
Position 290: 0.013541191893754764
Position 1653: 0.012855389798256862
Position 4111: 0.01282744027592696
Position 3437: 0.011706713371915645
Position 3367: 0.01160071586754634
Position 5781: 0.010669365654699533
Position 653: 0.009694080281321753
Position 4397: 0.009241780412683323
Position 2018: 0.00873334231994418
Position 379: 0.00789244544926141
Position 6705: 0.0076237342827070835
Position 2129: 0.006944216515411487
Position 6776: 0.006899826287090126
Position 2330: 0.005784355842324522
Position 346: 0.005762496029267884
Position 1142: 0.005450565424379025
Position 2287: 0.005376441605787139
Position 2592: 0.004667005192437365
Position 1497: 0.004477735188247271
Position 5668: 0.004460068327289404
Position 4430: 0.004228135330003784
Position 1486: 0.003841186626779268
Position 1386: 0.003300141776101826
Position 1650: 0.003192543522089353
Position 3689: 0.0031741296745096976
Position 5995: 0.003111617541414663
Position 5322: 0.0030654557737256924
Position 4664: 0.0030372777070344845
Position 1887: 0.002816909793176846
Position 6567: 0.0027349816818172407
Position 4219: 0.0025981083959431177
Position 4737: 0.0024894907639725575
Position 5761: 0.002214929352543191
Position 3298: 0.002139611314125797
Position 3120: 0.0020393202889269135
Position 258: 0.0017621823319448492
Position 4237: 0.0017306745638883906
Position 3183: 0.0017122822270514884
Position 2827: 0.0016642465020251433
Position 581: 0.001518207753080428
Position 3728: 0.001440081527705848
Position 3545: 0.0014386233680331627
Position 498: 0.0014322034894607755
Position 5506: 0.0013445785544008377
Position 618: 0.0013444669728295271
Position 3757: 0.0013165920418909524
Position 2910: 0.0011784058090379614
Position 545: 0.0011769829676339975
Position 1606: 0.0011678416196225048
Position 2264: 0.0010329426733500188
Position 1095: 0.0009083063250453375
Position 4667: 0.000883796252283644
Position 1829: 0.0008337891243457574
Position 4588: 0.0008214228711448657
Position 2089: 0.0008087397731497123
Position 1467: 0.000792709239785601
Position 2147: 0.0007815535267542968
Position 3914: 0.0007590992809061842
Position 1350: 0.0007301596204885527
Position 4158: 0.0007113636362366481
Position 2518: 0.0007040129309485257
Position 4564: 0.0007003937926690326
Position 752: 0.0006435866799031855
Position 1186: 0.000630155903685635
Position 1947: 0.0006163241558358682
Position 216: 0.0006158933185677637
Position 1724: 0.0005758222814298244
Position 709: 0.00044475048027130303
Position 2473: 0.00038369852857597083
Position 2999: 0.00034698719865152014
Position 1634: 0.0002479567551242381
Position 1997: 0.00022005839694220174
Position 1336: 0.00015969878193090222
Position 1052: 0.00015505511643274195
Position 6030: 0.000146137171701103
Position 1737: 0.00011404471440614185
Position 599: 0.00010885378677244922
Position 169: 0.0001002214124136235
Position 1670: 8.185003866543581e-05
Position 2198: 5.284992472316093e-05
Position 1592: 4.463948531796003e-05
Position 2038: 3.9022059498098844e-05
Position 2360: 1.9466365458490753e-05
Position 2735: 1.3304934575021867e-05
Position 396: 7.168714737370368e-06
Position 1974: 7.062516920073196e-06
Position 403: 5.072979118438915e-06
Position 1075: 3.2938083763559804e-06
Position 400: 1.6992268809174411e-06
Position 357: 1.6479610728386117e-06
Position 323: 1.366040178843457e-06
Position 1089: 6.75649500495329e-07
Position 1796: 3.240959061874029e-07
Position 148: 3.146571865451772e-07
Position 1222: 2.8482047388726754e-07
Position 353: 2.1288442534066609e-07
Position 477: 1.7046845267835598e-07
Position 271: 8.012694680657653e-08
Position 666: 5.809138803850796e-08
Position 590: 3.638456160267938e-08
Position 443: 3.335137110311332e-08
Position 791: 3.244361411633016e-08
Position 424: 2.8306971923931893e-08
Position 865: 2.3871354217467625e-08
Position 181: 7.451377679070244e-09
Position 361: 5.041251669005161e-09
Position 513: 2.065183098698583e-09
Position 186: 1.5128155960645631e-09
Position 450: 5.536616741161589e-10
Position 193: 1.7428026920389698e-10
