Gene = WDR82
index = 1570
Annotated 5SS: [  443  7932 11692 17264 18259 18927 19447 20108]
Annotated 3SS: [ 7833 11624 17163 18141 18770 19376 19964 21123]
SMsplice 5SS: [  443  7932 11692 17264 18259 18927 19447]
SMsplice 3SS: [ 7833 11624 17163 18141 18770 19376 21123]
top_k =  500
Partition function (log Z): 3.045721899386974

Sorted 5' Splice Sites (High to Low Probability):
Position 18259: 0.9818265399605675
Position 443: 0.9791917654888096
Position 7932: 0.9744528888677638
Position 11692: 0.9684794493874674
Position 19447: 0.9655398376783648
Position 18927: 0.8383607202883766
Position 17264: 0.7608908915243713
Position 10435: 0.4796640562373676
Position 20108: 0.3551023466246186
Position 19289: 0.3296444036997096
Position 22403: 0.19550090594487501
Position 5712: 0.15620082449642606
Position 20119: 0.09979685316763269
Position 10470: 0.09930226623230828
Position 5338: 0.09838307948288044
Position 20126: 0.06399000959869898
Position 20587: 0.0462660611011651
Position 761: 0.04604328053773858
Position 1157: 0.04227477224549035
Position 7137: 0.041078115543260484
Position 81: 0.039276803336064786
Position 1723: 0.03896838072265389
Position 17068: 0.03887246701569172
Position 15383: 0.03289252875456015
Position 18909: 0.03187075196548428
Position 19711: 0.02886528892239169
Position 11869: 0.028144081082650475
Position 1202: 0.02466077163698626
Position 11251: 0.023417427559786024
Position 5578: 0.023288546577359508
Position 5322: 0.01897373367483874
Position 1951: 0.018119796530063514
Position 22720: 0.01608142205224517
Position 20031: 0.01569344999004107
Position 10989: 0.013075393741259421
Position 20790: 0.012855398480837693
Position 18811: 0.012790265918658691
Position 19876: 0.012695616562679668
Position 18997: 0.012191405730410146
Position 19706: 0.011720547358922102
Position 19486: 0.010805149403348813
Position 17270: 0.009955439392304102
Position 57: 0.009792523211966766
Position 11119: 0.00889612130162907
Position 17730: 0.00842112389787979
Position 961: 0.00823463946141488
Position 20091: 0.007909310845639679
Position 68: 0.0072732141807695825
Position 201: 0.007118275403717112
Position 17774: 0.007073004844447958
Position 7215: 0.006770480396717711
Position 17306: 0.0066357970411411735
Position 18597: 0.00643682782743002
Position 18031: 0.006243398824191268
Position 9023: 0.004681305971142394
Position 62: 0.004101181026955398
Position 19125: 0.003945784094937921
Position 22397: 0.003920222385621452
Position 10290: 0.0037839538305198617
Position 8128: 0.003701777228863186
Position 17968: 0.002831888566339323
Position 7854: 0.002682690763939826
Position 9039: 0.002247663281662638
Position 8276: 0.0021804640537587136
Position 19717: 0.0019121675752821594
Position 20773: 0.0018990620936223585
Position 16149: 0.0018090023109326035
Position 11445: 0.0014901872593725872
Position 8293: 0.001298620838661856
Position 20819: 0.0012765685704711198
Position 14971: 0.0010429923329350452
Position 8744: 0.0008581355935606672
Position 17628: 0.000850546078125218
Position 8824: 0.0008376013292781029
Position 12047: 0.0007820341891208585
Position 20007: 0.0007748313738305797
Position 19649: 0.0007502242877700574
Position 19305: 0.0007201337199847957
Position 153: 0.0007151653635109688
Position 19111: 0.0006248214729308621
Position 18209: 0.0005234602395480738
Position 19177: 0.0004502555902350606
Position 53: 0.0004356255432560474
Position 18090: 0.00042682501092788434
Position 19668: 0.00040534716855175135
Position 18105: 0.0003644215580700468
Position 2885: 0.00024006236630346608
Position 447: 0.00022651623089395872
Position 4540: 0.00021648613826034745
Position 397: 0.00020416490011177036
Position 7959: 0.0002037505838904262
Position 1694: 0.00017401318225596893
Position 1964: 0.00016024237259671442
Position 792: 0.00013175730461913453
Position 1755: 0.00012032922360588887
Position 3392: 0.00011047477759690105
Position 19298: 0.00010719432343373179
Position 50: 0.00010699817983065869
Position 504: 0.00010149563765530485
Position 15208: 8.820600247202115e-05
Position 327: 7.824459064397174e-05
Position 18575: 6.517802805669922e-05
Position 737: 5.123259299938166e-05
Position 19120: 4.624295971149619e-05
Position 20203: 4.592921010209379e-05
Position 18226: 3.8189534246950224e-05
Position 18954: 3.5581468334882753e-05
Position 98: 1.6962385814481886e-05
Position 1533: 1.5600708388939474e-05
Position 302: 1.3154804212806229e-05
Position 387: 9.350827318813028e-06
Position 19474: 3.2856554290083735e-06
Position 19468: 2.4256632715574597e-06
Position 19451: 2.367051845871303e-06
Position 798: 2.2681387525850777e-06
Position 490: 2.028786602326757e-06
Position 981: 2.0037256110629225e-06
Position 662: 1.3605480303773613e-06
Position 1167: 1.198535710271212e-06
Position 1135: 1.0645138769126364e-06
Position 1495: 1.0321993424436153e-06
Position 300: 8.396441962152888e-08
Position 471: 7.336825090203779e-08
Position 8: 4.010368078463686e-08
Position 856: 8.031715988842363e-09
Position 417: 3.9020583852198e-09
Position 329: 3.819838603469892e-09
Position 318: 2.5887319098097766e-11
Position 673: 1.4380016929346735e-11
Position 477: 4.884582357341956e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11624: 0.9872288413362859
Position 19376: 0.9868771384298602
Position 7833: 0.9260763830689217
Position 18141: 0.8782849447263767
Position 18770: 0.8289915089489578
Position 17163: 0.7271287654815932
Position 19964: 0.49775259540919287
Position 21123: 0.30458099034574304
Position 22226: 0.2482786934252061
Position 19092: 0.2159066093798872
Position 22477: 0.19942468982947484
Position 10335: 0.1855290181077376
Position 10366: 0.1365892353659204
Position 5517: 0.13470725390423896
Position 24197: 0.11039306002368854
Position 5239: 0.10319100834937874
Position 10183: 0.0981758866103238
Position 22315: 0.09642973909032963
Position 10283: 0.08489713930255285
Position 19193: 0.07830519279387065
Position 19542: 0.06968078037768562
Position 18208: 0.06483969685964665
Position 17007: 0.0602726789817883
Position 273: 0.05819205237978663
Position 19910: 0.05362905906135944
Position 18791: 0.0466085733118171
Position 10372: 0.04457900759347767
Position 1058: 0.04338677192020379
Position 20561: 0.039882211895627025
Position 6944: 0.03976994275315601
Position 22434: 0.03703907853152491
Position 20462: 0.03528665233173846
Position 5214: 0.03273099158340954
Position 22270: 0.031018931350593894
Position 1638: 0.030420086342648717
Position 20315: 0.030252595797373945
Position 10887: 0.02927700175173986
Position 7711: 0.024588619595097845
Position 19736: 0.022886041773993705
Position 20386: 0.022815037776990173
Position 10232: 0.021447002190793776
Position 23095: 0.0205149036984539
Position 1038: 0.020458883439566034
Position 17524: 0.01917656338679228
Position 15268: 0.018328332091177228
Position 16963: 0.017509205001530106
Position 18187: 0.017190287138636174
Position 1609: 0.017102792400687104
Position 19159: 0.016185346770137075
Position 7628: 0.014974979978652495
Position 18822: 0.012425909180755885
Position 17967: 0.012243650328057147
Position 16988: 0.011443945508596497
Position 535: 0.010774402406078337
Position 18159: 0.010479941494048692
Position 19564: 0.010003269189025736
Position 19037: 0.009774473441020545
Position 15309: 0.009165349240499408
Position 9990: 0.009035886337109316
Position 5687: 0.00898445188994781
Position 7694: 0.0088359294993102
Position 21659: 0.008757988584247995
Position 18874: 0.008404870301661437
Position 7018: 0.008078653186822195
Position 19177: 0.007874174692811785
Position 11020: 0.007670253598626734
Position 370: 0.0074184558584988935
Position 8920: 0.006919451454383299
Position 8080: 0.006495207591151163
Position 684: 0.006239864069942379
Position 1795: 0.0062272778182514395
Position 11098: 0.0062241632958154325
Position 19885: 0.005908915352725735
Position 11557: 0.005650682358029641
Position 854: 0.005351382968308638
Position 5557: 0.005077029811314083
Position 20763: 0.004661806184965468
Position 5625: 0.0042443555076834725
Position 5459: 0.004236108099916756
