Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 2912 9868]
SMsplice 3SS: [  936  2836  9769 11308]
top_k =  500
Partition function (log Z): -2.9360795920550684

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.9524508214396502
Position 1016: 0.9456499210869849
Position 9868: 0.9085227765695403
Position 2912: 0.48182825580174593
Position 7126: 0.17692182225643113
Position 2953: 0.08251062338006795
Position 11547: 0.06687056087192847
Position 257: 0.04813419329438112
Position 11402: 0.04104084372179027
Position 2870: 0.03807923605563199
Position 1727: 0.03277595392743365
Position 1923: 0.030553735802773346
Position 606: 0.02346279477136784
Position 9931: 0.019722613059975334
Position 34: 0.019582044774709945
Position 10875: 0.014570948062394277
Position 5315: 0.012200313532412538
Position 10707: 0.011101861774727927
Position 2153: 0.009411932058990095
Position 986: 0.008313040045081701
Position 2725: 0.008225460330156002
Position 10342: 0.007274304099725685
Position 2762: 0.005360309167301879
Position 11392: 0.00503222554417702
Position 1498: 0.0036174922590618192
Position 408: 0.0018866741708677942
Position 4335: 0.0016420624489920216
Position 10982: 0.0016117579066252654
Position 4341: 0.0015277798956088429
Position 1583: 0.0014224702727136653
Position 261: 0.001189790766471557
Position 977: 0.0010291570076484133
Position 234: 0.0009095571128244165
Position 3851: 0.0007868838433993877
Position 801: 0.0006915903196272039
Position 4210: 0.0005140517781894495
Position 2405: 0.0005115450712133654
Position 2961: 0.0004868713877977106
Position 11570: 0.00047477389634632394
Position 161: 0.00044886208176400877
Position 4205: 0.00042472500266729665
Position 1918: 0.00040449400742570613
Position 6776: 0.0003660215112772439
Position 10028: 0.0003423247152154868
Position 2772: 0.0003339343100917042
Position 1020: 0.0003105171270671678
Position 968: 0.0003083323005829309
Position 1380: 0.0002965492596078936
Position 1732: 0.00025186419988545896
Position 1941: 0.0002499328043526671
Position 433: 0.00024366595663828086
Position 11340: 0.00023995906985036723
Position 476: 0.00021060947927237618
Position 290: 0.00020322957588903565
Position 394: 0.0001837243996188219
Position 1108: 0.0001691803540315188
