Gene = SPCS1
index = 1306
Annotated 5SS: [205 626 802]
Annotated 3SS: [ 565  714 1608]
SMsplice 5SS: [626 802]
SMsplice 3SS: [ 714 1608]
top_k =  500
Partition function (log Z): -6.236564049441204

Sorted 5' Splice Sites (High to Low Probability):
Position 802: 0.8626555683463665
Position 626: 0.8516179675453697
Position 205: 0.3425418189296362
Position 390: 0.028368680840896228
Position 735: 0.025860763938961057
Position 284: 0.02056908538098113
Position 500: 0.01545003560467618
Position 840: 0.007820580071438401
Position 968: 0.003651242676001571
Position 1736: 0.00312577716740307
Position 817: 0.0024602133278335946
Position 849: 0.002182721098432858
Position 1033: 0.001222959994602243
Position 310: 0.0007807143698438656
Position 97: 0.000762896371295023
Position 495: 0.0006941378129208625
Position 1418: 0.0006288775506742794
Position 1768: 0.0006255068007934139
Position 515: 0.0006110349074542348
Position 813: 0.0005908186987262075
Position 294: 0.0005598159419845466
Position 630: 0.0005134988882766648
Position 396: 0.0004149723398467163
Position 346: 0.0003883526871267093
Position 1058: 0.00036081203797943564
Position 105: 0.00021316140700718136
Position 858: 0.0001835711045451068
Position 470: 0.00011298106592041167
Position 267: 7.535459772361173e-05
Position 1394: 7.117006519264768e-05
Position 492: 7.037217264401742e-05
Position 1957: 6.297054032317704e-05
Position 853: 5.8136331914262094e-05
Position 797: 5.4552331473188655e-05
Position 942: 4.953835772078501e-05
Position 111: 4.266383889763503e-05
Position 960: 4.2017740625989005e-05
Position 1273: 3.0451996800434424e-05
Position 316: 2.281502606542305e-05
Position 1975: 2.0238925324508997e-05
Position 476: 1.802449412978895e-05
Position 875: 1.7914083832549187e-05
Position 750: 1.682938118642511e-05
Position 756: 1.6596954322822204e-05
Position 772: 1.6301794161544766e-05
Position 243: 8.747401069196623e-06
Position 636: 7.929262228460707e-06
Position 529: 3.8836474078147585e-06
Position 598: 1.928753741669288e-06
Position 484: 1.8474129764759223e-06
Position 398: 1.6724042376542513e-06
Position 3: 1.5748239396075554e-06
Position 404: 8.138191353549732e-07
Position 75: 5.877755633030014e-07
Position 379: 1.5335509865692524e-07
Position 685: 4.9783903431020295e-08
Position 1219: 2.4484819469277252e-08
Position 835: 7.970490743237775e-09
Position 519: 3.2754823539867734e-10
Position 237: 7.855827450509162e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1608: 0.9284531071168571
Position 714: 0.8638765132903029
Position 565: 0.26913126710946567
Position 915: 0.013382539499402024
Position 679: 0.013306695504114617
Position 1574: 0.010695018542223404
Position 718: 0.009525259128031103
Position 404: 0.00940759143561014
Position 490: 0.009379711994159604
Position 1136: 0.00779344956696545
Position 442: 0.007463186815594962
Position 1393: 0.007144004174672827
Position 1111: 0.005257758709196086
Position 1516: 0.003931149805610249
Position 1875: 0.002958891582361362
Position 1799: 0.0027095947848790767
Position 2085: 0.002035165153368947
Position 1653: 0.0014702358001648034
Position 626: 0.0009576609378072778
Position 1936: 0.0006110336117395911
Position 450: 0.0005688868887204128
Position 1273: 0.0005595190026268324
Position 1339: 0.0003977890732269216
Position 1974: 0.0003726602644632647
Position 1772: 0.0003623247509298788
Position 750: 0.0003600598643811894
Position 1836: 0.0003504115200021107
Position 1750: 0.00031597771511209167
Position 1904: 0.0003097366590117786
Position 1195: 0.00025441314692190134
Position 394: 0.0002434935692183806
Position 1443: 0.00019439038262053604
Position 499: 0.000186753845508528
Position 1302: 0.000152276378447868
Position 604: 0.0001466222884889876
Position 945: 0.0001092442994611497
Position 1901: 0.00010785108872949445
Position 862: 0.00010480070542970347
Position 1521: 8.65565819585762e-05
Position 504: 8.11134469750757e-05
Position 418: 7.88135217825357e-05
Position 1414: 7.133068664287568e-05
Position 1032: 7.02070085212274e-05
Position 1880: 6.0519346979272186e-05
Position 1355: 5.8359979996133466e-05
Position 253: 4.6520476545270396e-05
Position 1210: 4.6383373828316426e-05
Position 772: 4.5907853245526336e-05
Position 1947: 4.5444286565986626e-05
Position 1669: 4.1918966614863124e-05
Position 1254: 3.8587425669986294e-05
Position 509: 3.572951796772416e-05
Position 201: 3.5671021833306624e-05
Position 872: 3.0606908282531724e-05
Position 875: 3.06019343030279e-05
Position 423: 2.8339766719380162e-05
Position 1117: 2.6665381668720117e-05
Position 942: 2.23155842758096e-05
Position 985: 2.030116437447461e-05
Position 1467: 1.748088257203942e-05
Position 992: 1.5621717959040776e-05
Position 574: 1.509565003160302e-05
Position 1676: 1.103425689197706e-05
Position 370: 9.527059597215474e-06
Position 1278: 8.398367244943233e-06
Position 453: 7.593045246139702e-06
Position 492: 6.014189257910803e-06
Position 461: 9.358690023881315e-07
Position 455: 7.512773988612038e-07
Position 580: 6.891106329383835e-07
Position 162: 6.208629094837435e-07
Position 583: 2.7176769569658916e-07
Position 630: 1.947824809726865e-07
Position 166: 1.5964986578582803e-07
Position 273: 1.1768217133955943e-07
Position 595: 7.866578102545037e-08
Position 823: 5.800891843859375e-08
Position 879: 3.1113171072795315e-08
Position 685: 3.021972626978104e-08
Position 128: 2.683805652135941e-08
Position 587: 2.2161769116982783e-08
Position 261: 1.9503310045049132e-08
Position 844: 1.192207058393862e-08
Position 209: 3.6470275737567612e-09
Position 105: 2.9084578615249034e-09
Position 146: 2.019079082797911e-09
Position 75: 1.335659327842719e-09
Position 806: 1.258461487267003e-09
Position 177: 7.055995144092803e-10
Position 185: 4.142758365109825e-11
Position 81: 2.2265222991740454e-12
