Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  500
Partition function (log Z): -22.535084945595134

Sorted 5' Splice Sites (High to Low Probability):
Position 21673: 0.9984146651323479
Position 2706: 0.9908561466850221
Position 81: 0.7742350985052926
Position 10223: 0.2903532308813453
Position 1750: 0.24302950040724894
Position 10591: 0.17507773933831505
Position 296: 0.13760284588974447
Position 22229: 0.11247650371551861
Position 22223: 0.09365808387493389
Position 29113: 0.06470536178698197
Position 152: 0.0591659406883738
Position 713: 0.030470312059535987
Position 24814: 0.030173289444231057
Position 26467: 0.018528079842614602
Position 108: 0.010300103651053322
Position 1781: 0.009496615514489947
Position 1756: 0.0068693776388432555
Position 389: 0.0061868283589651876
Position 1720: 0.004029313765879513
Position 22450: 0.0038314322463214984
Position 24841: 0.0036626610534123533
Position 1597: 0.0034706234714348035
Position 271: 0.003399012739941469
Position 2668: 0.0029975124711192676
Position 7248: 0.002799776117150393
Position 1372: 0.0024919966213220153
Position 281: 0.0023211902298712873
Position 2483: 0.001944084316706537
Position 690: 0.0019039245281675143
Position 2685: 0.0016607187318873405
Position 1412: 0.0015829811602960729
Position 2423: 0.0014550865087532877
Position 3858: 0.001340023323021782
Position 4659: 0.0012296408972626198
Position 843: 0.0011657228833999323
Position 7273: 0.0011326661861749353
Position 9009: 0.0011085783090919003
Position 1745: 0.0010694822263426702
Position 9467: 0.0007854800944795531
Position 1612: 0.0007788217028432169
Position 1926: 0.0007317364686392375
Position 829: 0.000593384346755496
Position 1601: 0.0005476184420963284
Position 1574: 0.00041343814521133094
Position 2198: 0.00032706386743478947
Position 91: 0.00024675625430004933
Position 183: 0.00019551147598845405
Position 23654: 0.00017947692401136726
Position 1820: 9.147183986209754e-05
Position 246: 2.4896151229021063e-05
Position 2693: 2.3468996485246125e-05
Position 2584: 1.1790646405925032e-05
Position 520: 5.190426337869137e-06
Position 203: 2.1276454457508144e-06
Position 291: 1.611903322102653e-06
Position 231: 1.4199427565756108e-06
Position 1096: 7.486676861537431e-07
Position 3390: 5.854092458276147e-07
Position 1105: 3.8654521819096855e-07
Position 420: 3.070361704202171e-07
Position 551: 2.7264050692066755e-07
Position 455: 2.388618083138359e-07
Position 285: 2.3397845671997503e-07
Position 525: 2.1710802046406032e-07
Position 921: 2.1384793500298902e-07
Position 1329: 1.836564464873753e-07
Position 489: 1.553996862977166e-07
Position 213: 1.4895107071909414e-07
Position 60: 1.1821059852786084e-07
Position 6952: 3.688745658905555e-08
Position 300: 2.1675145412347216e-08
Position 581: 2.054012934702526e-08
Position 570: 1.9567396860140322e-08
Position 695: 1.1867490087417596e-08
Position 188: 7.800543180829477e-09
Position 38: 5.547561485643194e-09
Position 3089: 4.764977491280877e-09
Position 3938: 2.192789341366361e-09
Position 3848: 1.6200095137444332e-09
Position 4122: 1.513133946382408e-09
Position 838: 1.2417898394163457e-09
Position 730: 1.2138223302213338e-09
Position 3396: 3.103564352671571e-10
Position 323: 1.8294553979634928e-10
Position 312: 1.6984653701232238e-10
Position 9: 2.377248972018825e-11
Position 1219: 2.1777729490375527e-11
Position 1852: 4.549253950576856e-13
Position 359: 4.778564726422572e-19
Position 328: 3.9518589352545594e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 21587: 0.99975072075239
Position 2538: 0.901947121853046
Position 29184: 0.3490965863803062
Position 10082: 0.2903532308813453
Position 22117: 0.2155400865144094
Position 24570: 0.16424447310235285
Position 10498: 0.15025335650048535
Position 1654: 0.13713405556803182
Position 1516: 0.09500492065737845
Position 29030: 0.08249618245775875
Position 23128: 0.0721324618439738
Position 2580: 0.06664586175068324
Position 26343: 0.05757459915841715
Position 33023: 0.04955465232612543
Position 25897: 0.045659437921402334
Position 27321: 0.03565766208956692
Position 27719: 0.03134451716122703
Position 24940: 0.02910720953457325
Position 28520: 0.025684135997147438
Position 10501: 0.024905900209527636
Position 23153: 0.022649701296198154
Position 21835: 0.019809920982077747
Position 1745: 0.016936086675690715
Position 24046: 0.016836603131090793
Position 2548: 0.015793349835905718
Position 24189: 0.01435846224655645
Position 28047: 0.011448808279514496
Position 591: 0.010741942782048331
Position 2583: 0.009765446817384196
Position 26666: 0.009519138315109777
Position 27008: 0.00866984482736912
Position 507: 0.00849810350098743
Position 26367: 0.007683551334205945
Position 621: 0.0072434937058964985
Position 1574: 0.005881435077325902
Position 24566: 0.005305744790999781
Position 22292: 0.005025940187953879
Position 24637: 0.004582165043546922
Position 24916: 0.004411297736673803
Position 1491: 0.00413941771733785
Position 24373: 0.004020473877750928
Position 7038: 0.00380826121006503
Position 27611: 0.003669630862616816
