Gene = MLH1
index = 850
Annotated 5SS: [  332  3378  7722 11143 13732 15574 18531 18768 21213 24268 27132 32676
 35601 46963 49000 54352 55278 55686]
Annotated 3SS: [ 3286  7622 11068 13658 15481 18487 18678 21099 24173 26977 32304 35451
 46853 48935 54186 55184 55571 57153]
SMsplice 5SS: [  559  3378 11143 13732 15574 18531 18768 21213 27132 30627 35601 46963
 49000 55278 55686]
SMsplice 3SS: [ 3286 11068 13658 15440 18487 18678 21099 26977 30533 35451 46853 48935
 55184 55571 56283]
top_k =  500
Partition function (log Z): -0.10354672081084404

Sorted 5' Splice Sites (High to Low Probability):
Position 18768: 0.999477018743339
Position 35601: 0.9972080959231743
Position 27132: 0.9876923224737725
Position 13732: 0.9802033056476542
Position 3378: 0.9486354411734891
Position 46963: 0.8915407364798241
Position 11143: 0.8745093522846551
Position 15574: 0.868575381847278
Position 21213: 0.8594491926592807
Position 30627: 0.6735439011836033
Position 18531: 0.616542589222471
Position 559: 0.5861229461712947
Position 1015: 0.5789104642396908
Position 49000: 0.4152935258387431
Position 24268: 0.4024706099788547
Position 7722: 0.36534409575434124
Position 332: 0.3405417944276851
Position 32676: 0.3186388865824604
Position 28033: 0.278900446598568
Position 54352: 0.23360918671462205
Position 8061: 0.22598400097881793
Position 20999: 0.21260053994371436
Position 32416: 0.20450222811692384
Position 55686: 0.20061287979346487
Position 47453: 0.1647961056469423
Position 38776: 0.16267176445930426
Position 11004: 0.16076900293697846
Position 24418: 0.1422089933730521
Position 47718: 0.13786547188655485
Position 153: 0.13208314282650296
Position 134: 0.12978197815703876
Position 20848: 0.12391511097031849
Position 3969: 0.11595326129708305
Position 16192: 0.09875675560401886
Position 24538: 0.0811895496415545
Position 11391: 0.07123772334417097
Position 7717: 0.06826610652298543
Position 47175: 0.0653840927603805
Position 36290: 0.06244489235508945
Position 16198: 0.06007632043915112
Position 34882: 0.05236814857337367
Position 20856: 0.05008008154763261
Position 29202: 0.049834246105194456
Position 2314: 0.044170248616156774
Position 12266: 0.03944010018456757
Position 3151: 0.039419922583736625
Position 39692: 0.03791621269573586
Position 1111: 0.03746822127183122
Position 11718: 0.03667707415921052
Position 47485: 0.03649603660256068
Position 11604: 0.034836452469908324
Position 16183: 0.032299614015229836
Position 35976: 0.027672522973155783
Position 11258: 0.02717995577358308
Position 3807: 0.02557008219293969
Position 11030: 0.025566812103993416
Position 37986: 0.022981823801995767
Position 594: 0.022671175403235058
Position 21598: 0.018412493369798284
Position 13741: 0.018406087829329173
Position 110: 0.01804456861248003
Position 11395: 0.01704519323953716
Position 1149: 0.015417667412902314
Position 19858: 0.015154515603483791
Position 22140: 0.014751688822126362
Position 16082: 0.014432685781666848
Position 7995: 0.013372064615391378
Position 608: 0.01290008410151023
Position 23027: 0.012005903443705638
Position 11378: 0.011754085388107594
Position 32398: 0.011572186784362233
Position 29466: 0.0107920255321118
Position 9623: 0.009323811907148545
Position 48115: 0.008240833086891495
Position 14057: 0.007482102577838648
Position 1257: 0.007182961746631385
Position 28121: 0.007050248249828773
Position 4206: 0.006901738496292726
Position 17756: 0.0065898033275813995
Position 18613: 0.006036969168010949
Position 2272: 0.005839434414088533
Position 508: 0.004451322569594834
Position 21512: 0.004130881210597853
Position 14027: 0.0032871620014441635
Position 95: 0.002342720444164397
Position 29763: 0.002208518109486201
Position 261: 0.002181270428615157
Position 35523: 0.0021039597462392113
Position 7816: 0.0020620227978606037
Position 27666: 0.0017633956963301282
Position 17168: 0.0017172939944649357
Position 706: 0.0017094120720161463
Position 28148: 0.0014934210095422832
Position 15864: 0.0013604269317135805
Position 221: 0.0010042331968405577
Position 577: 0.0006115811825326621
Position 4376: 0.0005838323169373563
Position 7787: 0.0005548538163137794
Position 285: 0.0005541991055290007
Position 38088: 0.0004849150617852947
Position 3933: 0.00046794357819038567
Position 27191: 0.0004587300524797666
Position 41: 0.0004334767868985381
Position 636: 0.0003993410267411135
Position 11009: 0.0003573379466155449
Position 21589: 0.00030904401161576615
Position 47051: 0.00028731487159352456
Position 803: 0.00027811281219311784
Position 18760: 0.00022168797881736834
Position 430: 0.00020255425707358602
Position 36181: 0.000165166822706306
Position 547: 0.0001408360840577368
Position 38581: 0.0001289433372592816
Position 37157: 0.0001277480973341183
Position 36761: 0.00011876535395375314
Position 36335: 0.00010019264647172368
Position 599: 9.988685367009682e-05
Position 35605: 9.858088331667036e-05
Position 37566: 8.965916321947692e-05
Position 36681: 8.513523833030173e-05
Position 35652: 8.507948403706953e-05
Position 1964: 8.245563624898924e-05
Position 38004: 7.852024182096909e-05
Position 19415: 7.73901245343977e-05
Position 38057: 7.558044762961475e-05
Position 15902: 7.412843110513143e-05
Position 1715: 7.054269815864279e-05
Position 13753: 6.872251561469035e-05
Position 22691: 6.810451952144847e-05
Position 465: 4.9165723147594765e-05
Position 234: 3.570456926616912e-05
Position 979: 3.4320316887375535e-05
Position 175: 3.228796095726211e-05
Position 190: 2.369085518338218e-05
Position 27119: 2.1109407156143467e-05
Position 37659: 1.995232913160208e-05
Position 1107: 1.9237093627400926e-05
Position 21968: 1.1752766307518858e-05
Position 654: 9.893628317171988e-06
Position 258: 8.572904511829189e-06
Position 343: 7.376636371915464e-06
Position 1572: 6.502521493667744e-06
Position 13821: 5.948141664246972e-06
Position 1759: 5.632528431440523e-06
Position 218: 4.906925187706519e-06
Position 664: 3.5965591466123733e-06
Position 481: 3.0381453389764936e-06
Position 15620: 6.68197222905556e-07
Position 15482: 6.397098726469049e-07
