Gene = AZI2
index = 123
Annotated 5SS: [  527  8726 10635 11191 12391 16759 22296]
Annotated 3SS: [ 8504 10511 11090 12241 16699 22176 24672]
SMsplice 5SS: [  445  7616  8726 10635 22296]
SMsplice 3SS: [ 7479  8504 10511 22176 27877]
top_k =  500
Partition function (log Z): -7.364859974668889

Sorted 5' Splice Sites (High to Low Probability):
Position 8726: 0.9827008868001901
Position 7616: 0.9200045166082664
Position 10635: 0.7124679087970304
Position 11191: 0.6283915765615957
Position 12391: 0.5333817931641806
Position 445: 0.4905900715243086
Position 16759: 0.41272305501328355
Position 456: 0.3400228428481839
Position 10425: 0.25544878878206323
Position 10709: 0.24990890350657738
Position 19125: 0.22038943052038035
Position 19256: 0.15394972672356122
Position 11699: 0.10053935539451699
Position 9549: 0.09684409998336194
Position 527: 0.08440872901195301
Position 1055: 0.08075070889453807
Position 5820: 0.08058920222623878
Position 19507: 0.0771213685211488
Position 11602: 0.07225480501234874
Position 13117: 0.06834318778533992
Position 9267: 0.03542120939125266
Position 1543: 0.035293103712625236
Position 3187: 0.03478606970184108
Position 3094: 0.034259329154434345
Position 2865: 0.033983652927804246
Position 967: 0.024565931306246427
Position 9167: 0.023029165084919437
Position 252: 0.021186020912486246
Position 7591: 0.01688648092382284
Position 10590: 0.016201310318004872
Position 2592: 0.015673289745673516
Position 2587: 0.01535903359607753
Position 11591: 0.01425171806115927
Position 4809: 0.013959745996931974
Position 3099: 0.013615093585122376
Position 9433: 0.010959358685265276
Position 9262: 0.01037293772682531
Position 9102: 0.007737559534565963
Position 3478: 0.007528265700675838
Position 9666: 0.007151513722393601
Position 6698: 0.0065722126495012
Position 2475: 0.006287671561577573
Position 10149: 0.0060769860331195205
Position 5600: 0.005957714410012496
Position 10161: 0.005768960825158935
Position 7989: 0.005240592888685019
Position 8995: 0.005199350338084373
Position 16626: 0.004798659985893975
Position 427: 0.00476579157634903
Position 11542: 0.003881495380850841
Position 5904: 0.0033857890379578913
Position 231: 0.003368192433047456
Position 6587: 0.0028288357507815095
Position 11175: 0.001760845026551422
Position 10560: 0.001056798813051409
Position 905: 0.001009536444477214
Position 92: 0.0009672401100253687
Position 16197: 0.0009533305335432266
Position 212: 0.0008968041248051304
Position 8004: 0.0004677613861300817
Position 1177: 0.0004401056994525056
Position 1158: 0.000379545421621054
Position 9901: 0.0003429085136017852
Position 242: 0.00033473573284957596
Position 184: 0.0003114972675309416
Position 1003: 0.0003111083410652015
Position 11269: 0.00024029813098658164
Position 2448: 0.00019575777010318027
Position 11480: 0.00017967652603067668
Position 11501: 0.00016797297395014055
Position 11474: 0.0001210846191270357
Position 9064: 0.00010627110846784381
Position 9308: 8.09664618540688e-05
Position 1493: 6.29300934780709e-05
Position 11420: 5.844983925384458e-05
Position 2315: 5.657075198118419e-05
Position 2398: 5.591735171006762e-05
Position 271: 4.692844143751086e-05
Position 2483: 4.4557457773192874e-05
Position 8907: 4.318502855348937e-05
Position 1412: 3.089016466266153e-05
Position 2437: 2.652652800926652e-05
Position 928: 1.2814817577304571e-05
Position 399: 6.9335216241554325e-06
Position 206: 1.61981646386256e-06
Position 424: 8.1603163692664e-07
Position 549: 6.681818815090599e-07
Position 104: 5.36117017069507e-07
Position 765: 2.0758565693156979e-07
Position 11062: 1.146662125124953e-07
Position 334: 6.178509356426736e-08
Position 602: 5.3415405249128555e-08
Position 460: 4.7907355830772056e-08
Position 531: 3.8095963774283535e-08
Position 511: 3.230975348525659e-08
Position 299: 1.0655893949157927e-08
Position 316: 2.84178115324768e-09
Position 363: 6.847480896806163e-10
Position 401: 4.5976697888309317e-10
Position 449: 3.252999606171731e-13
Position 387: 1.4241464710239127e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8504: 0.9487499620247292
Position 10511: 0.7146492209490708
Position 7479: 0.5728039839350267
Position 11090: 0.518310619040714
Position 18980: 0.5072597333479377
Position 12241: 0.47066238187537257
Position 16594: 0.38618386654513065
Position 7530: 0.34877936527017034
Position 10359: 0.2916974731004382
Position 21581: 0.21447009043374118
Position 17176: 0.2082413286225824
Position 10470: 0.1967516846253372
Position 21563: 0.1833508714788974
Position 22176: 0.11085477544838446
Position 11590: 0.10647216313647143
Position 19296: 0.08349908540090477
Position 9385: 0.08056312792239469
Position 11419: 0.07104469572611243
Position 8974: 0.06992125126142897
Position 2976: 0.0668150847753035
Position 11118: 0.06014330099348174
Position 13038: 0.047496875628445914
Position 16699: 0.03776072100011139
Position 2745: 0.03625337615679508
Position 5651: 0.0358766200389213
Position 12167: 0.035549749464382344
Position 10993: 0.027380043603166853
Position 11372: 0.026754952923926083
Position 8465: 0.02555507833410149
Position 11310: 0.02343514693220259
Position 13068: 0.022286920937129046
Position 11394: 0.021867019523363368
Position 9252: 0.021726670270173835
Position 5773: 0.019961817178285504
Position 1380: 0.017624895335501427
Position 5654: 0.015618468633587495
Position 17172: 0.01488229066053717
Position 12141: 0.014347457687175413
Position 2514: 0.013490556888749972
Position 10274: 0.013273517388857542
Position 9011: 0.012549609878058041
Position 5630: 0.012518085413402389
Position 7482: 0.011754368770113828
Position 4622: 0.0113290108401206
Position 12192: 0.011124171858421917
Position 746: 0.010678633566115883
Position 16043: 0.010226572548587373
Position 2343: 0.009027101478286836
Position 14753: 0.008416116440052029
Position 3132: 0.008200189900991858
Position 2422: 0.008036749148337425
Position 375: 0.007896630404588604
Position 12184: 0.007472038406972359
Position 10907: 0.007416466593923459
Position 822: 0.006878734268463963
Position 1250: 0.006244995170966431
Position 9883: 0.006211003630211662
Position 6498: 0.006174604005496084
Position 5450: 0.005957714410012497
Position 16196: 0.005948973821842277
Position 1015: 0.005871750471409383
Position 11014: 0.005729384341753263
Position 10016: 0.005637334657443861
Position 312: 0.005595494335740164
Position 841: 0.005487714735581502
Position 900: 0.0054598867179987565
Position 3285: 0.004975969978711741
Position 9390: 0.004762260956972676
Position 15679: 0.004610764038795417
Position 10518: 0.00412357436379631
Position 16328: 0.003911890097497398
Position 10399: 0.003794438823839109
Position 10533: 0.003720458543176955
Position 10934: 0.003674066513223155
Position 2472: 0.0036396585066211812
Position 7434: 0.003553279556778281
Position 7687: 0.003252838349341879
Position 6630: 0.003226444394786617
Position 8648: 0.003194470252600849
Position 957: 0.003108002037317175
Position 13381: 0.0030726578901848997
Position 12750: 0.0029878162170460824
Position 10484: 0.0029863260299008948
Position 8525: 0.0029401877141196336
Position 10829: 0.002905785859153226
Position 2447: 0.002800334240921503
Position 13443: 0.0025367413663338633
Position 693: 0.0023399038164976
Position 13720: 0.0023232201645379423
Position 8600: 0.0022573514179557667
Position 9365: 0.0022501938671065248
Position 11132: 0.0021996671438554026
Position 10182: 0.0021053419654987506
Position 15068: 0.0020158418723753807
Position 9101: 0.0018358144262459288
Position 11049: 0.0018350825792827386
Position 11425: 0.0017523856081264936
Position 2840: 0.0016988152290105657
Position 3348: 0.0016912566282780638
Position 2788: 0.001658656779558037
Position 9415: 0.001624261669069836
Position 966: 0.0015765667625487778
Position 4787: 0.0015382182701901793
Position 18585: 0.0015021471567250812
Position 1416: 0.00143157901537184
Position 10603: 0.0013774792255029894
Position 7775: 0.0013212506341329395
Position 880: 0.0013162116141660712
Position 12764: 0.0013106801156501854
Position 2953: 0.0012720888307533543
Position 10812: 0.0011967376209848716
Position 12668: 0.0011889480844945988
Position 16125: 0.0011789179454457506
Position 11542: 0.0011558245522979372
Position 1366: 0.0011548241845583083
Position 1461: 0.0010742540803205791
Position 4700: 0.00105205918054572
Position 1420: 0.0010253469129168566
Position 659: 0.0008965128764158589
Position 1455: 0.0008850937725480355
Position 3471: 0.0008598298584536694
Position 15770: 0.0008440893122753783
Position 15094: 0.0007314169922431149
Position 1231: 0.0007240773400226802
Position 9173: 0.0007179247253241636
Position 3023: 0.0006759616685897893
Position 2263: 0.0006456327193144546
Position 1437: 0.0006212042425203049
Position 7793: 0.0005890832065593982
Position 7859: 0.000545182084780884
Position 338: 0.0005372352330475717
Position 8992: 0.0005211865612061909
Position 12622: 0.0005194892204060381
Position 709: 0.0005051382038801968
Position 14015: 0.00041708614995372993
Position 925: 0.00040313896264915114
Position 1492: 0.0003339865514011774
Position 10692: 0.00033379609488507796
Position 9476: 0.00029458906056210844
Position 10425: 0.00027039910642286905
Position 9420: 0.00024019154038075566
Position 10911: 0.0002024182337517238
Position 9346: 0.00018318084803836354
Position 12549: 0.0001808301098633081
Position 11262: 0.00014406858521038679
Position 9123: 9.637608815618251e-05
Position 2402: 8.996178202322789e-05
Position 9729: 8.165601434384101e-05
Position 9699: 8.121489175044658e-05
Position 9836: 6.827268186486801e-05
Position 9900: 6.826434617274722e-05
Position 10998: 5.184189981968779e-05
Position 9797: 4.1109150092821536e-05
Position 4496: 4.045770607548391e-05
Position 10883: 3.994671819657016e-05
Position 9354: 3.562276171185333e-05
Position 8269: 2.9678392044868916e-05
Position 2707: 2.2423711996929783e-05
Position 372: 2.1205645074934625e-05
Position 8837: 1.5471921747607333e-05
Position 410: 1.4291308914951874e-05
Position 2288: 1.1460288631077306e-05
Position 1054: 1.1288708516843192e-05
Position 887: 1.0988151998358658e-05
Position 393: 9.802774296935073e-06
Position 1080: 9.678780786290375e-06
Position 341: 9.25497387186214e-06
Position 8920: 8.337018780402504e-06
Position 2163: 5.418026222786343e-06
Position 1440: 4.860462390464127e-06
Position 8314: 2.684933985510369e-06
Position 1127: 1.3471284985253769e-06
Position 514: 1.077503900233787e-06
Position 334: 9.522384346362485e-07
Position 9510: 7.871963600830343e-07
Position 3311: 6.364808460291402e-07
Position 3324: 5.727543863403005e-07
Position 8202: 7.929394131497859e-10
