Gene = RSG1
index = 1214
Annotated 5SS: [ 532 3551 4270 4653]
Annotated 3SS: [3397 4144 4515 4864]
SMsplice 5SS: [ 151  532 3551 4270 4613]
SMsplice 3SS: [ 381 3397 4144 4515 4864]
top_k =  500
Partition function (log Z): 4.812467889605277

Sorted 5' Splice Sites (High to Low Probability):
Position 3551: 0.9941797454268015
Position 532: 0.8568920881635779
Position 4270: 0.8383409213105845
Position 4613: 0.8358217946517259
Position 151: 0.634402449627809
Position 3782: 0.2526703092523175
Position 919: 0.14647578132386407
Position 4653: 0.10188554153130872
Position 4947: 0.10080160874610272
Position 86: 0.09648411950138062
Position 5067: 0.07079066684164992
Position 185: 0.041625148839560644
Position 1093: 0.028392277501006025
Position 4116: 0.02723687681697237
Position 124: 0.02716177321861808
Position 4292: 0.017654281232796384
Position 1068: 0.01728802793111352
Position 2041: 0.012764762166621889
Position 2089: 0.011236796108841754
Position 881: 0.009193473366622747
Position 4752: 0.007990238339490878
Position 4056: 0.007226421849855144
Position 90: 0.006692345741994507
Position 55: 0.00645846479201036
Position 2616: 0.005819497938164911
Position 4693: 0.005746052472943115
Position 5296: 0.005184508925081898
Position 3523: 0.004896958109913272
Position 5155: 0.003145246962847292
Position 3751: 0.0024599001181073296
Position 4954: 0.0021928641870793838
Position 347: 0.0021485854376571893
Position 320: 0.002007042297672376
Position 817: 0.0014158942065130283
Position 1021: 0.0011590310818776527
Position 4282: 0.0009166853224332066
Position 4251: 0.0008914874959708543
Position 227: 0.0008257482870084752
Position 1251: 0.0007794621349246995
Position 2208: 0.0007229008393977304
Position 3739: 0.0006570527336157929
Position 4639: 0.0005208095466035296
Position 4779: 0.0005148022040952638
Position 1233: 0.0004316416208347466
Position 4677: 0.00042921450551267125
Position 2441: 0.0002993355454705351
Position 974: 0.0002976236519724266
Position 3025: 0.0002781612505760764
Position 525: 0.0002475839805286869
Position 4005: 0.00024577200979273184
Position 4162: 0.00023858826638889437
Position 4317: 0.0001589913243497683
Position 21: 0.00014954591892199888
Position 207: 0.00012109462659678614
Position 797: 0.00010978316891211054
Position 4218: 9.3800096091913e-05
Position 629: 7.350614927634547e-05
Position 49: 7.11589768948307e-05
Position 442: 3.626835254120717e-05
Position 309: 3.0222716031530075e-05
Position 4420: 2.991831483095001e-05
Position 4485: 1.862575766912867e-05
Position 5380: 1.799267867470806e-05
Position 136: 1.2624029975156432e-05
Position 4625: 1.1555257349642892e-05
Position 205: 1.0436394318531218e-05
Position 170: 3.968733502869197e-06
Position 1749: 2.7568377424226495e-06
Position 488: 2.371951651142854e-06
Position 447: 2.336945494542727e-06
Position 1811: 2.1537993852875726e-06
Position 527: 1.795195198756854e-06
Position 3884: 1.6423527846675894e-06
Position 4956: 8.805595204529136e-07
Position 410: 8.160236652520189e-07
Position 536: 4.2677770684201047e-07
Position 2081: 4.0329233256275503e-07
Position 61: 2.1646244582325887e-07
Position 3532: 2.0382461531298963e-08
Position 3555: 2.0160678531491143e-08
Position 3688: 1.0115179872375706e-09
Position 472: 4.5707327866171106e-11
Position 352: 7.213965669619336e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3397: 0.9594585159611332
Position 4864: 0.9349744549414192
Position 4515: 0.8369108639988753
Position 4144: 0.7995052351075728
Position 381: 0.4996042701040575
Position 3642: 0.23675555571045456
Position 417: 0.1589856100641696
Position 720: 0.15465113595128818
Position 5154: 0.13898684253610738
Position 4582: 0.06616696814402692
Position 3987: 0.05567475810445736
Position 3449: 0.03858346435483926
Position 5279: 0.036864579590121356
Position 1967: 0.022522913196947915
Position 5097: 0.022000713103024
Position 4174: 0.020262619043799678
Position 874: 0.017376187411055607
Position 4391: 0.017159911231507778
Position 5444: 0.016550448194569745
Position 4474: 0.0164787775951701
Position 248: 0.014883227002287861
Position 5351: 0.014109914676587319
Position 3736: 0.010895378504709256
Position 992: 0.010332282458661933
Position 3695: 0.00649694299706781
Position 4420: 0.006435382826747485
Position 4464: 0.006338629599210816
Position 3922: 0.005893339319165161
Position 738: 0.0058423316530179965
Position 4152: 0.004632750595590427
Position 4534: 0.004194376219714214
Position 2512: 0.004135573883682178
Position 996: 0.004021909997604773
Position 427: 0.003768606726598345
Position 227: 0.0030003252390984636
Position 5166: 0.0027410931301815595
Position 1944: 0.0025280317418834254
Position 4120: 0.0021617457148113135
Position 4830: 0.002033889611385552
Position 5048: 0.001990272579467798
Position 4612: 0.0018959205722562183
Position 4035: 0.001782838878269042
Position 4596: 0.0017523532970885874
Position 3950: 0.0016972335704489982
Position 4750: 0.0016435612399359819
Position 4922: 0.0016075936367343912
Position 3738: 0.0013772393124903222
Position 823: 0.0009481431499995677
Position 650: 0.0009474832397216978
Position 4874: 0.0009060958683852188
Position 1152: 0.000888971934681546
Position 789: 0.0008375287334598304
Position 848: 0.0007589266334232043
Position 4218: 0.0007188841816342403
Position 916: 0.0007074640470449545
Position 4791: 0.0004964496860824127
Position 3474: 0.0004954130026030486
Position 1018: 0.0004833776650906023
Position 2518: 0.00046602227104279505
Position 2535: 0.00044060245386517
Position 1998: 0.0004356644583973474
Position 722: 0.0004314088521302266
Position 744: 0.0003607943205358177
Position 4438: 0.0003277365754412417
Position 1185: 0.0003204871704442432
Position 5205: 0.0002951619519249376
Position 1003: 0.0002834005332451938
Position 5060: 0.00028165566850563514
Position 2929: 0.0002785211525721387
Position 4716: 0.0002780954791192506
Position 4634: 0.0002648769030623877
Position 4911: 0.00026304014144005946
Position 3415: 0.00026272705510721933
Position 3866: 0.0002626490332738378
Position 761: 0.00025618079688379566
Position 3763: 0.0002350391740930718
Position 4185: 0.00019792081825302196
Position 4609: 0.00019039191432196098
Position 3165: 0.00017426970283627692
Position 918: 0.00017384358218667424
Position 955: 0.0001638817960105974
Position 3360: 0.00013997266398864885
Position 4179: 0.00013868661430916772
Position 4046: 0.00013680548957251693
Position 773: 0.00011922295176965783
Position 1780: 0.00011822001773405853
Position 3926: 0.00011329456076611981
Position 2383: 0.0001006304437439
Position 1869: 9.819122291788906e-05
Position 556: 8.696163253726831e-05
Position 791: 8.575103420273757e-05
Position 758: 8.228068920076981e-05
Position 3283: 8.130900389315405e-05
Position 3713: 8.12793008975101e-05
Position 472: 7.765787113094524e-05
Position 3952: 7.628900185368932e-05
Position 1010: 7.454092847857735e-05
Position 4369: 7.178102393795588e-05
Position 3962: 7.02351157925736e-05
Position 616: 6.669227402485476e-05
Position 608: 6.228631916804706e-05
Position 886: 6.080286979783032e-05
Position 262: 5.8171256615990335e-05
Position 797: 5.732690115375279e-05
Position 1034: 5.090390490672078e-05
Position 3705: 4.905395528042506e-05
Position 4010: 4.3960834576710196e-05
Position 3652: 4.318810709627954e-05
Position 4844: 4.1302833643725894e-05
Position 5265: 4.083455231118928e-05
Position 4441: 4.04054734549107e-05
Position 5229: 3.439175036002072e-05
Position 4397: 3.090249267228877e-05
Position 3968: 1.8702451448704193e-05
Position 4365: 1.625831537040734e-05
Position 184: 1.5740008968464418e-05
Position 3265: 1.3768923576215004e-05
Position 307: 1.2252753602649907e-05
Position 252: 1.0865179599295746e-05
Position 309: 1.0278670271464803e-05
Position 3168: 9.70249024402438e-06
Position 313: 6.848532843906904e-06
Position 85: 5.850773372145908e-06
Position 479: 5.280487887589486e-06
Position 512: 5.170299395386926e-06
Position 3605: 4.976610499896248e-06
Position 3670: 4.488641051469476e-06
Position 3070: 3.978111063044638e-06
Position 470: 3.1768047312808055e-06
Position 1670: 2.7568377424226495e-06
Position 485: 2.3588633190766866e-06
Position 689: 2.107524950549932e-06
Position 1188: 1.6446506336576225e-06
Position 611: 1.4224894108031336e-06
Position 660: 1.332711207894162e-06
Position 192: 1.2876646992168147e-06
Position 657: 8.392376999906536e-07
Position 1020: 8.106723669980336e-07
Position 265: 7.58629066903061e-07
Position 585: 7.051333017391757e-07
Position 4832: 6.790272558141166e-07
Position 1060: 6.438546954490363e-07
Position 123: 5.673043236634162e-07
Position 740: 5.598619748901338e-07
Position 117: 5.256650833667967e-07
Position 336: 5.228853596224972e-07
Position 267: 5.063448146847429e-07
Position 683: 4.386089359255147e-07
Position 147: 4.31589936184848e-07
Position 3097: 4.007788248553191e-07
Position 269: 3.9534052767130775e-07
Position 488: 3.361036919922686e-07
Position 536: 2.4571085286542475e-07
Position 320: 1.9614758247250993e-07
Position 613: 1.8763070600119804e-07
Position 2980: 1.1427936765224888e-07
Position 3770: 1.033957927412244e-07
Position 587: 8.86206549026237e-08
Position 1047: 7.020725672094581e-08
Position 315: 6.686979409159593e-08
Position 667: 6.46364972330224e-08
Position 150: 5.14538881264073e-08
Position 199: 3.41833720624516e-08
Position 327: 2.9445421617178307e-08
Position 897: 2.9332826875497224e-08
Position 278: 1.1245148067068201e-08
Position 1063: 9.18191520914784e-09
Position 127: 8.255214047230164e-09
Position 197: 3.1067516196882956e-09
Position 156: 1.3282343040139696e-09
