Gene = TBCCD1
index = 1380
Annotated 5SS: [  437  6550 12127 14135 15646 16290 19415]
Annotated 3SS: [ 6170 11970 13767 15458 15791 19263 23587]
SMsplice 5SS: [  437  2399  6550 12127 15646 19415]
SMsplice 3SS: [ 2306  6276 11970 15513 19263 23587]
top_k =  500
Partition function (log Z): -6.6467634453744875

Sorted 5' Splice Sites (High to Low Probability):
Position 19415: 0.9333735549497492
Position 6550: 0.9088293823700568
Position 15646: 0.899258777219407
Position 12127: 0.8778956810820325
Position 2399: 0.7229383153237878
Position 16290: 0.5362939837217636
Position 437: 0.48266843682749466
Position 262: 0.4703603554160938
Position 9718: 0.45657908244233725
Position 5956: 0.4494336031732876
Position 13928: 0.25718352610668316
Position 15926: 0.18377084504094734
Position 8630: 0.17556804623082758
Position 9831: 0.1492139688561271
Position 14135: 0.11614728777418319
Position 22449: 0.10877664657508426
Position 2877: 0.07859976375179066
Position 3277: 0.06576442552502057
Position 105: 0.036903716715025826
Position 15985: 0.032505996490562114
Position 20996: 0.03173639056394045
Position 84: 0.01990212169663446
Position 11218: 0.019451437855969173
Position 23655: 0.017476102011195857
Position 9874: 0.016512076214566577
Position 548: 0.015548895513375861
Position 13165: 0.015074372597096531
Position 303: 0.014894691374514102
Position 19043: 0.01367171552588273
Position 2606: 0.013558859008286631
Position 11251: 0.012444493060355133
Position 3032: 0.012283980909402291
Position 12648: 0.010716255938686652
Position 11354: 0.010526253899123098
Position 22790: 0.010416384452580876
Position 11336: 0.009741562818079521
Position 8324: 0.00967789916256134
Position 567: 0.006012412943401865
Position 90: 0.00497676262366665
Position 67: 0.004886840713652678
Position 13262: 0.004762476897192798
Position 792: 0.004699449002206355
Position 12520: 0.004674418403618039
Position 1066: 0.00465940434065435
Position 994: 0.002282025350032667
Position 1149: 0.0020530762062720416
Position 14422: 0.001815957621620924
Position 5774: 0.0017423028952018836
Position 12028: 0.0016854105445822348
Position 2051: 0.0015202031373213155
Position 690: 0.001195175117086821
Position 600: 0.0011706925798723245
Position 21208: 0.0010341973093562446
Position 305: 0.0007931553922807323
Position 2091: 0.0005362925453837342
Position 2055: 0.00046985260857613457
Position 288: 0.00038569179055806965
Position 2630: 0.00030287155091429137
Position 2100: 0.0002843861192179745
Position 14541: 0.0002617213820157736
Position 668: 0.00024585346517115613
Position 14084: 0.0001576769737426672
Position 2441: 8.697921633207298e-05
Position 2658: 6.192195626434269e-05
Position 184: 2.4473123337998995e-05
Position 195: 9.048725413684097e-06
Position 10: 8.713018205030346e-06
Position 204: 3.6375962185082475e-06
Position 406: 3.274787159329609e-06
Position 52: 1.7204684379621128e-06
Position 582: 8.079476895191864e-07
Position 468: 4.426961484988425e-07
Position 386: 3.9363344370526177e-07
Position 434: 1.9705111868580905e-07
Position 369: 4.141491418759859e-08
Position 55: 3.4833499244877042e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23587: 0.7673464931807472
Position 11970: 0.7376755716601183
Position 2306: 0.6764847594823645
Position 9627: 0.5708673364273921
Position 15458: 0.4894408919600362
Position 19263: 0.4821017845382235
Position 19328: 0.45619666924875657
Position 15513: 0.4098178852593707
Position 5819: 0.38974883722536485
Position 16218: 0.37681076154108994
Position 13767: 0.373759023405233
Position 15791: 0.30742404761096503
Position 6276: 0.2659723258452186
Position 6349: 0.17081157490565213
Position 12018: 0.1419390466522599
Position 8503: 0.1397357281654071
Position 6170: 0.13595437058377519
Position 6314: 0.13261570698243821
Position 6294: 0.08278768465366838
Position 22294: 0.07371174558764823
Position 20888: 0.06923123642792801
Position 2777: 0.06893904269432849
Position 6206: 0.06800088749208523
Position 350: 0.05355522136402297
Position 15844: 0.05307611039094865
Position 22646: 0.04806458062586566
Position 22362: 0.04251080489574544
Position 6299: 0.03679196029926658
Position 9524: 0.036177394525957474
Position 8573: 0.03513485792490958
Position 11129: 0.03189593091632431
Position 5857: 0.028082370722421316
Position 15925: 0.02632276754325569
Position 3119: 0.026118582445874474
Position 2263: 0.02609659207933018
Position 5832: 0.025214787073922735
Position 23517: 0.025119211388033337
Position 11250: 0.02026781671720259
Position 13003: 0.01696357837484662
Position 2752: 0.016809113910764374
Position 24051: 0.015903738243744164
Position 12364: 0.014599112666873172
Position 18884: 0.01367171552588274
Position 2952: 0.013091998344042087
Position 2518: 0.012898182537510341
Position 9764: 0.012840677092295902
Position 21717: 0.01283302322939279
Position 19530: 0.011903393150626653
Position 20322: 0.010811661755838467
Position 2124: 0.010000743917654212
Position 6250: 0.009921771988885584
Position 8199: 0.009679089789090671
Position 3047: 0.00906308311300007
Position 2011: 0.008960859653727575
Position 22201: 0.008532125498947116
Position 5668: 0.007830625644020815
Position 24101: 0.0069809598073134645
Position 2949: 0.006943204903963751
Position 22443: 0.006792843567555245
Position 535: 0.006393143719843473
Position 20342: 0.006382531893121107
Position 21258: 0.006055933336116297
Position 6145: 0.005855355093918371
Position 23719: 0.0058318711420462105
Position 3076: 0.004815843888806783
Position 3168: 0.004619041735512356
Position 22298: 0.0040999185242401905
Position 3013: 0.0035734637909417915
Position 22653: 0.0030847439690214963
Position 19984: 0.0030151266444266023
Position 20318: 0.0029791399655411917
Position 22627: 0.0029541174659070972
Position 20912: 0.00292933640398668
Position 13119: 0.002877947303553754
Position 2187: 0.002797041108064286
Position 23739: 0.0024726616003700732
Position 9394: 0.0024384384363549875
Position 949: 0.002405502044017904
Position 302: 0.0022938805618794946
Position 236: 0.002110100034103775
Position 23541: 0.0019045124370282776
Position 21564: 0.0017603688623231042
Position 20789: 0.0017521460135497715
Position 14227: 0.0017398626100541617
Position 362: 0.001501572445796982
Position 379: 0.001474358210964166
Position 2267: 0.00133621116241419
Position 326: 0.001332015770222939
Position 19573: 0.0013280980151478084
Position 21332: 0.0012868981897564023
Position 21064: 0.001218623145199047
Position 3081: 0.001035874975846417
Position 19960: 0.0008374175925531153
Position 1952: 0.0008135394645686227
Position 16939: 0.0008004390638643559
Position 156: 0.0007158061576554729
Position 8367: 0.0006974601405108339
Position 21787: 0.0006749751715360993
Position 2547: 0.0006123714566450507
Position 171: 0.0006009776518001192
Position 14230: 0.0005698004229857871
Position 21678: 0.0005564528827966285
Position 2816: 0.00046444611673911044
Position 12579: 0.00044348955444916836
Position 12385: 0.0004107833407019727
Position 213: 0.00038176827981647874
Position 18593: 0.00033202712369674527
Position 5710: 0.0002992854027598712
Position 2908: 0.0002796369180681131
Position 19809: 0.0002384834562568056
Position 2932: 0.0002289923097599916
Position 19708: 0.00022029727981627128
Position 15721: 0.0001854725569808513
Position 653: 0.0001694988450688542
Position 775: 0.0001312755644098831
Position 5992: 0.0001177445251485608
Position 2863: 0.00011433231495072829
Position 468: 0.00011242967601324673
Position 434: 9.769176330767905e-05
Position 15760: 9.667365470470613e-05
Position 2429: 8.10664715770489e-05
Position 386: 8.049837205394591e-05
Position 958: 7.145292621448702e-05
Position 195: 5.137414427909925e-05
Position 15866: 5.120801735725465e-05
Position 259: 5.115063010849185e-05
Position 715: 4.9891792901137055e-05
Position 252: 4.821598727417677e-05
Position 810: 4.5317918276430684e-05
Position 1647: 3.805698624406613e-05
Position 920: 3.160097199366041e-05
Position 609: 2.9222493487404612e-05
Position 1902: 2.7127416588484425e-05
Position 313: 1.819478014121078e-05
Position 13837: 1.697880073321813e-05
Position 975: 1.603668065867539e-05
