Gene = MRPL55
index = 870
Annotated 5SS: [ 308  510 1077]
Annotated 3SS: [ 425  874 1825]
SMsplice 5SS: [ 308  510 1077]
SMsplice 3SS: [ 422  986 1825]
top_k =  500
Partition function (log Z): -3.816507155391253

Sorted 5' Splice Sites (High to Low Probability):
Position 1077: 0.8888478836184449
Position 510: 0.8217189117598839
Position 308: 0.6820470420177572
Position 768: 0.165295022772225
Position 1736: 0.15304625532860106
Position 1586: 0.1465963007309727
Position 1446: 0.13099118886639932
Position 304: 0.1172186644694721
Position 174: 0.11330250339945347
Position 1105: 0.022842949112592607
Position 1095: 0.01625033831018258
Position 474: 0.00817665758248944
Position 320: 0.0039637590732331494
Position 1430: 0.0035207452108176624
Position 1212: 0.0027847263674713714
Position 1592: 0.00218161747581553
Position 528: 0.0016430744797744444
Position 160: 0.0011173588179449515
Position 11: 0.0010303260273924072
Position 273: 0.0006526679606187378
Position 1981: 0.0003164217454170907
Position 232: 0.0001006336946315568
Position 544: 9.222676821888321e-05
Position 1614: 9.040282733944768e-05
Position 330: 8.588458284928719e-05
Position 291: 8.30198942238792e-05
Position 1017: 6.083931420725058e-05
Position 1912: 4.606512310508002e-05
Position 317: 4.082820678700671e-05
Position 283: 2.2050022289667952e-05
Position 235: 1.7591374158953272e-05
Position 1884: 1.7064879978930135e-05
Position 755: 1.7022750855110168e-05
Position 426: 1.5066291070227267e-05
Position 1142: 1.455097579648011e-05
Position 773: 1.0159188285025089e-05
Position 493: 6.871836994096163e-06
Position 376: 3.124840305562258e-06
Position 312: 2.4634654011086307e-06
Position 1130: 2.229813015243436e-06
Position 78: 1.1862586747943623e-06
Position 332: 7.446621092656486e-07
Position 606: 1.633481446859885e-07
Position 443: 1.534290030681583e-07
Position 146: 2.778578272079699e-08
Position 1407: 1.8390593794999937e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1825: 0.7326413361266539
Position 422: 0.51240748914478
Position 1327: 0.48918954939641995
Position 986: 0.4476256562885487
Position 874: 0.24500533889949674
Position 425: 0.22512395101192637
Position 836: 0.1413010578748433
Position 1668: 0.04980255908326128
Position 1347: 0.04798844370685848
Position 606: 0.0389604698181647
Position 707: 0.038125973557365175
Position 401: 0.030353439500071057
Position 659: 0.028928770564660866
Position 1323: 0.02594686293691504
Position 1518: 0.022971067587782865
Position 641: 0.022831744884362477
Position 1054: 0.019089749204796985
Position 682: 0.018528019734562
Position 791: 0.016852618005395274
Position 1560: 0.016798301362068547
Position 1771: 0.014493305306353328
Position 580: 0.014435568054891558
Position 1383: 0.013356274432444753
Position 1025: 0.012126907094982894
Position 853: 0.009901548798181456
Position 269: 0.00875536972371914
Position 1022: 0.0083145776712936
Position 1585: 0.004923583399253462
Position 1774: 0.0032810761133650656
Position 1835: 0.002249456166980842
Position 1716: 0.002122821311464721
Position 1094: 0.0017167098006041993
Position 1421: 0.0017036062109311763
Position 375: 0.0015178777078063413
Position 952: 0.001359780855582744
Position 887: 0.001236316476326247
Position 577: 0.0010624160557786617
Position 804: 0.0009532153687961648
Position 2053: 0.0009415412220773982
Position 1720: 0.0009324843875559368
Position 667: 0.0008024611042561455
Position 1104: 0.0007207339943387228
Position 690: 0.0006396754138884923
Position 1480: 0.0006287138371052213
Position 1196: 0.0005927400747048359
Position 1571: 0.0005688992373181894
Position 1858: 0.0005097687293319801
Position 1149: 0.0005070124215372918
Position 955: 0.000376408828266045
Position 1651: 0.00036730782213621266
Position 722: 0.0003486631138418437
Position 726: 0.00034602810736510613
Position 560: 0.0003265495338801702
Position 808: 0.00027098366515981317
Position 437: 0.00020411520170046592
Position 762: 0.000167618643191462
Position 958: 0.0001606512844393171
Position 210: 0.0001502727259817668
Position 341: 0.00011456945731623847
Position 1861: 8.585094743448091e-05
Position 478: 7.199678211723459e-05
Position 548: 5.3776947328121636e-05
Position 139: 5.151569646984366e-05
Position 1492: 4.968196747503665e-05
Position 883: 4.902258000540494e-05
Position 527: 3.301190546374756e-05
Position 945: 3.077086884572583e-05
Position 146: 2.944967963637716e-05
Position 1971: 2.5637935962548946e-05
Position 899: 2.342092772807592e-05
Position 889: 1.9316136201861878e-05
Position 855: 1.8314216092041624e-05
Position 283: 1.6106259754027954e-05
Position 94: 1.5133994525782639e-05
Position 500: 9.932793678147734e-06
Position 365: 6.178157128500164e-06
Position 235: 3.1915108245798484e-06
Position 481: 3.107943636029985e-06
Position 155: 2.687753660140858e-06
Position 289: 2.5228367402370812e-06
Position 382: 2.254838805599948e-06
Position 168: 2.181840046661925e-06
Position 189: 1.9734793801181463e-06
Position 126: 1.8367912214304197e-06
Position 184: 1.4225923043374005e-06
Position 193: 9.586045632547271e-07
Position 303: 9.42736646790381e-07
Position 106: 8.557656659573504e-07
Position 280: 4.939058876869733e-07
Position 114: 3.700296013188566e-07
Position 110: 2.8274730285369425e-07
Position 220: 2.6509213763951355e-07
Position 159: 1.2037176161815942e-07
Position 733: 1.1759592332961502e-07
Position 78: 4.964290464624101e-08
Position 157: 2.4281751830201723e-08
Position 301: 1.549587823913923e-08
Position 232: 2.5248470605466143e-09
Position 312: 6.3036028827192e-10
