Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  500
Partition function (log Z): -4.127021569081026

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.8573620521224846
Position 1829: 0.6681177030480703
Position 944: 0.36056081863759337
Position 1979: 0.33863759415037914
Position 5211: 0.31009222692407934
Position 5162: 0.2698390335824974
Position 5004: 0.2618266545235571
Position 2071: 0.21993372143669943
Position 2038: 0.1985982202774014
Position 5080: 0.13875786992016095
Position 1187: 0.12040390495939579
Position 1475: 0.104814737422026
Position 3737: 0.0964144152600704
Position 5558: 0.093590401256082
Position 1899: 0.08746575605262755
Position 5071: 0.08062120099001029
Position 5904: 0.07043940210891057
Position 8944: 0.06003364049328461
Position 389: 0.052710432803579434
Position 5946: 0.05195155723946827
Position 1198: 0.04463295756910114
Position 143: 0.04221574155894711
Position 82: 0.03679686911321134
Position 3747: 0.031913540609975456
Position 1533: 0.02944769192885242
Position 5273: 0.024773275984319536
Position 7095: 0.021087389685930963
Position 4982: 0.01920138985303691
Position 5382: 0.018736179554767564
Position 6825: 0.01734911099746849
Position 3273: 0.0172276111854571
Position 7988: 0.01271653419356958
Position 33: 0.012648406832596307
Position 4475: 0.012460251683333949
Position 6071: 0.01087703228015555
Position 8548: 0.01080964491237165
Position 3646: 0.009010356595920574
Position 2440: 0.0066084840391188795
Position 112: 0.0063871007870506605
Position 115: 0.005452703490927339
Position 7561: 0.00542375618094637
Position 7537: 0.004509512838255199
Position 7595: 0.004323205100286041
Position 3036: 0.004030662117897994
Position 6035: 0.0034692294409404906
Position 911: 0.0033142007784012677
Position 4308: 0.002576865942774357
Position 4467: 0.0015490597703629555
Position 5036: 0.0015443424037921993
Position 518: 0.0014609868937482992
Position 1871: 0.0012346838248850616
Position 380: 0.0009401286352099471
Position 650: 0.0009385969333453989
Position 3478: 0.0009173505858574005
Position 5049: 0.0006428021389933854
Position 1876: 0.0006067253113678603
Position 1453: 0.0003709718473246713
Position 3048: 0.0003648484933575282
Position 952: 0.0003139539196315529
Position 1564: 0.00022959625048042906
Position 641: 0.00015238572002394923
Position 264: 0.00010857042028004469
Position 119: 8.638020231787202e-05
Position 1211: 2.0537587289714205e-05
Position 1958: 1.6003881055823705e-05
Position 621: 1.535114754284886e-05
Position 462: 1.5114971395806747e-05
Position 1932: 1.3324149637330707e-05
Position 1910: 9.081493536456891e-06
Position 196: 8.843819900265089e-06
Position 2032: 7.685459175595645e-06
Position 242: 5.081373012762256e-06
Position 889: 2.517242761239537e-06
Position 542: 1.945607740619965e-06
Position 222: 1.3474511522157025e-06
Position 84: 7.808297288635536e-07
Position 56: 4.356650316093868e-07
Position 43: 9.40309394033589e-08
Position 677: 1.3080357701924044e-09
Position 491: 1.53247475288946e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8790: 0.8273419180443665
Position 1787: 0.8123724429706611
Position 4870: 0.4735708274464473
Position 5030: 0.4469368445626961
Position 1898: 0.3023436064825019
Position 827: 0.262017701496572
Position 1954: 0.23898109655003608
Position 5181: 0.2254330987634459
Position 5795: 0.1585332985264949
Position 1043: 0.15290605202781166
Position 3603: 0.1345537670491473
Position 1957: 0.11970428338676226
Position 9392: 0.06660674926695108
Position 1390: 0.06624111603137864
Position 850: 0.06381403408990503
Position 5369: 0.048415163065076795
Position 5430: 0.04161860496570515
Position 5142: 0.032709491122441196
Position 517: 0.0316470561664533
Position 9316: 0.029167730370586228
Position 1346: 0.02772646875762664
Position 6822: 0.02547310342099049
Position 338: 0.02265601439430578
Position 5145: 0.018616528200937697
Position 2056: 0.018393970431508182
Position 3155: 0.017168912667779722
Position 1368: 0.0168694801556757
Position 4272: 0.015518651650989406
Position 7420: 0.015465976543462323
Position 9585: 0.014473979000757295
Position 1673: 0.013755636896591244
Position 7914: 0.012716534193569572
Position 8767: 0.012113384166137138
Position 8460: 0.011831253769424626
Position 6690: 0.010595797379029727
Position 6648: 0.009444099106866081
Position 750: 0.006269666436470205
Position 1305: 0.006043452347470777
Position 1654: 0.004700950205051113
Position 1080: 0.004469539748549056
Position 2181: 0.004294411931653402
Position 5319: 0.0034851040815798776
Position 2907: 0.003372506214996884
Position 1423: 0.003224544614061762
Position 5456: 0.0029020856351698616
Position 1076: 0.0025424075316099587
Position 1604: 0.0024273838963263876
Position 3557: 0.0022893975237923444
Position 1446: 0.0021761366141889683
Position 2037: 0.0020695565336953424
Position 1702: 0.001937971526936687
Position 3931: 0.0019217410464491774
Position 1186: 0.0018006449747722056
Position 2207: 0.0016726509147286161
Position 379: 0.0015629164648793058
Position 1466: 0.0014698008439416688
Position 1007: 0.0014307847005910123
Position 1281: 0.0013424134368345535
Position 1978: 0.001054472208910272
Position 192: 0.000997971836731972
Position 3240: 0.0009760491035347727
Position 2867: 0.0009725499741535253
Position 600: 0.0006106638343701185
Position 3476: 0.0005923319330205562
Position 1452: 0.0005730034123247381
Position 306: 0.0005702328912196389
Position 453: 0.0005214393988449789
Position 834: 0.0004400857338279343
Position 1617: 0.00038959958063795565
Position 1010: 0.00032385102915679357
Position 111: 0.00029631909460254847
Position 1254: 0.0002854316841379528
Position 5335: 0.0002842946197596332
Position 3626: 0.00021759135312353695
Position 767: 0.00021488870792019574
Position 228: 0.0001962379724498243
Position 5161: 0.0001639508097537896
Position 905: 0.00013807390769782107
Position 1529: 0.00011208403531563488
Position 1016: 0.00010920555351008874
Position 1632: 0.00010062932141606843
Position 1522: 9.420017627985314e-05
Position 649: 5.3798993139817796e-05
