Gene = ZMYND10
index = 1606
Annotated 5SS: [1365 1729 3119 3290 3546 3735 3935 4456 4838 5043 5279]
Annotated 3SS: [1619 3001 3235 3407 3645 3833 4282 4711 4920 5152 5366]
SMsplice 5SS: [ 246 1365 1729 3119 3290 3546 3735 4456 4838 5043 5279]
SMsplice 3SS: [1248 1531 3001 3235 3407 3645 4282 4711 4920 5152 5366]
top_k =  500
Partition function (log Z): 20.699112898745483

Sorted 5' Splice Sites (High to Low Probability):
Position 5043: 0.9997893362519495
Position 3735: 0.9723849987585704
Position 3119: 0.9633912161395043
Position 3546: 0.9569754079183057
Position 3290: 0.9467294502288439
Position 5279: 0.8454290965278849
Position 1729: 0.8405948738699575
Position 4838: 0.8257150040417276
Position 1365: 0.7821272432693771
Position 4456: 0.5511265082126663
Position 246: 0.5319601380103468
Position 847: 0.5171768918895051
Position 3935: 0.3594641487544697
Position 466: 0.1846333133559463
Position 206: 0.12586329723445963
Position 5571: 0.12133881090137218
Position 1032: 0.10122356762147627
Position 18: 0.07701645596448846
Position 1378: 0.05641080618621631
Position 1318: 0.045925821231780226
Position 2014: 0.04526685371367502
Position 3327: 0.04512376090202189
Position 4587: 0.043269989976715884
Position 1538: 0.03439029738738328
Position 714: 0.019125403746914266
Position 4071: 0.013598872917905253
Position 673: 0.009996737570811062
Position 5643: 0.0073303019597651155
Position 3053: 0.0071634015538658575
Position 5285: 0.004950127571987146
Position 3116: 0.004874753147812862
Position 5267: 0.004820019950530538
Position 3981: 0.00292611520753405
Position 152: 0.0024959614512992333
Position 3556: 0.002096930975734064
Position 1947: 0.0017311179701490686
Position 1325: 0.0017274364940490284
Position 1739: 0.0016589213083637467
Position 3415: 0.0016167589333860855
Position 79: 0.0015317634628925529
Position 163: 0.001369544630030557
Position 3411: 0.0013303300840286413
Position 283: 0.001324315130412568
Position 225: 0.0010726049127925622
Position 5639: 0.0010053008896038216
Position 601: 0.0009930016927516673
Position 1200: 0.0009679360876406189
Position 3607: 0.0009066366035855285
Position 2245: 0.0008905038984505269
Position 851: 0.0008733010999214901
Position 104: 0.0008289887883421975
Position 2303: 0.0007865831304034015
Position 1877: 0.0007821835631079824
Position 3135: 0.00064152869202352
Position 3857: 0.0005950302338399416
Position 3320: 0.00045554517687801095
Position 4203: 0.00042657624821949174
Position 2026: 0.0004179130033515909
Position 5609: 0.000368922500432585
Position 3447: 0.00036660581903491334
Position 4142: 0.0003465786001490224
Position 4366: 0.0002803166758474674
Position 2023: 0.000264099439954652
Position 2037: 0.00023006422512484556
Position 313: 0.00022669367319430594
Position 3550: 0.00022313163126936887
Position 1951: 0.00022270175219285648
Position 3074: 0.00020616770054549915
Position 4852: 0.00020388872013998833
Position 4491: 0.00020065081608524563
Position 450: 0.00019489386934272524
Position 5652: 0.00015171629143714713
Position 2335: 0.00015116398971101283
Position 4181: 0.0001373743890362927
Position 3480: 0.00013497582262433097
Position 1714: 0.00013154121468357262
Position 3499: 0.0001226346709859154
Position 1915: 0.00010692481434769299
Position 677: 0.00010591104390768497
Position 1620: 0.00010485856880608523
Position 1681: 9.804824057953619e-05
Position 3940: 9.084892991133936e-05
Position 198: 8.958676814327419e-05
Position 3236: 8.925431665649967e-05
Position 1824: 7.400220781662612e-05
Position 27: 6.667651061168947e-05
Position 3581: 6.475215427141599e-05
Position 4110: 5.889167769507249e-05
Position 2003: 4.982239395732961e-05
Position 81: 4.5821541621454033e-05
Position 4430: 4.4159952734331066e-05
Position 118: 3.054011286753402e-05
Position 886: 2.5511496509866228e-05
Position 3188: 1.7625528480389253e-05
Position 5153: 1.4869564767598666e-05
Position 441: 1.3584628512036694e-05
Position 3064: 1.3036662207922603e-05
Position 5070: 1.0790653946099867e-05
Position 8: 9.56317259590368e-06
Position 5426: 9.259599327078724e-06
Position 3703: 3.779282357144046e-06
Position 5001: 3.7288884145004395e-06
Position 3725: 3.7251192785217363e-06
Position 1312: 3.3446062646601474e-06
Position 468: 2.3586105245561976e-06
Position 22: 1.6695431456586272e-06
Position 470: 1.6217712834518948e-06
Position 349: 1.1807507054963386e-06
Position 766: 9.676578703438769e-07
Position 5096: 8.662964252231363e-07
Position 5100: 1.6716866493794182e-07
Position 559: 4.7943632819007516e-08
Position 374: 1.988571863260716e-08
Position 3789: 1.6112179004797604e-08
Position 504: 1.4310210650083748e-08
Position 974: 1.3175821436671697e-08
Position 495: 1.1437305503267654e-08
Position 4999: 5.332241471755827e-10
Position 379: 1.4623516919676954e-10
Position 3496: 1.4261148763625163e-10
Position 5264: 5.995810755739531e-11
Position 3566: 4.855080157186127e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4920: 0.9981048796572626
Position 5152: 0.9926564809838571
Position 3407: 0.9724427652919271
Position 3001: 0.9624525658243347
Position 3645: 0.9377563164573136
Position 3235: 0.7934330321595042
Position 5366: 0.6181610822759439
Position 4282: 0.5485894555810471
Position 1248: 0.5157982525905727
Position 1531: 0.4827116006949267
Position 4711: 0.342992847296887
Position 1619: 0.3201379906876358
Position 3833: 0.2884742083107137
Position 4730: 0.2759468455246828
Position 1182: 0.2516445884299242
Position 3209: 0.1956397196765777
Position 345: 0.1738448336428836
Position 713: 0.1627097599551955
Position 4672: 0.15303339075167016
Position 5716: 0.1314872091829591
Position 1223: 0.1175533692977239
Position 5419: 0.11569681737019596
Position 912: 0.09928591623373816
Position 3845: 0.07620848640787543
Position 1615: 0.04839593255688523
Position 1844: 0.0368231317503089
Position 5639: 0.033871165627172926
Position 367: 0.032567415979925886
Position 734: 0.027840567723994694
Position 5513: 0.025083146940910107
Position 766: 0.024250104240690754
Position 639: 0.02062245890969869
Position 5479: 0.019203734260530472
Position 774: 0.018944245133845582
Position 4771: 0.01853813287101394
Position 4560: 0.018328443375603486
Position 4622: 0.017646751432172956
Position 3072: 0.017466650063844628
Position 4333: 0.013971904636241412
Position 5424: 0.013349242904035287
Position 1893: 0.01140483338205712
Position 3654: 0.010578462462505956
Position 4338: 0.01043728960138104
Position 586: 0.008189322521027343
Position 4196: 0.0077940469725154655
Position 3450: 0.006728520793153316
Position 5721: 0.006716392743134411
Position 1537: 0.00662459006852403
Position 533: 0.0062456709140350074
Position 5609: 0.006048326637326035
Position 935: 0.005145818150715066
Position 5552: 0.005075456848924002
Position 5665: 0.005070985638041581
Position 5121: 0.004396150187784325
Position 1479: 0.004310698591223556
Position 4572: 0.004248197751012436
Position 3410: 0.004204161933794062
Position 4261: 0.003981244337305609
Position 3866: 0.003930070240110023
Position 3995: 0.0032017116444208204
Position 1632: 0.002916832498035453
