Gene = METTL18
index = 838
Annotated 5SS: [57]
Annotated 3SS: [791]
SMsplice 5SS: [613]
SMsplice 3SS: [791]
top_k =  500
Partition function (log Z): -10.504865718442336

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.22088132078174488
Position 534: 0.21521708115412244
Position 613: 0.21315094063169476
Position 684: 0.18114605001025036
Position 180: 0.07673122078801071
Position 679: 0.043715653669632544
Position 442: 0.027307383184981052
Position 486: 0.02523971667559856
Position 537: 0.022624097037692432
Position 1796: 0.019608759647991712
Position 699: 0.018072466810089748
Position 57: 0.01134313903750099
Position 34: 0.0040052620350381025
Position 451: 0.002817316588907453
Position 617: 0.0017229898543652889
Position 927: 0.0013981855531763929
Position 1598: 0.0010550073191200804
Position 862: 0.0010235651270397055
Position 1092: 0.0009180211860471509
Position 524: 0.0008947138696922126
Position 301: 0.0008892718117848448
Position 137: 0.0006558816566408373
Position 416: 0.0006548059321779032
Position 546: 0.0006391355898877225
Position 543: 0.00044636897701417805
Position 705: 0.00042119806310153616
Position 579: 0.00040823839957984854
Position 1361: 0.00036433977942293926
Position 421: 0.0003553910542331179
Position 827: 0.0002830446068893876
Position 403: 0.0002585648325452854
Position 308: 0.00017128714570976698
Position 160: 0.0001547298376082034
Position 923: 0.0001469320335973789
Position 313: 0.0001165761600544737
Position 101: 8.974870714388968e-05
Position 528: 7.940257149863411e-05
Position 66: 7.693211379533058e-05
Position 975: 6.895401582616597e-05
Position 566: 6.700521609184975e-05
Position 950: 6.428294285993434e-05
Position 549: 4.61554632131495e-05
Position 207: 4.496221847278894e-05
Position 234: 4.199483540452686e-05
Position 623: 3.8588548849851056e-05
Position 199: 2.5299826489990683e-05
Position 497: 8.28762897873965e-06
Position 1329: 7.14344840942663e-06
Position 502: 4.959773488442559e-06
Position 977: 4.871503301078465e-06
Position 127: 2.924718767615258e-06
Position 213: 2.193595398334453e-06
Position 125: 1.94121259009008e-06
Position 354: 5.116741207380393e-07
Position 287: 2.3748243297972565e-07
Position 540: 1.7471664035448806e-07
Position 625: 8.18706866842304e-08
Position 555: 4.3244455867716244e-08
Position 729: 7.177623528306181e-09
Position 615: 2.9452285703368815e-09
Position 558: 2.0251352790868695e-09
Position 14: 3.8582507397670017e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9202839942199873
Position 579: 0.0568479498851776
Position 1471: 0.02336635783119494
Position 612: 0.011890686648266776
Position 363: 0.009822747278179481
Position 2007: 0.008693406144544898
Position 1984: 0.007985640868182516
Position 1873: 0.005945290187614472
Position 279: 0.00493779206371958
Position 409: 0.004107589775658342
Position 533: 0.00388640313651444
Position 729: 0.003202967237879564
Position 1021: 0.003146387973544988
Position 1164: 0.002805147233617818
Position 1687: 0.002563561258759702
Position 1891: 0.0025504551946518178
Position 1055: 0.0024766158895096215
Position 918: 0.002472419003098264
Position 1588: 0.0019889639102176693
Position 1708: 0.0015816218471415527
Position 1536: 0.0014901011594776728
Position 793: 0.0014094949666042546
Position 1642: 0.0013956054998026039
Position 179: 0.001032684836278352
Position 338: 0.0009937161600367666
Position 1961: 0.0009852391208824251
Position 2010: 0.000969809780599479
Position 1690: 0.0008002049248726905
Position 947: 0.000735568061422683
Position 1925: 0.0006524461179288179
Position 1005: 0.000524609946611297
Position 1201: 0.00045869015647274366
Position 1087: 0.00035343593473785665
Position 1057: 0.0003298978699130798
Position 413: 0.00029964179909642544
Position 1714: 0.0002897887365170988
Position 1213: 0.0002740447848257151
Position 438: 0.00025642849853300037
Position 1144: 0.00022778573975379133
Position 2148: 0.0002042375212086898
Position 971: 0.00017019217526040206
Position 1219: 0.00016533479497222685
Position 1024: 0.0001538610426905775
Position 2100: 0.0001393289160349502
Position 990: 0.00011450113020649708
Position 1914: 0.00011344482733064232
Position 1990: 9.049758963018407e-05
Position 234: 7.399391727767106e-05
Position 199: 6.955773585606406e-05
Position 667: 5.7450361374588626e-05
Position 313: 4.085634846291855e-05
Position 433: 3.566144818793573e-05
Position 416: 2.7250578006902634e-05
Position 467: 1.7624077519070382e-05
Position 471: 5.5891453727622215e-06
Position 207: 6.854050976462465e-07
Position 308: 9.193165591593373e-08
Position 116: 1.445952177112281e-08
Position 482: 1.2550766661113737e-09
Position 160: 2.277693883440374e-10
Position 96: 7.636964135262815e-11
Position 137: 3.308637530970186e-11
Position 125: 2.587515415655271e-11
