Gene = TYW3
index = 1515
Annotated 5SS: [  263  3467  5633 15667 19270]
Annotated 3SS: [ 3385  5533 15594 19135 30737]
SMsplice 5SS: [  263  3467  7084 18908 19270]
SMsplice 3SS: [ 3385  7000 18821 19135 33094]
top_k =  500
Partition function (log Z): -16.29432886379524

Sorted 5' Splice Sites (High to Low Probability):
Position 3467: 0.9786092632659635
Position 19270: 0.8468574703185243
Position 7084: 0.7405358828460286
Position 263: 0.7066307754326134
Position 7187: 0.37178985334245135
Position 5633: 0.3008093691237145
Position 1291: 0.20362483539470888
Position 1027: 0.0612000551355328
Position 498: 0.05786524525270742
Position 3913: 0.050931976512432614
Position 3766: 0.05017372986356068
Position 788: 0.041814562618195036
Position 962: 0.03680969279590302
Position 6267: 0.021586073143256813
Position 6951: 0.01859804457691019
Position 3549: 0.01827261496458307
Position 179: 0.01632152002414101
Position 741: 0.016284045102686207
Position 1102: 0.016115921754143087
Position 2565: 0.015721689633436356
Position 6007: 0.015392452906840234
Position 5088: 0.012778968306804082
Position 1324: 0.010304219936739757
Position 7294: 0.0092749082149792
Position 645: 0.009050125934906348
Position 4273: 0.008582977470980115
Position 4391: 0.008260146760118757
Position 7210: 0.008244763813216796
Position 353: 0.0064470269604153235
Position 2980: 0.006344170458675068
Position 8249: 0.005769973535099677
Position 8462: 0.0056373919567621715
Position 78: 0.005307991525481195
Position 6976: 0.00527597672029745
Position 1251: 0.00483712349296877
Position 813: 0.004353154374732698
Position 8829: 0.0043352772572243835
Position 7038: 0.003253519869156964
Position 493: 0.002971813287071871
Position 1218: 0.002009767666583224
Position 2964: 0.0018793317665644189
Position 106: 0.0018699428935049435
Position 7992: 0.0018512380292934028
Position 2301: 0.0016799543947715076
Position 2753: 0.0016627101596900942
Position 2977: 0.0016573589729702773
Position 3088: 0.0014784107513870234
Position 301: 0.0012123968759163595
Position 8383: 0.0011098125308410109
Position 379: 0.0010909202597769862
Position 580: 0.0009444740204667955
Position 333: 0.0009039854152099095
Position 176: 0.0008409912829521753
Position 2280: 0.0006932160769976329
Position 1196: 0.0006659992644023401
Position 7547: 0.0005439035595590073
Position 1453: 0.0005193696978021999
Position 7481: 0.0005177489234486514
Position 718: 0.0005162848614974526
Position 376: 0.0005099654740418709
Position 7456: 0.0005076560923958346
Position 8537: 0.00044066985232799896
Position 1407: 0.0004249749416036811
Position 129: 0.0003817605784914029
Position 1163: 0.00036830427560146316
Position 359: 0.0003678325081043851
Position 7141: 0.000324012578731804
Position 7842: 0.0002584791442862945
Position 2366: 0.00018940009129646637
Position 7913: 0.00010208803037301903
Position 4228: 9.302057350104577e-05
Position 8046: 4.233052363025455e-05
Position 853: 3.01399979993615e-05
Position 768: 2.5993689351845372e-05
Position 856: 2.0977489591157115e-05
Position 193: 8.9514009843614e-06
Position 7654: 8.891775322878053e-06
Position 397: 8.466401385685455e-06
Position 164: 8.165270727697187e-06
Position 726: 6.9817581962312885e-06
Position 528: 6.402688325433632e-06
Position 3641: 4.5957822527358435e-06
Position 188: 2.8650470194275065e-06
Position 357: 1.2495650408659987e-06
Position 420: 1.2378768815458487e-06
Position 796: 9.7611278972289e-07
Position 570: 4.621645069957128e-07
Position 322: 3.602859284196193e-07
Position 4177: 3.1843116241466933e-07
Position 432: 3.0310865207617934e-07
Position 214: 3.015373900065365e-07
Position 3700: 2.453523890448423e-07
Position 385: 2.3097467325038952e-07
Position 513: 1.7238463754872732e-07
Position 82: 5.6982059372640925e-08
Position 162: 1.4623699279838198e-08
Position 491: 1.1607323074213456e-08
Position 282: 4.668633255643063e-10
Position 541: 2.2008555122663807e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3385: 0.9967706569807293
Position 19135: 0.8952171984510651
Position 7000: 0.619699872236978
Position 24445: 0.3348489829139234
Position 23308: 0.2974358226643675
Position 5533: 0.2942349735847896
Position 7034: 0.20548198106928175
Position 7163: 0.1965852057689394
Position 3630: 0.09165454492075578
Position 6901: 0.09049565491989457
Position 22453: 0.08941282373248195
Position 961: 0.05508022148761265
Position 19378: 0.051220294396724236
Position 1155: 0.048145138234947496
Position 20548: 0.04510555673850184
Position 8911: 0.04291951171635436
Position 1122: 0.038151358639792604
Position 850: 0.029647086747496228
Position 19790: 0.02883398987252445
Position 8165: 0.02234273218318401
Position 6172: 0.021800046022585826
Position 7137: 0.019289497013983747
Position 6928: 0.01809266089700187
Position 4155: 0.016301668265156794
Position 675: 0.011257506336166323
Position 8727: 0.010404836501220786
Position 2860: 0.00973337045092706
Position 8461: 0.008649065716801862
Position 5889: 0.008647920419379482
Position 5012: 0.007366785637451206
Position 7778: 0.007259774007150636
Position 2366: 0.00696193179463164
Position 2393: 0.006292846122515738
Position 6951: 0.006206629866001376
Position 5918: 0.006180809900439812
Position 1182: 0.0059292298770591625
Position 1204: 0.005620564340583749
Position 3823: 0.004206688123497707
Position 1058: 0.004064313830623713
