Gene = LSM8
index = 804
Annotated 5SS: [ 223 1663 4374]
Annotated 3SS: [1621 4245 7879]
SMsplice 5SS: [ 223 4374]
SMsplice 3SS: [4245 7879]
top_k =  500
Partition function (log Z): -6.1230605231973545

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.8346490744216714
Position 4374: 0.8222758162364981
Position 1663: 0.5311685533100003
Position 3290: 0.2851990702273564
Position 249: 0.14770648559197172
Position 4077: 0.07252096345593802
Position 4364: 0.06333399110067668
Position 4357: 0.04216044076532593
Position 2284: 0.022468198158850157
Position 1072: 0.020973753035973233
Position 1148: 0.01906678058582341
Position 835: 0.01482395133152045
Position 3486: 0.014567738767449155
Position 1697: 0.013786119690508733
Position 7790: 0.00809990040417197
Position 287: 0.005890194918857487
Position 6999: 0.005830888138053293
Position 5015: 0.005350670813568695
Position 8052: 0.004922948323440093
Position 4339: 0.00412397570583368
Position 2629: 0.003694757036514913
Position 1391: 0.003507321113699416
Position 3493: 0.003330302059515982
Position 8478: 0.0033061977309748773
Position 999: 0.0032776083384392545
Position 2538: 0.002209265336090964
Position 1856: 0.001922160780466927
Position 4327: 0.0018563184355111703
Position 3255: 0.0017656740220412445
Position 276: 0.0016326599518414378
Position 1183: 0.0014008083381788793
Position 294: 0.00129471734661593
Position 7996: 0.0007788962891303049
Position 7814: 0.0006736784606527934
Position 8482: 0.0005603254411378813
Position 1406: 0.0005004884846181629
Position 3466: 0.0004012803167464201
Position 486: 0.0003007287775639848
Position 9: 0.0002907235291906889
Position 409: 0.00020430976980689245
Position 259: 0.00019586948105814036
Position 890: 0.0001810236125779724
Position 33: 0.00014648846446465856
Position 25: 5.193927168963522e-05
Position 697: 3.730740444193003e-05
Position 1441: 2.097074336301662e-05
Position 2006: 1.3836455840216672e-05
Position 451: 7.379142340571227e-06
Position 748: 4.408243341320826e-06
Position 20: 4.109142929539996e-06
Position 737: 3.6801746697247327e-06
Position 1840: 3.6560883525457494e-06
Position 4200: 3.4246856333379906e-06
Position 4378: 3.3190299010718668e-06
Position 119: 3.2672699606593537e-06
Position 1701: 2.2103952611170817e-06
Position 1766: 2.031970926108117e-06
Position 197: 1.7859205937626305e-06
Position 846: 1.5015371384559604e-06
Position 693: 1.3556773524749898e-06
