Gene = BCL10
index = 129
Annotated 5SS: [ 795 6473]
Annotated 3SS: [6183 9107]
SMsplice 5SS: [ 795 5982 6473]
SMsplice 3SS: [5882 6183 7875]
top_k =  500
Partition function (log Z): -9.151543131119581

Sorted 5' Splice Sites (High to Low Probability):
Position 795: 0.8411058104698653
Position 6473: 0.8306518189418111
Position 5982: 0.5138110545875739
Position 569: 0.13810190183927423
Position 160: 0.1327967308798156
Position 3902: 0.12521821312323328
Position 3952: 0.11292138942212379
Position 2147: 0.08764398865132252
Position 1928: 0.0664371914753044
Position 4001: 0.06540780828893936
Position 2519: 0.049935765474940344
Position 7616: 0.036128670534125884
Position 8194: 0.03201165627481702
Position 192: 0.028451370063303748
Position 1291: 0.018787709450414528
Position 1681: 0.01799000855419348
Position 6359: 0.01259873890801658
Position 9013: 0.011826702517031723
Position 3547: 0.010166708188623768
Position 5996: 0.009205143686515187
Position 2766: 0.009174830507988058
Position 5974: 0.00880741748511541
Position 896: 0.0073383639223053194
Position 9296: 0.007228717199517284
Position 2257: 0.006008633862157311
Position 359: 0.005500499781258908
Position 8199: 0.004550834807670316
Position 2121: 0.0032604061317166536
Position 2647: 0.0032260903221387033
Position 2810: 0.003036364617779272
Position 9417: 0.002755808446169121
Position 4090: 0.0027443835555386754
Position 6127: 0.0026915579078412785
Position 2296: 0.002624777761641374
Position 71: 0.0026037311086371515
Position 1362: 0.0024294552286707265
Position 57: 0.0021179456304124757
Position 8187: 0.0017612319615915072
Position 7681: 0.0017066063119846177
Position 2664: 0.001364659684817935
Position 4642: 0.0010125271138196833
Position 1870: 0.0009626651652366502
Position 1686: 0.0009213330426386567
Position 799: 0.0008922488602686367
Position 7714: 0.0008028156926928712
Position 3146: 0.0007295019563173292
Position 1820: 0.0006706145853067524
Position 994: 0.0005639902972361533
Position 520: 0.0004432897968485132
Position 2600: 0.000440267341800242
Position 47: 0.00036563679886841653
Position 134: 0.00035344506082229607
Position 124: 0.00029902457034716495
Position 783: 0.00022577790262764461
Position 95: 0.00011551089929585558
Position 1850: 0.00010325516964766412
Position 65: 9.565357753160422e-05
Position 61: 8.334361762958031e-05
Position 1192: 7.847249365196148e-05
Position 2874: 7.489130973670617e-05
Position 332: 7.307852864068873e-05
Position 108: 6.507687771177626e-05
Position 457: 5.8378373675193675e-05
Position 2275: 4.486229303734853e-05
Position 1441: 4.4019702084614655e-05
Position 1596: 4.345170483333434e-05
Position 1609: 3.4629537141750725e-05
Position 28: 3.400699521154309e-05
Position 2129: 2.8174913039177062e-05
Position 582: 2.7333792624812102e-05
Position 23: 2.2959170741053167e-05
Position 31: 2.1723096823990505e-05
Position 1518: 1.7712392543011994e-05
Position 43: 9.055660094187747e-06
Position 7642: 7.058885177247801e-06
Position 39: 6.891010366779294e-06
Position 79: 4.369743087520782e-06
Position 55: 4.712052378743693e-08
Position 83: 3.8474372596691225e-08
Position 216: 3.4971855246165285e-08
Position 81: 3.4071994151760366e-08
Position 18: 3.352516916903476e-08
Position 395: 7.831778811574491e-09
Position 75: 6.5450216912574656e-09
Position 449: 3.6295839878850944e-09
Position 45: 1.4237676798924594e-09
Position 912: 3.770405373159046e-10
Position 63: 5.909547969014103e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6183: 0.8642247474285707
Position 5882: 0.4711665478059398
Position 7875: 0.3590237640659043
Position 3761: 0.2786679803294243
Position 9107: 0.2571891655700573
Position 659: 0.12604768851642695
Position 2064: 0.09899475156711274
Position 2382: 0.08198382649500648
Position 9695: 0.0802896926548315
Position 8081: 0.0678227024518282
Position 7385: 0.051043828005972985
Position 8823: 0.043340697537008616
Position 5731: 0.04310282984765381
Position 1777: 0.03174921880534766
Position 3790: 0.028856758067946697
Position 1685: 0.028777590019501517
Position 714: 0.027549947176669736
Position 10220: 0.022367418005284332
Position 5839: 0.021218140534934593
Position 10385: 0.017909616637192743
Position 9140: 0.017388023329829777
Position 1502: 0.015841156131031826
Position 8324: 0.013778052333940085
Position 9293: 0.0126309966557357
Position 9377: 0.012477432031786298
Position 9342: 0.012096466736023045
Position 717: 0.011326465327413417
Position 9802: 0.009760990296507425
Position 10216: 0.008871067039227569
Position 9967: 0.008263105218183835
Position 1870: 0.00795175930747485
Position 7820: 0.00592084408758733
Position 3830: 0.005781716080550416
Position 8106: 0.0054545715459201945
Position 3328: 0.005352407087604569
Position 9732: 0.005223221809347271
Position 9165: 0.004301666154118649
Position 6558: 0.003960047762165463
Position 5913: 0.0039070538613548205
Position 3357: 0.003730552104057994
Position 7289: 0.003716935168622562
Position 6143: 0.0030529291917795586
Position 8399: 0.002760091176780512
Position 523: 0.0026711563785454247
Position 1596: 0.002616157724421061
Position 8349: 0.0026071536609624086
Position 307: 0.0023269137846022273
Position 2191: 0.0019899946264938374
Position 677: 0.00196569802394649
Position 2583: 0.0016506118927414684
Position 692: 0.0015663797572929448
Position 1980: 0.0013423724715777273
Position 8710: 0.0013161444032786095
Position 673: 0.0013142044618869595
Position 1727: 0.0012537363684165456
Position 6686: 0.0011994754707511347
Position 2677: 0.0011538907957795662
Position 1147: 0.0011209104563477952
Position 4544: 0.0010125271138196833
Position 2430: 0.001007137699675058
Position 6533: 0.0009954446475829409
Position 1414: 0.0009676694277220325
Position 9771: 0.0009333646736865149
Position 7684: 0.0008306089929194253
Position 9438: 0.000827821426100621
Position 599: 0.00082435373567285
Position 6538: 0.0007858483990400021
Position 666: 0.0007399925777778209
