Gene = RP11-201K10.3
index = 1163
Annotated 5SS: [   48 13956 14708 17482]
Annotated 3SS: [13797 14379 17414 17711]
SMsplice 5SS: [   48 10151 14708]
SMsplice 3SS: [10047 14599 16600]
top_k =  500
Partition function (log Z): -10.152027409656654

Sorted 5' Splice Sites (High to Low Probability):
Position 10151: 0.8932119101955305
Position 14708: 0.876039357595413
Position 3530: 0.5703398162911091
Position 48: 0.47847111764973266
Position 12804: 0.4463456649271707
Position 9898: 0.377969806572661
Position 1232: 0.3626944798490716
Position 143: 0.28834655761600386
Position 1249: 0.269718362068238
Position 543: 0.1543950049218206
Position 14949: 0.11070502955837355
Position 17501: 0.09956384990483044
Position 14535: 0.09815288361108108
Position 198: 0.0509138139689165
Position 8802: 0.048988144412298595
Position 160: 0.03509795495195474
Position 437: 0.022265926898217478
Position 10159: 0.018961386611582556
Position 17482: 0.013461444224485797
Position 14922: 0.011753347809037421
Position 678: 0.010993720736854977
Position 17264: 0.00944134241968872
Position 2512: 0.009347733202848093
Position 1193: 0.008145427439772427
Position 2738: 0.008076455092105157
Position 112: 0.007078738216699308
Position 1073: 0.004511386592667218
Position 931: 0.0037505936619805945
Position 15540: 0.00290308280426812
Position 5294: 0.001984730704006932
Position 2974: 0.001826515282204749
Position 1019: 0.001654816642829513
Position 1488: 0.0013903035929942937
Position 4776: 0.0013542393123605267
Position 516: 0.0013487730384730413
Position 5305: 0.0011411129110117657
Position 7607: 0.0010838906119665782
Position 12659: 0.0010091758205510873
Position 11717: 0.0009666399932701645
Position 84: 0.0007408583664173006
Position 919: 0.0006604035342228446
Position 549: 0.0005404659904976486
Position 634: 0.00047055704657944714
Position 336: 0.0003388139424024697
Position 22: 0.00014645727330147597
Position 477: 0.00014251610678314271
Position 7538: 0.00012762383956005526
Position 5200: 9.530190260020953e-05
Position 507: 4.148880137106123e-05
Position 614: 3.9121844146302135e-05
Position 150: 3.315357194648377e-05
Position 392: 1.8593748320595302e-05
Position 559: 7.227655129828974e-06
Position 350: 9.692897872611429e-07
Position 564: 6.031347080951795e-07
Position 553: 5.558633714267293e-07
Position 31: 5.407731777134636e-07
Position 207: 3.446730844944436e-07
Position 9: 2.563114393773045e-07
Position 1952: 1.9693046113773807e-07
Position 1496: 1.6870390082401393e-07
Position 155: 1.5215565878690862e-07
Position 1540: 1.1666823544303221e-07
Position 263: 7.704261290480282e-08
Position 1584: 6.488374349164063e-08
Position 1500: 6.375303759800745e-08
Position 1320: 5.6070701246051795e-08
Position 1304: 5.3995715457482125e-08
Position 693: 3.8105705685961545e-08
Position 530: 3.792125865757966e-08
Position 355: 2.723758310672859e-08
Position 360: 1.981363284526753e-08
Position 447: 2.282605642139258e-09
Position 301: 9.822386316133196e-12
Position 344: 1.77814562640033e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10047: 0.8760774771577231
Position 14599: 0.8665733958084139
Position 1062: 0.5363817693695069
Position 3378: 0.4646520945824398
Position 9803: 0.3851126665731176
Position 16600: 0.3499870945305865
Position 12650: 0.29935188534446927
Position 17414: 0.23058298200557573
Position 12483: 0.15615991124103576
Position 17711: 0.1557751797483738
Position 14782: 0.15142842624470382
Position 14379: 0.11548579314592092
Position 3402: 0.0628903614650243
Position 8665: 0.05306632018048844
Position 14871: 0.04880844548285808
Position 1137: 0.04599144065107762
Position 12084: 0.03614872808492115
Position 467: 0.03574442956824476
Position 1072: 0.029204512004076373
Position 9945: 0.029181112260074946
Position 3375: 0.026846190710537357
Position 12936: 0.026666710233329755
Position 17772: 0.026030178409654967
Position 1108: 0.024850986008692292
Position 17144: 0.024789991514926415
Position 17652: 0.024161910000079743
Position 16632: 0.023999426731024346
Position 15856: 0.022926274208729634
Position 380: 0.019989214514683346
Position 15427: 0.016270510536799808
Position 15022: 0.014889088761072625
Position 15722: 0.013219566399827003
Position 15025: 0.011924176797861747
Position 14135: 0.010286109336549139
Position 2617: 0.009855164487982404
Position 3481: 0.008686978744677379
Position 14826: 0.0075295374361211385
Position 16542: 0.006835772812062588
Position 14840: 0.00670918536130228
Position 12889: 0.00633232422438507
Position 1192: 0.005664659756196095
Position 3345: 0.004101095735375884
Position 2049: 0.003868536412734161
Position 15451: 0.003791642653717158
Position 3125: 0.003511096231236739
Position 2380: 0.0033981435613169167
Position 5111: 0.002696204593976176
Position 1111: 0.0024000561475977316
Position 8861: 0.0019124461219764783
Position 13179: 0.0017662723845968272
Position 11611: 0.0016093731045810063
Position 4456: 0.0015050228122223887
Position 7340: 0.0013752323695521676
Position 2200: 0.0013398863887857451
Position 1370: 0.0009794252736644211
Position 515: 0.0008446385186137497
Position 2274: 0.0007110183428512755
Position 5166: 0.0006898633467224333
Position 5178: 0.0004868440900648962
Position 11526: 0.000463434480656904
Position 930: 0.0004559882357878796
Position 278: 0.00044983014593455434
Position 5086: 0.00038544800978966445
Position 2015: 0.00035094510367931207
Position 2230: 0.000333847034572021
Position 350: 0.00030856616637160765
Position 2063: 0.00029195679645607525
Position 1015: 0.0002617687496881147
Position 382: 0.0002444094779325493
Position 1304: 0.00021688395250424298
Position 2757: 0.00020480767621236824
Position 220: 0.00015425008616499924
Position 811: 0.00015399687583432108
Position 434: 0.0001411495490446287
Position 8996: 0.00012809861776182788
Position 6368: 8.358226091820733e-05
Position 4431: 4.556851078052195e-05
Position 4595: 4.4686592182843796e-05
Position 1784: 7.803266850047164e-06
Position 907: 4.237645667129151e-06
Position 754: 4.128831682534764e-06
Position 290: 3.1631214230747025e-06
Position 2661: 3.10273413161221e-06
Position 989: 1.6405163592870734e-06
Position 428: 1.5271334204026882e-06
Position 409: 1.4266528640559604e-06
Position 677: 1.4247444416821523e-06
Position 1373: 1.129187598229463e-06
Position 634: 1.1123330317293125e-06
Position 729: 1.0658678072398669e-06
Position 650: 7.70314377981338e-07
Position 581: 5.746642015699616e-07
Position 130: 5.716581757611614e-07
Position 519: 4.408694324648795e-07
Position 957: 3.9373141897276194e-07
Position 760: 3.674601935403711e-07
Position 263: 3.5322448359970265e-07
Position 585: 2.4749302798495683e-07
Position 425: 2.4710955684084275e-07
Position 537: 2.1508740850455722e-07
Position 259: 1.9592193343123924e-07
Position 1006: 1.9278106566515267e-07
Position 525: 1.765030782493557e-07
Position 559: 1.733783604068132e-07
Position 500: 1.5179946836770203e-07
Position 821: 8.879693383162479e-08
Position 824: 8.782083666515344e-08
Position 246: 8.081203822724035e-08
Position 414: 7.980692135156059e-08
Position 257: 7.837251109907315e-08
Position 480: 6.056463381138574e-08
Position 475: 5.399658486346476e-08
Position 542: 3.9638374805231e-08
Position 574: 2.9837005411498806e-08
Position 490: 2.5595917094578332e-08
Position 1201: 5.593504243544763e-09
Position 1088: 2.7722847428744715e-09
Position 1117: 4.706733886799005e-10
Position 506: 7.369086421748315e-13
Position 522: 1.1881592771521048e-13
Position 242: 8.649231929868542e-14
Position 167: 4.385241924003226e-15
