Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  500
Partition function (log Z): 35.83534554711063

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9957705402299036
Position 6018: 0.9884354130961965
Position 9617: 0.9841139951438257
Position 3778: 0.9782934002856019
Position 17788: 0.9718792913384336
Position 10021: 0.9545994851789826
Position 19793: 0.9345868884487679
Position 12827: 0.9217080638235698
Position 23914: 0.920377426161185
Position 7075: 0.8604504973327495
Position 27304: 0.8584787765616414
Position 18385: 0.8198314247697661
Position 28584: 0.7931543371876415
Position 336: 0.5956980971105371
Position 12112: 0.5092829191448822
Position 20213: 0.4907459688838639
Position 13090: 0.4383579432408129
Position 4691: 0.3555011389271221
Position 381: 0.3508493667464873
Position 8944: 0.2753635215429762
Position 12118: 0.23832879565735457
Position 2400: 0.23721945677123935
Position 1118: 0.18682416762514617
Position 7616: 0.17154227689348076
Position 890: 0.16806903616109584
Position 11959: 0.16037466083899568
Position 27581: 0.15042614258108572
Position 7699: 0.1436952862948944
Position 10365: 0.13770066897257008
Position 18394: 0.12362919499320582
Position 1635: 0.11954315430849943
Position 11274: 0.10994432067886996
Position 7111: 0.10780795386017171
Position 8563: 0.1014031840810387
Position 8815: 0.08931037266699171
Position 4197: 0.08217206640908375
Position 2865: 0.07617257144168256
Position 8605: 0.07602674814019225
Position 4138: 0.05967973866960539
Position 11332: 0.0594518232308809
Position 2110: 0.05854776475670411
Position 4265: 0.05805806336215171
Position 14292: 0.05590762772109111
Position 24110: 0.053332788303925995
Position 17903: 0.05158560977945661
Position 15610: 0.051495711971885544
Position 8884: 0.04547632534172691
Position 10013: 0.04538700067241862
Position 14411: 0.03637892973366266
Position 2134: 0.03395797816024177
Position 643: 0.030385288793103423
Position 29072: 0.02947722632853862
Position 597: 0.028031212059807565
Position 17177: 0.0272594592429014
Position 6646: 0.02665427051269612
Position 25593: 0.022242296981500074
Position 27793: 0.02068528068925258
Position 721: 0.019799128520017563
Position 27607: 0.019761930157571866
Position 896: 0.017337411850002458
Position 16343: 0.016945456746336386
Position 15615: 0.016625548332804895
Position 361: 0.015426866179242212
Position 2409: 0.014547540965166025
Position 1017: 0.014281108373706159
Position 29295: 0.013936753657866986
Position 2457: 0.01341243462395582
Position 10390: 0.013307120224047907
Position 3971: 0.012962796289623045
Position 2904: 0.011930361825919613
Position 2753: 0.011672687955372334
Position 27807: 0.010994360239362845
Position 2833: 0.010975674478586323
Position 11319: 0.008944622160908517
Position 10297: 0.008593006625493532
Position 27879: 0.008379613728151485
Position 26698: 0.008081996245100543
Position 28080: 0.007986587074376423
Position 6575: 0.007951540864835963
Position 25708: 0.007767925003684835
Position 12387: 0.00774292050330339
Position 28883: 0.007642749693392492
Position 505: 0.007583353573858318
Position 5122: 0.007539356981929378
Position 66: 0.007380205699393535
Position 19708: 0.007366770993253441
Position 29309: 0.007160985054028211
Position 20099: 0.006994694649938702
Position 1852: 0.006741479039463061
Position 18847: 0.006371555739081355
Position 10898: 0.0060787143573394365
Position 5743: 0.0058459314695283975
Position 391: 0.005570942918554318
Position 1903: 0.005428677094705019
Position 5711: 0.005290766973756482
Position 11052: 0.005105656000773863
Position 6708: 0.005024918250949795
Position 18030: 0.004997733685286665
Position 18442: 0.0049252191236368835
Position 1897: 0.00462528321185273
Position 2907: 0.004570959573552439
Position 18212: 0.004446258109360652
Position 1847: 0.004408858198465137
Position 2349: 0.00394779678995145
Position 9272: 0.0038229768791338695
Position 2037: 0.003772115234668471
Position 2677: 0.0037001913368837377
Position 2720: 0.003196184409129096
Position 6291: 0.002874912194742352
Position 2810: 0.002624310152089186
Position 977: 0.0024043558479089483
Position 2189: 0.002384487345282453
Position 1595: 0.002367774670951936
Position 8907: 0.002274563260870863
Position 29031: 0.002210765079903863
Position 12203: 0.0021554543458534477
Position 28802: 0.002010027559236265
Position 29257: 0.001949539887440634
Position 2429: 0.001626616935250545
Position 3772: 0.0015125804283946404
Position 11963: 0.001414856674798565
Position 3333: 0.0012914624791101803
Position 20053: 0.001271631459613802
Position 7814: 0.0012314397957266634
Position 19016: 0.0012114814555690486
Position 19830: 0.0010593662134805724
Position 6084: 0.0010506935378596363
Position 4526: 0.0009777840306638874
Position 11059: 0.0009589550387856254
Position 6658: 0.0008989264215355402
Position 6246: 0.0008962735893685013
Position 1029: 0.0008884209452814501
Position 4903: 0.0008863008530682319
Position 3082: 0.0008759140319836474
Position 19986: 0.0008587416758576962
Position 5277: 0.0008530947863233598
Position 761: 0.0008366508562194895
Position 28623: 0.0007865678571262394
Position 17818: 0.0007800262901159489
Position 27420: 0.0007727079667719699
Position 561: 0.0007360724962637938
Position 12834: 0.0007233289040907961
Position 12711: 0.0007218160239563069
Position 12727: 0.0007198479982370516
Position 8969: 0.0007173666727481628
Position 8995: 0.000713691056832314
Position 4566: 0.0006982620023633657
