Gene = CCSAP
index = 316
Annotated 5SS: [   30   843 16204]
Annotated 3SS: [  427 15934 17529]
SMsplice 5SS: [ 279  843 1236]
SMsplice 3SS: [  731  1037 19282]
top_k =  500
Partition function (log Z): -11.606803339923466

Sorted 5' Splice Sites (High to Low Probability):
Position 843: 0.930482580079446
Position 279: 0.7662655077735798
Position 1236: 0.7134936891381964
Position 2699: 0.43837602957579835
Position 4906: 0.33382671416326154
Position 6657: 0.32249842764538433
Position 30: 0.23368510379587182
Position 2541: 0.20411648318634745
Position 1612: 0.16833147880903884
Position 541: 0.04993198517114766
Position 700: 0.04492589213347512
Position 6320: 0.02933477233625097
Position 8271: 0.022875862606875567
Position 7748: 0.01775283600133051
Position 2342: 0.015066098520458381
Position 6504: 0.015005853165428639
Position 6293: 0.01457753426756517
Position 7728: 0.011764409912915354
Position 888: 0.005955243984934836
Position 2333: 0.004333959766792758
Position 1248: 0.003924873558398055
Position 494: 0.0038219081603595435
Position 1676: 0.001984019234882431
Position 2375: 0.0017904063687080502
Position 505: 0.001501914672396379
Position 3522: 0.0014274345325259344
Position 1632: 0.0010182630983207248
Position 5161: 0.0008093828964713235
Position 2371: 0.00043457229981457197
Position 1380: 0.00022864516323117112
Position 246: 0.0002089252070915794
Position 664: 0.0001883159613623879
Position 1566: 0.00010833661788281166
Position 265: 0.00010001960152644089
Position 424: 9.808079961338719e-05
Position 338: 8.639733039242194e-05
Position 356: 8.405283290392035e-05
Position 1096: 5.0973161468665344e-05
Position 1060: 3.702989594434387e-05
Position 412: 2.5634534626905903e-05
Position 158: 2.0567648506807643e-05
Position 1357: 1.8855387222396547e-05
Position 148: 9.738280706997034e-06
Position 419: 6.567908273574206e-06
Position 1002: 4.9652281053833156e-06
Position 670: 4.8593782089041265e-06
Position 965: 3.0274623816118357e-06
Position 478: 2.401749177472673e-06
Position 550: 1.7937172994771225e-06
Position 1089: 1.7611105120401855e-06
Position 364: 1.6712007121152797e-06
Position 728: 1.4252838644555024e-06
Position 1038: 6.893211859833751e-07
Position 1048: 5.992801128919109e-07
Position 1645: 5.312968019945941e-08
Position 1364: 4.882621003494439e-09
Position 1300: 4.6310054028056555e-09
Position 407: 2.5033470807630305e-09
Position 673: 3.641336535686634e-11
Position 405: 1.4172242321661505e-12
Position 410: 2.4032110460536173e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 731: 0.8297632399051997
Position 1037: 0.661805537206711
Position 11603: 0.43017797983969963
Position 6591: 0.412731997659947
Position 2626: 0.29223517783264513
Position 4793: 0.28104627698190704
Position 12694: 0.14332475487365876
Position 427: 0.13616460807585742
Position 1449: 0.10267353088300218
Position 6118: 0.10223817659802825
Position 2583: 0.09170950790822749
Position 2216: 0.07036514367354867
Position 2662: 0.068127187498908
Position 2413: 0.0625962143131746
Position 13888: 0.05595573773509203
Position 4660: 0.05327368335679527
Position 2498: 0.05289786587588204
Position 7629: 0.05023341047091501
Position 1186: 0.04467157077156726
Position 1517: 0.0432599774513642
Position 6558: 0.02844146617978486
Position 8466: 0.023771635479008943
Position 1486: 0.021129816370872672
Position 5096: 0.018444502266258298
Position 8117: 0.018362873901664772
Position 8120: 0.01823762823552287
Position 9063: 0.013192455035309017
Position 996: 0.013140521539389551
Position 2389: 0.013111186530267832
Position 13842: 0.012900081004683865
Position 7479: 0.01210484919250193
Position 2459: 0.011903715938893385
Position 142: 0.011246113353488308
Position 787: 0.010422347529778215
Position 4643: 0.01010765347455163
Position 172: 0.008502997199576293
Position 12977: 0.008464514985724023
Position 2226: 0.008293286387646922
Position 1586: 0.00768156649755355
Position 581: 0.007213711303238648
Position 733: 0.007114689717796817
Position 972: 0.006562382075763426
Position 7341: 0.006431079062311279
Position 179: 0.006269776372474746
Position 206: 0.00562203977482692
Position 5718: 0.004925568280706163
Position 1750: 0.004826348265260019
Position 7259: 0.004672005384386037
Position 6291: 0.004041309053110451
Position 781: 0.0035746009382434988
Position 2502: 0.0032939044323496165
Position 2535: 0.002977019728666922
Position 2989: 0.002877271495644409
Position 3656: 0.00286557126191829
Position 10423: 0.002420651601087172
Position 240: 0.002197861673950446
Position 1057: 0.0021514014107120757
Position 4456: 0.002030994813403382
Position 601: 0.001727501476338986
Position 2301: 0.0016524251754744292
Position 784: 0.0016112103148286333
Position 3731: 0.0014332903890109877
Position 377: 0.001392368733204916
Position 2361: 0.0012442519180453392
Position 4222: 0.0012257513876521402
Position 237: 0.0012169640024433943
Position 2834: 0.0011774021561962006
Position 3340: 0.001157345243768844
Position 3235: 0.0011500496171801342
Position 148: 0.0009493315323333725
Position 745: 0.0009356547376554657
Position 5026: 0.0007085915389048919
Position 1519: 0.0006603375830761493
Position 203: 0.0005923428890877327
Position 2633: 0.0005256989817162375
Position 4284: 0.000522589705637014
Position 3766: 0.0004601340591501613
Position 3930: 0.0003921353054172196
Position 3618: 0.0003413839001012695
Position 1554: 0.00028678646346549155
Position 5890: 0.00027074043274825916
Position 748: 0.000270630131625243
Position 438: 0.00026480409272403504
Position 652: 0.00020050417146030052
Position 1336: 0.0001992026932509017
Position 2148: 0.00019252081403960374
Position 562: 0.0001626448256782067
Position 2117: 0.0001603161095007569
Position 751: 0.00013170890446533875
Position 2243: 8.232680737344231e-05
Position 668: 7.758270977596292e-05
Position 489: 7.171292700248422e-05
Position 460: 6.392729798192101e-05
Position 1398: 5.969251523351427e-05
Position 1204: 5.352814309007365e-05
Position 1774: 4.061590334253194e-05
Position 1075: 3.5531875596718214e-05
Position 523: 1.893976337399766e-05
Position 811: 1.8170441739351282e-05
Position 499: 1.286539950363178e-05
Position 598: 1.1097995536802625e-05
Position 1404: 7.754401656302963e-06
Position 442: 5.468589054788267e-06
Position 514: 4.797990631747921e-06
Position 1053: 4.5765990284340195e-06
Position 388: 3.921403174804554e-06
Position 670: 3.913329562362091e-06
Position 1225: 3.387499974870574e-06
Position 1089: 3.2508319616549e-06
Position 796: 3.250309236105159e-06
Position 1166: 3.053862652610169e-06
Position 1247: 2.912058655094528e-06
Position 526: 2.6791241363960313e-06
Position 538: 2.428554218110224e-06
Position 445: 2.3636798208446866e-06
Position 1527: 2.2294268959346077e-06
Position 2594: 1.6928676574831008e-06
Position 826: 1.61049405879326e-06
Position 541: 1.3161505719987816e-06
Position 1206: 1.1956824723032151e-06
Position 1209: 1.1657085332424664e-06
Position 817: 1.0184246473057863e-06
Position 1235: 7.637828140300555e-07
Position 842: 7.018810884187016e-07
Position 1001: 5.629152897704815e-07
Position 501: 3.526087671600846e-07
Position 1458: 2.1792337357377865e-07
Position 1605: 1.7114529857811373e-07
Position 1362: 1.2475894355298233e-07
Position 1541: 9.462110097644552e-08
Position 283: 3.539982639112242e-08
Position 505: 2.887520330731245e-08
Position 882: 7.476279963658138e-09
