Gene = VPRBP
index = 1550
Annotated 5SS: [  122 16276 29066 33192 36881 56229 58610 59025 66526 67298 69188 74253
 76823 77879 78441 79770 81933 82607 83275 83564 84178 93434 97845]
Annotated 3SS: [16157 28988 33117 36766 56090 58096 58922 66345 67087 69017 74127 75558
 77679 78357 79684 81698 82512 83169 83489 84075 93180 97751 99454]
SMsplice 5SS: [  122  3261 10687 16276 29066 33192 36881 56229 58610 59025 66526 67298
 74253 77879 78441 79770 80263 81912 82607 83275 83564 84178 93434]
SMsplice 3SS: [ 3213 10566 16157 28988 33117 36766 56090 58460 58922 66345 67087 74127
 77679 78357 79684 80178 81698 82512 83169 83489 84075 93180 97751]
top_k =  500
Partition function (log Z): 20.298721394090787

Sorted 5' Splice Sites (High to Low Probability):
Position 36881: 0.9999999999999947
Position 56229: 0.9999999999999941
Position 59025: 0.9994049952257293
Position 16276: 0.9949536620543514
Position 79770: 0.9931841827906078
Position 29066: 0.9789250634313075
Position 84178: 0.9727662554409794
Position 93434: 0.9709729371224453
Position 83564: 0.9578440934423909
Position 83275: 0.9293504255209297
Position 74253: 0.8836423289159296
Position 77879: 0.8762482919780943
Position 58610: 0.8758824737243107
Position 122: 0.8582788230495896
Position 3261: 0.823309607265015
Position 10687: 0.7771898649383637
Position 78441: 0.7456573465283831
Position 67298: 0.6533323292413209
Position 66526: 0.6404840285737753
Position 81912: 0.63820688251753
Position 82607: 0.6088512708111662
Position 76007: 0.596155967397014
Position 69188: 0.5412112314200557
Position 80263: 0.45017918576363775
Position 33192: 0.44229799032139505
Position 75685: 0.37263721319912296
Position 80323: 0.25727683684369634
Position 63208: 0.2531117759964741
Position 81933: 0.23590799420309516
Position 80097: 0.22986275142780369
Position 85225: 0.21362044606813121
Position 63998: 0.2126283390122756
Position 33196: 0.17115466946508254
Position 7606: 0.162872270768743
Position 75795: 0.13550624193527203
Position 84911: 0.11775755925938232
Position 9840: 0.11575844470485978
Position 76823: 0.11364698085414034
Position 33351: 0.10654262680888571
Position 20324: 0.10312651329855009
Position 88389: 0.10200861592326847
Position 33384: 0.10137966849940053
Position 3395: 0.09502056500757859
Position 82920: 0.0900772026782447
Position 74249: 0.08733949299236546
Position 80306: 0.0842961831881015
Position 4229: 0.08334301846177773
Position 35239: 0.07835619957417608
Position 66113: 0.07734368511418416
Position 82151: 0.06312685297131235
Position 92519: 0.05887721034351343
Position 99526: 0.0517839052187862
Position 78632: 0.05100650097952107
Position 97807: 0.05006186952716954
Position 78423: 0.04915914774496719
Position 12649: 0.048418146554543094
Position 36: 0.04562734819339297
Position 64182: 0.04190985301286473
Position 25: 0.04179217822807262
Position 67489: 0.04157609706772139
Position 3366: 0.041459260988871545
Position 87634: 0.03673545948768289
Position 33369: 0.03558124263832228
Position 29205: 0.035331051813297154
Position 61969: 0.03327047765138936
Position 174: 0.0330465609392689
Position 84930: 0.03264557027530675
Position 29343: 0.032308513054439755
Position 86561: 0.03144861703953193
Position 58239: 0.03061294952987309
Position 66531: 0.02990813871725072
Position 80084: 0.029192315394755405
Position 12054: 0.028160360875465994
Position 17675: 0.027782779976636484
Position 97673: 0.027719959234827708
Position 86189: 0.02718934387997189
Position 710: 0.02671333491042856
Position 60127: 0.026068173909572463
Position 85959: 0.02584146327691381
Position 80126: 0.024543607715616457
Position 9706: 0.022496968024531626
Position 64028: 0.017628022020787053
Position 61712: 0.017227996146917866
Position 33918: 0.014947765892952339
Position 83853: 0.014885718088148765
Position 75589: 0.014840027392766127
Position 14674: 0.01453331877964323
Position 10821: 0.01405855577671206
Position 33240: 0.01359062097150232
Position 409: 0.012901136269012382
Position 74480: 0.012717368422735867
Position 12546: 0.012651964132808823
Position 9689: 0.012490458639112688
Position 67457: 0.012120937841212247
Position 61741: 0.012114162519026667
Position 31031: 0.010715673548673595
Position 83678: 0.01018179309527423
Position 99060: 0.009556110075937166
Position 82599: 0.008835505062412643
Position 5230: 0.008757603573855986
Position 77761: 0.008755107808867025
Position 33876: 0.00848314641919917
Position 76399: 0.008433575382382163
Position 94986: 0.0084126852368673
Position 3559: 0.008234253317086854
Position 80495: 0.007895666243043083
Position 81522: 0.007689309113232554
Position 9647: 0.007484224176407855
Position 94616: 0.007228283045897543
Position 3404: 0.006990530408087874
Position 86401: 0.006840676038914666
Position 29087: 0.006155994504113936
Position 66517: 0.0061007877537831556
Position 80008: 0.005590089322247974
Position 83924: 0.005386387085157025
Position 84692: 0.005217160329574305
Position 33505: 0.00501232836160653
Position 79580: 0.005007128318378259
Position 9700: 0.004968749085892276
Position 91037: 0.004448208792074641
Position 75739: 0.004218748301707258
Position 16259: 0.004198056179999231
Position 8500: 0.004193051856732873
Position 32253: 0.004124194593872498
Position 98110: 0.0038578223108603647
Position 93676: 0.0038184590334100917
Position 78445: 0.003777874745657342
Position 81574: 0.0037514438180328144
Position 83741: 0.0036983703294038764
Position 83991: 0.0036867282618032148
Position 4362: 0.0034115777498791642
Position 83959: 0.003097429415578916
Position 29913: 0.0029324680812122333
Position 640: 0.002892497804417176
Position 67825: 0.0028695942707854557
Position 10333: 0.002557701982208589
Position 80412: 0.002528701899655309
Position 9842: 0.0024200959833704096
Position 9209: 0.0024022556029525115
Position 75700: 0.002291225472127482
Position 32577: 0.002276090465641338
Position 78548: 0.00208355230394072
Position 1895: 0.002063094631203964
Position 2825: 0.0019251453053463817
Position 31039: 0.0018974810743159678
Position 264: 0.0017630809995729912
Position 33950: 0.0017206821115518245
Position 80133: 0.0016762379282600835
Position 30688: 0.0016286972996098316
Position 5238: 0.0016225634393812428
Position 80327: 0.001365198445285949
Position 697: 0.0012987700674523884
Position 1105: 0.0010852598150745021
Position 31302: 0.0010549241235514803
Position 81510: 0.0010238369950262575
Position 492: 0.0008792128226215675
Position 78049: 0.000730388541770359
Position 378: 0.0006472059837462253
Position 19: 0.000590190778200387
Position 21: 0.0005736582878072214
Position 17: 0.0005617364165327023
Position 199: 0.0005255296624009928
Position 2667: 0.00048580851042701685
Position 59: 0.00048291413042107144
Position 61: 0.00042904708108504753
Position 20075: 0.0004254330411835347
Position 70650: 0.00042353074606628555
Position 79843: 0.0004095965198683309
Position 15: 0.00039832926200966055
Position 78298: 0.0003941939796769536
Position 57: 0.00036733034749149084
Position 80355: 0.00035152446630209197
Position 18859: 0.00022694488714659032
Position 40: 0.00022351624359154154
Position 84112: 0.00022162054836802648
Position 3027: 0.00020648896237470278
Position 84225: 0.00019927167961790798
Position 1097: 0.00017500560781600352
Position 87: 0.00016339302051972894
Position 1163: 0.00014626212675332754
Position 81407: 0.00014354632680159543
Position 1567: 0.00013913286975537957
Position 712: 0.00013796789166706808
Position 1488: 0.00013235230049553017
Position 718: 0.00011455519866462448
Position 2918: 0.00010572181359070764
Position 2221: 9.641774949761193e-05
Position 788: 9.640414354770601e-05
Position 79774: 8.222025856174998e-05
Position 79720: 8.111549426624237e-05
Position 550: 7.556695001217125e-05
Position 1268: 5.882112391719137e-05
Position 59643: 5.509171882393001e-05
Position 1314: 5.22765014537838e-05
Position 411: 5.201619795715011e-05
Position 1264: 4.0737281642205556e-05
Position 69438: 1.4377011818514918e-05
Position 83526: 1.0398876193322731e-05
Position 3354: 2.410293436415538e-06
Position 396: 1.879111302594788e-06
Position 3813: 1.7885534598827366e-06
Position 413: 1.1777870243093294e-06
Position 3311: 1.147069014606679e-06
Position 3399: 9.696895271122713e-07
Position 3321: 7.912173127750689e-07
Position 23: 4.2192269333404834e-07
Position 126: 4.0509923532185354e-07
Position 63: 3.9581114190195727e-07
Position 65: 2.5575687367673273e-07
Position 7: 1.5639593414467955e-07
Position 72: 5.635385145705301e-08
Position 320: 1.8889598319994274e-08
Position 29: 1.8841206015317925e-08
Position 481: 1.54368260488882e-08
Position 4: 5.196573130319232e-09
Position 487: 3.1316409004978577e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 56090: 0.9999999999999941
Position 28988: 0.9990899129020087
Position 16157: 0.9984252961833524
Position 36766: 0.9969447375633055
Position 93180: 0.9775458851597394
Position 74127: 0.9709818219082937
Position 79684: 0.9652435790698684
Position 3213: 0.9620388942637678
Position 83489: 0.9259830235231209
Position 58922: 0.8755382701665269
Position 33117: 0.8547045401308716
Position 77679: 0.830080109060546
Position 78357: 0.7982758396385551
Position 97751: 0.7951392966396867
Position 84075: 0.7465134903881159
Position 80178: 0.7339092454488031
Position 10566: 0.7265679894608879
Position 58460: 0.687011148551684
Position 67087: 0.6610959145959993
Position 82512: 0.576083824613446
Position 66345: 0.5441619729647242
Position 83169: 0.5374994364835592
Position 75558: 0.49968784849251024
Position 81698: 0.4802770672931436
Position 69017: 0.4743899840033838
Position 75934: 0.35239103056421694
Position 83143: 0.2907685517337544
Position 81795: 0.2587385216760055
Position 63128: 0.19472695378558505
Position 75931: 0.19044424337580126
Position 58319: 0.15376761577447107
Position 9570: 0.1512911049320695
Position 80008: 0.1480394708439692
Position 85056: 0.14243479306957021
Position 63925: 0.13962741616988167
Position 83983: 0.12213544505424027
Position 66424: 0.12005042302519596
Position 58810: 0.11993170390618885
Position 84782: 0.10404585785227347
Position 20201: 0.10312651329855009
Position 88234: 0.10208382082623826
Position 83923: 0.10009038448156077
Position 83180: 0.09524073987590222
Position 82788: 0.09046029730694179
Position 81747: 0.08774471861402822
Position 63922: 0.08670597401040793
Position 98791: 0.08663174885672428
Position 99454: 0.07566309038277935
Position 7480: 0.07083496947922845
Position 76453: 0.0703645101825215
Position 85025: 0.07020511299141292
