Gene = PQLC2L
index = 1066
Annotated 5SS: [  113  9944 27910 28647]
Annotated 3SS: [ 9832 27779 28557 56795]
SMsplice 5SS: [  113  9944 27910 28647 50185]
SMsplice 3SS: [ 9832 27779 28557 50009 56795]
top_k =  500
Partition function (log Z): -28.41764377297554

Sorted 5' Splice Sites (High to Low Probability):
Position 9944: 0.995646171673392
Position 113: 0.8147641076348643
Position 10450: 0.48229209211796875
Position 14615: 0.4278885077101286
Position 11641: 0.34554373247363956
Position 2565: 0.18757139345320561
Position 14656: 0.10978120727763789
Position 3974: 0.09602149037866209
Position 415: 0.09509568519728778
Position 98: 0.07658246053695435
Position 1585: 0.07483677076557772
Position 2475: 0.04675172822640452
Position 10923: 0.03346866346799601
Position 12555: 0.023232235076511572
Position 12546: 0.015379089962815028
Position 11457: 0.014227203305259225
Position 13453: 0.012960592513591367
Position 1101: 0.012632376383738868
Position 12657: 0.010783823954654242
Position 15711: 0.009485218207104403
Position 34: 0.009260976748099076
Position 153: 0.008843743423876149
Position 1416: 0.006341169155824462
Position 11239: 0.0059493789358854455
Position 79: 0.005079368700900463
Position 11653: 0.005031980188092035
Position 445: 0.0047878743382393325
Position 1174: 0.0035023948086213806
Position 2276: 0.0032581921300690415
Position 936: 0.0028919980965702538
Position 10504: 0.0026276628459759735
Position 2399: 0.0014984049148604923
Position 43: 0.0014529290407539989
Position 12535: 0.0011932528456913938
Position 11494: 0.0010342563070460304
Position 1575: 0.0009543273087776037
Position 10773: 0.0009284831680974647
Position 11365: 0.0008092007844409316
Position 10316: 0.0008078862222785618
Position 11479: 0.0007803042943122157
Position 11234: 0.0007642166740711962
Position 248: 0.0007595872174513177
Position 261: 0.0006757397436254405
Position 11268: 0.000631782597435385
Position 803: 0.0006106259994540008
Position 1045: 0.0005326659466649642
Position 1178: 0.0004810849230414566
Position 117: 0.00041392141119111836
Position 1507: 0.00037417909172854407
Position 1208: 0.00031659787883280634
Position 569: 0.0002957675239502745
Position 1381: 0.00010079844312240488
Position 1244: 6.969911247357133e-05
Position 221: 4.824794508449308e-05
Position 197: 2.3054702965824616e-05
Position 59: 6.382932988616117e-06
Position 1067: 4.3173978277822224e-06
Position 47: 2.7874875876048395e-06
Position 460: 2.7827531857796423e-06
Position 240: 2.531780509454084e-06
Position 309: 1.6620904946060887e-06
Position 238: 6.493662357650214e-07
Position 321: 6.190150565955346e-07
Position 130: 4.6313339748081474e-07
Position 403: 2.1841935337846854e-07
Position 528: 7.612873651011327e-08
Position 38: 7.089215310323725e-08
Position 278: 5.8514704785281946e-08
Position 214: 5.114512043089036e-08
Position 465: 4.4408687802456006e-08
Position 606: 1.8904337927434115e-08
Position 281: 1.4368757176606204e-08
Position 453: 2.2501074784710643e-09
Position 342: 3.6375819334585164e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9832: 0.958931700750371
Position 14248: 0.6928353593266964
Position 23766: 0.39291168064376486
Position 11401: 0.20528203846757728
Position 2365: 0.1957983975717116
Position 11550: 0.12711230316903877
Position 10169: 0.12209734836409991
Position 10363: 0.11860221133244493
Position 10119: 0.10179255313850025
Position 10236: 0.09814396002501298
Position 12450: 0.07355711424181727
Position 18331: 0.07160716977911546
Position 19985: 0.06415820029759853
Position 3894: 0.05902582703763573
Position 15928: 0.04772603044720928
Position 1452: 0.04453268366744029
Position 14230: 0.03864296541156538
Position 9855: 0.03687422200612704
Position 19841: 0.03595404868658001
Position 11364: 0.03328767415268523
Position 307: 0.031939974153972345
Position 10772: 0.029133054514519263
Position 2424: 0.028834434792847936
Position 17170: 0.02750690052418829
Position 10947: 0.027016341702715673
Position 10223: 0.02304467785587279
Position 17407: 0.02004837907152834
Position 10261: 0.016306643672120823
Position 3920: 0.015841448842795862
Position 3851: 0.01502458147739984
Position 10400: 0.01355770087679768
Position 19811: 0.012972915600258343
Position 13352: 0.012960592513591322
Position 1235: 0.012673409365761164
Position 1413: 0.012204865625558906
Position 19988: 0.011199623124655049
Position 15642: 0.010800122284002985
Position 18763: 0.009753190818682419
Position 11598: 0.008824504248791613
Position 10379: 0.008220520030712511
Position 10239: 0.007773162920329758
Position 2348: 0.007534570780353347
Position 1520: 0.006772247338403218
Position 1100: 0.00642735921084748
Position 17954: 0.0061793921315938145
Position 3767: 0.0061331274331042
Position 10753: 0.00490304600855785
Position 14695: 0.0035625389775554833
Position 10034: 0.003009212157016732
Position 12953: 0.002942699051973027
Position 12009: 0.0028279090678106104
Position 12578: 0.00282024405299407
Position 2179: 0.002539398189269602
Position 13146: 0.002448559246204121
Position 16508: 0.0021114118400608933
Position 685: 0.0018201849877644218
Position 2463: 0.0018071897079031374
Position 2466: 0.001737716762812856
Position 16046: 0.0016974378148016164
Position 202: 0.0016440461279536018
Position 11315: 0.0012309697947812503
Position 15308: 0.0011863976170176807
Position 14699: 0.0010957145257255228
Position 406: 0.0010956960305032674
Position 10640: 0.0009049502687859456
Position 16345: 0.0008977042460253833
Position 12365: 0.000882456781034471
Position 13652: 0.0008278970989741843
Position 1010: 0.0008261784106704301
Position 270: 0.000609408835249045
Position 12777: 0.0005742200298982519
Position 11111: 0.0004492705940628949
Position 996: 0.0004038546443770529
Position 1291: 0.0003997411010449458
Position 10913: 0.00039729957044407624
Position 7304: 0.0003229792343576629
Position 10828: 0.00025841399338670854
Position 11075: 0.00019496426969685607
Position 10123: 0.00019088057965391549
Position 839: 0.00018384321530877124
Position 2237: 0.00016957758653918158
Position 2047: 0.0001457078022409241
Position 7578: 0.00012320410837241962
Position 705: 0.00011039456255550202
Position 842: 9.764351655118418e-05
Position 350: 9.035152711509856e-05
Position 293: 8.558497167255722e-05
Position 8371: 8.275153172921398e-05
Position 2008: 6.694376651664741e-05
Position 1187: 5.944805808167454e-05
Position 1036: 5.8994949309250605e-05
Position 2398: 5.459882529600965e-05
Position 6800: 5.130691668827551e-05
Position 4833: 4.553344028075877e-05
Position 7137: 4.474091032343875e-05
Position 5831: 3.984090923735717e-05
Position 1080: 3.447172241077145e-05
Position 214: 2.950738913925386e-05
Position 7459: 2.9122026157777536e-05
Position 866: 2.6000409104725213e-05
Position 5942: 2.4977476900858595e-05
Position 1522: 2.324386935469023e-05
Position 7166: 2.2231667632177066e-05
Position 5275: 2.1713580608274038e-05
Position 1511: 2.084631621516797e-05
Position 761: 2.0519141269318815e-05
Position 2276: 1.8036412205179117e-05
Position 6704: 1.727455101541175e-05
Position 6900: 1.6915047686071956e-05
Position 681: 1.5061197933959137e-05
Position 3375: 1.3222193241677124e-05
Position 2988: 1.1021969766900926e-05
Position 321: 1.033968662964679e-05
Position 1044: 9.402541789271372e-06
Position 6097: 8.608288799729016e-06
Position 5324: 7.491251766354203e-06
Position 238: 6.673341701845468e-06
Position 4556: 5.762245793228858e-06
Position 778: 5.469213908394016e-06
Position 187: 3.990758877189538e-06
Position 4624: 3.428706790407217e-06
Position 4465: 3.387912960290168e-06
Position 1710: 1.3202330318724883e-06
Position 547: 6.555532720907163e-07
Position 3903: 6.572855311993951e-08
Position 248: 2.0864429125039953e-09
Position 378: 1.975487163659214e-09
Position 272: 1.2852051657396556e-09
Position 892: 5.469765199893421e-10
Position 408: 4.721396722966391e-10
Position 375: 4.649315700089205e-10
Position 370: 9.268659002762357e-11
Position 337: 4.6901779075002276e-11
Position 112: 3.757392441844598e-11
Position 359: 3.5060532853740803e-11
Position 117: 1.73952352863324e-11
