Gene = TSEN2
index = 1496
Annotated 5SS: [  138  5499  7727 12064 19294 20741 32171 34707 44434 45383 47169]
Annotated 3SS: [ 5292  7644 12026 18770 20662 32119 34567 44396 45270 47078 48170]
SMsplice 5SS: [  390  3856  5499  7727 12064 13747 20741 30361 34707 45383 47169]
SMsplice 3SS: [ 3680  5292  7644 12026 13668 20662 30230 34567 45270 47078 48170]
top_k =  500
Partition function (log Z): -20.29612762630824

Sorted 5' Splice Sites (High to Low Probability):
Position 5499: 0.9399991758044541
Position 7727: 0.8048242558063344
Position 12064: 0.797644060996282
Position 3856: 0.7432456436255532
Position 13747: 0.7299678491713687
Position 390: 0.7128411069028222
Position 14700: 0.5847701488031628
Position 701: 0.32930215253375567
Position 4517: 0.3012322169849572
Position 2670: 0.2984172891286563
Position 20741: 0.22554379730567112
Position 27: 0.22223077430395638
Position 888: 0.17212289555527768
Position 16895: 0.12329378396543669
Position 138: 0.12087812349042601
Position 735: 0.10923479433092792
Position 4936: 0.10696273371631876
Position 12751: 0.10061499612455012
Position 12247: 0.09448680313483654
Position 4238: 0.0850036419308187
Position 4583: 0.06735308435762065
Position 22345: 0.04584520539168874
Position 1165: 0.03791827196636761
Position 914: 0.03684832024194461
Position 923: 0.03532033461446269
Position 1683: 0.03187440240089286
Position 5518: 0.03180383501766953
Position 1134: 0.02956661924620382
Position 18440: 0.024479269616593802
Position 6043: 0.024086502349714583
Position 660: 0.023936557090206912
Position 715: 0.02253547415990784
Position 584: 0.02071918986793748
Position 2684: 0.016749704381352162
Position 17234: 0.016302576981342177
Position 1821: 0.016038532605901094
Position 15289: 0.015494004756893052
Position 4647: 0.015402981554753194
Position 4711: 0.014936731291889268
Position 1161: 0.014523254453703623
Position 9815: 0.012437878407665729
Position 16667: 0.011916461879151921
Position 4234: 0.011495860991763897
Position 305: 0.010942088272445586
Position 1933: 0.010609128164430812
Position 5027: 0.010345683152440431
Position 358: 0.009934960668994781
Position 14752: 0.00855624619347704
Position 13755: 0.008012052908110663
Position 15924: 0.00762013598638627
Position 353: 0.007144792056232082
Position 488: 0.00634121376101399
Position 470: 0.005715735100101741
Position 1398: 0.0034186934834563552
Position 15361: 0.0033101797847848
Position 287: 0.0029807879356603104
Position 1612: 0.002917998230757194
Position 4811: 0.0027829693944988834
Position 366: 0.0027061719562636874
Position 200: 0.0022046309285621082
Position 556: 0.0020637504961516086
Position 956: 0.0016698269271024275
Position 722: 0.0010741271316059113
Position 1502: 0.0008734305451032918
Position 5737: 0.0007345514518906787
Position 1703: 0.000580302363854326
Position 939: 0.000565950739314673
Position 2260: 0.0003932719250564529
Position 209: 0.0003841386399308465
Position 235: 0.00034615830846200475
Position 343: 0.00028558280590481184
Position 3806: 0.00024332793743886207
Position 5681: 0.00022517783343686983
Position 4168: 0.00022274061333411654
Position 348: 0.00021590032351391874
Position 436: 0.00010573289227168385
Position 485: 7.35904235418712e-05
Position 690: 4.721077036278603e-05
Position 107: 4.6211907252501046e-05
Position 402: 3.5658275832931674e-05
Position 143: 2.8447604967656615e-05
Position 276: 2.786398599818984e-05
Position 6366: 2.3631813577303967e-05
Position 360: 1.9476617169640363e-05
Position 253: 1.6891679373593184e-05
Position 761: 9.491922195933406e-06
Position 151: 8.41355555331316e-06
Position 65: 7.786357345425624e-06
Position 70: 7.419529987657431e-06
Position 12: 6.621333085208294e-06
Position 172: 4.7711417673893424e-06
Position 369: 4.0996106136506746e-06
Position 72: 3.1471894415317885e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5292: 0.8560519974211827
Position 12026: 0.8019660589199816
Position 13668: 0.7269466900481067
Position 7644: 0.691876184923081
Position 3680: 0.517979079494112
Position 18770: 0.4104230231046141
Position 20662: 0.4077781975645344
Position 14617: 0.3595027015614207
Position 459: 0.3438834263368515
Position 2551: 0.3151875390450954
Position 809: 0.29684618460268974
Position 4328: 0.24335416157982143
Position 3707: 0.21009048025366436
Position 23929: 0.18213884427230426
Position 16778: 0.1582880466700388
Position 14455: 0.14302489385582465
Position 4331: 0.1246826155133401
Position 5191: 0.11580342034836061
Position 12632: 0.11387900463379005
Position 4892: 0.10090832986058307
Position 14652: 0.1005160886456362
Position 7498: 0.09428697497110376
Position 246: 0.08519907146019401
Position 583: 0.07052670820880592
Position 281: 0.06846595500456694
Position 22248: 0.06382750514984886
Position 4130: 0.055125112603188677
Position 12181: 0.05482175729405843
Position 4582: 0.04967175893553317
Position 4074: 0.04207530960087019
Position 18281: 0.04065358917455281
Position 1583: 0.03343488478627324
Position 15110: 0.02520770845759081
Position 5878: 0.02450609971923443
Position 13691: 0.024157502538009037
Position 651: 0.023455115690533084
Position 17176: 0.023070202091512587
Position 491: 0.021663082523666798
Position 11765: 0.020124563790508747
Position 15891: 0.019092705225743863
Position 12184: 0.0181208742185954
Position 21775: 0.015401988605308026
Position 15266: 0.015278166413555633
Position 1133: 0.014023003930468752
Position 3578: 0.01392835758215402
Position 16513: 0.013287161741119347
Position 7533: 0.013223131531389497
Position 1758: 0.012252815037275074
Position 1808: 0.010764196205363761
Position 20912: 0.01002066466989851
Position 1338: 0.009497700322138898
Position 884: 0.007479428269379735
Position 13302: 0.007184418888848142
Position 14816: 0.0071504339423599265
Position 17304: 0.006361282571714316
Position 9717: 0.006009984656127076
Position 7247: 0.005975743410215646
Position 12413: 0.004284935794880277
Position 15441: 0.004248879525301044
Position 13913: 0.0035576040590010885
Position 16272: 0.0034315163902706755
Position 606: 0.0032608459527175746
Position 9594: 0.003124340515153263
Position 13976: 0.0030062976608989894
Position 12472: 0.0022451283838282464
Position 9609: 0.0020858024062457587
Position 443: 0.0019676695178705568
Position 12356: 0.0017484230048319962
Position 12728: 0.0017195567480939558
Position 3543: 0.0014910542330624776
Position 598: 0.0014358549998188675
Position 9561: 0.001217750830139631
Position 1070: 0.0012166592382813028
Position 5574: 0.001152224523178656
Position 12389: 0.0010068139495744601
Position 15598: 0.0007375469493465618
Position 159: 0.0007356795906216324
Position 107: 0.0007106703737644153
Position 8839: 0.0006164990427645767
Position 8574: 0.0005869714057653938
Position 656: 0.0004904255527454704
Position 612: 0.00045868541598493933
Position 2057: 0.00039327192505645304
Position 304: 0.0003645797636453302
Position 551: 0.0003493508389810295
Position 1254: 0.0002625942316592136
Position 115: 0.00019983413555037504
Position 9943: 0.00012361982947748583
Position 8633: 0.00011091764615913043
Position 6924: 0.00010773962540497014
Position 8135: 0.00010348134951454447
Position 8056: 9.932099006079693e-05
Position 4286: 9.872426041147804e-05
Position 6524: 9.253665896353793e-05
Position 7921: 8.513768927441296e-05
Position 7958: 8.498764939327801e-05
Position 191: 7.912934165097614e-05
Position 8461: 6.493351130748845e-05
Position 1608: 5.446952773899463e-05
Position 7798: 5.0746629345125525e-05
Position 6921: 4.916421428562275e-05
Position 1108: 4.913089172924722e-05
Position 172: 4.1803686823001426e-05
Position 8891: 3.324205110411037e-05
Position 8791: 3.1819169939233185e-05
Position 700: 2.5369083085241633e-05
Position 751: 2.4754998030431763e-05
Position 474: 2.0337715665541733e-05
Position 1202: 1.4424363887751526e-05
Position 310: 1.2143415839318797e-05
Position 608: 1.0673257625982556e-05
Position 6182: 8.384112146347201e-06
Position 1501: 8.15877919885925e-06
Position 6204: 8.149060789001428e-06
Position 6234: 7.098640641955338e-06
Position 336: 6.840509346169482e-06
Position 828: 4.545279368508957e-06
Position 659: 4.458430095617149e-06
Position 330: 4.271636138932941e-06
Position 1397: 3.6052938372631892e-06
Position 187: 2.7614201250577727e-06
Position 856: 2.4491826622037095e-06
Position 1094: 1.4899150182369051e-06
Position 734: 1.1576950606941806e-06
Position 137: 1.021501019471884e-06
Position 348: 9.51213381034713e-07
Position 369: 8.377036570719752e-07
Position 327: 5.732901968936556e-07
Position 130: 5.601960260206483e-07
Position 325: 3.9887067708389236e-07
Position 125: 3.692760216777469e-07
Position 168: 3.1866536334240486e-07
Position 80: 7.613483085715473e-08
Position 121: 6.498398146697144e-08
Position 374: 4.359544129754941e-08
Position 200: 3.169865641396905e-08
Position 123: 9.796922036970646e-09
Position 382: 3.879109235220291e-09
Position 379: 3.8544632998436345e-09
Position 387: 3.90643299281155e-10
Position 86: 3.4440717078306083e-12
