Gene = RPF1
index = 1193
Annotated 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
Annotated 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
SMsplice 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
SMsplice 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
top_k =  500
Partition function (log Z): 11.50693828972516

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9979953030841049
Position 243: 0.9831903305211127
Position 10462: 0.9701078151623571
Position 11206: 0.9542539852324016
Position 16189: 0.9534570114786555
Position 17104: 0.9183358529513568
Position 1746: 0.7221084098489223
Position 16797: 0.594769611691904
Position 16806: 0.31939327948820917
Position 2058: 0.2247788238913815
Position 15725: 0.12728946332437446
Position 743: 0.11801449823663812
Position 4882: 0.10096362034648049
Position 3939: 0.09303125176065458
Position 4584: 0.06134125312991369
Position 2037: 0.05438687134897809
Position 11935: 0.05097090422670648
Position 6968: 0.04973972693108407
Position 11229: 0.0445401501692153
Position 13834: 0.041067495011508026
Position 2320: 0.0404635070796335
Position 2146: 0.03897237732552246
Position 18257: 0.038148168597661174
Position 11890: 0.0371565271619273
Position 9445: 0.03643728440059715
Position 990: 0.03613251143641192
Position 9944: 0.03425420458602641
Position 699: 0.03188312752291695
Position 949: 0.029641623198418395
Position 9537: 0.02619023909068499
Position 9885: 0.026013868769506135
Position 10913: 0.023433954282130676
Position 17881: 0.021223138583344126
Position 15006: 0.02033467431376127
Position 1073: 0.019728454048866223
Position 747: 0.019209845794564463
Position 14745: 0.018951321233535077
Position 9433: 0.017868516052513547
Position 1418: 0.017643928649836806
Position 2554: 0.016584101751470917
Position 10697: 0.016204213644922864
Position 9440: 0.015379997516922386
Position 3074: 0.015285096131019261
Position 16697: 0.01504600194926856
Position 6137: 0.01272070124222632
Position 790: 0.011460324904382613
Position 1626: 0.010334890638800595
Position 17046: 0.010005909621564541
Position 17085: 0.008477466266348179
Position 10602: 0.0077292342272668665
Position 4886: 0.007149359082030116
Position 5008: 0.006934647953018291
Position 2249: 0.005927935392978343
Position 14903: 0.005664940273989451
Position 10612: 0.005447462790308612
Position 5760: 0.005411980489878752
Position 503: 0.00519071159995895
Position 583: 0.005138449251520321
Position 2072: 0.004533189443003612
Position 3289: 0.0042413963901500925
Position 573: 0.004072090538880302
Position 18205: 0.003792772521604433
Position 1077: 0.003399036984940812
Position 4236: 0.002206409854506345
Position 18357: 0.0020971171529568728
Position 809: 0.00204983817607619
Position 10831: 0.0019745583361466586
Position 6481: 0.0019404905468796186
Position 3875: 0.0019257586524297687
Position 2383: 0.0019175733416699993
Position 1871: 0.001690181914525288
Position 7508: 0.0015853872992740601
Position 3439: 0.001578987220494597
Position 2296: 0.0015337554855461054
Position 3734: 0.001527208620440257
Position 16529: 0.0014193752116918106
Position 4095: 0.0014165294529921333
Position 10582: 0.0011561376460608212
Position 687: 0.0011322474563394453
Position 11516: 0.0008398985662212361
Position 17883: 0.0008178198830903723
Position 1479: 0.0007455189552575892
Position 4302: 0.0006924283185288574
Position 3974: 0.0006763996631353147
Position 3066: 0.0006622276101871712
Position 17468: 0.0006469319633976105
Position 16882: 0.0006425771386820275
Position 17144: 0.0006038824664833973
Position 4868: 0.0005609243698212958
Position 447: 0.0005255829161034828
Position 11472: 0.0005222103007831458
Position 1610: 0.0005123023068179435
Position 771: 0.0004973698567463377
Position 6421: 0.0004859392114482843
Position 16747: 0.0004680970150005444
Position 10755: 0.00046185251169584017
Position 2240: 0.00044482091910385787
Position 17095: 0.00043417349722680486
Position 11477: 0.0004257799880044974
Position 17337: 0.0004185626565279552
Position 2235: 0.0004083175967725142
Position 18404: 0.0003834321094213332
Position 763: 0.0003757656258316348
Position 2102: 0.00035133928656346875
Position 1536: 0.00034549646788145357
Position 16489: 0.0003248716111006849
Position 1350: 0.0002991522404571246
Position 625: 0.00028280630519338275
Position 18386: 0.0002778381819365485
Position 833: 0.0002756952160668223
Position 17748: 0.00026182414133373055
Position 860: 0.00024216498938621706
Position 1853: 0.00023216334343881717
Position 18181: 0.00019899027446836773
Position 682: 0.00017890399312060212
Position 8953: 0.0001620956113916368
Position 132: 0.00013787328325579005
Position 10522: 0.00011687988084777096
Position 1595: 0.00010781801831145865
Position 936: 8.508825981491587e-05
Position 1527: 7.46830718151884e-05
Position 924: 7.21432149421673e-05
Position 4531: 3.01744682352567e-05
Position 11058: 2.62691223434966e-05
Position 18367: 2.4377059491935237e-05
Position 592: 1.822268943264662e-05
Position 300: 1.2151247671017034e-05
Position 3708: 1.0461663426276362e-05
Position 3692: 1.0158893167374221e-05
Position 4323: 9.408150319420762e-06
Position 1209: 8.839834689427962e-06
Position 421: 8.358675253180479e-06
Position 588: 3.897344962316569e-06
Position 998: 3.82533653950135e-06
Position 332: 3.5424493709018185e-06
Position 521: 3.300829621764018e-06
Position 559: 3.2328408631450073e-06
Position 17558: 2.341402811848664e-06
Position 221: 1.3767779950824557e-06
Position 392: 1.1686352624977057e-06
Position 212: 1.0486791641156702e-06
Position 367: 8.072202921186348e-07
Position 358: 7.516329170624948e-07
Position 324: 6.038488313523229e-07
Position 58: 5.064545952267278e-07
Position 318: 4.381623011728209e-07
Position 341: 3.303978324978073e-07
Position 321: 2.1214507254574512e-07
Position 512: 1.670736709633869e-07
Position 577: 1.3669181178923499e-07
Position 406: 9.709949237893935e-08
Position 386: 9.275486917538932e-08
Position 384: 8.805677159334844e-08
Position 3851: 6.914378476417657e-08
Position 524: 2.561377392350058e-08
Position 441: 1.6652965160257885e-08
Position 350: 1.0497448961367925e-08
Position 343: 6.8255588004158975e-09
Position 4263: 1.342028281310181e-09
Position 281: 1.3139773656889062e-09
Position 372: 1.6579570540795602e-10
Position 278: 1.562719139854625e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3647: 0.9967501671552944
Position 10365: 0.9897733682630502
Position 11051: 0.9863708718538889
Position 16105: 0.9456630978898879
Position 16976: 0.914169459186962
Position 16614: 0.874852915559613
Position 18161: 0.8698171155373959
Position 1688: 0.6719679662046686
Position 1850: 0.2282313837928856
Position 15610: 0.1272894633243745
Position 9303: 0.09587603706071807
Position 662: 0.09328426289063896
Position 3807: 0.09293761911974274
Position 11832: 0.08353064129857281
Position 721: 0.07888794046814296
Position 4447: 0.06699942984028441
Position 4618: 0.0584367167844422
Position 2099: 0.05616493852208797
Position 1905: 0.05473560920078806
Position 18274: 0.052405564683033715
Position 9704: 0.052231107703984356
Position 18492: 0.0487125106472222
Position 17625: 0.0463251287325719
Position 6857: 0.036800957207896015
Position 13761: 0.033380978352025
Position 746: 0.030473839544015
Position 14689: 0.029705343788353423
Position 1295: 0.029581533239123187
Position 1978: 0.028578120799769787
Position 4663: 0.026498238983089638
Position 582: 0.023265372139554912
Position 10754: 0.022613603196501016
Position 1527: 0.019229102232940977
Position 17442: 0.017743769143724802
Position 4550: 0.01596874905510572
Position 2475: 0.015830726039174712
Position 2988: 0.015421323979773877
Position 603: 0.015297928544614514
Position 1659: 0.015166362100952088
Position 6741: 0.012816704127381036
Position 16746: 0.012151219125461713
Position 1571: 0.011627896549730468
Position 17045: 0.010759198928171974
Position 17213: 0.010356126222268298
Position 16636: 0.01011432106954444
Position 11113: 0.008517200365533968
Position 16742: 0.008372945953580156
Position 857: 0.008342456003139497
Position 5882: 0.0081640398675531
Position 9831: 0.008036965651548178
Position 16939: 0.007920358560384758
Position 406: 0.0077719047463736535
Position 14937: 0.007614203907713064
Position 16616: 0.0067241087236744644
Position 486: 0.006460268882872584
Position 16574: 0.006184431345420994
Position 16307: 0.005969460284385831
Position 14874: 0.005740400177279139
Position 4936: 0.0054421351279480765
Position 18002: 0.005248197630871867
Position 16988: 0.005052076651454639
Position 1511: 0.004916663306409438
Position 16878: 0.004850332683214995
Position 941: 0.004492907072158267
Position 10615: 0.004468797951998263
Position 10676: 0.004422388617443473
Position 11752: 0.0042339888329291815
Position 4024: 0.004175553376635194
Position 16787: 0.0038386679308671963
Position 6013: 0.0033549345172552837
Position 13802: 0.0032632376421041463
Position 16011: 0.0031639492982321374
Position 15959: 0.0031212741477043724
Position 11075: 0.003093791127069436
Position 13496: 0.0028625191041858284
Position 3137: 0.002772028881203367
Position 1925: 0.0026279587136935623
Position 3593: 0.0025892292673001032
Position 3843: 0.0025621943280924853
Position 10719: 0.0025396247454354845
Position 4736: 0.0024911528578781318
Position 6306: 0.002426429758327904
Position 5658: 0.002282919092066681
Position 2919: 0.0019953672703792668
Position 18403: 0.0019324580083771577
Position 17786: 0.001918648832445574
Position 14768: 0.0018909879479401938
Position 2238: 0.0017966798402207626
Position 18239: 0.0017419495371859572
Position 17407: 0.0016307794860366508
Position 3352: 0.0015869427717849964
Position 7378: 0.0015853872992740601
Position 15828: 0.0015086901428297546
Position 16407: 0.001445206405262825
Position 5617: 0.0014266950300084503
Position 17649: 0.0012024052717024376
Position 5858: 0.001201726857417941
Position 5368: 0.00117872952128981
Position 16430: 0.0010783435475956863
Position 549: 0.0010061456854980413
Position 789: 0.0009995266077415248
Position 16619: 0.0009826023879378038
Position 13726: 0.0009469291908885161
Position 10643: 0.0009357690706663492
Position 4750: 0.0009354589121999963
Position 10566: 0.0008861286642452573
Position 16948: 0.0008792683282764503
Position 10639: 0.0007544474364260876
Position 970: 0.0007337357120862193
Position 13677: 0.0006138307223045313
Position 586: 0.0005933773522122866
Position 18370: 0.0005662903731684483
Position 11343: 0.0005575910485857964
Position 365: 0.00048175870014316766
Position 11389: 0.000468228588495815
Position 1555: 0.00046205057461237443
Position 341: 0.00044184347956322017
Position 11147: 0.00043646719095005395
Position 1535: 0.00042328666223388946
Position 17977: 0.0004079677032337149
Position 17234: 0.00040297513077314326
Position 1787: 0.000392251661341837
Position 5439: 0.0003908186749838715
Position 18419: 0.000383449707448826
Position 11322: 0.00036539200957982557
Position 16796: 0.0003624657666676076
Position 11303: 0.00034451368320027577
Position 11858: 0.0003434878840061955
Position 11085: 0.0003370234408095907
Position 552: 0.0003148361022617639
Position 16451: 0.00030674262499060065
Position 17789: 0.00029374840893810704
Position 18048: 0.0002868512633344086
Position 1478: 0.00027177943496808216
Position 2179: 0.0002696108999563194
Position 3460: 0.00026749410533494173
Position 10306: 0.0002616485577966614
Position 466: 0.00024311519231570014
Position 1911: 0.00022661013260901497
Position 912: 0.0002126484402399314
Position 17924: 0.00020214410267840427
Position 2145: 0.00019567842155501628
Position 1472: 0.00018767979784193296
Position 17856: 0.00017062462410128036
Position 8873: 0.0001620956113916368
Position 420: 0.0001560424699485964
Position 1339: 0.00014618144369789933
Position 1491: 0.00014137902910449994
Position 948: 0.0001387145866618723
Position 17373: 0.00013104014228880494
Position 860: 0.00012260079151747274
Position 6598: 0.00012206559580701546
Position 1694: 0.00011395871128162523
Position 4094: 0.0001122321902053694
Position 1455: 0.00010527170079185575
Position 16312: 0.0001029136996812533
Position 4410: 9.665496059948165e-05
Position 16266: 8.001739461784432e-05
Position 5591: 6.690755758646648e-05
Position 17361: 6.594024368117164e-05
Position 5588: 6.591061394347128e-05
Position 17723: 6.438846225344142e-05
Position 682: 6.253061348264824e-05
Position 1460: 5.952902791411868e-05
Position 446: 5.373652315657879e-05
Position 4503: 4.562391221576436e-05
Position 11058: 4.4468645977194636e-05
Position 1206: 3.8217649314221656e-05
Position 11053: 3.5030925330802855e-05
Position 4589: 2.8818774567359847e-05
Position 3880: 2.1757660979877855e-05
Position 4451: 2.0638231975030447e-05
Position 3659: 1.923805227941756e-05
Position 11889: 1.8936177185692618e-05
Position 665: 1.830105033217349e-05
Position 11116: 1.71067722905005e-05
Position 3822: 1.2841862982685881e-05
Position 4235: 1.223798421418215e-05
Position 4181: 1.1371197183551361e-05
Position 1475: 1.0008960341743514e-05
Position 1113: 9.398427377753474e-06
Position 4184: 8.647608123142885e-06
Position 4513: 8.374271619335525e-06
Position 3506: 8.341265009687411e-06
Position 3916: 7.309033762035898e-06
Position 2496: 4.656593434034356e-06
Position 11426: 4.168689377328394e-06
Position 796: 4.125101840782199e-06
Position 3401: 4.013342764762023e-06
Position 1276: 2.498884674077521e-06
Position 768: 2.335306086870865e-06
Position 1022: 1.6305494020601365e-06
Position 413: 1.5659824595181558e-06
Position 617: 1.3550314803684039e-06
Position 2264: 1.1684158075640775e-06
Position 426: 9.559451604773064e-07
Position 3355: 8.500813460448912e-07
Position 495: 6.705903656925334e-07
Position 2486: 3.916717071570835e-07
