Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  500
Partition function (log Z): 12.023400347943507

Sorted 5' Splice Sites (High to Low Probability):
Position 14524: 0.9919963548804983
Position 26270: 0.9916170908534117
Position 7542: 0.9519033650869314
Position 34245: 0.9020200171492931
Position 148: 0.9020030502303892
Position 27189: 0.8518353332084754
Position 3768: 0.8389119811146405
Position 35113: 0.8367691778344892
Position 9784: 0.7764606972800004
Position 11184: 0.7404955816672516
Position 20483: 0.6776309673665408
Position 32503: 0.5654625292106307
Position 18549: 0.563606632335863
Position 10495: 0.4973656812403192
Position 25518: 0.4883905616120839
Position 25427: 0.4673061205661098
Position 14252: 0.4499765163974842
Position 25810: 0.4408664995229204
Position 4694: 0.38845915385939306
Position 33285: 0.3515186489603834
Position 19822: 0.2403468970409847
Position 20741: 0.23809842533427739
Position 4064: 0.23590355877127187
Position 11198: 0.21078282182836464
Position 26727: 0.21013859833186738
Position 26518: 0.15417621669505163
Position 32545: 0.13099572081690572
Position 12309: 0.12518196764307898
Position 20790: 0.09993643309101685
Position 2755: 0.08831046658376199
Position 25715: 0.07956456868740466
Position 4270: 0.07380854779847741
Position 20490: 0.06327935856780505
Position 27452: 0.05930666936278776
Position 18759: 0.05828178870183265
Position 10643: 0.05434085318973311
Position 35753: 0.05409202906060847
Position 7905: 0.05067379819506652
Position 267: 0.04393325555475665
Position 20874: 0.04173139574214477
Position 10043: 0.03818883225933372
Position 9556: 0.03714702885797751
Position 10277: 0.03521505763794625
Position 3884: 0.031017964247169478
Position 9955: 0.029691887256521065
Position 33152: 0.02434250673713289
Position 22064: 0.024005357673432703
Position 10074: 0.023572348988023052
Position 9872: 0.023545379621102508
Position 3750: 0.0223641702231548
Position 384: 0.02219626129249895
Position 10668: 0.021127336222431185
Position 8279: 0.021010203103801337
Position 9881: 0.020706162069395472
Position 3187: 0.0197428641990897
Position 30010: 0.017275438530106935
Position 3587: 0.01701037627411724
Position 3818: 0.016892005988850125
Position 216: 0.016659905284506345
Position 9251: 0.016130150638986835
Position 10018: 0.01593256966229211
Position 10501: 0.01518617759851048
Position 7724: 0.014932365314125857
Position 4864: 0.014814619971371127
Position 9812: 0.014400991837140284
Position 3583: 0.01429376845972257
Position 26846: 0.012589247362159366
Position 10297: 0.010791786715745499
Position 9548: 0.010559512925982725
Position 19552: 0.010352224909322003
Position 7987: 0.010155753358887494
Position 391: 0.009245750741142165
Position 25736: 0.009191269898498803
Position 4487: 0.009069784959767853
Position 9951: 0.008847895721277794
Position 35505: 0.008845103997038231
Position 3892: 0.008411235378952511
Position 1985: 0.008371345708723025
Position 12074: 0.007951147981608687
Position 19079: 0.007596581429474635
Position 15703: 0.007418263374204171
Position 6825: 0.007398501329225792
Position 4393: 0.007270353164037525
Position 21005: 0.0069681496052122
Position 13668: 0.0067852349909492465
Position 8605: 0.0066858890682262905
Position 9851: 0.006467485468174841
Position 7515: 0.006457594910539836
