Gene = RBM33
index = 1121
Annotated 5SS: [   241  20575  28237  34006  36230  56266  62390  66777  73765  92984
  93725  95348  97428 100924 119340 121977 129969]
Annotated 3SS: [ 20495  28187  33928  35910  56093  62180  66523  73705  92850  93380
  95035  97139 100281 119132 121787 129879 130313]
SMsplice 5SS: [   241   2653   7872  11426  20575  25299  28237  34006  52555  55649
  56198  66777  67049  73765  80844  92984 100196 100508 115243 119223
 119340 121977 129969 133756]
SMsplice 3SS: [  2566   7778  11285  20495  25151  28187  33928  52419  55510  56093
  66493  66839  73652  80683  92850 100120 100281 115143 119129 119301
 121787 129879 133661 136206]
top_k =  500
Partition function (log Z): -42.85396895867743

Sorted 5' Splice Sites (High to Low Probability):
Position 20575: 0.9999999914674782
Position 34006: 0.9997043897221957
Position 7872: 0.9763108195283722
Position 241: 0.9706743234557407
Position 11426: 0.9311205919995993
Position 28237: 0.8243622627547248
Position 25299: 0.7286004085221223
Position 2653: 0.6812302358223509
Position 24524: 0.4514381280685648
Position 27637: 0.44300188324302275
Position 3845: 0.34252327462645615
Position 12626: 0.15587159285194926
Position 9086: 0.1517410164151554
Position 557: 0.11878238681089168
Position 3859: 0.0982884477439102
Position 30037: 0.09100641182931066
Position 28610: 0.060515112772134845
Position 23772: 0.05623558715279193
Position 8029: 0.05355525355828749
Position 11698: 0.052650093191529745
Position 36230: 0.043016742982344286
Position 2660: 0.03943643211037845
Position 747: 0.033991115315986906
Position 10487: 0.029928222790315425
Position 625: 0.02699676542554671
Position 29596: 0.026229159285110114
Position 3569: 0.019312810852235338
Position 969: 0.01862800743300387
Position 2895: 0.01614797405237235
Position 614: 0.01565910355201663
Position 40527: 0.015428825446874003
Position 13520: 0.0135923120420471
Position 4333: 0.013137404898008593
Position 2219: 0.01020853819611853
Position 245: 0.00941576488598101
Position 284: 0.007855380680608698
Position 1678: 0.00769241610231325
Position 11515: 0.006980885154171935
Position 1997: 0.0062455361733353846
Position 10298: 0.006160137371373771
Position 1813: 0.0051735693396989324
Position 9659: 0.005080754513682316
Position 954: 0.004847012480845392
Position 24495: 0.004546189953829451
Position 11370: 0.00431630304863627
Position 11186: 0.004276733530927888
Position 25152: 0.004164981829089543
Position 36708: 0.003455470836189039
Position 9061: 0.003359088197633657
Position 730: 0.003034067226122414
Position 11388: 0.0026929333414869275
Position 38572: 0.001672260566767798
Position 21905: 0.0013783238235737585
Position 34832: 0.0013689953048952991
Position 2273: 0.0013633261335555872
Position 1061: 0.0009641342150555313
Position 1257: 0.0009250882459163464
Position 11892: 0.0008484421106280189
Position 1283: 0.0008376454692525228
Position 722: 0.0008295225453976524
Position 21944: 0.000780142649868787
Position 1618: 0.0007797406609859073
Position 36852: 0.0006831215876028793
Position 21140: 0.000658837951605101
Position 23687: 0.0005608513004070569
Position 23801: 0.0005340578581663746
Position 1715: 0.0005198832302013455
Position 23839: 0.00043149095391083994
Position 12377: 0.0004102645027870605
Position 950: 0.0004008048869438541
Position 36796: 0.000380426477494854
Position 620: 0.000332189966201656
Position 1633: 0.0002732366180543392
Position 11925: 0.00026284776465136504
Position 1580: 0.0002392742187099834
Position 12753: 0.00020664447106437866
Position 22711: 0.00018929127495851257
Position 24550: 0.0001638396196332652
Position 11992: 0.0001566360455012402
Position 12718: 0.00012597226079526157
Position 13277: 0.00010986408402780319
Position 296: 3.927920435900987e-05
Position 163: 2.9820207260937565e-05
Position 2622: 1.5605651077638882e-05
Position 8: 9.544889142159582e-06
Position 142: 5.811687252967116e-06
Position 294: 4.478466628801232e-06
Position 546: 3.8620073743423e-06
Position 464: 3.344733290221241e-06
