Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 18815 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 18709 21875 27098 27313 27933 28180 28709 30863]
top_k =  500
Partition function (log Z): 1.0031737181179188

Sorted 5' Splice Sites (High to Low Probability):
Position 22002: 0.9996896783216765
Position 15819: 0.9597555623931601
Position 262: 0.8827748306994131
Position 27233: 0.8688226120923845
Position 7895: 0.8584741983626986
Position 28093: 0.8251267173677569
Position 28245: 0.7528299513705127
Position 6522: 0.7239117114565047
Position 27433: 0.6466761301641175
Position 28849: 0.6125074029867001
Position 11593: 0.5476365430932659
Position 18815: 0.5451717631641924
Position 6270: 0.4799739532352377
Position 27600: 0.41374247244944906
Position 6178: 0.38826213183768576
Position 23230: 0.32916499177816577
Position 30218: 0.1510317151785491
Position 17276: 0.12764042851071325
Position 31710: 0.12763314852740637
Position 27800: 0.12559485541247015
Position 333: 0.11137684278852841
Position 2958: 0.10842036818066857
Position 27247: 0.10738730517518284
Position 30770: 0.10016143142553442
Position 31053: 0.0903885495417916
Position 23890: 0.09022860155540427
Position 29800: 0.08471060663186854
Position 3236: 0.07997141781094128
Position 15490: 0.07801684057996425
Position 23641: 0.07031429977658618
Position 7062: 0.05810180223040317
Position 3330: 0.04862238869435852
Position 3211: 0.04777967467375367
Position 28649: 0.040178784667387224
Position 6208: 0.03944849526723427
Position 30507: 0.033585914978588434
Position 17802: 0.025701712006197357
Position 20225: 0.024161899442520597
Position 6482: 0.02323830221193877
Position 29636: 0.021943069678311642
Position 3932: 0.020884890607404318
Position 4350: 0.02068331697512154
Position 30758: 0.020376459529365887
Position 30168: 0.019580685509253102
Position 6962: 0.018899619094045823
Position 4821: 0.01881150887805858
Position 27748: 0.01596937738886365
Position 22944: 0.01344064413111325
Position 5966: 0.01151096104177353
Position 4789: 0.010802401036541901
Position 5839: 0.009817403476916429
Position 31138: 0.009532168395955677
Position 3144: 0.008935010439489157
Position 22951: 0.00872593230658012
Position 18809: 0.007228335332656333
Position 22729: 0.006398009704499596
Position 5293: 0.006112253101226369
Position 6340: 0.005839729434616559
Position 3738: 0.005461888755999626
Position 22677: 0.005228991609837551
Position 28665: 0.004953712864938582
Position 1651: 0.004836089610271297
Position 2863: 0.004691059303728724
Position 2656: 0.004143490141877686
Position 6325: 0.003255093100689792
Position 30200: 0.002757899524281089
Position 3400: 0.0022817370359768598
Position 27852: 0.0021575774653545495
Position 5465: 0.002142148340146971
Position 4726: 0.002108353981941695
Position 6252: 0.002081357438420127
Position 202: 0.0017183750624110903
Position 28061: 0.0016448725309159515
Position 4019: 0.0015657896859786855
Position 394: 0.0015622495680529252
Position 27493: 0.001501111379273142
Position 31331: 0.0014960730576727892
Position 27467: 0.001302591852893494
Position 4557: 0.0011727257768517406
Position 461: 0.0011673271221105267
Position 6516: 0.001044972507300361
Position 1527: 0.001018368816773152
Position 7210: 0.0009449005985115651
Position 28853: 0.0009160376427934874
Position 3054: 0.0008180341501844468
Position 6766: 0.0007781356998433782
Position 2206: 0.0007484202976901156
Position 29179: 0.0007041766184566729
Position 3306: 0.000666920567156116
Position 1403: 0.0006639477779500115
Position 2690: 0.0006521098767419282
Position 3240: 0.0005924403666074339
Position 3524: 0.0005233819056805758
Position 4745: 0.0004959019983382358
Position 24293: 0.0004246926382249363
Position 3555: 0.0003467546198483518
Position 6609: 0.00033999012585571883
Position 27437: 0.0002889199878036485
Position 31144: 0.000270587133381788
Position 2845: 0.000253323254134308
Position 1170: 0.00023886898048773518
Position 22256: 0.0002254962517489793
Position 3587: 0.0002167091505382887
Position 27332: 0.00021025580710820827
Position 52: 0.000207819989224219
Position 22337: 0.0001321885772107302
