Gene = BLZF1
index = 136
Annotated 5SS: [  373  1581  9010 10560 12640 14312]
Annotated 3SS: [ 1502  8569 10359 12510 14091 19026]
SMsplice 5SS: [  373   741  1581  9010  9266 12640]
SMsplice 3SS: [  661  1502  8569  9167 12510 19026]
top_k =  500
Partition function (log Z): -8.63048296301817

Sorted 5' Splice Sites (High to Low Probability):
Position 741: 0.7296228812455247
Position 9266: 0.7163788767086879
Position 9010: 0.6302689944228848
Position 1581: 0.5435709264061374
Position 12640: 0.5297606624814878
Position 373: 0.4359370101377414
Position 14312: 0.418589738009165
Position 10511: 0.36184251373326454
Position 393: 0.3396935625598277
Position 10560: 0.20398828268506491
Position 65: 0.17241436364478033
Position 19240: 0.13354216949225922
Position 5536: 0.10123664849500838
Position 5224: 0.09380309847205306
Position 4119: 0.08215221476036368
Position 8776: 0.0820625182639387
Position 9572: 0.05960758952549413
Position 10192: 0.04705193908367222
Position 287: 0.03925184234967318
Position 12610: 0.03467609814462564
Position 60: 0.03199189736010051
Position 15260: 0.029126364279336382
Position 5437: 0.027176823071046515
Position 10436: 0.016202201437434158
Position 4177: 0.014044419011182634
Position 2555: 0.010398353878797386
Position 266: 0.01016528971195736
Position 424: 0.006533631539429193
Position 918: 0.006531299734657818
Position 937: 0.0057008417578902505
Position 5497: 0.005698302349961251
Position 10541: 0.005291885152320657
Position 291: 0.005220826349646141
Position 5284: 0.005152120946711372
Position 1139: 0.004923303714989826
Position 649: 0.0037639475587961596
Position 10167: 0.0031374895248652487
Position 229: 0.002785364109989394
Position 774: 0.002216723024150764
Position 222: 0.0019472391625410983
Position 334: 0.0015058466092169077
Position 307: 0.0014377577755666068
Position 1269: 0.0006383488738650679
Position 209: 0.0004966108206753044
Position 14369: 0.0004944882964627316
Position 80: 0.0004571970921546903
Position 121: 0.00036851524844388453
Position 119: 0.00028405344199191576
Position 7964: 0.00025354535204969483
Position 28: 0.00018894639017476517
Position 755: 0.00018443759741155067
Position 765: 0.00016381844944513438
Position 1355: 0.00011419934288188899
Position 2334: 9.758590658697034e-05
Position 1038: 6.669323973303313e-05
Position 510: 5.9594072483722345e-05
Position 534: 5.8836619850452416e-05
Position 298: 4.476475278537079e-05
Position 186: 3.161593780151585e-05
Position 90: 2.2737586593248953e-05
Position 219: 2.2524013762626428e-05
Position 54: 1.3101424505546555e-05
Position 447: 1.2837613162870835e-05
Position 440: 1.0797536264085493e-05
Position 22: 6.149102228682265e-06
Position 1545: 1.1154871837870202e-06
Position 125: 3.266638555543234e-07
Position 123: 2.1304511251289447e-08
Position 141: 1.6370568825564347e-08
Position 130: 2.276827454453023e-09
Position 132: 5.347226779647598e-11
Position 163: 2.8649875467750705e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8569: 0.7139194419674179
Position 19026: 0.6978131531587394
Position 9167: 0.6862267812953683
Position 12510: 0.6138048347515868
Position 10359: 0.5982033041310953
Position 1502: 0.5379522574047028
Position 14091: 0.4676396245411362
Position 661: 0.3986782694233943
Position 633: 0.1590332537146819
Position 5145: 0.13357006246626468
Position 15168: 0.1268962616976262
Position 19508: 0.12456680134107546
Position 630: 0.0987755084835144
Position 4055: 0.0657003164416032
Position 9524: 0.05482427182282552
Position 157: 0.05388647348627136
Position 10074: 0.05083753360937507
Position 5340: 0.04901342607090188
Position 9175: 0.0317935265066671
Position 4094: 0.030452834038689845
Position 5410: 0.030352900458939108
Position 141: 0.024792714139045224
Position 529: 0.023597477943733063
Position 15774: 0.019306380563302493
Position 197: 0.013717962905267469
Position 5283: 0.01332514131347035
Position 16319: 0.012128725968844362
Position 16070: 0.011461582511002408
Position 16427: 0.011386500738853647
Position 666: 0.010388618088812987
Position 15062: 0.009200368418340713
Position 20199: 0.008975368151183643
Position 2479: 0.008828566781687952
Position 14691: 0.008088017829354099
Position 839: 0.007421227512893703
Position 15223: 0.005167670610590582
Position 16302: 0.004521511423709922
Position 890: 0.003668767390645497
