Gene = TPRA1
index = 1474
Annotated 5SS: [ 416  698 3448 3617 3821 4498 4689 5035 5253]
Annotated 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
SMsplice 5SS: [ 416  698 3448 3617 3821 4498 4812 5035 5253]
SMsplice 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
top_k =  500
Partition function (log Z): 21.671599057322727

Sorted 5' Splice Sites (High to Low Probability):
Position 5035: 0.9891960581227118
Position 416: 0.9887530457212261
Position 698: 0.9530652481663054
Position 5253: 0.9374877831702818
Position 3448: 0.905925547384089
Position 3821: 0.8303763729656416
Position 4498: 0.7534848722742247
Position 3617: 0.7224811024414702
Position 4812: 0.6529085729879746
Position 4253: 0.6098542820280674
Position 4063: 0.3116136815207797
Position 2704: 0.1801180322340892
Position 4546: 0.1468983385566836
Position 3829: 0.14062032939939673
Position 3412: 0.09122214343403934
Position 3184: 0.07929956596598574
Position 146: 0.07542538324800963
Position 3108: 0.07382370586633775
Position 4759: 0.07316591205670522
Position 142: 0.06964315099471158
Position 4689: 0.06634901977069926
Position 3104: 0.05643010793881775
Position 4474: 0.049349178789575336
Position 3619: 0.043987811429731086
Position 3172: 0.04227786913427013
Position 6044: 0.039598512898294455
Position 3623: 0.03337209980486018
Position 2875: 0.03023358133015649
Position 4078: 0.027477945500656263
Position 3011: 0.02729262235110518
Position 55: 0.022056124922368765
Position 3753: 0.02057430781976069
Position 788: 0.019928995065102796
Position 1888: 0.019697710278784714
Position 4503: 0.018191024656888242
Position 5904: 0.0156616825065562
Position 3290: 0.014654399942148764
Position 1136: 0.012220735026306296
Position 3165: 0.012093980143603618
Position 5318: 0.011744518464173712
Position 2196: 0.011260027573681565
Position 5345: 0.009849917401315257
Position 5938: 0.008721641471177346
Position 5320: 0.007519934121248799
Position 6255: 0.006772299821635502
Position 2207: 0.0056642318107792845
Position 4863: 0.00549761614654582
Position 210: 0.005115507706393677
Position 1714: 0.0050517534062529705
Position 2140: 0.004178646177589373
Position 4750: 0.004056848063114811
Position 58: 0.003968045197090582
Position 6078: 0.0031700577661248914
Position 452: 0.0028227736182382126
Position 1468: 0.002564749681420558
Position 1754: 0.0024615589248922222
Position 6273: 0.0021029625760536413
Position 5356: 0.0020088818978929827
Position 4860: 0.001703124223824672
Position 155: 0.001673885617902158
Position 3592: 0.0016631384307436616
Position 5079: 0.00132873787181133
Position 4264: 0.0012951505617205985
Position 482: 0.0012236989814471333
Position 3590: 0.0011936992025790415
Position 2967: 0.001105146159128008
Position 5869: 0.0009585129877562545
Position 168: 0.0009467286296030294
Position 1751: 0.0008888480567893999
Position 309: 0.0008581917135778803
Position 1496: 0.000723764388181043
Position 6198: 0.0006401372621855909
Position 2806: 0.0006366267041531849
Position 5918: 0.0006332931236764532
Position 3278: 0.00061460319287854
Position 4867: 0.0005942886944373948
Position 5053: 0.00056866221027267
Position 4778: 0.0003933555191359522
Position 2698: 0.00038376259634316853
Position 110: 0.0003038978172183389
Position 4951: 0.00030115796323105327
Position 5980: 0.00028782459227540185
Position 1427: 0.00027489575526308465
Position 31: 0.00025158595115913905
Position 3676: 0.00024478726230929
Position 107: 0.00024161109545229668
Position 4072: 0.0002415303445768114
Position 6111: 0.000216125949028711
Position 3400: 0.0001885528970586586
Position 6266: 0.00017923893414343092
Position 117: 0.00017240062895918743
Position 6036: 0.00016657489357826066
Position 571: 0.00015914499578994912
Position 3379: 0.00013567072088098948
Position 4287: 0.00011547455859324814
Position 2825: 0.00010872306299332708
Position 158: 0.00010426748587803999
Position 5039: 0.00010389937715656926
Position 175: 0.00010325719459823849
Position 471: 8.31386132022957e-05
Position 4257: 7.861166070214371e-05
Position 4524: 7.30182516213899e-05
Position 5091: 7.043993011665546e-05
Position 1860: 6.839141580905879e-05
Position 1412: 6.162290093996185e-05
Position 1399: 6.082200565868214e-05
Position 1483: 5.99438690758291e-05
Position 1165: 5.8311538095296624e-05
Position 3621: 5.664207430619293e-05
Position 39: 4.974372048198144e-05
Position 6048: 4.761434030139184e-05
Position 5055: 4.6102110777159845e-05
Position 5257: 4.3626108891761295e-05
Position 2507: 4.06027802894364e-05
Position 1371: 3.9961129562295496e-05
Position 5064: 3.40570698725273e-05
Position 1663: 2.571315419376575e-05
Position 119: 2.5254379281900116e-05
Position 1455: 2.046994233800234e-05
Position 488: 2.0080729291274327e-05
Position 3361: 2.0064739555642996e-05
Position 4998: 1.8179657627239272e-05
Position 4057: 1.7242869709753724e-05
Position 3773: 1.5362858571529217e-05
Position 5000: 1.5084135490816944e-05
Position 4404: 1.4906789146838444e-05
Position 972: 1.4761083083429405e-05
Position 1670: 1.4571532841854037e-05
Position 5008: 1.119786596906575e-05
Position 469: 1.0583438577698837e-05
Position 3493: 9.137493694025994e-06
Position 566: 6.5158121307425964e-06
Position 1358: 3.4146254372685274e-06
Position 364: 3.1777827996857374e-06
Position 1310: 3.0433896479474624e-06
Position 5118: 2.571450981345309e-06
Position 450: 2.113347410489951e-06
Position 4464: 1.983635858698089e-06
Position 536: 1.3282935385226777e-06
Position 479: 1.301003808703684e-06
Position 1440: 8.618213274128384e-07
Position 739: 6.510893520829167e-07
Position 366: 4.0256313200756846e-07
Position 702: 3.830159275322636e-07
Position 203: 3.4008478930020687e-07
Position 456: 2.6297719828258215e-07
Position 1457: 6.556277817263268e-08
Position 885: 5.0241530592123765e-08
Position 229: 3.3016329060538767e-08
Position 516: 2.193186698193344e-08
Position 712: 2.0929084366349084e-08
Position 602: 1.1588195567427947e-08
Position 4735: 7.409824746198432e-09
Position 3549: 6.996810860282026e-09
Position 424: 3.0543140020873233e-12
Position 500: 1.4302175490542379e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9909049946976597
Position 3543: 0.9765679883948895
Position 4931: 0.9657399124942047
Position 4386: 0.9507070394648063
Position 3360: 0.9393358400430973
Position 6648: 0.9021551955584883
Position 564: 0.8407601226240113
Position 4627: 0.7905375757873486
Position 3740: 0.7202655440912918
Position 4181: 0.4882857571577362
Position 2996: 0.3153998046944341
Position 3919: 0.25374619291336714
Position 273: 0.174499758573004
Position 3895: 0.11698913022271373
Position 3726: 0.09953230353578271
Position 536: 0.09474160518306074
Position 2594: 0.09402959448429549
Position 5971: 0.0582523587776359
Position 2525: 0.04393636748459316
Position 6077: 0.03955633347277392
Position 3262: 0.03716264773802426
Position 4125: 0.03348910498881284
Position 2528: 0.03306811688616653
Position 631: 0.01953828458546599
Position 4136: 0.018241524439392004
Position 4426: 0.016235368930576317
Position 5805: 0.016034499762294083
Position 3970: 0.015132480241285638
Position 2560: 0.01295795421470631
Position 4598: 0.012625810872283318
Position 1587: 0.01255410458426342
Position 4895: 0.012507719858030675
Position 2091: 0.011998633893470294
Position 3316: 0.011682274059819583
Position 5777: 0.011413034614630689
Position 652: 0.010624536339223856
Position 2803: 0.009856875683435105
Position 4054: 0.009095329612781365
Position 1546: 0.008567584538005364
Position 2109: 0.007686991501944884
Position 1006: 0.006438731581066009
Position 4657: 0.006197834072575023
Position 1843: 0.00500344302976485
Position 2421: 0.004248731162107135
Position 7173: 0.0040454637419729544
Position 866: 0.0038606000710333
Position 4696: 0.0035609747292675536
Position 2644: 0.0035040900895720282
Position 2631: 0.0034975758158411604
Position 4216: 0.0033778880843900075
Position 4609: 0.0031499486359005398
Position 6870: 0.0031340992833243215
Position 5204: 0.00281792174599843
