Gene = RP11-96L14.7
index = 1182
Annotated 5SS: [205 666]
Annotated 3SS: [ 485 1222]
SMsplice 5SS: [205 666]
SMsplice 3SS: [ 485 1615]
top_k =  500
Partition function (log Z): -5.9645951921001

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9883912710165559
Position 666: 0.6313671428309434
Position 1284: 0.2872763196223528
Position 11: 0.2707568882635834
Position 1109: 0.0494096908730987
Position 52: 0.030079270687024918
Position 1379: 0.029373467038983095
Position 1115: 0.026175007578270737
Position 670: 0.02482292001545595
Position 499: 0.022148257274989494
Position 600: 0.014525092015186437
Position 41: 0.008562893360213958
Position 1438: 0.008372745962455692
Position 492: 0.0072039105354275825
Position 1808: 0.007155477601859593
Position 629: 0.002558359495373885
Position 1430: 0.0020226748939306902
Position 1418: 0.0016736255442176874
Position 1590: 0.001670339525203137
Position 1367: 0.001316852268483609
Position 615: 0.0008350396308146558
Position 1676: 0.0006019122162327955
Position 225: 0.0003781960607630097
Position 334: 0.0002691633392946899
Position 209: 0.00012343134045493783
Position 185: 0.00010562205239136073
Position 196: 2.1514908299554016e-05
Position 34: 9.010379309483823e-06
Position 387: 5.41638969531058e-06
Position 1406: 5.035610421347356e-06
Position 113: 1.859451206113012e-06
Position 268: 1.1861755552906315e-06
Position 354: 1.0592358141843924e-06
Position 105: 7.014961354297313e-07
Position 45: 6.450771094059343e-07
Position 148: 9.539912862555347e-09
Position 381: 3.571147797170378e-09
Position 73: 2.863201049994581e-09
Position 87: 1.3240758619971178e-09
Position 292: 1.2089603325828445e-09
Position 198: 6.518959344047697e-11
Position 89: 1.822935468387061e-11
Position 297: 2.7595672714212897e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 485: 0.6700597560036284
Position 1615: 0.5048960829621331
Position 1222: 0.41298941947763246
Position 131: 0.1978020199332473
Position 1015: 0.08389802072151155
Position 73: 0.07055963237255641
Position 1098: 0.07028493905795279
Position 401: 0.06927466176028932
Position 97: 0.03531273823039225
Position 1470: 0.035222698115199555
Position 444: 0.02981080344916424
Position 1378: 0.025714752784902054
Position 2214: 0.023235389409541698
Position 979: 0.015738659528422152
Position 491: 0.015222158461543263
Position 1986: 0.013985365292097313
Position 1493: 0.013600467504078517
Position 1180: 0.012929362956278704
Position 1942: 0.012223495720530907
Position 316: 0.012010772199018912
Position 1675: 0.011944435896469086
Position 1161: 0.009846334030796938
Position 534: 0.006723952793481379
Position 961: 0.006565671490900408
Position 1643: 0.006338904132859766
Position 1046: 0.005095582509031456
Position 1476: 0.004769439577855145
Position 284: 0.0044242564134675585
Position 1409: 0.003955072893690836
Position 596: 0.0038205090894733716
Position 720: 0.0035703066896528184
Position 781: 0.0028722222130788152
Position 1915: 0.002855906250170905
Position 802: 0.0027018239722932246
Position 1367: 0.0024527136498015893
Position 1017: 0.0021311929224513237
Position 2169: 0.0014102917905929192
Position 736: 0.0013316001336031251
Position 1051: 0.0011379470564532466
Position 1236: 0.001097293817250253
Position 1540: 0.0010888527814588028
Position 1946: 0.0010397369674705293
Position 373: 0.0010128436556270399
Position 549: 0.0006372518724543851
Position 1136: 0.0005063540199091062
Position 877: 0.00037488021362337074
Position 415: 0.00035216821973249645
Position 313: 0.00034047518768357655
Position 288: 0.0003217395713644535
Position 462: 0.0002746301479687961
Position 1245: 0.00026105166412450544
Position 733: 0.00018517723657684676
Position 1127: 0.0001661373634098335
Position 637: 0.00013088128046483287
Position 139: 0.0001030678669607104
Position 1108: 9.634333230567969e-05
Position 1024: 9.090395458411844e-05
Position 919: 6.982446279023748e-05
Position 934: 6.134346878892063e-05
Position 1114: 5.511869904758007e-05
Position 263: 4.506508802749963e-05
Position 509: 3.159744306811128e-05
Position 906: 2.7446753035248908e-05
Position 513: 2.405975889173667e-05
Position 204: 2.210811627888796e-05
Position 148: 2.1306616111545736e-05
Position 608: 1.9954197415119627e-05
Position 555: 1.8454107032552807e-05
Position 807: 1.4740877562759636e-05
Position 320: 5.038428594880311e-06
Position 640: 1.6657756781248237e-06
Position 495: 1.621986401881427e-06
Position 143: 1.467266407027997e-06
Position 515: 8.808195824629571e-07
Position 326: 3.953574673504728e-07
Position 523: 3.8105427861094014e-07
Position 644: 2.811456440567987e-07
Position 345: 5.405332937896253e-08
Position 537: 2.8605180647358848e-08
Position 642: 2.3402200669044687e-08
Position 334: 6.445826643091582e-09
Position 338: 3.4261385367997057e-09
Position 209: 2.406590813935437e-09
