Gene = TRIP13
index = 1485
Annotated 5SS: [  448  2310  4152  7907  8789 11578 14551 15432 15819 19354 21935 23331]
Annotated 3SS: [ 2143  4021  7850  8697 11504 14486 15344 15711 19199 21821 23260 24364]
SMsplice 5SS: [  448  1078  2310  4152  8789 11325 11578 14487 14958 15432 15819 19354]
SMsplice 3SS: [  923  2143  4021  8697 11119 11504 14366 14742 15344 15711 19199 21821]
top_k =  500
Partition function (log Z): 16.590326916035018

Sorted 5' Splice Sites (High to Low Probability):
Position 8789: 0.9999090261600816
Position 15819: 0.9991019184589819
Position 4152: 0.9964746467602109
Position 19354: 0.9760402382701114
Position 448: 0.9545170877139872
Position 2310: 0.9203482018447517
Position 15432: 0.9102210348551004
Position 11578: 0.8573349061969405
Position 11325: 0.7980410714296307
Position 24509: 0.699743065832561
Position 14487: 0.6641080973278971
Position 21935: 0.6581201494858717
Position 24325: 0.5908831190432895
Position 23331: 0.5422320391862907
Position 7907: 0.5039316543587478
Position 1078: 0.5025548225721529
Position 4351: 0.43512467543033534
Position 15644: 0.3943153951178595
Position 14958: 0.3652808923365953
Position 8172: 0.34096502181770566
Position 2578: 0.30413197240075224
Position 16101: 0.23757921528417422
Position 19956: 0.22590083159027133
Position 10141: 0.2103121223641863
Position 14860: 0.18940216605523932
Position 22278: 0.17812101574845007
Position 14953: 0.16482605253689814
Position 14551: 0.12410997125448
Position 3248: 0.10151442738973163
Position 7411: 0.08563858968563674
Position 21743: 0.07099838583274236
Position 968: 0.05202634942865535
Position 9655: 0.04908003819442732
Position 1073: 0.04328535969774693
Position 23972: 0.038815695002602194
Position 8609: 0.03704360601681345
Position 9766: 0.03698414673150521
Position 4355: 0.03638832941398871
Position 15065: 0.03406975529268482
Position 24280: 0.02517475847959851
Position 4527: 0.022384612182260434
Position 23775: 0.022152862108808
Position 20836: 0.020904533964073112
Position 16909: 0.020845406586891057
Position 1844: 0.020460373999857156
Position 16688: 0.01915546173738316
Position 16349: 0.018682017479848496
Position 14883: 0.01786266410149623
Position 16875: 0.01698299211002363
Position 16974: 0.01555835589206374
Position 25135: 0.014509230127511479
Position 24224: 0.013975931570030463
Position 20005: 0.012745836586829283
Position 4507: 0.012514924618978743
Position 11689: 0.011531325506825264
Position 214: 0.011223801786234147
Position 22816: 0.01031356705791533
Position 21341: 0.009914775818810046
Position 11588: 0.00980404739145677
Position 8206: 0.009557837689306672
Position 225: 0.009152712851137333
Position 4415: 0.008816443306200515
Position 12781: 0.008787535136756156
Position 2295: 0.008610456172311121
Position 428: 0.008012091244765774
Position 22056: 0.007616930305295363
Position 19962: 0.007506000226865386
Position 2879: 0.005048681792404684
Position 23630: 0.004878352442448991
Position 2470: 0.004831784344148715
Position 25028: 0.004801462313620909
Position 11337: 0.004300089083303504
Position 20856: 0.004235487560955866
Position 9968: 0.004078001708622289
Position 22364: 0.003869107256855178
Position 957: 0.0037640065112832504
Position 24204: 0.003724082433015381
Position 1308: 0.0026812345477246506
