Gene = ZC3HAV1L
index = 1594
Annotated 5SS: [ 377 1487 7328 9322]
Annotated 3SS: [1350 7068 9195 9468]
SMsplice 5SS: [ 377 1111 1487 7415 9322]
SMsplice 3SS: [ 979 1350 7275 9195 9468]
top_k =  500
Partition function (log Z): 2.15830556236589

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.996219316126393
Position 9322: 0.9440980840391269
Position 7415: 0.9021810436130796
Position 377: 0.8476883690440391
Position 1111: 0.728621833382304
Position 7989: 0.29819528950350466
Position 658: 0.2796492275973006
Position 6282: 0.24408894145345664
Position 714: 0.2224314057183093
Position 879: 0.13515591671453664
Position 2485: 0.07775251715384142
Position 2637: 0.06902880782564261
Position 697: 0.05708821363696958
Position 7395: 0.05509381499845562
Position 225: 0.05069672937053087
Position 2084: 0.03577876634378936
Position 9338: 0.033779884865593614
Position 8979: 0.030808989576781777
Position 171: 0.03021644614625336
Position 3312: 0.027214191968599692
Position 8001: 0.0180375191155974
Position 48: 0.016285424789863497
Position 1071: 0.012535978913221313
Position 7328: 0.010105317920256688
Position 3292: 0.009330873428866852
Position 571: 0.007802291007859152
Position 811: 0.0070564820737653786
Position 8775: 0.006157997920455423
Position 8920: 0.004963459945011856
Position 8619: 0.004255896873253745
Position 8850: 0.004168672220997026
Position 9652: 0.004002050513279839
Position 8221: 0.00322754101064132
Position 10020: 0.003101473649513785
Position 9553: 0.001802921902274178
Position 356: 0.0012208625426683522
Position 9670: 0.0011986178274699109
Position 1306: 0.0009678360937912553
Position 1926: 0.0009438243899327991
Position 914: 0.0009377388853879935
Position 1618: 0.0008583380784566167
Position 8461: 0.0007739047663684608
Position 2027: 0.0007114033832201533
Position 404: 0.0005568673726427517
Position 273: 0.000533409376348581
Position 9541: 0.000524104540606815
Position 53: 0.0005193286867129669
Position 826: 0.00046116069715164073
Position 9538: 0.00044769112403049877
Position 1094: 0.0003342967472836046
Position 1258: 0.0002323481470253774
Position 2161: 0.00020829235016755693
Position 2489: 0.00018672882622226464
Position 129: 0.0001669233507461933
Position 232: 0.00014919210965329502
Position 1650: 0.00014376486947223998
Position 3319: 0.00014195811773521218
Position 1529: 0.00013385427698379122
Position 9482: 9.622270307240992e-05
Position 2097: 8.467159830104219e-05
Position 5127: 8.045904546980755e-05
Position 99: 7.555217424809089e-05
Position 612: 5.6063764842759454e-05
Position 107: 4.551635515957207e-05
Position 1351: 4.193864161406986e-05
Position 1400: 4.174915608057618e-05
Position 1951: 3.256924269369067e-05
Position 2135: 3.22237457957251e-05
Position 27: 2.129040423538631e-05
Position 255: 2.0324244620044717e-05
Position 154: 1.679900956501898e-05
Position 1359: 7.599034379502407e-06
Position 258: 6.018059045787256e-06
Position 264: 2.4968015528069663e-06
Position 29: 1.9790623768674855e-06
Position 2563: 1.6276787533799891e-06
Position 305: 1.179455683828067e-06
Position 2094: 6.786215551125584e-07
Position 9274: 5.079665542272976e-07
Position 723: 4.839087825447095e-07
Position 588: 2.778776149894268e-07
Position 74: 1.9366668241245975e-07
Position 9342: 1.465733797420346e-07
Position 266: 1.0202740975794302e-07
Position 2579: 2.7928118836742296e-08
Position 2516: 2.7823156285813133e-08
Position 1775: 9.475431968974344e-09
Position 467: 3.4474680132304814e-12
Position 429: 1.1997014392717587e-12
Position 1000: 7.5787958028561e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9195: 0.9986991910402993
Position 7275: 0.8467767974322652
Position 1350: 0.780408851844663
Position 979: 0.6256745623098549
Position 9468: 0.41439574861031
Position 514: 0.27466460181786884
Position 9434: 0.2708246577019656
Position 550: 0.23504490012141868
Position 9921: 0.16683367281855738
Position 6187: 0.16355390215114693
Position 1399: 0.1616632725196676
Position 2350: 0.12995644240105655
Position 547: 0.12425277151676328
Position 7663: 0.11168270094018179
Position 7900: 0.0861828402198075
Position 7068: 0.06085061224058483
Position 6174: 0.05898605354279387
Position 7820: 0.05482996367811502
Position 7914: 0.050380729218447495
Position 9899: 0.050228089587051716
Position 1204: 0.044601326027540404
Position 1048: 0.04386583119504085
Position 9885: 0.03973392815563075
Position 7327: 0.03597560653805097
Position 3189: 0.03317850587658165
Position 1892: 0.02728550583250046
Position 7227: 0.0227159968422887
Position 825: 0.02223234964836155
Position 8946: 0.021432385991951686
Position 938: 0.01639188019537035
Position 8523: 0.015367472573342407
Position 2387: 0.012378613775214459
Position 6014: 0.012333680327226551
Position 8731: 0.011597148013363917
Position 764: 0.010300965814152274
Position 6220: 0.009215305432289319
Position 9835: 0.009175102933547088
Position 1950: 0.008661924758156149
Position 296: 0.008261720154805627
Position 997: 0.007762371679888953
Position 7659: 0.006724150958656319
Position 10260: 0.006212994274893784
Position 952: 0.005389214516791563
Position 10063: 0.005365121044572876
Position 1065: 0.004591720727743243
Position 10221: 0.004454074994763123
Position 1012: 0.003956159538047418
Position 10089: 0.0038758683490880013
Position 2438: 0.0038334762379991553
Position 1462: 0.0036608663431100586
Position 167: 0.0036570295317163866
Position 906: 0.003603147287191845
Position 8085: 0.0034650724597444366
Position 804: 0.003447864697904572
Position 9957: 0.003228200847631778
Position 9644: 0.002870369400331604
Position 1334: 0.002750327041115252
Position 7740: 0.0026375638676857443
Position 1214: 0.0023154497382219257
Position 9855: 0.002248593514360729
Position 7757: 0.0020945159748209908
Position 9664: 0.0019168659394078957
Position 9595: 0.001907402108714203
Position 607: 0.001826963561909289
Position 3156: 0.0018202145331259454
Position 7499: 0.0017322251463794923
Position 2837: 0.0016901994517401246
Position 585: 0.0016376905205721206
Position 1484: 0.0015466597499532956
Position 1664: 0.0015286356419125838
Position 8899: 0.0014978151823356487
Position 9568: 0.0014846716993416802
Position 9482: 0.0013435407750970263
Position 1105: 0.001340549099669423
Position 1276: 0.0012874678789448718
Position 7090: 0.0010611634786019707
