Gene = Gm17571
index = 462
Annotated 5SS: [74]
Annotated 3SS: [2703]
SMsplice 5SS: [184]
SMsplice 3SS: [873]
Partition function (log Z): -13.995873623819922

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.27003023997776027
Position 218: 0.1401547755741643
Position 269: 0.11300510396878043
Position 256: 0.08017620531089797
Position 581: 0.06357936870000531
Position 275: 0.048821091567197786
Position 4: 0.04221468748750588
Position 583: 0.03965605813831501
Position 290: 0.03759908198266086
Position 179: 0.029948937738073774
Position 628: 0.026068653590014625
Position 296: 0.017423105275985666
Position 228: 0.015062575710801407
Position 751: 0.011679374985805142
Position 354: 0.005206529516408745
Position 250: 0.00505117750556361
Position 651: 0.004969336306527257
Position 8: 0.004576586616148401
Position 325: 0.004323460500421219
Position 465: 0.0034302355673443436
Position 709: 0.003266090890819171
Position 266: 0.003088201393635278
Position 367: 0.0030182845067165107
Position 1098: 0.0029878648527626073
Position 245: 0.002906738906558621
Position 165: 0.0027890792750910956
Position 212: 0.002789016137525644
Position 951: 0.0022420884107509412
Position 1111: 0.0020760953464608856
Position 1666: 0.0019456476844282207
Position 572: 0.0018947073381150657
Position 669: 0.001762698575077457
Position 10: 0.0015116582124845564
Position 209: 0.0014215017282629458
Position 12: 0.0013528087281949265
Position 14: 0.0012604574530821473
Position 220: 0.0011092514446842763
Position 16: 0.0010749926736762035
Position 385: 0.0009756060207211348
Position 189: 0.0008773491643503462
Position 237: 0.0008619324074945294
Position 18: 0.0008541437067325839
Position 701: 0.0007735096444629416
Position 457: 0.0007227646124161373
Position 20: 0.0006782403414316012
Position 247: 0.0006296159475908354
Position 1682: 0.0005944795365672314
Position 285: 0.0005866430957553665
Position 2610: 0.000556613761329966
Position 22: 0.0005382250651603354
Position 467: 0.0005269542627652567
Position 258: 0.0005258759554253488
Position 199: 0.0004536386197354176
Position 479: 0.0004495188712481084
Position 24: 0.0004268545992037587
Position 374: 0.0003858063798958931
Position 784: 0.000377696465187977
Position 26: 0.0003383295127806622
Position 1824: 0.00030024208958036373
Position 399: 0.0002861856867810692
Position 277: 0.0002799557015163673
Position 28: 0.0002680145079175003
Position 596: 0.00026100778867001374
Position 2031: 0.00025692902782756516
Position 1208: 0.00023520086704761014
Position 1446: 0.00021904121554472742
Position 30: 0.00021220436450923407
Position 54: 0.00020874471184241267
Position 335: 0.00019767703664135987
Position 306: 0.00019173188880868778
Position 319: 0.0001810361344125223
Position 314: 0.00017168243515142684
Position 491: 0.00017042642597461284
Position 32: 0.00016793861401821335
Position 1662: 0.00016328470050038792
Position 935: 0.00015146394443021075
Position 34: 0.00013285347022013377
Position 2161: 0.00012963227044201272
Position 348: 0.00012799778925621933
Position 1127: 0.00012739756094191243
Position 1686: 0.00012287399048100994
Position 287: 0.00011482534016202498
Position 943: 0.00011471659139079559
Position 298: 0.00010535724377454222
Position 36: 0.0001050628926178567
Position 821: 9.767877240161794e-05
Position 1048: 9.380664557438093e-05
Position 38: 8.306323261672412e-05
Position 1343: 7.899348264079241e-05
Position 369: 7.760267194697994e-05
Position 476: 7.456152966820722e-05
Position 308: 7.339170275185102e-05
Position 358: 6.849902064029973e-05
Position 239: 6.723715553223957e-05
Position 40: 6.565680325187102e-05
Position 405: 5.986910364018986e-05
Position 802: 5.976332938213563e-05
Position 1136: 5.7960162183800536e-05
Position 361: 5.7352490581166486e-05
Position 1130: 5.581765824431472e-05
Position 839: 5.3859268979162776e-05
Position 42: 5.189055772938494e-05
Position 345: 5.020157488099248e-05
Position 356: 4.9526736340326806e-05
Position 1852: 4.378797781832575e-05
Position 1887: 4.116494878977434e-05
Position 44: 4.100690927867604e-05
Position 60: 3.829541057471494e-05
Position 222: 3.6793667437921864e-05
Position 2565: 3.639843909425106e-05
Position 703: 3.63070144450488e-05
Position 800: 3.598310699338679e-05
Position 1912: 3.578083028713084e-05
Position 858: 3.4872299712277214e-05
Position 327: 3.40224261072534e-05
Position 1023: 3.319682317704567e-05
Position 46: 3.2404304753428815e-05
Position 2178: 3.0693012990046314e-05
Position 201: 3.0228186499433023e-05
Position 316: 2.648753454618037e-05
Position 1012: 2.6305438174634322e-05
Position 48: 2.5101764169660647e-05
Position 50: 2.0082581371637008e-05
Position 260: 1.725876352996957e-05
Position 58: 1.6273730452702612e-05
Position 2154: 1.6253066788493517e-05
Position 1161: 1.530089235631696e-05
Position 1778: 1.403296206875602e-05
Position 66: 1.2434148713342413e-05
Position 1321: 1.2294726294311242e-05
Position 371: 1.1382337405865051e-05
Position 1072: 1.1203605169546386e-05
Position 1244: 1.1014736710024988e-05
Position 1182: 1.0738678280929105e-05
Position 1975: 9.116323895352911e-06
Position 279: 8.727138971505356e-06
Position 1272: 8.188598598364729e-06
Position 794: 7.930995142760765e-06
Position 1199: 7.669238990987017e-06
Position 1508: 7.012914518147857e-06
Position 62: 6.213034578469596e-06
Position 1475: 6.1629626222545896e-06
Position 2617: 5.258532908817055e-06
Position 887: 4.996282307496706e-06
Position 52: 4.123730949944387e-06
Position 1814: 3.783645705896371e-06
Position 1494: 3.485897944546805e-06
Position 1632: 3.147148985858189e-06
Position 300: 2.914303156302876e-06
Position 1384: 2.3848170773587604e-06
Position 1374: 2.319654789035399e-06
Position 1215: 1.9700802669877956e-06
Position 1607: 1.842237326428409e-06
Position 1588: 1.6283587869719025e-06
