Gene = Gm26897
index = 475
Annotated 5SS: [34]
Annotated 3SS: [591]
SMsplice 5SS: [9]
SMsplice 3SS: [400]
Partition function (log Z): -11.786948110981063

Sorted 5' Splice Sites (High to Low Probability):
Position 9: 0.6445666511107858
Position 366: 0.23357850324684623
Position 326: 0.048257149928228306
Position 319: 0.031608066185060055
Position 103: 0.016799137147578278
Position 255: 0.01248125007450376
Position 109: 0.010329754766810155
Position 215: 0.005352061250714994
Position 139: 0.003176437343179938
Position 178: 0.0027371058817598046
Position 149: 0.0025784540748812978
Position 330: 0.0023699948396583943
Position 51: 0.001964254610322211
Position 79: 0.0018263667776852533
Position 42: 0.001390604279202377
Position 157: 0.0013688536146359966
Position 265: 0.0009949110352675502
Position 278: 0.0008118562518075572
Position 287: 0.000519881600112933
Position 67: 0.0004393673885337443
Position 90: 0.00030822047314167357
Position 346: 0.00014673734665046547
Position 142: 0.00013983920436694841
Position 421: 8.059665670773475e-05
Position 539: 6.80158045310749e-05
Position 210: 5.476842889451892e-05
Position 159: 4.3978983401518595e-05
Position 457: 2.8338391726563698e-05
Position 451: 2.3435964711809225e-05
Position 565: 2.3174817247963353e-05
Position 381: 1.4552987526074815e-05
Position 554: 1.4238451377459779e-05
Position 383: 8.943947037999397e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 400: 0.4254962865934026
Position 591: 0.2468170345489832
Position 138: 0.2390619743645327
Position 462: 0.07367228335430476
Position 270: 0.010814950360670768
Position 274: 0.005481691630153247
Position 220: 0.003874393828069721
Position 318: 0.00301274284669197
Position 442: 0.0029313870267035844
Position 609: 0.0015124075491324482
Position 553: 0.00125413011938709
Position 523: 0.0010641278286884993
Position 403: 0.0010433765862864586
Position 508: 0.0009966444561685648
Position 112: 0.0008384528632146786
Position 528: 0.0008234251550929994
Position 504: 0.0005180197097865971
Position 107: 0.0005031909604030435
Position 436: 0.0004899760704329902
Position 241: 0.0004822193424540554
Position 205: 0.00039619975134945863
Position 489: 0.0003880677673278256
Position 486: 0.00037752462511764776
Position 603: 0.0002834359216066998
Position 373: 0.0002709707340703681
Position 370: 0.00025302309228520184
Position 188: 0.00023465421466354827
Position 222: 0.00021562542717776695
Position 336: 0.0002036451818042871
Position 408: 0.0001385697817462996
Position 340: 0.00013426887171630433
Position 568: 7.170174535142068e-05
Position 426: 6.238490303002164e-05
Position 525: 6.066355806849185e-05
Position 199: 5.468263685160829e-05
Position 346: 5.261541173735544e-05
Position 632: 5.131781445830066e-05
Position 295: 3.8497919142716786e-05
Position 622: 2.1249454729568852e-05
Position 410: 1.8642400093540772e-05
Position 564: 1.790633861521993e-05
Position 636: 1.3070730504039453e-05
Position 248: 1.2922070607900976e-05
Position 278: 1.0665987114841313e-05
Position 600: 1.0124045327129682e-05
Position 244: 7.576040800276194e-06
Position 615: 6.828944563989082e-06
Position 290: 3.2999716714023737e-06
Position 283: 2.651849243815707e-06
Position 300: 1.91550435827137e-06
Position 412: 8.044601723894008e-07
Position 611: 5.433559355152197e-07
Position 421: 4.922481788202763e-07
Position 287: 2.4491091326052295e-07
