Gene = Tmem42
index = 1120
Annotated 5SS: [245 987]
Annotated 3SS: [ 839 1512]
SMsplice 5SS: [245 987]
SMsplice 3SS: [ 839 1362]
Partition function (log Z): -7.004105716207333

Sorted 5' Splice Sites (High to Low Probability):
Position 245: 0.9542183469228248
Position 987: 0.804762380820486
Position 1478: 0.09406075639969087
Position 492: 0.06444431338708198
Position 1023: 0.03758431975813968
Position 745: 0.03721727031469224
Position 63: 0.015435989237564176
Position 1487: 0.009539986714706263
Position 1961: 0.002932475888138262
Position 1395: 0.0027528593493216665
Position 1835: 0.002506640646789459
Position 771: 0.0012413700578721661
Position 683: 0.00105326294164997
Position 999: 0.0008962622448711857
Position 760: 0.0008356329997351187
Position 960: 0.000723081406076616
Position 15: 0.0005960539741462116
Position 739: 0.0005876311284494212
Position 78: 0.000572246545825173
Position 795: 0.000570149786457957
Position 1278: 0.0004478514922518717
Position 1644: 0.0003437913820585697
Position 1463: 0.00032813245101974105
Position 1533: 0.0003190801587630429
Position 840: 0.00031665607387090035
Position 1560: 0.0003088884785149258
Position 184: 0.0003023106746571431
Position 1677: 0.0002592572830373836
Position 635: 0.00021800803119708577
Position 1220: 0.00015885511751017686
Position 1657: 0.00013600652979664596
Position 991: 0.0001238142236414552
Position 447: 0.00012231896706303951
Position 1653: 0.00011081374095145065
Position 1714: 0.0001090513487554785
Position 1343: 0.00010873220481679844
Position 1215: 0.00010492766419753868
Position 172: 9.723514013874834e-05
Position 121: 8.502815285570127e-05
Position 1027: 8.103952301049916e-05
Position 1817: 8.044483604390371e-05
Position 1398: 7.978459826083598e-05
Position 1016: 5.882465372564468e-05
Position 196: 5.404427490194207e-05
Position 1117: 5.213096842788066e-05
Position 627: 4.2546268160850075e-05
Position 1293: 4.24195865265938e-05
Position 640: 4.0769044190861e-05
Position 88: 3.926711226794137e-05
Position 1706: 3.812544128429878e-05
Position 180: 3.431090510694984e-05
Position 925: 3.330589513301323e-05
Position 534: 3.261239090248557e-05
Position 1985: 2.9505368329309093e-05
Position 1611: 2.7521947294636182e-05
Position 480: 2.5245128916506908e-05
Position 1885: 2.3902986122951792e-05
Position 1858: 2.205053032809041e-05
Position 7: 2.101054443695433e-05
Position 1289: 1.939009000250645e-05
Position 899: 1.8238615084226567e-05
Position 711: 1.7690469012523702e-05
Position 70: 1.6476699439705674e-05
Position 1757: 1.504445471215872e-05
Position 935: 1.4404735346620966e-05
Position 1500: 1.3834184211618922e-05
Position 1206: 1.2915491157940281e-05
