Gene = CG7382
index = 968
Annotated 5SS: [214 685]
Annotated 3SS: [274 739]
SMsplice 5SS: [214 685]
SMsplice 3SS: [274 739]
Partition function (log Z): 0.39903601649007747

Sorted 5' Splice Sites (High to Low Probability):
Position 685: 0.997231972754627
Position 214: 0.9397323541998254
Position 239: 0.022001073773088315
Position 43: 0.01336802154576764
Position 206: 0.0042038978185295695
Position 155: 0.0024917550639145655
Position 406: 0.0015168024933463395
Position 374: 0.0007751356390488002
Position 218: 0.0006522466766517281
Position 689: 0.0003767840738185999
Position 38: 0.00029671813828378055
Position 328: 9.621984515975858e-05
Position 511: 7.826091060211997e-05
Position 163: 6.744537768725199e-05
Position 415: 5.321419537250547e-05
Position 691: 4.294066385502848e-05
Position 750: 3.915015329253887e-05
Position 420: 2.4073209622879894e-05
Position 184: 1.6319814120696114e-05
Position 316: 1.475052331738406e-05
Position 675: 1.165404526161268e-05
Position 527: 8.90893752846418e-06
Position 664: 6.318967402722062e-06
Position 491: 4.0279385034644676e-06
Position 825: 3.273915150539284e-06
Position 47: 2.7110204508888076e-06
Position 772: 1.7934351244025302e-06
Position 483: 1.4136017001446215e-06
Position 637: 1.3255232536432743e-06
Position 77: 9.4028040756316e-07
Position 278: 7.242317530179057e-07
Position 74: 6.381903277487398e-07
Position 741: 6.245645912099417e-07
Position 496: 5.858867119321128e-07
Position 55: 5.73660323965439e-07
Position 566: 2.882578174574848e-07
Position 853: 2.735925254644281e-07
Position 114: 2.4067360932735204e-07
Position 493: 1.7519328744279815e-07
Position 630: 1.4132817308214854e-07
Position 86: 1.3669576185903554e-07
Position 580: 9.873942609294662e-08
Position 318: 4.259109309691616e-08
Position 765: 3.834618598611121e-08
Position 760: 3.67729825147012e-08
Position 134: 1.647412065697873e-08
Position 776: 4.636569918593718e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.997705691522775
Position 274: 0.9337341334173437
Position 303: 0.036984523928344226
Position 154: 0.007969073102111963
Position 96: 0.002134872597448391
Position 452: 0.0021134990310413006
Position 122: 0.0006965710315771598
Position 439: 0.0006638565365748798
Position 315: 0.00023882221913488884
Position 488: 0.0002154617518396097
Position 540: 0.00018796885000531478
Position 516: 0.00011606045147791702
Position 238: 8.665654541119626e-05
Position 572: 5.070322902698358e-05
Position 458: 4.526844507941596e-05
Position 881: 3.1501188211181824e-05
Position 817: 3.069179521065965e-05
Position 403: 2.301068604289266e-05
Position 502: 2.269265059699716e-05
Position 760: 1.4626465722365465e-05
Position 348: 1.3999677839696727e-05
Position 560: 1.1926291966734783e-05
Position 200: 1.0294560452636174e-05
Position 741: 7.239622653712784e-06
Position 851: 5.035901273833738e-06
Position 642: 3.5913324208363177e-06
Position 897: 2.5330723747492852e-06
Position 204: 1.8728545005552418e-06
Position 576: 1.4005367067354132e-06
Position 630: 1.2695088996339576e-06
Position 847: 3.0976290655246114e-07
Position 669: 2.7959302248624883e-07
Position 345: 2.3797759226663365e-07
Position 650: 1.3567636910748977e-07
Position 612: 1.268702889005391e-07
Position 708: 7.567838086301851e-08
Position 593: 5.17643305995214e-08
Position 600: 2.3814244270208648e-08
Position 354: 2.0334751084501773e-08
Position 374: 1.826577536585008e-08
Position 910: 6.624262472631818e-09
Position 357: 2.009999645662814e-09
Position 366: 1.8944178909535433e-09
Position 184: 1.7806186904294018e-09
Position 907: 1.2807001762538133e-09
Position 657: 7.951448868119617e-10
Position 680: 5.698710743131503e-10
Position 441: 3.4296795419403196e-10
Position 675: 3.091900299243103e-10
Position 683: 2.2070314650685194e-10
Position 552: 3.735240024577648e-13
