Gene = CG42553
index = 680
Annotated 5SS: [ 243  626 1238]
Annotated 3SS: [ 298  685 1293]
SMsplice 5SS: [ 243  626 1238]
SMsplice 3SS: [ 298  685 1293]
Partition function (log Z): -0.45115893440166366

Sorted 5' Splice Sites (High to Low Probability):
Position 626: 0.9927774787229114
Position 243: 0.9305091172091717
Position 1238: 0.714388504175875
Position 848: 0.3045247119531708
Position 793: 0.047591163782735306
Position 201: 0.008161512553655263
Position 1217: 0.006986940524317976
Position 1139: 0.002647305000955916
Position 977: 0.002195328275790711
Position 478: 0.0019706651148022752
Position 805: 0.0012543273993987256
Position 852: 0.0012004707410634317
Position 639: 0.0011306842233965988
Position 881: 0.0005771055793185005
Position 1196: 0.0005456468831763563
Position 1025: 0.000522760021402672
Position 313: 0.0003253440556573228
Position 1152: 0.0003224996801823427
Position 488: 0.00026269002580266767
Position 1257: 0.00022453495724558773
Position 342: 0.00019455926407902237
Position 827: 0.00013144804280601334
Position 61: 9.190274930341549e-05
Position 299: 9.038924013261956e-05
Position 1091: 6.920155030705966e-05
Position 1343: 6.873660964200588e-05
Position 192: 5.6788544243205284e-05
Position 135: 5.3909746817458374e-05
Position 600: 4.7049558272670324e-05
Position 1079: 4.3944899665966276e-05
Position 1125: 4.3307686891296884e-05
Position 1073: 4.226809076180838e-05
Position 1011: 3.569327239284096e-05
Position 749: 3.509686524490966e-05
Position 988: 3.502447019587631e-05
Position 1167: 3.233713058518635e-05
Position 482: 2.666316027121789e-05
Position 317: 2.455671175203133e-05
Position 247: 1.8983736596974436e-05
Position 278: 1.6119324777849152e-05
Position 52: 1.2613330024956522e-05
Position 508: 1.1717596782975991e-05
Position 689: 9.392847190256764e-06
Position 1279: 9.138695495473199e-06
Position 190: 6.289182550797137e-06
Position 610: 6.039171483847722e-06
Position 381: 4.25316206438951e-06
Position 536: 2.4822455864730392e-06
Position 555: 2.1095438697984544e-06
Position 427: 1.1722261566614501e-06
Position 1295: 1.0026445251167863e-06
Position 413: 5.469011820775413e-07
Position 557: 3.513617652256136e-07
Position 395: 2.1568424625186586e-07
Position 1270: 1.6648551374193078e-07
Position 76: 1.290047973294252e-07
Position 1315: 1.2619241593910502e-07
Position 350: 1.1616917258949091e-07
Position 534: 7.386408348338594e-08
Position 512: 6.946028127627181e-08
Position 458: 6.168037203752886e-08
Position 449: 5.309892356222989e-08
Position 1283: 4.996757488911636e-08
Position 1303: 1.9979976526446356e-08
Position 398: 1.0293133427021236e-08
Position 1327: 6.436966614128982e-09
Position 1265: 4.826552343748495e-09
Position 438: 2.599973656972241e-09
Position 1309: 5.546334695164098e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 685: 0.9418615331308615
Position 298: 0.9141897885097287
Position 1293: 0.7345823499299013
Position 910: 0.27047414374762674
Position 1028: 0.07822976701069982
Position 689: 0.02770694168157294
Position 852: 0.014419645092369112
Position 312: 0.011854262509233243
Position 1009: 0.007305102955202411
Position 392: 0.004942376460023399
Position 342: 0.0033363189111091773
Position 432: 0.0022201167008657637
Position 1327: 0.0018143137963157465
Position 988: 0.001453946573052435
Position 322: 0.0012251291504786232
Position 776: 0.001083704658812642
Position 339: 0.0005479036725581446
Position 1167: 0.0004851839467953384
Position 715: 0.0003540418045806311
Position 824: 0.00012441457578910977
Position 398: 0.00011150344426463525
Position 731: 9.374066025533715e-05
Position 1182: 7.32228580366024e-05
Position 438: 7.246329022570213e-05
Position 1389: 6.93512163519833e-05
Position 123: 6.851198050983138e-05
Position 568: 6.335119458296328e-05
Position 395: 6.01999852871292e-05
Position 616: 5.1494030002220745e-05
Position 284: 4.4977010353162094e-05
Position 962: 4.440254299442147e-05
Position 992: 3.9225676835262524e-05
Position 540: 3.729731355543654e-05
Position 889: 3.668253719517714e-05
Position 478: 3.602632665559608e-05
Position 1342: 3.5385224961631755e-05
Position 652: 2.99713106608285e-05
Position 1109: 2.6082902458281236e-05
Position 487: 2.3891022497733665e-05
Position 1210: 2.1419909212983547e-05
Position 427: 2.138044883041116e-05
Position 120: 9.560575323198173e-06
Position 1226: 8.594716397344243e-06
Position 508: 7.907790546429032e-06
Position 1152: 7.729106772731712e-06
Position 918: 5.374649354860777e-06
Position 494: 3.958228786607764e-06
Position 528: 3.368353197877739e-06
Position 1347: 3.1516306204951777e-06
Position 1382: 2.9892117244135353e-06
Position 498: 2.8386943021904654e-06
Position 952: 2.7085140559918585e-06
Position 110: 2.3612802199287963e-06
Position 555: 2.048989310403688e-06
Position 98: 1.909786308119568e-06
Position 1350: 1.6611386615038872e-06
Position 1048: 1.148877668455667e-06
Position 152: 8.123926120764325e-07
Position 656: 7.11806307513408e-07
Position 131: 6.466444758766077e-07
Position 924: 5.842227908310525e-07
Position 278: 5.491296807024215e-07
Position 639: 5.310641647214421e-07
Position 600: 4.938188568312098e-07
Position 196: 2.721771851985585e-07
Position 1011: 2.3218439661749852e-07
Position 618: 2.2821279347073273e-07
Position 1237: 2.0032359162025746e-07
Position 242: 1.9659289010292775e-07
Position 135: 1.6106446646325422e-07
Position 1231: 1.3009931349053439e-07
Position 201: 8.892323256064411e-08
Position 591: 5.716077843147893e-08
Position 574: 5.6702341589215845e-08
Position 1147: 3.810290612630253e-08
Position 447: 2.496324532978363e-08
Position 218: 2.2055911400783973e-08
Position 586: 2.0173354023421134e-08
Position 1036: 1.1472436184253605e-08
Position 1221: 9.035956890398458e-09
Position 1357: 5.634914550777996e-09
Position 517: 4.758245976876688e-09
Position 180: 3.6363390951102926e-09
Position 96: 3.307465647525603e-09
Position 964: 2.9141818417376847e-09
Position 206: 2.40499160527575e-09
Position 548: 2.377603866320676e-09
Position 158: 1.6718833726424023e-09
Position 1361: 1.3542397476122507e-09
Position 149: 7.930932946780649e-10
Position 625: 4.848353260252323e-10
Position 222: 3.4312802638398775e-10
Position 105: 3.2420853318276526e-10
Position 171: 3.00670493421585e-10
Position 926: 2.899789004242998e-10
Position 733: 2.6632935276511145e-10
Position 449: 2.092221126000526e-10
Position 1052: 7.750229531298732e-11
Position 1057: 1.3629297884934712e-11
Position 162: 7.050987993974225e-12
Position 224: 2.30289349437816e-12
