Gene = CG18131
index = 437
Annotated 5SS: [ 200  495 1051]
Annotated 3SS: [ 405  562 1186]
SMsplice 5SS: [ 200  495 1051]
SMsplice 3SS: [ 313  562 1186]
Partition function (log Z): 1.54339073085089

Sorted 5' Splice Sites (High to Low Probability):
Position 495: 0.957758072957428
Position 200: 0.8332593704626129
Position 1051: 0.801477786589263
Position 934: 0.18778199564882767
Position 2037: 0.03890508739392104
Position 340: 0.028765142499309403
Position 174: 0.02188097162472834
Position 1347: 0.013636619453323227
Position 1960: 0.009179005370187083
Position 781: 0.008704501426600874
Position 1382: 0.006628164809033174
Position 1088: 0.006512898091722042
Position 323: 0.005911670424512273
Position 1112: 0.005574116367573817
Position 1096: 0.00549704324741973
Position 178: 0.0026152529484866766
Position 1939: 0.0019986534125238844
Position 313: 0.001993654496988127
Position 981: 0.0019304207668910493
Position 183: 0.0012898256144434892
Position 2077: 0.0012786969346458325
Position 1124: 0.0008173712676858926
Position 193: 0.0004509780139229432
Position 1890: 0.00042507149499282907
Position 18: 0.0003747027519941817
Position 359: 0.0003332827683374257
Position 772: 0.0002983547970867824
Position 256: 0.0002873709557644021
Position 690: 0.0002711052427325175
Position 508: 0.00023295661629000146
Position 1887: 0.00012724770611313688
Position 812: 0.00010228306924306503
Position 985: 7.539746037528772e-05
Position 733: 7.221067431201804e-05
Position 224: 6.880106382441026e-05
Position 1925: 6.796955100987217e-05
Position 1590: 6.730712018024786e-05
Position 758: 6.131300342369938e-05
Position 204: 5.8633647210435784e-05
Position 668: 5.109961097254867e-05
Position 371: 4.6848226704489893e-05
Position 1511: 3.9879950048596504e-05
Position 1564: 3.9274801358804615e-05
Position 867: 3.790508015164895e-05
Position 601: 2.93085492687306e-05
Position 626: 2.407130661439969e-05
Position 520: 2.3775483274575653e-05
Position 790: 2.3279337074772068e-05
Position 1592: 2.268191948913678e-05
Position 1645: 1.846351012963428e-05
Position 190: 1.8108351092480636e-05
Position 639: 1.4575211902835789e-05
Position 692: 1.1572699830041762e-05
Position 1796: 1.0156500197692677e-05
Position 140: 9.379492152378639e-06
Position 731: 8.621135090940117e-06
Position 1612: 6.3095180989422485e-06
Position 392: 5.496851943689926e-06
Position 302: 4.748798544226493e-06
Position 1584: 4.406058802784244e-06
Position 1414: 4.209601895204e-06
Position 187: 4.030102051182755e-06
Position 215: 3.6210613128386823e-06
Position 96: 3.4349068107463972e-06
Position 1975: 3.2114339958888095e-06
Position 751: 2.90043811350066e-06
Position 631: 2.727115062340891e-06
Position 237: 1.7845494362188337e-06
Position 938: 1.6615968492140344e-06
Position 1674: 1.4657748611325217e-06
Position 575: 1.3404079067024703e-06
Position 1866: 1.0427735795756628e-06
Position 950: 8.795112420506903e-07
Position 976: 8.78568070989299e-07
Position 2021: 7.012322884765233e-07
Position 2055: 6.125891306995338e-07
Position 1456: 5.556000528320464e-07
Position 652: 4.721711456243753e-07
Position 83: 4.557824742041959e-07
Position 418: 4.034812601197178e-07
Position 1783: 3.580523782005683e-07
Position 85: 2.9935506937040953e-07
Position 398: 2.2549300896819518e-07
Position 101: 1.972479355475264e-07
Position 2086: 6.038290598027695e-08
Position 375: 4.8235615453889e-08
Position 562: 2.794288843969342e-08
Position 2101: 5.52935240076205e-09
Position 1178: 9.814930471846069e-11
Position 1180: 3.501723454497292e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1186: 0.9854610348126845
Position 562: 0.9410678249494354
Position 313: 0.36538799952162937
Position 405: 0.3350320191045088
Position 392: 0.11248258454550898
Position 2101: 0.04920929162861357
Position 408: 0.04003885173310475
Position 290: 0.019633175011109463
Position 575: 0.012238442992396292
Position 1198: 0.012047955764726746
Position 1426: 0.011955737807130766
Position 1001: 0.011645330817748982
Position 897: 0.010178984904172354
Position 1004: 0.007707255642370355
Position 846: 0.006132486108914192
Position 1414: 0.006112132684880586
Position 359: 0.0036635643854126274
Position 363: 0.0031028626416018043
Position 2140: 0.003007651338215379
Position 464: 0.0021782004390730634
Position 981: 0.002035132565793353
Position 1450: 0.0008783156536398101
Position 1222: 0.0008328404203288547
Position 233: 0.0006370581043434257
Position 579: 0.0006300982614824354
Position 1473: 0.0005015623883669312
Position 237: 0.00037827575474069824
Position 70: 0.00031661718658887266
Position 1651: 0.00021060117256637057
Position 1504: 0.00020930018381074087
Position 1213: 0.00019827853942638816
Position 1679: 0.00019619124521407576
Position 1501: 0.00016109060399668726
Position 1711: 0.00015579264115181364
Position 333: 0.00014097651044808678
Position 668: 0.00012421074502646156
Position 710: 0.00012381069651920066
Position 432: 0.0001177943343388863
Position 1952: 8.924382963370669e-05
Position 758: 7.922762364783083e-05
Position 1732: 7.554965564308838e-05
Position 2149: 5.933763082602053e-05
Position 1117: 5.804823709761987e-05
Position 1687: 5.781830370071312e-05
Position 1188: 5.344332521815347e-05
Position 518: 5.0699764359556304e-05
Position 908: 4.829148083185587e-05
Position 1760: 4.795165653725685e-05
Position 1231: 4.7828188939477646e-05
Position 1112: 4.682436319892436e-05
Position 682: 3.593958838289445e-05
Position 1789: 3.5370732439446654e-05
Position 330: 3.074012476169581e-05
Position 1027: 2.6306729747315156e-05
Position 83: 2.612785626331665e-05
Position 636: 2.5924039886121073e-05
Position 1228: 2.4432680551360674e-05
Position 1009: 2.3308779467347395e-05
Position 1456: 2.0939827462725588e-05
Position 96: 1.3696117083895267e-05
Position 1819: 1.359587590581209e-05
Position 470: 1.2359066434702516e-05
Position 822: 1.1434459871797446e-05
Position 943: 1.1428479916090801e-05
Position 714: 1.0069216816668468e-05
Position 1439: 8.659631194761515e-06
Position 1209: 7.255259924820399e-06
Position 1630: 7.228416151818883e-06
Position 1696: 6.720661525309059e-06
Position 741: 5.785084950375231e-06
Position 1243: 5.553554699051671e-06
Position 1507: 4.446780645609168e-06
Position 439: 3.7260343075882e-06
