Gene = CG4968
index = 854
Annotated 5SS: [198 572]
Annotated 3SS: [271 635]
SMsplice 5SS: [198 572]
SMsplice 3SS: [271 619]
Partition function (log Z): -0.8692395666838458

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9972873508558934
Position 572: 0.9374797257027149
Position 727: 0.003073602625422521
Position 382: 0.0029585111676561486
Position 952: 0.0018838310240631936
Position 744: 0.000870813965337579
Position 543: 0.000598065821528311
Position 757: 0.0005608549838525065
Position 747: 0.0005309704976599234
Position 388: 0.0003915609013268684
Position 420: 0.0003848227491038145
Position 741: 0.00024057867628186915
Position 626: 0.00015207794271091096
Position 74: 0.00012705966376599776
Position 69: 0.00011474132997892307
Position 322: 0.00010121190725752817
Position 1037: 8.733767906118228e-05
Position 202: 5.024209114040847e-05
Position 576: 3.0249113632014474e-05
Position 508: 1.9839869098941168e-05
Position 293: 1.909734391293386e-05
Position 454: 1.511571693938949e-05
Position 487: 7.995713049593279e-06
Position 657: 4.417151708401154e-06
Position 584: 3.469423448914573e-06
Position 690: 3.4507109256032378e-06
Position 109: 3.2120580857671578e-06
Position 524: 2.8487257346429076e-06
Position 49: 2.4342054541432367e-06
Position 960: 2.271678248530874e-06
Position 921: 2.1708288130000282e-06
Position 701: 1.961355543776237e-06
Position 474: 1.6332474157631558e-06
Position 863: 1.5229084932944872e-06
Position 336: 1.24737058585744e-06
Position 373: 1.025467847194786e-06
Position 932: 7.543176425422634e-07
Position 852: 5.12827080973996e-07
Position 104: 3.6301741434482104e-07
Position 101: 1.76960618913031e-07
Position 131: 1.4383413836532392e-07
Position 943: 8.799877654622103e-08
Position 645: 6.130525044475639e-08
Position 304: 6.116798735646146e-08
Position 635: 2.1762564741710562e-08
Position 927: 4.65432417589984e-09
Position 836: 3.947825977217018e-09
Position 925: 1.9601243088271493e-09
Position 630: 1.2968931605635595e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 271: 0.9936275924554537
Position 619: 0.7849317005045878
Position 635: 0.14684574165009012
Position 675: 0.005036856408321209
Position 782: 0.00337469459992536
Position 816: 0.003341373957401012
Position 474: 0.0022981095980140432
Position 653: 0.0021370402255896127
Position 336: 0.00185168598998939
Position 1020: 0.0011390377938789017
Position 1096: 0.0005507608068347595
Position 484: 0.0003049199112760274
Position 454: 0.000280772892427763
Position 1063: 0.0002728883299222017
Position 297: 0.0001747055564228637
Position 661: 0.00012255627474460972
Position 276: 0.00010125909201251084
Position 304: 9.737280626610789e-05
Position 725: 9.548924306373618e-05
Position 1060: 7.294270374251521e-05
Position 382: 7.05154215941755e-05
Position 176: 6.159008845717037e-05
Position 678: 5.2020702805480005e-05
Position 645: 4.5639780965042135e-05
Position 785: 3.7158011583710905e-05
Position 1070: 1.792357175069417e-05
Position 710: 1.5286970931348947e-05
Position 361: 1.2987955125169444e-05
Position 388: 6.614732599516366e-06
Position 951: 5.395512678764608e-06
Position 116: 4.2003632448786736e-06
Position 367: 3.638766999101651e-06
Position 173: 3.246874638464785e-06
Position 857: 3.130605142873749e-06
Position 487: 2.8875994143695066e-06
Position 869: 2.8113440783900338e-06
Position 696: 2.0820584803014075e-06
Position 581: 2.0385954249658553e-06
Position 852: 1.8207864721589524e-06
Position 118: 1.3163183032712907e-06
Position 543: 1.2023235595387605e-06
Position 101: 9.382788576420427e-07
Position 301: 9.160867310622777e-07
Position 128: 8.726528542580755e-07
Position 735: 8.347760942557914e-07
Position 788: 7.780399159356602e-07
Position 228: 6.157548324412971e-07
Position 109: 5.573388209745434e-07
Position 685: 5.236672256432678e-07
Position 833: 5.000205907668613e-07
Position 529: 3.80926992839855e-07
Position 921: 3.44344955204833e-07
Position 514: 2.9479294397761265e-07
Position 701: 2.501473860655131e-07
Position 195: 1.2320321896609652e-07
Position 508: 1.0709648319909922e-07
Position 556: 9.888985345912286e-08
Position 988: 9.59591142846389e-08
Position 965: 8.857337006259325e-08
Position 932: 5.979762384363126e-08
Position 243: 3.766942702065717e-08
Position 983: 2.6447661531937003e-08
Position 520: 2.5572212291285218e-08
Position 431: 1.3944605763400109e-08
Position 517: 7.930139588226623e-09
Position 505: 6.255462947544171e-09
Position 209: 6.11226139129883e-09
Position 346: 2.1947896820041935e-09
Position 722: 1.0512102245020892e-09
Position 197: 7.985554850004124e-10
Position 202: 1.585237925757664e-11
Position 992: 7.749819177023248e-14
