Gene = CG15435
index = 378
Annotated 5SS: [405]
Annotated 3SS: [474]
SMsplice 5SS: [405]
SMsplice 3SS: [474]
Partition function (log Z): -5.917626727270483

Sorted 5' Splice Sites (High to Low Probability):
Position 405: 0.9967191107323993
Position 164: 0.04033515761914343
Position 1364: 0.030841155270581705
Position 754: 0.011125327422012958
Position 1348: 0.00899837982509292
Position 236: 0.008282578458387913
Position 131: 0.008137676951937041
Position 54: 0.005319014551536847
Position 34: 0.0036968792617396713
Position 56: 0.0018934399899345781
Position 409: 0.0009790191683373291
Position 1204: 0.0008076905127611838
Position 1876: 0.0007634836380965027
Position 28: 0.0007319128186664715
Position 1182: 0.0004289536000253728
Position 1488: 0.00041752997132147186
Position 1831: 0.00041727016919708784
Position 1191: 0.00033273502186433
Position 613: 0.0002616370440231759
Position 1072: 0.00013901571348381186
Position 1354: 0.00013220736045556166
Position 186: 0.0001271455552853984
Position 161: 0.00012046780201095278
Position 425: 0.00012026518838860889
Position 1537: 9.058030986184628e-05
Position 49: 8.273003220731196e-05
Position 1902: 8.247285542243365e-05
Position 1212: 7.33171529107112e-05
Position 1859: 6.928617241276642e-05
Position 1134: 5.613803047386875e-05
Position 1918: 5.2823918474942124e-05
Position 247: 5.0829607510587176e-05
Position 1171: 4.4409680743541874e-05
Position 1796: 4.370334151951723e-05
Position 142: 4.2469938849982637e-05
Position 202: 3.8729664116837933e-05
Position 196: 3.8306390552769835e-05
Position 1735: 3.5714718611434895e-05
Position 509: 3.485139949693266e-05
Position 229: 3.328040818884057e-05
Position 184: 3.152618035961465e-05
Position 558: 2.5450139219368213e-05
Position 578: 2.384410838540943e-05
Position 1841: 2.3500208988273825e-05
Position 1483: 2.159186111292857e-05
Position 323: 2.136348998074566e-05
Position 682: 1.8060212686217745e-05
Position 1654: 1.564904162967785e-05
Position 1913: 1.5454903421490156e-05
Position 93: 1.3613030497564125e-05
Position 697: 9.715722802791121e-06
Position 819: 8.411202383576006e-06
Position 1884: 7.9913160216782e-06
Position 1511: 7.4613885232647565e-06
Position 1092: 7.1956839554482345e-06
Position 829: 6.598671835400673e-06
Position 1107: 6.131429911127901e-06
Position 1356: 5.489856533000973e-06
Position 1109: 5.1284317655506746e-06
Position 1904: 5.017349726537771e-06
Position 619: 4.108708452409614e-06
Position 347: 3.966190538059745e-06
Position 937: 3.518249966561625e-06
Position 147: 3.385397799798014e-06
Position 1152: 3.311047701480944e-06
Position 1664: 3.2730059447955463e-06
Position 1417: 2.8851830220693216e-06
Position 1240: 2.7027677234020943e-06
Position 1254: 2.646152667146952e-06
Position 1698: 2.4678218630054004e-06
Position 135: 1.7952946563140399e-06
Position 1910: 1.6761213760123563e-06
Position 541: 1.6185079481527432e-06
Position 738: 1.5037540445741078e-06
Position 1846: 9.846487027590613e-07
Position 944: 9.088893956417567e-07
