Gene = mRpL17
index = 1765
Annotated 5SS: [271]
Annotated 3SS: [332]
SMsplice 5SS: [271]
SMsplice 3SS: [332]
Partition function (log Z): -5.800593208509036

Sorted 5' Splice Sites (High to Low Probability):
Position 271: 0.9865260355808183
Position 762: 0.0702912047652014
Position 732: 0.06375260921965936
Position 653: 0.06250639987250652
Position 34: 0.045709137116062074
Position 441: 0.043960383760808235
Position 435: 0.027729307166801928
Position 48: 0.013108849615140361
Position 870: 0.00522621114645489
Position 185: 0.004905305315145796
Position 629: 0.004573965637217805
Position 524: 0.004180778392460062
Position 927: 0.0018726697902952782
Position 637: 0.0017280689353405833
Position 29: 0.0014779684744144557
Position 417: 0.0008450018685889093
Position 167: 0.0007394936969173165
Position 846: 0.0006934546707292441
Position 647: 0.0006352782654178767
Position 603: 0.00046309566823839
Position 1023: 0.0002598478038512437
Position 68: 0.0002458103377242945
Position 657: 0.0002441443431423293
Position 712: 0.00023133431964719462
Position 201: 0.0002125185984196112
Position 697: 0.0001835806326163182
Position 482: 0.0001742428551696105
Position 467: 0.0001611920481136471
Position 784: 0.00014411581401527784
Position 766: 0.00012614590453789256
Position 205: 0.00010881786558836325
Position 500: 7.849321750496488e-05
Position 18: 6.957713451985031e-05
Position 465: 6.386240833676577e-05
Position 837: 1.543971733765545e-05
Position 88: 1.5393672481550036e-05
Position 218: 1.287884659061586e-05
Position 688: 9.752242096366536e-06
Position 316: 8.809196426277985e-06
Position 821: 5.742089083156902e-06
Position 8: 3.7592655344620042e-06
Position 854: 3.6773714737973374e-06
Position 1094: 3.6531368899084828e-06
Position 797: 2.553141060416719e-06
Position 528: 2.5478668889239253e-06
Position 228: 2.1645612835861513e-06
Position 121: 1.468724447518075e-06
Position 239: 1.3418483434875563e-06
Position 113: 1.3292063540959801e-06
Position 254: 1.1629706745992992e-06
Position 962: 9.15491134531631e-07
Position 151: 7.63864295295096e-07
Position 1043: 6.941190995361249e-07
Position 193: 3.3152704753654676e-07
Position 974: 3.1501442664778774e-07
Position 716: 2.9666413274692145e-08
Position 102: 5.389167190805443e-09
Position 984: 3.523096669438907e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 332: 0.9275001679720598
Position 837: 0.150361301980098
Position 520: 0.0886202686741921
Position 108: 0.04752081827115507
Position 931: 0.042967708936220095
Position 795: 0.021587132140870685
Position 935: 0.012917581098267166
Position 998: 0.012267503055364745
Position 96: 0.011205055037026112
Position 821: 0.010585859749110674
Position 965: 0.0036540958377854703
Position 697: 0.0015845028927226627
Position 118: 0.001423341129154016
Position 489: 0.0013164278865034603
Position 250: 0.0012675021850211867
Position 700: 0.0012601941282509939
Position 316: 0.0011816650183261027
Position 1146: 0.0011158645452257051
Position 581: 0.0008404525790460726
Position 968: 0.0006708832609953512
Position 724: 0.0006668553738535302
Position 874: 0.000551465994454365
Position 1063: 0.0005161972570333935
Position 1002: 0.0002783250258820976
Position 434: 0.0002688040117741001
Position 82: 0.00021633070214791044
Position 797: 0.0002009925059413545
Position 846: 0.00015024256138798328
Position 500: 0.00010985910889253623
Position 425: 0.00010337918026263651
Position 1029: 8.835682609301996e-05
Position 147: 6.945953544407162e-05
Position 410: 3.942577598000765e-05
Position 888: 3.6817065099896655e-05
Position 745: 2.772916728249269e-05
Position 1100: 2.1409765669252435e-05
Position 166: 1.8098459905839904e-05
Position 736: 1.5517729796003666e-05
Position 882: 1.4685320691048907e-05
Position 943: 1.3234564922338922e-05
Position 668: 8.314029053043907e-06
Position 372: 7.966111012157528e-06
Position 876: 6.696600152625634e-06
Position 68: 6.335447256020254e-06
Position 870: 6.334452751104935e-06
Position 1105: 5.128963695883305e-06
Position 298: 4.600880776411094e-06
Position 1075: 4.136481052052096e-06
Position 712: 2.737981945012036e-06
Position 705: 2.4302586929654637e-06
Position 125: 2.4162907570283175e-06
Position 1043: 2.2972507342663917e-06
Position 135: 2.221100197765088e-06
Position 210: 1.777077332019911e-06
Position 1081: 1.2404261550486228e-06
Position 709: 7.872612840511643e-07
Position 657: 7.504226755472689e-07
Position 1121: 6.213315158076555e-07
Position 536: 5.394548420451345e-07
Position 180: 2.5491366714388375e-07
Position 216: 1.6750656081705556e-07
Position 455: 1.4857688280609703e-07
Position 275: 1.0464063229586136e-07
Position 189: 4.359680874784238e-08
Position 277: 3.2500411171784775e-08
Position 617: 1.141156032154848e-08
Position 634: 1.0019129761422664e-08
Position 1113: 6.965769056788668e-09
Position 626: 6.9489508618217964e-09
Position 629: 2.585108267517982e-09
Position 653: 8.957311611291282e-10
Position 622: 4.9582191690045284e-14
