Gene = RpL10
index = 1433
Annotated 5SS: [ 35 197 566 788]
Annotated 3SS: [ 165  259  624 1592]
SMsplice 5SS: [ 35 566 788]
SMsplice 3SS: [ 165  624 1592]
Partition function (log Z): -0.667436691236077

Sorted 5' Splice Sites (High to Low Probability):
Position 566: 0.9746815467359415
Position 35: 0.6630862983213183
Position 197: 0.5157707197568246
Position 1474: 0.2988867818943767
Position 792: 0.2667011099203607
Position 46: 0.2534960796344135
Position 1425: 0.12788006349404069
Position 1398: 0.08323771139996383
Position 1415: 0.02713781779489702
Position 1256: 0.021492346489975073
Position 363: 0.018659649252020256
Position 478: 0.016212678152860024
Position 1522: 0.012228025219469786
Position 814: 0.012085406668278035
Position 1502: 0.008680670757218815
Position 936: 0.007137589500264208
Position 1857: 0.007119046406255064
Position 39: 0.00647430249381459
Position 331: 0.0062435273879451565
Position 829: 0.005914914572189893
Position 737: 0.005381422797123686
Position 1340: 0.005226409602307846
Position 1344: 0.00511443620822914
Position 1741: 0.004255781936655385
Position 1108: 0.003926392643787082
Position 1010: 0.0029552960628570855
Position 671: 0.0026633452602421496
Position 680: 0.0016655037379222283
Position 763: 0.0013064021152977923
Position 769: 0.0012469511387001246
Position 209: 0.001241665823998775
Position 1444: 0.0011727454999348422
Position 703: 0.0010429348852117322
Position 780: 0.0009262070694125718
Position 756: 0.0007815433519927566
Position 1457: 0.0007579997025628496
Position 885: 0.0006840502108101434
Position 108: 0.0005169965644693261
Position 217: 0.0004966610286910992
Position 1320: 0.000444123598695787
Position 548: 0.00042630582370709004
Position 1994: 0.000425802160902895
Position 89: 0.0003983942912135367
Position 1689: 0.00037190440294689487
Position 723: 0.0003711587977944192
Position 801: 0.0003692601235110264
Position 859: 0.0003127164699794788
Position 944: 0.0002870522959761899
Position 1160: 0.0002725941670823359
Position 542: 0.0002711137735342683
Position 1787: 0.00022451637752438753
Position 690: 0.00020705965719809163
Position 2149: 0.00019336164493126193
Position 1681: 0.0001699285211173976
Position 299: 0.00015111761747622554
Position 235: 0.0001391325743615569
Position 684: 0.00012774638846078178
Position 1746: 0.00012737837470655445
Position 1792: 0.00011640321149756282
Position 1560: 0.00010970435490091094
Position 707: 0.00010956709136392576
Position 1383: 0.00010907152209644613
Position 1482: 8.622317816800574e-05
Position 284: 8.552086476421656e-05
Position 307: 7.244258002897499e-05
Position 2109: 7.201972812916748e-05
Position 1093: 6.92228115973661e-05
Position 380: 6.428264675394405e-05
Position 226: 5.88703481674332e-05
Position 310: 5.689098058704282e-05
Position 1221: 5.52371248214099e-05
Position 79: 5.3241559134176256e-05
Position 1465: 4.984330211500882e-05
Position 1115: 4.2963809732149735e-05
Position 470: 3.5182372484426844e-05
Position 465: 3.201673464648488e-05
Position 2018: 3.115030959452206e-05
Position 1967: 2.600087323560429e-05
Position 25: 2.353720068743474e-05
Position 16: 2.0234591050391457e-05
Position 1127: 1.8110910236593406e-05
Position 458: 1.775707393867826e-05
Position 1633: 1.757276526654905e-05
Position 522: 1.6773862902557805e-05
Position 1056: 1.5804526677799334e-05
Position 114: 1.5373273280070384e-05
Position 1239: 1.4776489195377397e-05
Position 1262: 1.4538743620171103e-05
Position 1390: 1.3445378119416162e-05
Position 72: 1.213120275313169e-05
Position 1419: 1.0735363012811557e-05
Position 1158: 9.947924509182757e-06
Position 18: 9.605579615658584e-06
Position 418: 9.226458006660558e-06
Position 393: 8.383395332872664e-06
Position 1846: 7.910223745621362e-06
Position 2113: 6.896663078627626e-06
Position 1379: 5.566306729644474e-06
Position 1777: 4.710800066668897e-06
Position 129: 3.963525608505653e-06
Position 2043: 3.927751078194065e-06
Position 1880: 3.478953289595813e-06
Position 312: 3.2618118262557177e-06
Position 2003: 2.765739543910658e-06
Position 1058: 2.677573489242795e-06
Position 119: 1.6098703830522042e-06
Position 598: 1.3964956232494472e-06
Position 421: 1.0492830079533124e-06
Position 545: 7.80364053134675e-07
Position 488: 6.375828282203028e-07
Position 230: 6.127750252705286e-07
Position 1083: 5.192843982764334e-07
Position 384: 5.146359814232951e-07
Position 904: 5.106917990463766e-07
Position 1367: 3.7054323385062967e-07
Position 586: 3.383142903875181e-07
Position 1924: 3.280369830749342e-07
Position 1885: 2.88029930411561e-07
Position 124: 2.6203367774180337e-07
Position 1570: 2.5669052669472065e-07
Position 168: 2.357213755574332e-07
Position 2032: 2.2056102281050151e-07
Position 1610: 1.8516861760496768e-07
Position 1958: 1.5157598956737061e-07
Position 649: 1.3865963112590958e-07
Position 1956: 1.2242440428754801e-07
Position 382: 1.0729484403599208e-07
Position 588: 9.711743111208129e-08
Position 1947: 7.421221285890109e-08
Position 448: 6.370822974145588e-08
Position 1639: 1.955491159498107e-08
Position 152: 1.6324047802025027e-08
Position 2122: 3.843013272562298e-09
Position 1599: 2.0893804788047544e-09
Position 2209: 9.246699542306039e-10
Position 2172: 8.668219348458254e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 624: 0.9653153443731394
Position 165: 0.8130672950847763
Position 1592: 0.7331738912142671
Position 259: 0.5008342723871407
Position 413: 0.06812456519237924
Position 1379: 0.06741647730661757
Position 86: 0.045085504029938994
Position 108: 0.029561055967163838
Position 859: 0.016972491767200483
Position 936: 0.015727804728354573
Position 1049: 0.01483819190955906
Position 1343: 0.014765278678060613
Position 1340: 0.014081234308456024
Position 1203: 0.012014110802280263
Position 1158: 0.008931535039808836
Position 1473: 0.007912186805874945
Position 1907: 0.0058906528983475115
Position 1610: 0.00553622675530633
Position 1387: 0.004716443902551167
Position 1607: 0.0037813866294946854
Position 1496: 0.0036815547696922944
Position 1800: 0.003325526354625106
Position 89: 0.0032123865932580866
Position 829: 0.002617371029861956
Position 1860: 0.0024578077312016103
Position 1910: 0.0017874617259950286
Position 168: 0.0014915846334088276
Position 664: 0.001330922670156168
Position 235: 0.0013042574655282105
Position 1424: 0.0012839407310264125
Position 1100: 0.0011403256496605
Position 281: 0.0009156879218273207
Position 1355: 0.000717671347013129
Position 1171: 0.0006426491072567123
Position 133: 0.0005821996205254442
Position 1363: 0.0005734436584807521
Position 1913: 0.0005641077263443217
Position 2112: 0.0004960047242329585
Position 885: 0.0004857670848390758
Position 2209: 0.00041502278943647927
Position 1529: 0.00040185864779310014
Position 2095: 0.0003922615934115527
Position 2149: 0.00037181031066654954
Position 974: 0.0003197550600345332
Position 458: 0.00031928320438233854
Position 1787: 0.00026562173643827273
Position 1056: 0.0002561112935679019
Position 1647: 0.00024381948034031447
Position 1927: 0.00024301433977194363
Position 717: 0.00022404118104844465
Position 1255: 0.0001653618601801086
Position 2205: 0.0001565989129617252
Position 1136: 0.00014137795461298294
Position 1554: 0.00013148911643853906
Position 1213: 9.391234421018948e-05
Position 349: 9.32048590759754e-05
Position 1704: 8.778742467007792e-05
Position 1402: 8.260009827525851e-05
Position 997: 7.18640564461555e-05
Position 1010: 5.83080885991441e-05
Position 1961: 5.709351608721327e-05
Position 1142: 5.0153709387475335e-05
Position 435: 4.7901293482781135e-05
Position 421: 4.0457591955424385e-05
Position 189: 3.217668978329857e-05
Position 1430: 2.8912399251248212e-05
Position 357: 2.883982862655175e-05
Position 1547: 2.778921277317953e-05
Position 1954: 2.669195375848618e-05
Position 1931: 1.7254214563606748e-05
Position 1518: 1.6388300486834277e-05
Position 426: 1.5807999872646962e-05
Position 363: 1.5592730276179913e-05
Position 418: 1.396756683059661e-05
Position 488: 1.3899622789313542e-05
Position 482: 1.3674490512913117e-05
Position 499: 8.441733254780375e-06
Position 1864: 8.082393429188543e-06
Position 1966: 6.39377594613805e-06
Position 730: 5.919090489891657e-06
Position 814: 5.542249245365221e-06
Position 1993: 5.034718272430275e-06
Position 470: 4.334394549178121e-06
Position 644: 3.905692867093993e-06
Position 1269: 3.6523196425612835e-06
Position 1869: 3.5309895139026675e-06
Position 1975: 3.3319820789327036e-06
Position 368: 3.119392481565572e-06
Position 558: 2.7914976166491213e-06
Position 1734: 2.4480197929452925e-06
Position 2172: 2.4176822770022604e-06
Position 2259: 2.192345026577264e-06
Position 1983: 1.4484774988397166e-06
Position 746: 1.3808560881669618e-06
Position 193: 1.1570779986013001e-06
Position 2012: 1.0977452693293568e-06
Position 763: 6.888980965048141e-07
Position 1216: 6.598184452906205e-07
Position 1939: 5.878694285619879e-07
Position 1943: 5.443251142617699e-07
Position 797: 4.434389335398255e-07
Position 787: 4.2309271567345627e-07
Position 1440: 4.211271400765724e-07
Position 1739: 3.6237023719256706e-07
Position 209: 1.868445013148991e-07
Position 647: 1.7489596544731385e-07
Position 737: 9.966920920087162e-08
Position 1830: 9.573933828586961e-08
Position 769: 6.702149005010043e-08
Position 955: 5.3014052237405565e-08
Position 792: 4.854961769353186e-08
Position 201: 4.781245449574704e-08
Position 1244: 4.601894125102001e-08
Position 565: 3.861657219871024e-08
Position 680: 2.3238959109862172e-08
Position 915: 8.989740999991584e-09
Position 2225: 7.1185117193535115e-09
Position 1637: 3.004746178170067e-09
Position 801: 2.71393907723658e-09
Position 1706: 3.0189338826543957e-10
Position 1673: 7.442537710003038e-13
