Gene = CG13810
index = 249
Annotated 5SS: [125 439]
Annotated 3SS: [192 565]
SMsplice 5SS: [125]
SMsplice 3SS: [1336]
Partition function (log Z): -7.293549767538261

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.7567172056494349
Position 439: 0.5181707564818068
Position 1435: 0.1795574910080301
Position 1057: 0.05010197512657211
Position 296: 0.04862365955157395
Position 1277: 0.04309729255653764
Position 793: 0.01566695510417786
Position 690: 0.006757401878317977
Position 1155: 0.0050916621408171854
Position 1371: 0.004682541275303891
Position 288: 0.00397523995175984
Position 278: 0.003257544459929407
Position 991: 0.0025499711726878586
Position 746: 0.002264663727874077
Position 353: 0.0021517468947184763
Position 718: 0.0017731974579595822
Position 501: 0.001700716868044425
Position 1279: 0.0007519737622205227
Position 443: 0.0006302602709522485
Position 36: 0.0005426291075737885
Position 493: 0.000539446540094013
Position 628: 0.0004906675977963057
Position 254: 0.00044647877108502763
Position 1044: 0.0003355884628480398
Position 967: 0.0003030358015957094
Position 1441: 0.00029865334432696225
Position 70: 0.0002949409328895053
Position 89: 0.00026810705514940985
Position 886: 0.00022617989021981344
Position 568: 0.0002052805795931957
Position 1101: 0.00013634212156000058
Position 300: 0.00013334893732179962
Position 918: 0.00011209135369621638
Position 79: 0.00010521629632927853
Position 856: 5.4626752612295e-05
Position 1161: 5.456262288102819e-05
Position 1230: 5.39784679790168e-05
Position 1159: 5.3733531673686274e-05
Position 202: 4.2159770983349626e-05
Position 25: 4.0574019087336544e-05
Position 229: 3.9736114271646026e-05
Position 120: 3.57159388000513e-05
Position 401: 3.420751707763187e-05
Position 797: 3.2239247851039796e-05
Position 540: 2.968575155541941e-05
Position 1118: 2.9577313814623963e-05
Position 1248: 2.2642197349637e-05
Position 960: 2.115571696305547e-05
Position 1198: 2.044101107946118e-05
Position 206: 1.8853009358355298e-05
Position 1398: 1.8742190495289937e-05
Position 1519: 1.8307500656800047e-05
Position 459: 1.7596565584908933e-05
Position 993: 1.3165772655512617e-05
Position 242: 1.0677559769291396e-05
Position 1241: 1.0087933078703886e-05
Position 483: 9.058159499292983e-06
Position 1209: 7.669117722660305e-06
Position 102: 7.292418587980271e-06
Position 641: 6.600457289000476e-06
Position 599: 6.182936912364907e-06
Position 623: 5.349513642724061e-06
Position 31: 4.023273902276281e-06
Position 606: 3.004601520799081e-06
Position 589: 2.9985555451610197e-06
Position 1439: 2.683700146102587e-06
Position 638: 2.485020420179528e-06
Position 1551: 2.0846254879615435e-06
Position 81: 1.9130920214342676e-06
Position 663: 1.800130809449686e-06
Position 1375: 1.6069382794990168e-06
