Gene = Pfdn2
index = 1375
Annotated 5SS: [273]
Annotated 3SS: [376]
SMsplice 5SS: [273]
SMsplice 3SS: [376]
Partition function (log Z): -7.144372317291744

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.960901597685553
Position 655: 0.03266191900150874
Position 310: 0.014668034094267864
Position 328: 0.014211101144949292
Position 550: 0.012092985403321434
Position 44: 0.010767400654224192
Position 703: 0.005305197453206576
Position 314: 0.004070440982623856
Position 49: 0.002721188450595659
Position 801: 0.002161190871834188
Position 39: 0.001313675225197137
Position 306: 0.0010041847491330897
Position 468: 0.0005496522485359393
Position 11: 0.0004076797212633688
Position 229: 0.0002981439481768426
Position 785: 0.0002928539612991385
Position 483: 0.000234378366275497
Position 236: 0.00018498999404146753
Position 714: 0.00016061380456020496
Position 720: 0.00012052499764391378
Position 563: 9.678016959957105e-05
Position 712: 9.174892568147341e-05
Position 666: 9.01322644945193e-05
Position 439: 7.481831526259806e-05
Position 31: 7.054597103073174e-05
Position 668: 3.2578836920123345e-05
Position 606: 2.531274757288839e-05
Position 459: 2.275698870963231e-05
Position 446: 2.2134500695201264e-05
Position 37: 2.1107679990794798e-05
Position 19: 1.7367230167520848e-05
Position 789: 1.2971458591166477e-05
Position 277: 1.2806186380323368e-05
Position 195: 1.1965145386396376e-05
Position 381: 1.1664032562869976e-05
Position 436: 9.865538700826966e-06
Position 522: 7.855585053538115e-06
Position 782: 7.623405639728635e-06
Position 660: 4.27183400862041e-06
Position 941: 4.126864148777575e-06
Position 187: 3.766987616778936e-06
Position 117: 2.7479500654252734e-06
Position 441: 2.30768096417517e-06
Position 762: 2.0495321597342275e-06
Position 100: 1.8945347712047008e-06
Position 811: 1.61378594916751e-06
Position 427: 9.168612125158053e-07
Position 1040: 3.8663132560961195e-07
Position 929: 1.0894640212830322e-07
Position 934: 8.905145812311272e-08
Position 936: 6.425290860226487e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9475652325312997
Position 798: 0.07035954114591778
Position 105: 0.014875981960506894
Position 954: 0.009191333478551063
Position 387: 0.0067411701259047566
Position 929: 0.004293631295811459
Position 345: 0.004106742130276391
Position 615: 0.0023800942309778845
Position 1087: 0.0016754112448078304
Position 1067: 0.0009879855051547687
Position 328: 0.0008445477894085859
Position 740: 0.0002776384934657437
Position 454: 0.0002692686205005078
Position 618: 0.00021178832946791985
Position 70: 0.00016254831252826348
Position 398: 0.0001568275570135883
Position 902: 0.0001344324322923975
Position 479: 0.00011870853500609973
Position 811: 8.442853670895375e-05
Position 114: 7.034545985724447e-05
Position 545: 6.0645553741628065e-05
Position 1076: 5.627663842897412e-05
Position 464: 3.188566278376341e-05
Position 88: 2.3530477037727957e-05
Position 334: 2.2858466714632155e-05
Position 509: 1.946307131689267e-05
Position 1091: 1.6361418462112212e-05
Position 494: 1.1230045616829845e-05
Position 805: 1.0804538679104774e-05
Position 60: 7.862893216812477e-06
Position 130: 5.617176250473488e-06
Position 623: 4.519454066022852e-06
Position 563: 2.4592571984351592e-06
Position 587: 2.457081565107011e-06
Position 550: 2.1918963262619256e-06
Position 204: 1.4399736995749304e-06
Position 569: 1.1818004853774767e-06
Position 725: 1.0181299583399447e-06
Position 644: 6.316285082189164e-07
Position 572: 4.638200275966724e-07
Position 467: 4.3576095934142365e-07
Position 638: 3.6177515995008564e-07
Position 236: 1.822131306779247e-07
Position 173: 1.7077856556724646e-07
Position 162: 1.1958188252235822e-07
Position 294: 6.864980482947567e-08
Position 219: 5.179868401868809e-08
Position 678: 5.156016829798473e-08
Position 575: 3.5799984527955396e-08
Position 263: 2.3389169443677373e-08
Position 538: 1.8416593716286872e-08
Position 177: 1.8208128500030523e-08
Position 750: 1.1183970265782236e-08
Position 273: 6.958570612416201e-09
Position 195: 6.233463171333427e-09
Position 146: 6.165997202039349e-09
Position 180: 4.00327427034003e-09
Position 727: 2.7221853227020114e-09
Position 650: 6.21171087483538e-10
Position 277: 5.966034492708843e-11
Position 488: 4.0796236470229007e-11
Position 554: 3.272460291913116e-11
Position 216: 5.503246176586296e-14
Position 680: 2.632483554993514e-15
