Gene = CG31706
index = 472
Annotated 5SS: [479]
Annotated 3SS: [868]
SMsplice 5SS: [479]
SMsplice 3SS: [868]
Partition function (log Z): -5.05210676545228

Sorted 5' Splice Sites (High to Low Probability):
Position 479: 0.9962179138719341
Position 1816: 0.05839919736083119
Position 1019: 0.04130658516273783
Position 1430: 0.021731256475976662
Position 226: 0.01357022152004506
Position 1133: 0.011476295602016118
Position 1540: 0.008563609653155465
Position 1417: 0.0032402914179733553
Position 1160: 0.0024748449822896987
Position 1264: 0.0016259322523122666
Position 1145: 0.0016038201582879643
Position 1717: 0.0015751971611953817
Position 1208: 0.001265658164978974
Position 259: 0.001106232730355924
Position 1391: 0.0008696827068653382
Position 992: 0.0007086482508162026
Position 804: 0.00045718712008847656
Position 1009: 0.00043467244864699693
Position 707: 0.0004307456083385729
Position 717: 0.0004259615398248138
Position 1904: 0.0004181841824129854
Position 1477: 0.0003885511294009356
Position 1721: 0.0003525277171214021
Position 1456: 0.00034446107769558305
Position 233: 0.0002972651438439533
Position 4: 0.0002959044936181529
Position 436: 0.00024009518694519499
Position 1114: 0.00020482128759701486
Position 1655: 0.00019959137005750343
Position 1372: 0.00016553988640541045
Position 69: 0.00014062472158570587
Position 799: 0.00014041252407858345
Position 869: 0.00013740028406333495
Position 764: 0.00012475891391817236
Position 1504: 0.00011609873952556611
Position 1399: 0.00011034712197756758
Position 1564: 0.00010678378506962964
Position 1574: 0.00010296561848693686
Position 186: 9.536375857630578e-05
Position 676: 9.474317563044902e-05
Position 26: 9.462755612459974e-05
Position 483: 9.457828716878994e-05
Position 1033: 9.026449774115624e-05
Position 583: 7.059303302986517e-05
Position 176: 6.574340031447815e-05
Position 616: 6.34113223717142e-05
Position 1747: 5.649059453894127e-05
Position 223: 5.632494507499776e-05
Position 375: 5.329349512047922e-05
Position 1605: 5.3143879584732655e-05
Position 1409: 5.231634108491791e-05
Position 1871: 4.8304622283042245e-05
Position 1639: 4.5951637926867466e-05
Position 399: 3.96130019309396e-05
Position 1075: 3.873869806516315e-05
Position 215: 3.8407732024264806e-05
Position 1777: 3.678568252704279e-05
Position 457: 3.353655296604563e-05
Position 924: 3.032551745080817e-05
Position 1276: 2.8537329840787128e-05
Position 212: 2.6088609007698436e-05
Position 639: 2.164384895465246e-05
Position 1691: 2.0035304305390626e-05
Position 1078: 1.915579442778411e-05
Position 595: 1.8403525920941304e-05
Position 1907: 1.5399100298606774e-05
Position 945: 1.3337758903493893e-05
Position 1403: 1.2346718736150787e-05
Position 1438: 1.1313478594700939e-05
Position 1787: 9.919008154330382e-06
Position 1406: 9.76210499501285e-06
Position 1706: 8.306159912508988e-06
Position 1544: 8.183310836804464e-06
Position 902: 5.861211940425249e-06
Position 631: 5.637926934167514e-06
Position 975: 5.5322566156554995e-06
Position 1762: 5.020515006128228e-06
Position 1885: 4.4796933676935885e-06
Position 1288: 3.98335595519741e-06
Position 1285: 3.641501592455616e-06
Position 1535: 3.425583559468233e-06
Position 972: 2.193381254174966e-06
Position 679: 2.0212663224473393e-06
Position 204: 1.958986545371289e-06
Position 8: 1.9168255668360632e-06
Position 1567: 1.784082607041007e-06
Position 1379: 1.6023408648750802e-06
Position 634: 1.5753341869109751e-06
Position 241: 1.4062222397112585e-06
Position 1357: 1.2163399873792984e-06
Position 1376: 1.1293660965410728e-06
Position 392: 1.0180152688519757e-06
Position 618: 6.480495242886525e-07
Position 654: 4.5131672689147505e-07
Position 143: 4.318892253212215e-07
Position 128: 3.956179522020962e-07
Position 1444: 3.856477395403081e-07
Position 201: 3.553779763857561e-07
Position 919: 3.175090210929469e-07
Position 1799: 2.843531111343837e-07
Position 1153: 2.577757672797738e-07
Position 1929: 1.39668768931975e-07
Position 620: 3.7637164086532754e-08
Position 1888: 3.043469115399595e-08
Position 1688: 2.7058269389979683e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 868: 0.9397073496024876
Position 1863: 0.11623627135811751
Position 1300: 0.03243465415741156
Position 1075: 0.016994843455287633
Position 679: 0.011455624100160952
Position 804: 0.009851662795119202
Position 348: 0.006692100211709705
Position 1384: 0.005011545948042854
Position 1678: 0.00440739438893437
Position 1570: 0.0038468915429990752
Position 728: 0.003365016431743064
Position 321: 0.002143843252425073
