Gene = CG5181
index = 868
Annotated 5SS: [237]
Annotated 3SS: [299]
SMsplice 5SS: [237]
SMsplice 3SS: [299]
Partition function (log Z): -7.460989774362129

Sorted 5' Splice Sites (High to Low Probability):
Position 237: 0.9847979064104236
Position 3: 0.019294410839127217
Position 893: 0.01825851121889891
Position 222: 0.00908972345854075
Position 74: 0.008814553225595077
Position 1191: 0.002103886673405099
Position 929: 0.001542039690534764
Position 835: 0.0009960722995379034
Position 936: 0.0007346485135895025
Position 786: 0.0006105138847272069
Position 745: 0.0002441910664757767
Position 8: 0.0002138593554659353
Position 1015: 0.00020506452180968273
Position 300: 0.00019305071366371553
Position 757: 0.0001259206076467219
Position 367: 0.0001237847961959242
Position 778: 8.529332020716226e-05
Position 643: 6.229718924883952e-05
Position 950: 6.219139457268215e-05
Position 22: 6.169747384974743e-05
Position 201: 5.02932592032721e-05
Position 248: 4.490309082389438e-05
Position 956: 3.640050950379258e-05
Position 464: 2.5856644427864693e-05
Position 30: 1.793893859162399e-05
Position 598: 1.7148622869735467e-05
Position 977: 1.4411370463973285e-05
Position 375: 1.3927489568682549e-05
Position 447: 1.3129114202667282e-05
Position 601: 1.238754663132051e-05
Position 107: 1.2005080738340226e-05
Position 186: 1.170193917323151e-05
Position 241: 8.32613039146517e-06
Position 568: 6.9280701636899855e-06
Position 627: 6.872934925885239e-06
Position 474: 5.883632909034086e-06
Position 489: 5.762911152138759e-06
Position 571: 4.744868820185664e-06
Position 1067: 4.591867588205285e-06
Position 1134: 4.408529963428682e-06
Position 574: 3.2837772394141995e-06
Position 415: 2.021967317170306e-06
Position 1137: 1.6917184780059855e-06
Position 148: 1.5356928534386119e-06
Position 1117: 1.3022870931345113e-06
Position 499: 1.1325716272771518e-06
Position 897: 8.633342266116074e-07
Position 165: 7.789260798751811e-07
Position 528: 7.766659127236124e-07
Position 280: 7.102412875676198e-07
Position 859: 6.264566772182507e-07
Position 1029: 5.799962358093245e-07
Position 327: 4.3008032179910475e-07
Position 1209: 3.722643844600986e-07
Position 739: 3.1274558192057976e-07
Position 114: 2.8265241809396744e-07
Position 449: 2.371022924305362e-07
Position 666: 2.0173028187380362e-07
Position 1195: 1.4889719853810316e-07
Position 192: 1.0085953374183436e-07
Position 291: 5.3061975954399605e-08
Position 730: 4.099950807593509e-08
Position 1023: 1.697568911548986e-08
Position 177: 5.762603303256287e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 299: 0.9399697391706103
Position 134: 0.027704418024634202
Position 280: 0.025773415529834653
Position 1008: 0.02071095094013005
Position 379: 0.009674019955247243
Position 935: 0.005478572545781971
Position 437: 0.0033227870934407927
Position 1043: 0.0027565566884165792
Position 1249: 0.00229610955973698
Position 1086: 0.0013041866241622858
Position 956: 0.0010488375798013037
Position 675: 0.0010354894248339726
Position 1238: 0.0009114691589992508
Position 620: 0.0009068483530503609
Position 905: 0.0008159640084385999
Position 360: 0.0007250499267866245
Position 1117: 0.0005005317464176436
Position 1156: 0.00037231812159077657
Position 1067: 0.00034293458094728776
Position 143: 0.0002975154222659232
Position 835: 0.0002572389818393191
Position 1270: 0.00020732120606574758
Position 1137: 0.00018554876333863731
Position 659: 0.00014109313931912558
Position 1150: 0.00014070298444653946
Position 521: 0.00013303245515176165
Position 1094: 0.0001224794811858566
Position 344: 0.00011014733524763297
Position 596: 0.00010542414268958415
Position 1126: 8.105807133439834e-05
Position 389: 7.98640117703171e-05
Position 455: 6.861896273914123e-05
Position 1205: 5.487870308322677e-05
Position 409: 4.81434976162175e-05
Position 1195: 2.6263458113825895e-05
Position 845: 2.1416830250807438e-05
Position 1015: 2.13300889703351e-05
Position 642: 1.9423877347064787e-05
Position 1054: 1.905166243019243e-05
Position 1175: 1.8952914190049065e-05
Position 854: 1.693565872853794e-05
Position 1180: 1.558003173657697e-05
Position 186: 1.5001033551054214e-05
Position 950: 1.4318186281563861e-05
Position 524: 1.3110313127233283e-05
Position 1160: 1.3050850545979818e-05
Position 793: 1.2319628476497969e-05
Position 1142: 1.1144302654447774e-05
Position 518: 9.720489295037543e-06
Position 485: 8.052013594169014e-06
Position 155: 6.757619591820433e-06
Position 693: 2.5149229227208447e-06
Position 446: 2.2275787182747632e-06
Position 1257: 1.6131797026457533e-06
Position 819: 6.616028588666123e-07
Position 744: 5.530484730092115e-07
Position 1165: 3.6957733489872564e-07
Position 222: 3.583753410283517e-07
Position 210: 1.9224716738741771e-07
Position 804: 1.5498365713859635e-07
Position 499: 1.225713246993504e-07
Position 811: 1.0430283389389784e-07
Position 756: 6.598284457637959e-08
Position 661: 4.8989789419149026e-08
Position 464: 2.8254592485156943e-08
Position 236: 2.6492559956837295e-08
Position 767: 5.063071212461571e-09
Position 750: 2.1228991177622738e-09
Position 1259: 1.5002987123022007e-09
Position 226: 2.0922548850979595e-11
Position 487: 4.6176641700505785e-12
Position 1019: 6.774658059309208e-13
