Gene = CG13108
index = 202
Annotated 5SS: [614]
Annotated 3SS: [784]
SMsplice 5SS: [614]
SMsplice 3SS: [784]
Partition function (log Z): -4.922806194937343

Sorted 5' Splice Sites (High to Low Probability):
Position 614: 0.78240959696702
Position 311: 0.20266880606408727
Position 461: 0.06461603723477961
Position 629: 0.028448585957181912
Position 611: 0.01097159857221819
Position 699: 0.0021760324401576027
Position 665: 0.0018025365462890082
Position 439: 0.00152863525641344
Position 640: 0.0012745775569629628
Position 67: 0.0011982060691649553
Position 684: 0.0011572334555459741
Position 469: 0.0006392104997131191
Position 92: 0.0006020016653350124
Position 434: 0.00045695941429662213
Position 411: 0.0003090325450783891
Position 618: 0.0002231931094246485
Position 1065: 0.00021739842015897008
Position 861: 0.00015842693099423822
Position 553: 0.000128121533259425
Position 1043: 0.0001071785020270804
Position 222: 8.971012575167525e-05
Position 325: 8.20553570738505e-05
Position 107: 7.030940109466858e-05
Position 568: 5.967385264369906e-05
Position 722: 5.233323599109973e-05
Position 1071: 4.3253815411956395e-05
Position 732: 4.229225732807726e-05
Position 606: 2.8098792647789515e-05
Position 513: 2.470844044566782e-05
Position 134: 2.250279778839587e-05
Position 382: 2.1738909877666616e-05
Position 71: 1.4791385657430127e-05
Position 643: 9.981945143178424e-06
Position 563: 7.039620216650609e-06
Position 734: 6.672244813730372e-06
Position 827: 5.144232915372003e-06
Position 174: 4.254039777268526e-06
Position 120: 3.300759541287862e-06
Position 792: 1.7623084615334452e-06
Position 833: 1.6176463392886106e-06
Position 1091: 7.543024819635868e-07
Position 902: 2.7277163216109944e-07
Position 1102: 2.3380636119018291e-07
Position 1056: 1.9815499882068025e-07
Position 226: 1.1309380327703952e-07
Position 517: 7.664185734109316e-08
Position 511: 3.15359781916264e-08
Position 784: 3.0222266002470097e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 784: 0.9842787010538309
Position 527: 0.07795953387099507
Position 550: 0.014992725532275765
Position 792: 0.009864376618721317
Position 553: 0.0046129034114164545
Position 858: 0.002630818125536136
Position 469: 0.0012699481041090414
Position 360: 0.0012436102973952209
Position 1097: 0.0009413058941825235
Position 499: 0.0009051858370918366
Position 684: 0.0008072552672562086
Position 427: 0.0004197892035894341
Position 1128: 0.0002778902142376444
Position 808: 0.00023654297320879267
Position 756: 0.00019989521001045614
Position 390: 0.0001910136601186806
Position 805: 0.0001426091287279855
Position 444: 0.00012702838517443234
Position 1043: 0.00011639519221495385
Position 439: 9.074334284505947e-05
Position 917: 8.76469967743765e-05
Position 1111: 7.039885561641994e-05
Position 409: 6.44949527973615e-05
Position 824: 4.155702333128025e-05
Position 1056: 1.857547831956128e-05
Position 568: 1.770623659777342e-05
Position 606: 1.7358836101678142e-05
Position 883: 8.404243282549675e-06
Position 424: 6.595047158186174e-06
Position 255: 5.837710538830772e-06
Position 892: 5.549112778970286e-06
Position 174: 4.396701328283817e-06
Position 1138: 3.947582413282442e-06
Position 1156: 3.568104810226593e-06
Position 232: 2.8431513015840597e-06
Position 111: 2.2723545736068804e-06
Position 151: 2.165267369064018e-06
Position 833: 2.0433833332517507e-06
Position 275: 1.6397792935967666e-06
Position 199: 1.5407076731314971e-06
Position 400: 1.4550433152449346e-06
Position 1167: 1.3823427328482362e-06
Position 217: 1.0752677654135483e-06
Position 614: 8.460427422394129e-07
Position 289: 8.169568878049125e-07
Position 196: 6.462818048344809e-07
Position 583: 6.141160838643143e-07
Position 950: 5.343647697773548e-07
Position 295: 4.680943595106753e-07
Position 120: 2.850791052376487e-07
Position 947: 2.5898663818818796e-07
Position 1146: 2.0518348224045526e-07
Position 928: 1.7130231490956553e-07
Position 1065: 1.334426651297964e-07
Position 586: 1.230133686471246e-07
Position 310: 1.1578654942261798e-07
Position 1069: 7.71800875080411e-08
Position 589: 7.198142229485944e-08
Position 163: 4.2809816996361857e-08
Position 961: 4.171720910968766e-08
Position 259: 3.341424920467058e-08
Position 347: 2.6446424111757064e-08
Position 967: 1.892493427536384e-08
Position 154: 1.794548769090372e-08
Position 411: 1.738214303770969e-08
Position 826: 1.0341976787252058e-08
Position 322: 4.658953678139676e-09
Position 919: 2.968856664870637e-09
Position 580: 2.8482953508020884e-09
Position 337: 2.74487314955976e-09
Position 325: 2.3946946328382195e-09
Position 986: 1.2053842613140113e-09
Position 335: 1.14948996042121e-09
Position 970: 1.328670701111549e-10
Position 976: 3.745014545986638e-11
Position 618: 8.69574512943713e-13
Position 315: 2.451803836852588e-15
Position 813: 1.6373671527043232e-15
Position 156: 1.1652322867400554e-15
