Gene = CG34125
index = 594
Annotated 5SS: [150]
Annotated 3SS: [208]
SMsplice 5SS: [150]
SMsplice 3SS: [208]
Partition function (log Z): -5.4591834870836164

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.9985342530602995
Position 375: 0.0025399845565691223
Position 157: 0.0012738762434910539
Position 470: 0.0003228122530321495
Position 558: 0.000167107440089612
Position 25: 0.00014847971280434173
Position 541: 0.00011753535767445934
Position 414: 0.00011570781334530209
Position 5: 8.492112294613352e-05
Position 291: 2.599952254967203e-05
Position 85: 1.9361088189764007e-05
Position 602: 1.4460277537659416e-05
Position 313: 1.2952784234372892e-05
Position 566: 7.75497359622365e-06
Position 103: 5.987453220391809e-06
Position 226: 5.567861391012906e-06
Position 34: 4.0312359259860525e-06
Position 588: 2.70808016145241e-06
Position 569: 2.5503704306808826e-06
Position 443: 1.7520449670052523e-06
Position 642: 4.3361052201541993e-07
Position 264: 3.035548144609967e-07
Position 65: 2.9600900652412616e-07
Position 665: 2.33225835316163e-07
Position 639: 1.3237990038808567e-07
Position 258: 1.0305705281951516e-07
Position 418: 9.823730045380873e-08
Position 193: 4.461136460950295e-08
Position 390: 3.1308398529401435e-08
Position 497: 8.16978986287021e-09
Position 408: 6.896355593877419e-09
Position 494: 2.2557850574504697e-09
Position 180: 1.479617944487189e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 208: 0.998758731244307
Position 431: 0.0009864833095140485
Position 425: 0.0007718494618444518
Position 233: 0.0007408304539363018
Position 601: 0.0006942536079163256
Position 720: 0.0005631617836263051
Position 428: 0.0002004309549693972
Position 193: 0.00015388729344644045
Position 237: 0.00010268573722571232
Position 52: 8.376838060605243e-05
Position 284: 5.8901630682169715e-05
Position 287: 4.9451912337679096e-05
Position 84: 4.672301072671475e-05
Position 442: 4.227886555304072e-05
Position 469: 3.635730457832496e-05
Position 414: 3.336809297188265e-05
Position 541: 2.6509322075977426e-05
Position 357: 1.552056400387125e-05
Position 390: 9.395732201756822e-06
Position 241: 7.047351816077878e-06
Position 81: 5.529215374851239e-06
Position 556: 4.539397271111187e-06
Position 330: 4.060763976595665e-06
Position 343: 3.1613167013045503e-06
Position 180: 2.6131047675841407e-06
Position 437: 1.98434600121638e-06
Position 212: 1.4134221433266172e-06
Position 346: 1.193359283805957e-06
Position 337: 9.526756200710683e-07
Position 307: 5.591468687738405e-07
Position 586: 5.29303098337082e-07
Position 577: 4.937203679390472e-07
Position 313: 2.0925882296537377e-07
Position 62: 1.5501490413047686e-07
Position 364: 1.0018249827580409e-07
Position 474: 8.967170907669834e-08
Position 98: 8.63874129319249e-08
Position 290: 6.21170635861782e-08
Position 94: 4.999014059483481e-08
Position 71: 4.784604600199318e-08
Position 562: 1.572374651936861e-08
Position 303: 1.1083127091209269e-08
Position 157: 4.238593263116431e-09
Position 103: 7.477004350635611e-10
Position 57: 6.200987812261598e-13
