Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
Partition function (log Z): -0.5447650106068456

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9967723996864173
Position 302: 0.9841049437432665
Position 680: 0.1950039259163447
Position 2119: 0.0562692993033209
Position 1008: 0.022072895260311046
Position 1630: 0.014939004739325317
Position 12: 0.01482612539157078
Position 42: 0.014413975601509301
Position 461: 0.010945458883873828
Position 950: 0.0106991412397521
Position 993: 0.01040286066948239
Position 491: 0.006836541498688482
Position 2095: 0.00666033651572133
Position 1581: 0.004294501439366168
Position 469: 0.00414810383618444
Position 1645: 0.0024181060639404963
Position 287: 0.0017383648256096439
Position 2075: 0.0009049707957532676
Position 306: 0.000802875104402366
Position 671: 0.0007571383679698384
Position 1597: 0.00045136675706972
Position 528: 0.0004189045961616373
Position 1555: 0.00040858883590777414
Position 1404: 0.0003529171879617668
Position 1080: 0.00035265811989147413
Position 2269: 0.000302534757837151
Position 2103: 0.00029596954889085165
Position 837: 0.0002877757020191184
Position 1585: 0.00024151317323692101
Position 1622: 0.00022948575415842367
Position 1675: 0.00022769577374085525
Position 973: 0.00021174966541995908
Position 2276: 0.00017123254023331032
Position 911: 0.00016111090361287366
Position 454: 0.0001458393761590828
Position 289: 0.0001240623000386894
Position 1590: 0.00011633506719512433
Position 955: 9.473725199478394e-05
Position 2005: 8.7095146459544e-05
Position 295: 6.697021442379922e-05
Position 1511: 6.410250440544992e-05
Position 1429: 4.045030086512967e-05
Position 577: 3.9596921616387046e-05
Position 821: 3.3630937972391836e-05
Position 1049: 3.171735036870691e-05
Position 1094: 2.5889900680313523e-05
Position 6: 2.5304693612408947e-05
Position 1034: 2.496272455547393e-05
Position 2162: 2.384478132113606e-05
Position 568: 2.2801928048026662e-05
Position 2083: 1.9235213663231437e-05
Position 893: 1.7491341179688667e-05
Position 1901: 1.4572621014956802e-05
Position 757: 1.1833200446596516e-05
Position 747: 1.1680060692133473e-05
Position 135: 1.1244572061126579e-05
Position 1147: 9.966651912868947e-06
Position 1488: 7.759280158143422e-06
Position 1894: 6.192168666279871e-06
Position 1705: 6.147880109671079e-06
Position 330: 5.513781573528122e-06
Position 1349: 5.025029760326387e-06
Position 930: 4.733545480417823e-06
Position 2171: 4.265001345297501e-06
Position 1752: 3.93139361810638e-06
Position 1140: 2.7777785547516547e-06
Position 128: 2.6757520878867675e-06
Position 881: 2.292996981109768e-06
Position 46: 2.141767878133291e-06
Position 1204: 1.9091710718704526e-06
Position 2216: 1.300625807700941e-06
Position 2218: 1.030960425289819e-06
Position 52: 8.44459327681499e-07
Position 1530: 6.309532455696011e-07
Position 2198: 5.381748149865059e-07
Position 1904: 4.7618675007582945e-07
Position 2166: 4.0228109127232465e-07
Position 1848: 3.8359784308594105e-07
Position 1470: 2.7291038112060995e-07
Position 125: 2.2776510893644532e-07
Position 1043: 1.9864734328848827e-07
Position 1344: 1.7242576471439958e-07
Position 348: 1.0500737533752667e-07
Position 1177: 1.0352264643678782e-07
Position 1221: 9.086088685557365e-08
Position 1931: 7.432200311297333e-08
Position 1069: 5.961766088812017e-08
Position 2206: 4.6093294825223936e-08
Position 2164: 4.588133773063388e-08
Position 1871: 2.3933822531337515e-08
Position 1415: 2.015975514085763e-08
Position 388: 1.744200965568325e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9811508125623785
Position 354: 0.7718700193624434
Position 370: 0.19301181824336272
Position 1052: 0.10995722739229352
Position 735: 0.1021205728440567
Position 2198: 0.03832630820828508
Position 1722: 0.024925844055028696
Position 1055: 0.016347856928642553
Position 97: 0.014537867855728885
Position 528: 0.012275997226096732
Position 85: 0.011704575331804423
Position 2330: 0.011347991288854609
Position 2147: 0.008160146716548439
Position 873: 0.007759164976926343
Position 1461: 0.007196127245756389
Position 590: 0.00673425896963155
Position 794: 0.005306973817584214
Position 423: 0.004354885502103087
Position 1177: 0.0036154071788071294
Position 1012: 0.0031861243381888335
Position 2206: 0.002986061390070768
Position 747: 0.002417469191921163
Position 1221: 0.00236421806750934
Position 2257: 0.002177532637716482
Position 62: 0.002141515214740986
Position 1482: 0.002005098454511862
Position 2211: 0.001997741436406726
Position 601: 0.0014531161221345088
Position 1470: 0.001347154801990484
Position 1651: 0.0012268816885680181
Position 821: 0.0012209153518755868
Position 797: 0.001108207297900157
Position 1509: 0.0007091840251549944
Position 841: 0.0006928429845921418
Position 1833: 0.000683810925023274
Position 577: 0.000658989491078003
Position 114: 0.0004890907890846613
Position 2301: 0.00047740194531082367
Position 1492: 0.000412574601127892
Position 1263: 0.0003503388840385857
Position 1079: 0.0002405211099696519
Position 1186: 0.00023455763368539283
Position 1856: 0.00021803391997949638
Position 661: 0.0001982063718106552
Position 356: 0.0001969979328398431
Position 609: 0.00018839922514597094
Position 1897: 0.00017505909738526034
Position 877: 0.0001699410522984157
Position 1579: 0.00016556590964225126
Position 1204: 0.0001275048961685535
Position 394: 0.00012599276885318203
Position 930: 0.00010056864288245822
Position 1140: 9.906968636166733e-05
Position 757: 9.639326570657962e-05
Position 1212: 9.092158134849906e-05
Position 1830: 8.107481677427409e-05
Position 496: 7.814911717526468e-05
Position 1740: 7.16048925437539e-05
Position 1101: 6.870466034068667e-05
Position 1675: 6.611265866044207e-05
Position 475: 5.3336187438761546e-05
Position 1803: 4.537414747775655e-05
Position 697: 3.679149594486168e-05
Position 889: 3.5899200404394695e-05
Position 116: 3.542927793378927e-05
Position 1683: 3.018352411644824e-05
Position 143: 2.9726018140496354e-05
Position 198: 2.8584023417532117e-05
Position 2038: 2.6984123645322406e-05
Position 1663: 2.6250162608444106e-05
Position 491: 1.9495205475507952e-05
Position 1145: 1.9416646183624833e-05
Position 808: 1.889724032658608e-05
Position 1547: 1.7967456333976424e-05
Position 2058: 1.7143249446029182e-05
Position 385: 1.6970711663808665e-05
Position 1094: 1.6700008767334656e-05
Position 2269: 1.2839337763150194e-05
Position 1539: 1.1636955439054023e-05
Position 330: 1.09453779968242e-05
Position 1616: 9.541455483594657e-06
Position 1344: 9.080184505010941e-06
Position 1315: 8.887688066370788e-06
Position 1913: 8.03636797098025e-06
Position 140: 7.985205026240074e-06
Position 1590: 6.874181006904117e-06
Position 1363: 6.490029558356596e-06
Position 1156: 6.393910951694652e-06
Position 1339: 6.204272796012554e-06
Position 266: 5.6362728735955394e-06
Position 1017: 5.310345935851741e-06
Position 949: 5.073871962518397e-06
Position 397: 4.57514015503417e-06
Position 1836: 4.55346742088751e-06
Position 1306: 4.537441570331221e-06
Position 907: 3.765209244599215e-06
Position 544: 3.280341269216106e-06
Position 942: 3.2398830115072126e-06
Position 1388: 3.1595075917856837e-06
Position 1392: 3.1065888752796247e-06
Position 1147: 3.015782675498828e-06
Position 1613: 2.556018950793588e-06
Position 1919: 1.45661150067743e-06
Position 1983: 1.4486091130715661e-06
Position 2079: 1.347069613521164e-06
Position 703: 1.2008538006618522e-06
Position 1964: 1.1824427847292076e-06
Position 2075: 8.450211210452464e-07
Position 163: 8.286686727113736e-07
Position 1356: 7.983325975843128e-07
Position 1024: 7.772933115272111e-07
Position 1871: 7.750402968922222e-07
Position 1524: 6.642596917264779e-07
Position 65: 5.570046958911706e-07
Position 2273: 4.428228805552863e-07
Position 1980: 3.68960705823864e-07
Position 1945: 3.232721290678204e-07
Position 109: 3.04291081689669e-07
Position 2115: 2.440591498273607e-07
Position 454: 2.3582369773180348e-07
Position 1954: 1.9271597993994385e-07
Position 1936: 1.910538263311731e-07
Position 2103: 1.476559528546723e-07
Position 1108: 1.1533732856924802e-07
Position 239: 1.1040713020780096e-07
Position 151: 9.208942643337265e-08
Position 316: 5.098783499960474e-08
Position 1629: 4.7839947370060406e-08
Position 295: 4.647858203340257e-08
Position 1948: 2.8183632551813247e-08
Position 2001: 1.9707918320556837e-08
Position 1341: 1.2968439417559073e-08
Position 631: 6.874842789594925e-09
Position 2275: 6.399886180578785e-09
Position 430: 6.022409475163354e-09
Position 287: 4.754699546355801e-09
Position 676: 4.675279915843643e-09
Position 2088: 2.6328371439583254e-09
Position 1848: 1.3450182059140205e-09
Position 275: 8.639018521594157e-10
Position 282: 6.64940742503034e-10
Position 125: 1.9553184523762432e-10
Position 2118: 1.4517798879877475e-10
Position 1407: 5.556017006316258e-11
Position 856: 1.5505955551058927e-11
Position 679: 7.757619877643368e-12
Position 1415: 6.676086388190825e-12
Position 278: 4.265841495929093e-12
Position 1404: 3.687269884828788e-12
Position 306: 2.4075616642378007e-12
Position 1622: 1.0485477513639981e-13
Position 1371: 6.505465680887613e-15
Position 1603: 4.191229974063041e-15
Position 1411: 4.209551186185998e-16
Position 1409: 6.916092574686949e-17
